Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
28/01/2014,22,389,109,36,73,746,523,219,162,104,54,49,84,56,42,662,353,210,23,143,850,185,56,420,155,327,242,33,355
28/01/2014,23,223,82,30,46,421,353,110,80,83,36,24,40,26,17,280,294,182,19,108,495,111,34,281,73,170,142,30,152
29/01/2014,0,108,43,7,15,283,172,62,49,33,15,5,23,23,13,85,140,51,4,68,185,21,25,173,39,106,74,3,64
29/01/2014,1,41,19,9,8,131,76,18,28,15,1,1,15,6,5,35,55,18,4,46,75,5,6,118,7,88,53,27,27
29/01/2014,2,40,11,1,7,57,40,24,14,3,1,4,4,0,2,29,15,9,15,29,28,11,8,67,4,41,21,25,17
29/01/2014,3,16,10,1,3,15,42,8,33,8,0,0,3,0,1,23,18,10,9,16,25,3,5,45,9,12,9,3,25
29/01/2014,4,15,6,2,4,23,34,8,9,7,4,2,2,3,5,30,26,47,20,26,29,6,2,23,5,7,7,29,29
29/01/2014,5,22,71,28,111,71,74,19,26,23,59,17,21,19,42,135,102,68,27,27,124,71,51,20,84,5,13,16,122
29/01/2014,6,77,257,159,787,193,181,69,87,100,366,80,81,40,166,326,434,259,138,64,533,362,178,103,245,36,14,10,290
29/01/2014,7,283,687,710,2135,349,514,295,270,381,1152,146,172,100,404,833,1140,527,355,187,1389,1240,497,164,554,74,48,87,665
29/01/2014,8,820,1669,1641,4775,750,943,677,601,703,2434,235,302,142,571,1303,2152,885,389,387,2452,2475,864,267,642,208,133,123,1218
29/01/2014,9,569,905,815,1850,656,1145,777,678,781,898,157,181,81,203,709,986,336,136,343,1290,1190,449,265,301,245,111,97,666
29/01/2014,10,743,578,447,882,983,1611,988,1093,1234,380,137,162,63,165,853,639,240,144,486,1368,928,369,349,286,326,233,131,745
29/01/2014,11,1026,522,383,675,1290,2462,1600,1950,1597,449,149,193,107,222,1104,932,334,207,684,1865,917,433,550,415,513,419,139,935
29/01/2014,12,1709,1454,628,1057,2314,3410,3229,3567,2620,1069,261,367,246,617,1523,1865,556,313,1232,2824,1548,609,1126,694,965,550,145,1072
29/01/2014,13,1770,1297,703,1083,2200,3453,3344,3334,2333,839,215,342,205,437,1567,1825,503,257,883,2939,1439,531,1225,605,931,619,127,1211
29/01/2014,14,1611,710,464,948,1981,3252,2697,2633,1785,485,145,246,137,209,1464,1167,443,189,675,2331,1034,349,685,555,774,270,130,1142
29/01/2014,15,1487,696,477,1100,2059,3471,2251,2578,1620,883,120,242,136,234,1499,1180,542,206,650,2399,1180,366,678,641,845,421,182,1217
29/01/2014,16,1690,644,787,2086,2060,3006,2245,2374,1386,1763,209,220,147,398,1732,1539,688,352,782,3092,2045,463,790,676,691,314,146,1487
29/01/2014,17,1860,1057,1491,3502,2162,2744,2536,2339,1353,2360,239,328,191,684,2272,2340,1214,505,1226,3656,3087,637,987,1051,750,464,281,1735
29/01/2014,18,1457,646,661,1476,2006,2223,1844,1124,623,987,189,251,165,426,1430,1383,686,380,1064,2599,1561,310,925,621,770,539,365,1114
29/01/2014,19,988,343,254,490,1495,1489,843,510,391,329,98,231,144,199,949,847,438,208,1091,1753,814,159,738,357,726,659,401,1015
29/01/2014,20,934,234,124,252,1409,1257,498,336,297,126,75,211,103,134,706,678,295,118,1159,1441,451,127,642,217,599,509,473,430
29/01/2014,22,425,155,73,100,1036,673,261,193,157,75,23,65,34,27,655,458,213,38,535,1105,263,74,507,155,415,319,275,364
29/01/2014,23,294,57,25,61,517,360,122,102,79,37,11,36,37,16,291,300,162,13,149,524,123,54,261,51,170,137,66,145
30/01/2014,0,141,36,12,37,334,234,58,39,25,13,2,15,11,10,130,137,45,8,84,231,36,21,191,41,92,87,50,74
30/01/2014,1,41,18,6,8,150,71,33,47,9,4,0,18,13,5,36,61,17,1,35,78,16,2,121,9,36,43,13,22
30/01/2014,2,25,9,7,6,60,29,22,21,7,2,2,9,9,0,30,33,9,4,38,54,13,7,40,15,20,15,4,18
30/01/2014,3,13,10,2,2,41,49,11,36,4,0,0,0,2,2,46,20,7,5,31,32,9,2,61,8,10,23,13,35
30/01/2014,4,13,16,1,4,19,31,6,28,6,1,4,0,0,3,25,21,34,12,26,30,9,0,35,8,2,5,15,36
30/01/2014,5,27,63,26,104,74,73,25,16,26,55,24,23,14,34,98,108,73,18,61,110,168,51,41,42,10,14,12,104
30/01/2014,6,71,224,146,713,211,205,84,71,100,398,119,76,46,167,335,505,275,142,178,556,679,120,95,209,35,22,73,333
30/01/2014,7,297,803,713,2347,392,533,318,257,427,1205,185,181,115,396,815,1155,484,351,220,1300,2010,431,127,520,66,53,57,671
30/01/2014,8,786,1640,1616,4931,838,1094,714,576,800,2698,249,298,150,558,1372,2178,928,394,472,2537,3238,944,256,591,180,124,137,1225
30/01/2014,9,556,917,723,1905,816,1123,855,654,777,1117,177,168,100,201,782,1005,304,177,539,1345,1520,500,318,405,180,172,110,890
30/01/2014,10,645,560,456,913,926,1452,984,1085,990,500,148,147,122,155,965,865,285,142,805,1324,1186,400,306,287,279,318,161,1050
30/01/2014,11,839,572,434,783,1202,2079,1606,1740,1413,519,118,204,101,196,1093,912,286,134,1036,1741,610,378,506,378,458,190,204,840
30/01/2014,12,1646,1560,636,1257,1925,3173,2866,3410,2595,1127,345,258,176,547,1323,1727,469,215,1415,2702,1044,556,1102,535,830,0,292,1083
30/01/2014,13,1783,1406,767,1337,2150,3012,3199,2995,2253,1012,252,238,192,411,1334,1643,439,182,1277,2624,1141,577,1121,516,1008,0,268,1097
30/01/2014,14,1421,733,492,874,1813,2768,2453,2313,1666,530,188,203,153,189,1298,1197,443,128,972,2085,692,330,754,447,870,0,195,898
30/01/2014,15,1339,567,549,1207,1908,3137,2199,2318,1495,898,141,154,127,175,1407,1257,427,136,656,2285,896,321,690,508,740,0,137,1081
30/01/2014,16,1469,686,892,2448,1916,3142,2195,2071,1378,1827,192,185,178,254,1813,1453,600,236,451,2873,1540,429,737,650,704,0,143,1355
30/01/2014,17,1930,1048,1433,3368,2368,2978,2745,2004,1380,2357,272,257,234,644,2303,2232,1216,465,538,3232,2320,620,1034,1080,964,0,188,1771
30/01/2014,18,1464,669,659,1237,1888,2258,2023,1289,684,952,195,250,210,376,1460,1151,722,421,363,2341,1148,291,1061,678,1159,0,170,1175
30/01/2014,19,1069,354,259,452,1712,1800,1158,725,429,294,92,300,214,176,1075,807,432,155,289,1629,601,158,917,390,993,0,80,896
30/01/2014,20,975,227,122,216,1695,1803,749,537,334,120,96,338,264,142,1014,822,352,142,266,1536,340,110,786,351,1005,615,84,432
30/01/2014,21,777,221,76,126,1583,1612,431,370,247,103,84,293,227,81,1000,761,339,87,253,1289,275,126,765,367,865,628,97,501
30/01/2014,22,660,212,88,117,1247,1023,270,235,213,79,50,161,93,41,975,570,305,45,135,976,174,85,792,176,742,771,66,451
30/01/2014,23,358,87,36,52,870,1105,184,102,116,34,19,69,54,29,521,455,227,27,123,607,155,55,541,160,383,634,34,216
31/01/2014,0,177,47,18,30,453,349,91,142,55,26,9,24,31,18,319,250,180,20,105,296,69,26,318,96,191,209,29,116
31/01/2014,1,93,5,9,10,210,170,45,52,27,15,6,14,18,2,101,98,42,4,77,170,33,20,182,12,123,112,24,44
31/01/2014,2,101,24,5,14,131,100,43,21,28,6,1,2,2,1,65,68,19,12,51,75,12,22,191,10,63,70,42,33
31/01/2014,3,57,14,0,20,73,97,16,13,11,0,2,7,7,1,60,37,35,9,39,38,13,6,237,5,43,65,17,43
31/01/2014,4,30,9,1,10,22,44,23,28,8,4,6,1,4,5,50,51,48,3,20,25,18,6,107,10,10,10,6,30
31/01/2014,5,26,54,24,117,64,92,19,52,29,64,26,23,17,32,92,110,69,33,54,122,86,48,59,52,20,12,9,100
31/01/2014,6,91,229,158,745,218,181,66,100,102,399,80,63,59,161,357,383,238,102,155,586,464,127,94,237,33,43,29,328
31/01/2014,7,296,815,747,2490,421,498,323,188,395,1226,193,217,152,341,890,1048,553,309,282,1316,1398,437,147,450,73,49,77,825
31/01/2014,8,740,1629,1699,4537,778,1076,729,521,821,2652,232,296,175,523,1231,2130,918,322,536,2421,2554,908,237,614,190,141,150,1309
31/01/2014,9,584,859,715,1749,701,1105,709,707,815,1018,139,218,188,214,667,802,372,169,634,1400,1297,529,264,352,169,184,145,568
31/01/2014,10,664,531,390,844,915,1606,1034,1132,1196,435,150,270,357,148,820,880,378,134,725,1465,996,327,394,350,345,232,211,562
31/01/2014,11,926,619,330,741,1231,2177,1712,1742,1499,604,172,291,459,180,1116,1034,522,164,959,1983,1037,390,638,480,563,414,229,869
31/01/2014,12,1553,1510,624,1211,2107,3506,3222,2992,2601,1157,362,501,537,632,1251,1899,618,205,1390,2632,1716,634,1344,586,981,38,251,1137
31/01/2014,13,1845,1172,700,1206,2163,3450,3471,3500,2298,1023,267,567,617,538,1445,1807,461,204,1362,2403,1529,618,1247,607,1138,0,191,1083
31/01/2014,14,1304,655,449,895,1901,3238,2403,2534,1873,676,151,425,414,250,1452,1362,539,249,926,2396,1184,363,821,687,782,0,191,1132
31/01/2014,15,1535,634,470,1280,2110,3299,2437,2581,1668,871,159,333,466,302,1578,1337,680,234,827,2366,1447,348,766,724,870,0,205,1168
31/01/2014,16,1600,762,813,2296,2157,3012,2560,2608,1628,1476,262,285,348,301,2060,1736,879,410,undefined,3085,2293,464,933,886,926,0,162,1477
31/01/2014,17,2156,1076,1294,2810,2596,3465,3391,2696,1548,2019,256,488,557,645,2746,1289,1249,924,610,3592,2870,658,1106,1170,1128,0,152,1900
31/01/2014,18,1728,702,536,1054,2367,3120,2437,2138,1046,788,178,483,456,359,2178,1818,931,3023,359,2772,1607,327,1099,1368,1111,0,149,1290
31/01/2014,19,1310,418,241,388,1982,2456,1692,1541,677,329,162,606,455,224,1699,1318,677,1760,undefined,2005,914,181,1328,983,1237,982,102,1359
31/01/2014,20,1231,403,150,237,2262,2231,1370,1147,466,156,115,392,409,172,1509,1102,515,319,274,1885,578,155,1335,785,1253,1188,110,595
31/01/2014,21,1032,272,101,157,2270,1805,1056,526,280,150,104,434,337,118,1512,1263,663,463,319,1804,547,177,1268,733,1030,886,86,762
31/01/2014,22,1022,281,176,121,1972,1660,929,431,278,87,73,263,233,88,1494,1079,778,3143,298,1593,481,166,1045,1600,1002,1026,87,1000
31/01/2014,23,657,309,170,128,1758,1744,598,381,270,116,75,215,91,54,1212,944,521,850,256,1448,397,172,955,391,625,812,52,523
