Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
28-Jun-11,23,206,88,34,38,398,329,,80,57,14,18,13,8,177,173,346,157,4
29-Jun-11,0,51,28,16,11,117,166,,40,23,15,9,7,5,2,87,114,61,1
29-Jun-11,1,32,23,5,1,79,79,,99,8,1,6,2,1,0,30,65,28,1
29-Jun-11,2,30,5,5,8,41,56,,8,7,2,4,1,4,0,23,26,13,0
29-Jun-11,3,21,13,5,2,59,45,,8,13,1,4,0,0,1,20,10,7,0
29-Jun-11,4,12,10,5,12,26,29,,6,4,2,3,2,3,1,32,23,20,1
29-Jun-11,5,34,56,21,71,35,67,,22,18,31,19,3,2,15,74,129,42,0
29-Jun-11,6,68,228,200,454,131,149,,113,89,275,137,33,12,86,264,493,170,5
29-Jun-11,7,253,797,747,1934,288,437,,382,400,1036,444,74,23,246,710,1373,375,13
29-Jun-11,8,700,1967,1916,5388,647,937,,910,1010,2271,1124,153,46,413,1476,3388,893,39
29-Jun-11,9,584,1259,996,2443,791,1172,,1037,872,1048,599,118,21,170,958,1587,342,21
29-Jun-11,10,585,718,518,938,857,1723,,1346,1128,332,269,92,25,96,1017,981,367,149
29-Jun-11,11,835,660,446,694,1328,2324,,2022,1435,325,199,144,67,136,1187,1255,404,47
29-Jun-11,12,1398,1678,762,1118,2317,3589,,3600,2579,938,497,310,192,497,2023,2163,649,264
29-Jun-11,13,1703,1748,804,1332,2539,3870,,4314,2785,852,493,329,159,559,1584,2515,705,145
29-Jun-11,14,1507,992,597,933,2222,3255,,3157,1971,483,298,242,116,208,1318,1744,482,70
29-Jun-11,15,1450,767,560,1021,2355,3259,,2914,1556,561,298,190,86,133,1928,1698,552,56
29-Jun-11,16,1640,774,880,1879,2294,3296,,2939,1473,1115,519,163,64,228,1799,2327,731,35
29-Jun-11,17,1808,1458,1603,3904,2620,3168,,2582,1421,2128,1004,229,81,472,2305,3871,1110,48
29-Jun-11,18,1442,940,823,1711,2409,2449,,1338,841,864,551,222,84,300,1624,2276,772,112
29-Jun-11,19,823,486,277,539,1890,1493,,630,381,235,197,147,53,108,1086,1251,480,40
29-Jun-11,20,835,226,156,248,1680,1183,,392,226,153,125,127,42,55,583,841,310,58
29-Jun-11,21,611,152,78,137,1359,849,,290,181,64,115,112,29,43,639,747,275,57
29-Jun-11,22,407,135,67,90,856,546,,224,192,47,60,72,26,19,487,508,235,29
29-Jun-11,23,226,76,32,83,458,325,,121,75,16,15,14,4,3,220,357,187,0
30-Jun-11,0,95,26,12,22,225,187,,53,42,10,5,6,1,4,166,161,72,1
30-Jun-11,1,38,19,6,13,78,70,,38,18,7,7,5,7,4,27,36,26,0
30-Jun-11,2,24,11,5,4,37,40,,5,14,1,1,0,0,0,50,25,17,0
30-Jun-11,3,12,13,3,2,20,33,,43,11,0,1,2,0,1,15,13,10,0
30-Jun-11,4,10,11,8,4,26,35,,10,10,4,6,2,2,0,21,34,22,0
30-Jun-11,5,36,57,21,74,30,55,,22,26,33,21,2,1,18,65,111,37,1
30-Jun-11,6,82,220,181,510,147,142,,99,84,326,150,20,10,71,267,524,169,4
30-Jun-11,7,241,792,739,1993,255,410,,339,402,924,474,90,17,253,671,1342,378,24
30-Jun-11,8,752,1946,1951,5262,647,932,,837,981,2426,1061,123,39,411,1479,3443,840,33
30-Jun-11,9,554,1206,1079,2467,681,1120,,883,994,1104,536,111,41,153,1169,1792,358,23
30-Jun-11,10,569,717,530,862,1018,1671,,1269,1190,410,274,129,52,93,1454,1015,309,30
30-Jun-11,11,861,735,512,702,1266,2181,,2104,1571,321,229,120,87,125,1435,1280,362,55
30-Jun-11,12,1461,1606,722,1078,2217,3406,,3717,2640,997,535,334,191,479,1852,2184,589,57
30-Jun-11,13,1663,1711,862,1451,2363,3920,,4633,3036,905,439,342,175,500,1869,2467,533,86
30-Jun-11,14,1483,935,567,993,2034,3331,,3505,2014,608,349,245,138,188,1658,1872,486,73
30-Jun-11,15,1403,716,632,1141,2162,3147,,3193,1697,537,278,202,73,149,1406,1745,518,63
30-Jun-11,16,1498,859,935,1814,2111,3050,,3046,1467,1094,540,191,98,237,1423,2258,621,30
30-Jun-11,17,1720,1464,1518,3562,2522,3323,,3156,1489,2063,1121,209,108,467,2190,3806,1165,30
30-Jun-11,18,1376,983,812,1667,2476,2799,,2301,953,856,609,244,68,289,1551,2346,742,71
30-Jun-11,19,1041,491,279,524,2193,1861,,1023,561,277,317,181,59,112,978,1218,374,89
30-Jun-11,20,863,312,162,257,1936,1349,,744,297,159,161,135,43,56,467,906,340,59
30-Jun-11,21,704,207,109,183,1532,1065,,376,228,85,148,104,32,33,571,859,255,45
30-Jun-11,22,478,180,130,83,1156,832,,312,216,62,85,89,44,18,661,651,279,101
30-Jun-11,23,277,83,50,44,642,451,,189,115,28,50,57,31,11,310,487,189,1
1-Jul-11,0,134,52,14,25,320,229,,96,56,21,63,23,9,8,118,221,101,1
1-Jul-11,1,87,44,4,11,156,135,,53,36,10,50,23,1,2,53,95,47,0
1-Jul-11,2,71,20,10,5,92,68,,21,24,2,7,0,0,5,28,54,24,0
1-Jul-11,3,26,18,7,6,73,72,,91,15,0,1,2,0,3,14,38,21,0
1-Jul-11,4,9,6,0,1,38,60,,19,10,6,8,4,6,1,39,87,68,0
1-Jul-11,5,43,53,27,69,46,73,,16,14,32,23,3,4,16,68,147,63,0
1-Jul-11,6,71,173,208,485,143,165,,112,77,303,117,24,14,75,249,489,161,5
1-Jul-11,7,236,644,697,1759,260,402,,348,395,923,431,80,27,203,742,1359,341,15
1-Jul-11,8,691,1944,1938,4958,614,945,,814,936,2178,963,153,36,377,1457,3328,859,42
1-Jul-11,9,584,1228,958,2385,721,1250,,1139,954,1093,558,105,44,162,1106,1810,483,30
1-Jul-11,10,592,633,528,863,903,1658,,1510,1270,401,300,152,49,115,874,1079,368,27
1-Jul-11,11,819,690,465,734,1213,2449,,2302,1533,356,251,153,77,147,1166,1253,436,32
1-Jul-11,12,1504,1590,720,1109,2165,3579,,3938,2519,1023,618,312,126,503,1563,2409,750,67
1-Jul-11,13,1657,1746,748,1261,2457,4149,,4786,2990,953,582,408,178,454,1545,2502,566,62
1-Jul-11,14,1654,905,538,784,2262,3321,,3743,2140,513,373,315,123,223,1379,1798,502,40
1-Jul-11,15,1516,770,544,1003,2294,3688,,3631,1913,580,334,264,164,179,1601,1965,567,47
1-Jul-11,16,1597,930,826,1812,2351,3766,,3787,1895,1117,677,268,128,253,1766,2512,712,77
1-Jul-11,17,1978,1385,1354,2989,2842,3851,,3887,1777,1957,1014,432,197,430,2473,3768,1120,43
1-Jul-11,18,1716,866,649,1333,3085,3422,,3187,1311,821,614,831,447,323,1859,2560,719,43
1-Jul-11,19,1264,463,293,485,2624,2552,,2241,873,320,395,1097,627,211,1395,1727,563,74
1-Jul-11,20,1128,330,149,268,2503,2147,,1402,532,158,167,251,147,79,1023,1448,499,65
1-Jul-11,21,1039,253,140,182,2340,1818,,738,320,117,155,177,107,38,1081,1225,481,81
1-Jul-11,22,858,224,171,139,1816,1521,,566,396,178,293,587,153,213,1252,1381,502,21
1-Jul-11,23,566,145,84,104,1293,991,,395,215,75,104,130,62,20,629,1079,385,4
2-Jul-11,0,329,98,56,53,837,754,,211,121,15,54,39,17,8,372,715,290,2
2-Jul-11,1,214,44,31,29,475,497,,149,82,10,38,16,1,15,230,290,93,1
2-Jul-11,2,104,34,13,15,200,341,,74,50,7,16,18,1,2,106,177,79,11
2-Jul-11,3,81,15,11,18,217,199,,98,43,18,38,9,8,1,83,118,47,0
2-Jul-11,4,46,7,5,15,88,130,,38,13,5,6,8,2,0,59,105,77,1
2-Jul-11,5,40,21,8,12,89,102,,31,34,9,10,8,4,7,49,135,84,0
2-Jul-11,6,27,33,14,19,60,90,,53,20,35,12,9,3,23,79,169,76,5
2-Jul-11,7,58,54,38,27,126,199,,88,82,61,53,27,15,33,121,180,89,0
2-Jul-11,8,107,115,94,36,258,451,,311,266,89,70,89,34,58,250,350,154,5
2-Jul-11,9,218,149,128,68,527,887,,764,567,108,126,105,43,110,590,646,204,10
2-Jul-11,10,478,222,120,64,821,1681,,1656,941,103,127,188,67,142,825,868,255,41
2-Jul-11,11,717,274,155,87,1263,2470,,2820,1424,115,122,221,121,148,1533,1308,429,105
2-Jul-11,12,951,326,200,102,1803,3203,,3712,1743,137,97,213,128,146,2013,1540,604,274
2-Jul-11,13,1213,340,214,111,2240,3602,,4120,1905,121,109,195,149,171,2201,1604,695,524
2-Jul-11,14,1479,346,163,64,2332,3500,,4190,1767,141,139,255,123,163,1729,1824,631,118
2-Jul-11,15,1430,281,169,64,2493,3584,,4762,1867,126,119,300,170,149,2104,1952,740,168
2-Jul-11,16,1378,336,156,47,2343,3609,,4220,1688,124,199,387,201,178,2213,2083,744,326
2-Jul-11,17,1261,606,195,77,2390,3240,,3081,1086,229,347,671,246,178,1851,1851,634,681
2-Jul-11,18,943,545,158,78,2451,2289,,1347,611,167,399,1226,187,228,1402,1768,704,216
2-Jul-11,19,758,348,126,41,2308,1923,,760,399,113,152,456,200,52,1233,1288,503,129
2-Jul-11,20,740,328,108,33,1984,1624,,409,324,46,99,214,134,36,861,1088,451,83
2-Jul-11,21,738,226,55,26,1581,1806,,402,241,52,118,202,84,36,944,990,456,58
2-Jul-11,22,603,124,99,75,1385,1725,,704,447,309,538,802,183,227,1085,967,470,244
2-Jul-11,23,507,154,50,84,1195,1294,,423,251,47,83,177,48,23,856,964,412,20
3-Jul-11,0,280,105,75,49,882,958,,275,134,21,76,112,38,12,534,776,386,10
3-Jul-11,1,194,51,33,21,518,1221,,254,134,31,39,66,17,1,321,444,173,4
3-Jul-11,2,151,30,37,18,314,613,,251,140,9,6,20,1,2,358,288,149,2
3-Jul-11,3,72,37,25,25,238,436,,142,100,8,21,13,5,6,263,236,116,11
3-Jul-11,4,41,10,13,12,118,227,,105,38,10,18,7,4,3,67,130,77,2
3-Jul-11,5,45,26,5,15,51,111,,59,40,9,8,4,0,2,58,62,40,0
3-Jul-11,6,32,27,15,10,34,91,,41,19,4,6,5,0,0,54,76,42,2
3-Jul-11,7,38,37,20,14,67,142,,58,58,21,19,22,9,17,84,199,104,1
3-Jul-11,8,86,117,31,36,180,291,,181,154,87,43,57,18,44,200,273,131,6
3-Jul-11,9,169,167,83,33,325,662,,564,504,100,79,98,41,50,400,455,179,13
3-Jul-11,10,306,203,129,49,637,1503,,1421,950,125,79,82,46,62,820,934,299,25
3-Jul-11,11,513,244,149,72,973,2311,,2512,1243,100,119,117,77,99,1237,986,390,53
3-Jul-11,12,803,253,193,60,1412,2832,,3019,1453,99,106,258,120,98,1685,1309,518,242
3-Jul-11,13,1011,231,156,74,1998,2781,,3088,1302,140,116,254,179,112,1592,1342,575,659
3-Jul-11,14,1032,223,105,44,1905,2925,,3476,1422,125,110,372,164,118,1710,1499,536,178
3-Jul-11,15,1238,211,107,42,2070,2822,,3276,1350,114,127,568,193,164,1481,1437,553,100
3-Jul-11,16,1167,196,134,61,1852,2687,,2980,1100,114,184,607,191,181,1362,1470,572,315
3-Jul-11,17,1092,386,147,44,1995,2609,,2226,741,101,128,171,113,82,1426,1531,678,895
3-Jul-11,18,725,174,61,37,1827,1673,,838,312,91,94,176,72,44,901,1196,485,52
3-Jul-11,19,529,129,73,36,1488,1171,,513,271,82,280,449,111,146,536,924,328,9
3-Jul-11,20,521,62,20,29,1406,1007,,319,198,46,127,166,51,22,475,694,308,6
3-Jul-11,21,477,115,50,20,910,704,,215,224,50,65,96,30,19,411,606,289,4
3-Jul-11,22,266,54,32,16,596,506,,150,113,30,43,52,28,15,282,482,189,2
3-Jul-11,23,83,15,18,29,343,255,,115,61,21,11,32,20,5,174,335,150,3
4-Jul-11,0,74,12,5,12,181,151,,48,34,11,8,7,4,2,69,147,77,0
4-Jul-11,1,28,15,5,13,45,64,,27,25,5,9,2,2,0,34,116,33,0
4-Jul-11,2,21,13,2,9,62,48,,8,10,4,6,6,0,0,26,31,6,0
4-Jul-11,3,18,17,8,3,36,28,,36,10,0,7,0,0,0,29,13,4,0
4-Jul-11,4,8,7,1,8,23,25,,15,8,2,4,1,0,0,31,53,49,1
4-Jul-11,5,29,43,34,64,62,73,,22,30,35,16,5,4,18,64,116,47,0
4-Jul-11,6,57,193,153,412,110,181,,108,87,206,94,17,7,44,215,377,109,1
4-Jul-11,7,196,664,665,1705,260,415,,304,386,914,386,84,27,188,676,1230,333,12
4-Jul-11,8,700,1845,1676,4791,669,982,,824,1029,2209,1025,125,32,368,1461,3388,884,15
4-Jul-11,9,563,1112,979,2326,689,1248,,1080,1052,968,505,123,37,150,1060,1671,431,11
4-Jul-11,10,544,648,521,828,932,1859,,1611,1413,386,235,135,50,82,961,989,311,18
4-Jul-11,11,841,597,425,668,1483,2628,,2582,1655,352,223,156,86,150,1114,1242,418,43
4-Jul-11,12,1280,1569,704,899,2331,3632,,3958,2595,861,372,224,130,409,1513,2134,576,94
4-Jul-11,13,1627,1441,707,1133,2680,4118,,4476,3021,772,398,298,151,327,1704,2389,662,122
4-Jul-11,14,1605,778,467,739,2357,3676,,3861,2064,390,255,223,101,147,1437,1852,553,128
4-Jul-11,15,1353,658,537,905,2310,3414,,3369,1855,366,251,152,90,124,1424,1757,570,69
4-Jul-11,16,1578,814,912,1763,2153,3386,,3180,1537,1090,528,152,75,185,1554,2266,666,67
4-Jul-11,17,1718,1481,1668,3935,2380,2974,,2603,1410,2032,1089,199,87,383,2285,3895,1160,41
4-Jul-11,18,1183,936,705,1542,2163,2160,,1218,677,806,562,150,58,271,1352,2224,693,27
4-Jul-11,19,831,395,257,425,1554,1271,,634,365,244,179,105,51,80,678,1179,486,3
4-Jul-11,20,689,252,92,169,1280,984,,370,267,90,109,56,24,28,704,710,318,10
4-Jul-11,21,490,202,51,127,1125,736,,266,187,88,105,36,3,16,506,649,226,1
4-Jul-11,22,316,117,83,60,721,544,,135,158,46,57,53,17,22,395,448,153,4
4-Jul-11,23,143,63,30,31,365,276,,92,64,38,16,25,1,9,164,328,129,0
5-Jul-11,0,64,20,12,21,107,115,,41,35,8,5,8,6,4,69,109,71,0
5-Jul-11,1,14,9,6,10,45,35,,13,12,1,0,4,0,2,36,39,22,0
5-Jul-11,2,23,8,2,2,19,23,,15,14,3,1,0,0,0,37,32,18,0
5-Jul-11,3,8,4,3,4,15,19,,4,9,0,1,4,0,1,11,24,17,0
5-Jul-11,4,6,10,2,3,9,30,,52,3,0,6,0,0,2,22,29,18,0
5-Jul-11,5,33,44,27,74,62,96,,14,19,36,25,4,0,16,77,118,49,0
5-Jul-11,6,67,179,177,513,132,172,,111,75,301,135,31,7,74,253,498,163,0
5-Jul-11,7,238,753,772,1791,273,438,,347,385,937,435,70,17,203,677,1345,352,14
5-Jul-11,8,697,1829,1752,4748,636,965,,729,979,2254,1045,123,22,330,1555,3335,848,23
5-Jul-11,9,521,1083,949,2200,615,1144,,938,945,986,501,74,25,139,878,1558,383,18
5-Jul-11,10,532,602,510,795,777,1647,,1219,1134,358,251,121,34,84,859,956,293,8
5-Jul-11,11,747,609,437,601,1147,2241,,2042,1433,299,208,99,33,111,1055,1075,277,41
5-Jul-11,12,1047,1288,667,869,1790,3223,,3050,2266,785,385,137,49,268,1185,1694,456,40
5-Jul-11,13,1274,1403,608,1022,1992,3693,,3946,2608,660,286,104,36,224,1276,1818,357,30
5-Jul-11,14,1150,712,481,746,1855,3266,,3136,1699,365,191,67,35,92,1124,1459,397,19
5-Jul-11,15,1229,581,476,956,1850,3098,,2980,1661,490,290,58,21,86,1211,1513,474,13
5-Jul-11,16,1410,810,888,1862,2065,3010,,2751,1431,1017,589,111,30,166,1315,1996,604,11
5-Jul-11,17,1512,1475,1622,4034,2089,2862,,2526,1339,1998,1138,147,35,377,2017,3721,1029,11
5-Jul-11,18,1185,897,820,1776,2045,2164,,1389,718,864,646,322,41,272,1255,1980,705,9
5-Jul-11,19,805,347,274,528,1705,1329,,629,425,249,305,210,61,93,608,1061,403,4
5-Jul-11,20,690,223,100,226,1567,1200,,444,247,120,137,93,24,43,507,718,271,5
5-Jul-11,21,551,185,78,135,1209,750,,266,240,82,195,117,26,33,385,649,263,2
5-Jul-11,22,359,116,59,73,815,526,,194,149,82,226,222,37,54,369,534,223,5
5-Jul-11,23,183,84,34,55,420,279,,131,77,23,52,28,15,8,176,343,180,0
6-Jul-11,0,97,20,14,20,228,145,,64,20,3,14,12,5,5,81,164,55,0
6-Jul-11,1,37,13,3,3,56,90,,25,24,0,4,5,0,1,51,47,12,0
6-Jul-11,2,29,5,0,7,34,36,,15,12,2,1,0,0,0,27,46,22,0
6-Jul-11,3,14,10,4,3,37,15,,27,9,0,0,0,0,1,29,19,2,0
6-Jul-11,4,4,11,0,3,31,26,,10,4,0,6,0,0,1,28,53,41,0
6-Jul-11,5,44,41,20,76,73,57,,22,18,26,28,4,3,19,62,146,49,0
6-Jul-11,6,63,211,158,520,121,153,,109,96,305,140,24,4,67,253,466,148,2
6-Jul-11,7,208,747,709,1732,269,439,,326,408,926,411,62,9,202,596,1235,351,13
6-Jul-11,8,701,2043,1803,4785,620,931,,863,981,2207,1065,131,34,359,1395,3435,888,16
6-Jul-11,9,495,1094,948,2215,602,1181,,929,1003,1016,544,78,32,145,998,1590,441,22
6-Jul-11,10,585,625,448,727,834,1838,,1416,1274,384,231,120,51,108,1008,1069,290,25
6-Jul-11,11,846,637,456,586,1218,2538,,2285,1624,303,307,168,56,112,1253,1223,362,43
6-Jul-11,12,1313,1360,625,892,2338,3673,,3728,2632,841,431,147,64,340,1822,1993,537,90
6-Jul-11,13,1645,1561,679,1076,2402,4147,,4370,3101,776,410,218,106,372,1673,2196,529,101
6-Jul-11,14,1475,842,493,760,2286,3568,,3688,2038,411,217,143,61,132,1587,1830,551,58
6-Jul-11,15,1530,693,618,983,2036,3565,,3379,1717,400,271,70,27,126,1505,1910,625,72
6-Jul-11,16,1488,832,959,2042,1723,3104,,2935,1478,970,474,80,14,166,1565,2146,606,45
6-Jul-11,17,1626,1462,1480,3665,2202,2959,,2614,1414,2024,1013,138,56,398,2131,3669,1105,24
6-Jul-11,18,1150,923,799,1553,2120,2378,,1489,775,832,605,186,75,253,1557,2105,660,21
6-Jul-11,19,945,415,250,441,1665,1511,,722,472,298,247,110,44,86,1032,1239,467,18
6-Jul-11,20,691,246,110,194,1303,1080,,432,261,91,133,61,32,32,512,805,328,6
6-Jul-11,21,561,187,75,144,1111,714,,248,173,61,119,66,22,18,523,632,239,32
6-Jul-11,22,336,179,83,70,791,658,,221,168,49,81,41,18,25,669,643,193,2
6-Jul-11,23,208,96,44,60,454,323,,102,94,41,18,25,11,4,241,450,164,4
7-Jul-11,0,60,36,14,14,191,161,,41,42,10,13,4,4,7,217,136,49,0
7-Jul-11,1,22,22,8,6,55,82,,38,16,5,7,2,0,3,29,31,14,1
7-Jul-11,2,40,10,2,8,35,43,,16,10,4,8,0,0,2,15,26,16,0
7-Jul-11,3,13,8,4,2,39,47,,83,14,2,5,1,0,0,18,15,16,1
7-Jul-11,4,10,9,1,4,26,43,,2,5,2,3,0,0,0,27,40,21,1
7-Jul-11,5,28,44,25,65,75,69,,23,16,29,27,2,4,20,56,124,45,0
7-Jul-11,6,158,186,180,471,230,298,,128,61,292,127,17,9,55,296,488,170,1
7-Jul-11,7,247,667,667,1690,278,393,,349,342,931,451,61,14,190,632,1278,319,5
7-Jul-11,8,675,1843,1758,4527,584,896,,806,880,2286,1001,122,20,367,1299,3192,830,17
7-Jul-11,9,531,1083,951,2178,604,1184,,957,963,988,507,107,26,146,974,1628,403,21
7-Jul-11,10,611,643,471,803,820,1630,,1387,1075,460,265,127,35,87,908,1011,271,50
7-Jul-11,11,785,610,448,690,1166,2467,,2192,1601,348,193,102,36,108,1165,1224,336,65
7-Jul-11,12,1267,1421,710,858,2007,3413,,3718,2617,811,446,180,72,371,1570,1996,514,82
7-Jul-11,13,1482,1395,711,943,2460,4274,,4821,2947,801,396,147,66,345,1647,2407,590,131
7-Jul-11,14,1409,831,520,714,2168,3535,,3690,2108,445,234,132,55,155,1429,1879,516,33
7-Jul-11,15,1499,657,512,870,2363,3632,,3457,1779,482,263,184,85,105,1603,1918,655,88
7-Jul-11,16,1471,793,829,1817,2056,3238,,3308,1719,1020,508,123,47,193,1557,2227,681,89
7-Jul-11,17,1659,1385,1563,3581,2478,3333,,3255,1668,2055,1011,162,74,395,2156,3950,1151,33
7-Jul-11,18,1340,896,722,1594,2325,2624,,2201,979,881,602,172,68,263,1443,2289,703,16
7-Jul-11,19,939,401,243,455,1981,1900,,1044,498,260,253,107,62,100,956,1306,480,5
7-Jul-11,20,748,282,117,239,1629,1329,,560,293,121,148,71,36,45,640,897,350,0
7-Jul-11,21,518,186,90,162,1395,1070,,352,237,76,134,74,27,19,472,885,307,2
7-Jul-11,22,408,136,61,89,895,701,,254,204,28,52,38,19,18,830,671,254,6
7-Jul-11,23,206,99,68,39,550,462,,150,98,29,18,48,26,12,283,464,196,0
8-Jul-11,0,143,36,10,33,219,225,,70,61,15,12,7,2,4,100,145,60,5
8-Jul-11,1,60,26,6,1,132,116,,50,35,5,3,3,3,2,40,58,19,0
8-Jul-11,2,30,11,4,0,69,72,,14,6,1,4,0,0,0,37,26,13,0
8-Jul-11,3,24,13,3,3,46,48,,18,7,3,4,2,0,0,32,26,14,0
8-Jul-11,4,5,17,5,0,34,58,,26,6,3,3,1,0,2,34,61,48,0
8-Jul-11,5,27,44,27,63,39,65,,17,26,25,25,3,2,20,74,153,59,3
8-Jul-11,6,57,175,194,446,142,150,,92,91,283,129,27,16,68,246,506,180,1
8-Jul-11,7,195,620,640,1613,264,384,,274,390,885,383,62,18,179,596,1243,304,10
8-Jul-11,8,611,1713,1766,4433,597,905,,781,971,2128,911,131,26,339,1236,3051,822,32
8-Jul-11,9,470,1071,902,2066,584,1098,,912,1013,1005,533,108,25,160,880,1732,429,21
8-Jul-11,10,546,572,516,816,778,1752,,1406,1246,382,288,120,45,110,997,1148,332,44
8-Jul-11,11,1001,641,438,636,1437,2920,,2324,1577,362,223,170,62,143,1250,1420,422,28
8-Jul-11,12,1390,1455,647,989,2260,3891,,4174,2799,1055,569,315,134,407,1650,2290,618,73
8-Jul-11,13,1685,1480,682,1028,2472,4387,,4922,3149,866,491,283,113,392,1834,2530,660,121
8-Jul-11,14,1541,869,548,779,2210,3807,,4107,2293,523,328,273,148,148,1622,2109,555,69
8-Jul-11,15,1557,668,582,906,2299,3734,,3903,2208,475,360,211,109,151,1423,2090,666,42
8-Jul-11,16,1596,807,851,1633,2464,3830,,3818,1994,1099,528,209,137,239,1814,2693,735,83
8-Jul-11,17,1804,1392,1243,2928,2673,3911,,3875,1923,1836,893,389,246,392,2332,3980,1193,54
8-Jul-11,18,1389,778,572,1203,2786,3399,,3018,1231,756,492,914,997,205,1725,2566,730,42
8-Jul-11,19,1067,482,247,416,2381,2695,,2008,790,242,338,1054,1001,118,1406,1685,506,49
8-Jul-11,20,897,362,139,225,2132,2162,,1364,508,111,202,326,181,66,762,1224,445,17
8-Jul-11,21,810,197,115,165,1897,1701,,626,293,73,105,219,131,25,1009,1147,458,100
8-Jul-11,22,591,206,113,85,1639,1487,,500,277,73,103,151,67,29,915,1109,438,25
8-Jul-11,23,556,151,78,101,1167,1214,,362,193,43,110,100,40,11,545,844,437,3
9-Jul-11,0,230,108,44,49,698,1067,,247,122,14,31,51,24,11,316,567,237,0
9-Jul-11,1,218,36,18,41,362,731,,128,73,17,18,18,9,4,166,212,81,1
9-Jul-11,2,94,35,12,10,234,284,,80,51,7,24,13,4,1,88,130,51,0
9-Jul-11,3,75,20,13,10,196,203,,52,21,6,30,16,3,3,91,124,66,0
9-Jul-11,4,57,18,9,4,91,115,,34,18,3,8,7,3,0,48,95,45,0
9-Jul-11,5,42,13,15,13,82,102,,23,19,15,9,9,1,6,66,83,47,2
9-Jul-11,6,21,38,17,14,87,103,,44,28,25,32,3,2,16,64,150,75,0
9-Jul-11,7,83,47,32,21,164,162,,90,89,53,55,23,8,27,110,235,108,1
9-Jul-11,8,88,96,61,33,204,399,,267,254,58,55,57,22,64,190,330,121,2
9-Jul-11,9,268,171,72,47,450,855,,695,537,80,141,119,57,64,585,649,199,17
9-Jul-11,10,446,200,95,71,744,1612,,1552,946,164,125,197,58,95,928,1004,319,49
9-Jul-11,11,691,270,174,71,1237,2289,,2469,1509,146,130,229,140,125,1406,1308,450,51
9-Jul-11,12,1035,266,175,106,1776,3148,,3492,1642,156,107,314,212,163,1652,1516,614,91
9-Jul-11,13,1448,305,153,97,2248,3646,,4236,2019,134,102,406,226,178,2011,1938,651,303
9-Jul-11,14,1484,337,167,91,2510,3917,,4624,1841,163,157,347,256,195,1979,2015,704,167
9-Jul-11,15,1645,349,182,65,2564,3995,,4775,1986,102,173,368,270,173,2222,2085,755,182
9-Jul-11,16,1467,339,134,61,2475,3813,,4111,1676,87,155,467,260,175,1938,2307,849,244
9-Jul-11,17,1493,542,156,44,2291,3183,,2842,1095,95,108,342,154,114,1798,2036,705,285
9-Jul-11,18,1053,454,157,44,2200,2450,,1230,577,122,133,310,170,94,1496,1686,661,449
9-Jul-11,19,792,361,107,38,1995,1654,,655,479,85,160,258,169,63,1322,1146,444,134
9-Jul-11,20,761,308,70,64,1847,1339,,502,355,65,111,333,187,33,820,979,421,69
9-Jul-11,21,626,225,72,33,1700,1237,,403,289,49,86,176,62,20,902,888,426,92
9-Jul-11,22,571,292,143,38,1442,1373,,404,375,57,94,199,62,35,1211,1234,493,644
9-Jul-11,23,470,191,91,52,1044,848,,345,220,59,98,146,46,18,769,939,508,13
10-Jul-11,0,276,87,59,32,646,779,,247,170,20,84,67,39,18,530,599,327,5
10-Jul-11,1,172,70,26,29,338,451,,202,85,27,104,23,11,13,222,370,152,3
10-Jul-11,2,120,35,29,14,242,426,,143,93,11,38,13,2,8,227,257,131,3
10-Jul-11,3,84,29,21,24,194,337,,184,66,12,21,3,0,1,86,186,88,3
10-Jul-11,4,14,21,8,8,80,202,,81,28,2,14,4,1,4,75,99,68,1
10-Jul-11,5,28,11,3,11,50,124,,47,41,8,6,7,6,3,59,78,39,0
10-Jul-11,6,23,22,11,1,53,95,,29,19,6,10,10,7,6,35,76,40,0
10-Jul-11,7,25,35,17,10,83,132,,62,73,27,19,13,5,12,83,161,87,0
10-Jul-11,8,57,64,57,24,181,258,,133,143,33,41,37,14,24,206,224,103,14
10-Jul-11,9,189,157,119,67,375,656,,522,398,85,97,83,49,52,428,474,159,31
10-Jul-11,10,370,214,98,54,549,1274,,1220,774,86,77,138,48,98,960,829,308,67
10-Jul-11,11,529,255,126,73,927,1942,,2082,1167,101,74,209,93,112,1442,1099,472,142
10-Jul-11,12,705,281,156,59,1377,2560,,2613,1376,104,115,168,70,101,1740,1175,464,289
10-Jul-11,13,912,188,95,98,1732,2871,,2818,1441,88,123,130,47,110,1696,1276,463,207
10-Jul-11,14,1000,177,90,119,1620,2733,,3084,1325,91,109,111,32,67,1419,1248,306,43
10-Jul-11,15,1009,177,120,61,1638,2717,,3108,1278,81,164,399,70,126,1285,1343,458,68
10-Jul-11,16,1003,250,125,61,1631,2533,,2695,1057,120,211,560,92,157,1345,1353,530,244
10-Jul-11,17,972,159,98,36,1697,2142,,1726,615,67,65,125,43,98,952,1205,402,24
10-Jul-11,18,605,139,54,30,1503,1370,,693,353,102,112,97,39,36,463,923,315,2
