Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
23-Jun-12,21,714,255,61,44,1958,1524,298,417,304,65,90,137,87,35,955,963,343,463
23-Jun-12,22,580,233,96,35,1479,1390,274,459,265,45,60,183,52,35,1366,873,333,72
23-Jun-12,23,483,207,126,40,1288,1223,275,421,260,62,87,127,42,27,777,938,362,40
24-Jun-12,0,325,101,59,42,843,912,168,336,170,18,50,54,21,11,694,789,335,50
24-Jun-12,1,249,78,58,19,539,744,131,218,135,16,27,40,25,11,528,416,189,41
24-Jun-12,2,176,87,77,23,370,602,142,202,147,15,34,17,7,5,465,258,143,31
24-Jun-12,3,115,39,30,23,395,529,81,255,141,11,28,19,5,4,340,243,151,20
24-Jun-12,4,46,14,10,18,148,206,52,110,25,7,7,12,6,4,77,152,76,5
24-Jun-12,5,30,16,23,13,66,132,22,56,31,4,7,14,4,4,38,94,60,14
24-Jun-12,6,19,22,9,12,64,109,31,28,30,13,9,15,0,7,73,98,64,11
24-Jun-12,7,47,36,20,15,128,191,37,71,57,17,25,17,8,22,106,200,98,44
24-Jun-12,8,86,107,57,34,186,338,68,146,122,46,37,72,29,51,176,329,137,115
24-Jun-12,9,241,151,95,53,383,753,287,512,412,68,73,142,59,96,347,522,220,339
24-Jun-12,10,420,197,120,74,736,1419,743,1184,799,92,127,222,96,115,830,746,280,226
24-Jun-12,11,697,273,113,69,1217,2182,1286,1821,1074,83,99,332,170,172,1174,1233,393,428
24-Jun-12,12,1048,276,176,69,1819,2806,1889,2519,1236,83,92,387,254,188,1445,1221,428,495
24-Jun-12,13,1440,303,167,105,2167,3236,2387,3028,1293,94,127,390,213,164,1594,1457,438,800
24-Jun-12,14,1721,304,182,89,2327,3248,2731,3311,1480,93,93,492,317,183,1724,1559,466,835
24-Jun-12,15,1567,297,181,54,2474,3207,2732,3317,1378,93,119,603,304,155,1411,1600,495,915
24-Jun-12,16,1442,230,113,46,2291,2959,2393,2905,1141,98,163,707,258,195,1261,1532,547,625
24-Jun-12,17,1395,253,97,40,2456,2466,1648,1853,549,75,78,246,154,97,1131,1302,413,445
24-Jun-12,18,1004,185,57,42,2025,1807,1020,852,259,67,91,221,110,65,823,1113,406,1017
24-Jun-12,19,672,131,43,44,1663,1347,556,573,188,78,221,458,119,112,583,831,326,107
24-Jun-12,20,607,113,50,28,1378,1018,257,300,143,31,80,202,84,33,504,731,293,82
24-Jun-12,21,501,72,42,22,1007,717,202,233,117,31,90,144,55,26,382,668,275,412
24-Jun-12,22,269,50,39,23,686,514,121,138,97,27,41,63,17,10,250,488,161,38
24-Jun-12,23,127,35,15,13,369,380,80,82,60,23,26,25,7,3,183,304,155,23
25-Jun-12,0,84,10,4,10,157,111,37,35,31,11,5,4,1,0,73,124,47,13
25-Jun-12,1,35,27,1,13,64,61,16,28,20,4,6,7,1,2,39,63,22,2
25-Jun-12,2,21,2,3,4,30,32,43,12,11,3,0,8,0,0,15,33,21,3
25-Jun-12,3,20,12,3,4,33,52,71,18,12,4,1,0,0,0,25,21,10,3
25-Jun-12,4,16,12,9,10,36,46,21,30,31,12,6,4,3,1,40,51,37,9
25-Jun-12,5,27,39,34,65,67,78,17,15,30,39,21,8,2,17,62,115,36,7
25-Jun-12,6,71,177,159,488,136,236,56,86,62,317,88,26,5,72,233,376,137,51
25-Jun-12,7,220,654,621,1928,317,722,198,289,326,1261,369,81,16,227,707,1259,362,183
25-Jun-12,8,676,1706,1621,4854,668,1627,500,783,941,2440,834,206,47,446,1403,3239,865,399
25-Jun-12,9,480,1127,949,2331,666,1692,586,1007,967,1291,553,159,34,203,921,1688,372,255
25-Jun-12,10,714,637,480,955,923,1920,895,1336,1191,471,243,151,70,99,752,1086,377,148
25-Jun-12,11,744,587,363,680,1312,2438,1548,2013,1508,409,257,129,42,130,920,1174,344,249
25-Jun-12,12,1366,1313,552,851,1981,3614,2427,3338,2476,1023,378,279,119,416,1213,1878,451,277
25-Jun-12,13,1560,1399,672,1161,2267,4045,2913,3852,2656,888,414,275,96,381,1493,1992,472,247
25-Jun-12,14,1225,701,447,867,1842,3246,2072,2692,1659,380,181,52,16,131,879,1350,301,84
25-Jun-12,15,1373,597,458,998,2066,3101,1972,2550,1545,548,266,103,34,115,1026,1441,437,120
25-Jun-12,16,1459,795,855,2106,2029,3128,1788,2501,1449,1491,464,132,42,231,1358,2073,648,138
25-Jun-12,17,1621,1307,1658,3865,2004,3131,1708,2163,1404,2374,900,133,60,504,2112,3937,1141,333
25-Jun-12,18,1351,832,801,1696,1993,2484,1229,1278,715,978,454,150,54,340,1321,2195,694,234
25-Jun-12,19,859,346,248,451,1555,1528,532,570,303,266,207,98,25,109,647,1028,278,76
25-Jun-12,20,646,266,135,200,1386,1016,313,355,224,120,128,82,27,35,573,719,231,40
25-Jun-12,21,454,155,60,101,1058,818,207,241,122,71,71,80,44,20,549,581,218,34
25-Jun-12,22,261,93,53,57,621,537,154,163,105,40,58,50,41,13,268,385,151,21
25-Jun-12,23,158,71,37,24,423,277,54,83,38,17,28,25,10,4,183,272,160,9
26-Jun-12,0,48,23,13,11,97,116,5,55,12,5,6,1,1,3,89,125,66,6
26-Jun-12,1,31,15,12,4,43,37,2,27,12,6,0,6,6,1,17,31,11,4
26-Jun-12,2,16,7,11,1,33,25,2,7,2,2,2,5,4,0,9,24,10,0
26-Jun-12,3,10,15,1,6,36,30,9,8,2,2,0,0,2,3,28,23,17,9
26-Jun-12,4,12,13,8,6,18,23,7,21,8,3,12,6,4,1,36,30,21,17
26-Jun-12,5,26,49,38,81,54,88,16,21,33,45,19,8,2,19,79,120,48,16
26-Jun-12,6,62,192,156,515,145,214,60,90,94,509,121,35,11,119,275,492,167,111
26-Jun-12,7,258,718,715,2031,301,708,211,304,400,1397,389,111,35,257,778,1406,400,217
26-Jun-12,8,764,1889,1948,5185,767,1532,539,786,991,2825,895,211,66,494,1497,3630,958,416
26-Jun-12,9,549,1095,965,2605,783,1726,546,1005,962,1283,517,154,36,192,872,1734,429,212
26-Jun-12,10,644,618,472,954,873,1878,831,1261,1153,483,264,81,22,124,841,1038,302,125
26-Jun-12,11,888,588,443,713,1363,2431,1410,1923,1504,419,211,123,81,177,870,1129,344,140
26-Jun-12,12,1466,1500,680,1073,2326,3688,2469,3386,2572,1109,614,266,144,510,1276,2041,455,326
26-Jun-12,13,1692,1505,784,1397,2248,3951,2687,3844,2811,983,458,281,122,456,1314,2190,587,323
26-Jun-12,14,1513,766,538,841,2155,3299,2003,2728,1803,507,255,232,67,178,1213,1684,442,162
26-Jun-12,15,1469,709,555,1115,2160,3294,1884,2738,1620,667,213,174,78,136,1122,1773,545,160
26-Jun-12,16,1522,743,961,2045,2236,3125,1999,2539,1435,1560,439,121,44,268,1412,2226,584,195
26-Jun-12,17,1751,1263,1700,3832,2443,3405,1901,2286,1247,2480,898,160,54,530,2115,3863,1189,356
26-Jun-12,18,1421,807,850,1788,2199,2594,1336,1209,635,1081,488,267,159,450,1378,2227,785,360
26-Jun-12,19,1020,381,247,542,1816,1583,625,622,334,314,217,88,25,105,709,1103,324,209
26-Jun-12,20,715,318,101,243,1549,1162,292,355,194,129,109,64,27,52,464,792,245,43
26-Jun-12,21,471,167,95,130,1198,756,183,284,163,81,88,88,29,24,509,652,226,33
26-Jun-12,22,290,106,51,68,712,573,110,182,91,46,41,56,16,20,421,498,168,7
26-Jun-12,23,172,53,48,29,488,362,61,105,53,22,9,18,3,10,167,268,115,7
27-Jun-12,0,76,41,6,9,146,158,25,46,13,10,3,8,6,2,78,116,51,8
27-Jun-12,1,28,38,7,2,42,50,22,17,14,6,3,2,4,1,16,46,14,2
27-Jun-12,2,25,7,3,3,32,48,8,16,9,1,4,3,2,0,23,18,7,18
27-Jun-12,3,9,7,1,2,28,35,2,11,4,1,1,2,3,1,28,7,6,2
27-Jun-12,4,12,9,2,0,26,39,3,6,6,1,5,2,0,3,29,26,21,21
27-Jun-12,5,20,58,25,83,50,82,23,76,13,52,29,7,3,15,77,118,42,15
27-Jun-12,6,91,233,145,595,123,215,26,77,84,499,115,33,12,116,267,503,166,98
27-Jun-12,7,232,666,646,2004,276,681,165,333,373,1388,336,109,28,241,727,1348,398,218
27-Jun-12,8,693,1807,1727,5092,676,1546,445,779,961,2664,832,199,57,437,1432,3459,873,320
27-Jun-12,9,524,1176,971,2559,719,1553,653,956,1008,1420,526,165,72,206,973,1856,403,186
27-Jun-12,10,622,608,448,821,905,1953,798,1340,1218,455,221,136,54,107,1164,1085,260,1102
27-Jun-12,11,809,705,419,732,1414,2667,1356,1915,1569,387,206,136,68,138,1239,1123,346,289
27-Jun-12,12,1524,1545,669,1054,2473,3971,2627,3416,2515,1100,442,342,157,529,1952,2146,542,1986
27-Jun-12,13,1709,1720,696,1289,2566,4115,3078,4152,2844,1006,416,376,199,481,1784,2277,540,441
27-Jun-12,14,1621,891,513,831,2258,3526,2395,2999,1957,539,272,244,119,246,1530,1804,512,952
27-Jun-12,15,1585,746,561,1148,2318,3485,2310,2898,1601,710,240,180,83,203,1566,1790,555,176
27-Jun-12,16,1671,681,978,2051,2490,3770,2146,2697,1500,1498,450,169,46,269,2362,2338,701,233
27-Jun-12,17,1803,1329,1564,2646,2577,3679,2071,2581,1469,2556,866,260,114,533,2236,3809,1151,433
27-Jun-12,18,1478,893,845,0,2452,2954,1481,1272,848,1041,512,174,56,331,1735,2445,737,674
27-Jun-12,19,764,455,275,468,1910,1986,846,789,436,314,246,117,65,133,1104,1362,365,826
27-Jun-12,20,352,257,136,234,1678,1306,373,383,195,130,132,95,34,56,656,841,323,139
27-Jun-12,21,36,209,102,145,1334,842,259,280,238,97,118,62,31,30,746,724,269,304
27-Jun-12,22,3,179,104,88,967,720,190,207,157,49,45,65,27,24,629,679,238,64
27-Jun-12,23,4,82,52,87,469,541,107,167,91,31,12,20,10,15,424,373,163,790
28-Jun-12,0,21,53,17,38,212,168,73,264,32,8,7,13,2,3,90,167,63,5
28-Jun-12,1,47,16,8,3,94,77,30,386,22,10,4,6,0,2,30,61,29,8
28-Jun-12,2,25,3,1,1,58,39,20,26,6,6,1,0,0,2,14,45,16,12
28-Jun-12,3,21,5,3,10,34,36,12,12,6,2,0,5,1,0,27,33,8,4
28-Jun-12,4,9,8,2,1,25,33,9,11,11,5,7,1,3,2,34,56,34,8
28-Jun-12,5,23,50,26,86,82,80,19,15,28,50,21,7,3,20,73,127,46,8
28-Jun-12,6,56,215,176,611,155,209,39,91,90,524,129,35,10,117,315,513,161,73
28-Jun-12,7,225,714,669,1958,260,686,151,286,383,1415,369,121,32,243,759,1439,412,224
28-Jun-12,8,598,1801,1763,5074,717,1714,462,791,931,2649,876,201,51,425,1509,3324,806,321
28-Jun-12,9,558,1152,1052,2553,815,1630,572,1005,898,1405,538,196,56,194,949,1814,389,178
28-Jun-12,10,635,654,565,958,985,1952,939,1438,1221,492,262,104,40,115,1083,1047,430,228
28-Jun-12,11,867,666,551,758,1334,2446,1466,2140,1615,458,206,141,48,110,939,1317,616,184
28-Jun-12,12,1482,1444,718,1024,2292,3614,2529,3541,2563,1231,535,315,122,500,1468,2143,527,295
28-Jun-12,13,1636,1551,915,1106,2383,4169,2988,4191,2830,1083,485,291,139,469,1572,2192,558,501
28-Jun-12,14,1472,812,489,861,2150,3622,2223,3085,2048,635,264,203,76,161,1264,1818,501,248
28-Jun-12,15,1454,711,595,1085,2187,3351,2241,2938,1807,842,253,136,58,169,1203,1851,555,183
28-Jun-12,16,1509,779,950,1986,2185,3609,2089,2730,1506,1492,458,138,45,260,1421,2313,646,282
28-Jun-12,17,1770,1258,1541,3536,2649,3832,2290,2711,1544,2459,882,165,63,518,2141,3904,1156,399
28-Jun-12,18,1317,857,792,1558,2680,3231,1847,1955,959,1007,497,177,54,311,1621,2366,750,629
28-Jun-12,19,911,469,293,593,2118,2064,1190,1189,538,322,202,135,39,119,892,1192,420,944
28-Jun-12,20,510,275,113,290,1822,1371,755,648,304,198,174,108,50,59,685,949,293,211
28-Jun-12,21,433,263,89,168,1657,1171,408,410,211,90,87,58,16,45,653,742,240,337
28-Jun-12,22,408,177,112,80,988,841,167,311,182,44,61,63,15,25,533,640,263,105
28-Jun-12,23,134,168,57,39,614,710,110,160,125,41,24,32,17,28,420,500,180,876
29-Jun-12,0,19,63,16,26,293,264,33,72,37,12,8,1,0,6,126,199,65,12
29-Jun-12,1,13,25,16,4,147,204,26,51,31,5,3,5,3,6,41,107,21,6
29-Jun-12,2,75,19,13,3,84,96,29,30,21,2,0,9,1,4,22,54,22,4
29-Jun-12,3,65,9,10,2,50,89,8,37,14,1,1,6,5,1,38,37,13,2
29-Jun-12,4,10,7,8,4,37,79,9,49,10,1,10,22,5,3,53,62,43,3
29-Jun-12,5,17,72,31,86,59,92,27,11,20,39,28,15,2,11,72,139,60,27
29-Jun-12,6,74,196,168,529,171,235,34,101,85,547,133,42,14,124,301,531,174,66
29-Jun-12,7,251,675,692,1930,320,702,196,295,353,1239,328,95,19,201,676,1363,374,182
29-Jun-12,8,725,1699,1720,4886,682,1636,490,797,1015,2602,834,186,51,424,1448,3424,845,339
29-Jun-12,9,582,1196,1020,2363,701,1757,675,1107,1132,1387,554,130,24,163,896,1782,382,148
29-Jun-12,10,706,625,540,875,1024,2114,1110,1620,1407,504,235,136,50,85,964,1077,259,124
29-Jun-12,11,987,736,522,681,1327,2663,1520,2246,1838,479,226,165,71,161,990,1273,429,134
29-Jun-12,12,1440,1445,743,905,2057,3749,2839,3627,2614,1189,532,192,33,420,1214,2039,441,197
29-Jun-12,13,1574,1357,632,999,2202,3994,3153,4097,2661,907,392,179,59,373,1188,1847,374,132
29-Jun-12,14,1437,845,561,742,2099,3565,2596,3286,2107,606,282,180,69,213,1218,1720,470,145
29-Jun-12,15,1612,671,609,1039,2220,3650,2378,3349,1956,786,312,201,92,165,1303,1888,529,170
29-Jun-12,16,1671,881,1014,1909,2181,3939,2589,3239,1859,1354,481,131,38,280,1512,2542,664,234
29-Jun-12,17,1803,1308,1325,2890,2507,4121,2655,3415,1842,2131,804,221,77,430,2301,3754,1111,711
29-Jun-12,18,1519,996,792,1265,2688,3805,2440,2596,1524,969,400,205,55,250,1888,2628,713,2252
29-Jun-12,19,1254,605,416,512,2622,2865,1716,1797,960,400,252,174,92,113,1337,1640,610,3547
29-Jun-12,20,1075,360,184,264,2372,2229,1220,1234,476,193,200,148,54,58,795,1138,373,135
29-Jun-12,21,929,307,146,173,2450,2068,734,706,356,128,133,121,54,35,897,1156,354,882
29-Jun-12,22,610,533,221,132,1810,1971,383,515,369,114,121,114,48,23,1341,1382,402,4131
29-Jun-12,23,601,399,160,74,1496,1675,291,492,341,99,90,93,31,39,960,1264,433,895
30-Jun-12,0,240,157,89,36,758,965,158,256,182,46,25,69,34,14,513,753,238,65
30-Jun-12,1,169,59,32,16,500,679,88,242,109,19,31,12,3,13,234,371,124,27
30-Jun-12,2,93,41,11,6,230,276,43,113,25,16,19,7,4,2,123,187,63,15
30-Jun-12,3,75,16,19,7,203,175,20,91,30,6,15,8,1,3,63,127,58,23
30-Jun-12,4,24,6,4,16,72,94,14,52,9,3,4,8,5,2,49,69,39,14
30-Jun-12,5,45,20,8,8,90,106,22,43,9,9,16,5,1,7,46,119,60,20
30-Jun-12,6,23,41,22,17,92,152,35,53,32,78,22,16,8,17,73,164,86,21
30-Jun-12,7,62,35,21,41,177,270,56,97,78,71,37,28,11,36,112,288,133,55
30-Jun-12,8,106,103,70,67,238,586,149,238,259,138,52,57,23,57,262,429,116,92
30-Jun-12,9,227,183,81,112,412,1279,505,843,700,134,82,92,31,97,556,787,263,138
30-Jun-12,10,528,259,143,166,808,2064,1141,1823,1337,205,127,175,74,159,841,1100,385,254
30-Jun-12,11,823,282,201,137,1284,2934,1771,2765,1612,143,131,258,97,179,1451,1640,625,442
30-Jun-12,12,1128,362,205,151,2045,3606,2351,3274,1974,169,112,223,122,159,1924,1915,824,1477
30-Jun-12,13,1376,370,218,176,2317,3782,2656,3674,2016,143,96,298,152,156,1584,1871,727,2141
30-Jun-12,14,1669,324,172,166,2439,3844,2975,3982,2069,168,108,388,177,200,1583,1973,702,321
30-Jun-12,15,1584,313,131,178,2546,4047,3375,4085,1890,141,143,238,132,127,1834,2165,767,782
30-Jun-12,16,1679,526,195,76,2537,4061,3241,3894,1670,140,137,193,94,99,2052,2185,777,2757
30-Jun-12,17,1351,516,164,61,2363,3418,2412,2823,1162,175,184,415,161,135,1653,1927,612,591
30-Jun-12,18,1176,564,123,73,2379,2741,1657,1427,567,201,333,801,187,124,1413,1775,595,465
30-Jun-12,19,933,432,136,59,2287,1944,977,628,382,132,233,1148,227,143,1261,1202,378,803
30-Jun-12,20,800,291,74,49,2004,1529,430,505,263,73,112,205,51,25,746,939,308,214
30-Jun-12,21,760,244,63,45,1845,1278,316,396,224,63,91,229,87,20,980,895,284,365
30-Jun-12,22,534,216,131,60,1384,1332,377,515,333,259,372,877,154,151,897,964,266,134
30-Jun-12,23,468,247,81,27,1179,1197,378,449,278,73,148,137,28,15,841,966,341,1082
1-Jul-12,0,250,112,57,35,702,846,161,335,166,46,64,68,14,13,443,725,260,19
1-Jul-12,1,169,79,36,40,423,623,156,316,107,22,54,24,9,6,193,351,164,14
1-Jul-12,2,128,44,39,24,305,491,108,297,130,12,16,15,1,6,300,259,108,15
1-Jul-12,3,100,24,15,8,242,395,64,197,135,12,56,15,2,1,227,200,80,16
1-Jul-12,4,35,17,15,12,108,215,36,82,24,14,6,15,4,2,83,102,71,4
1-Jul-12,5,28,20,9,12,69,138,38,87,11,9,5,0,0,1,45,78,44,9
1-Jul-12,6,21,18,12,18,54,109,37,50,25,12,12,4,3,5,67,61,41,15
1-Jul-12,7,37,28,14,10,83,193,49,67,53,29,26,23,14,15,99,221,91,17
1-Jul-12,8,60,81,39,34,182,392,81,143,154,61,40,60,31,37,179,361,136,108
1-Jul-12,9,212,106,79,64,597,805,295,432,396,94,57,65,36,49,412,605,200,131
1-Jul-12,10,437,192,118,44,750,1511,856,1181,897,98,100,162,44,118,912,1020,346,145
1-Jul-12,11,707,212,115,63,1120,2277,1599,1907,1200,121,70,175,64,107,1237,1223,434,155
1-Jul-12,12,1189,242,141,85,1525,2832,2257,2639,1295,98,78,202,67,110,1456,1405,429,363
1-Jul-12,13,1462,285,103,68,1865,3215,2754,3000,1411,99,127,131,71,107,1278,1322,453,623
1-Jul-12,14,1300,273,97,86,1726,2779,2609,2792,1452,73,99,73,22,97,1433,1204,380,56
1-Jul-12,15,1340,203,105,53,1886,2593,2465,2761,1186,87,144,369,77,137,1124,1328,445,622
1-Jul-12,16,1228,222,92,55,1926,2682,2150,2497,1030,130,185,585,79,177,1117,1377,540,169
1-Jul-12,17,1309,239,82,68,1894,2409,1663,1712,641,65,84,101,26,70,980,1224,423,90
1-Jul-12,18,861,223,68,50,1499,1628,805,646,279,58,84,30,15,21,452,882,334,143
1-Jul-12,19,531,163,52,56,1371,1162,484,387,199,99,249,222,20,146,394,592,212,255
1-Jul-12,20,456,101,41,38,1092,899,267,285,180,47,104,46,6,9,346,460,158,55
1-Jul-12,21,311,61,11,39,991,645,148,193,132,23,68,48,14,13,219,378,156,12
1-Jul-12,22,198,68,16,25,609,508,99,127,99,17,58,36,1,6,156,353,119,23
1-Jul-12,23,115,38,29,3,353,354,82,90,66,11,25,27,10,1,241,274,138,479
2-Jul-12,0,70,28,5,17,123,144,22,40,34,5,5,2,1,3,79,129,50,4
2-Jul-12,1,24,23,7,14,66,70,25,27,29,3,24,7,5,1,52,62,17,4
2-Jul-12,2,11,9,3,20,44,30,12,4,8,5,1,5,5,1,22,31,22,5
2-Jul-12,3,8,10,6,2,33,26,12,24,5,1,3,4,0,0,24,27,14,2
2-Jul-12,4,27,25,17,0,41,48,21,63,3,3,2,6,6,5,37,51,50,1
2-Jul-12,5,26,48,37,67,111,91,12,10,15,42,25,6,0,15,94,129,46,12
2-Jul-12,6,75,195,168,485,136,235,92,94,66,453,114,16,4,88,266,478,188,50
2-Jul-12,7,261,729,681,2252,262,733,186,274,258,1118,301,50,12,200,633,1198,364,101
2-Jul-12,8,762,1983,1897,5618,594,1607,451,717,849,2302,797,104,27,379,1488,3181,945,206
2-Jul-12,9,520,1154,962,2367,675,1620,660,856,961,1272,487,118,26,164,890,1757,348,73
2-Jul-12,10,524,606,439,761,888,1854,1027,1402,1175,470,258,100,32,85,741,917,251,89
2-Jul-12,11,805,550,426,646,1283,2578,1634,2198,1556,366,183,132,57,84,924,1149,256,94
2-Jul-12,12,1380,1298,623,859,2164,3529,2700,3292,2487,935,348,182,78,324,1357,1720,412,204
2-Jul-12,13,1636,1318,658,925,2490,4108,3283,3802,2683,888,349,225,79,329,1394,1984,494,243
2-Jul-12,14,1455,747,446,642,2407,3746,2493,3076,1994,464,221,147,62,154,1262,1549,405,204
2-Jul-12,15,1589,596,531,951,2363,3577,2432,3016,1774,639,344,148,76,168,1488,1729,505,139
2-Jul-12,16,1654,675,861,1904,2405,3555,2226,2789,1478,1413,480,147,79,198,1484,2219,618,185
2-Jul-12,17,1766,1262,1668,3783,2315,3354,1995,2216,1225,2559,818,185,93,446,2253,3799,1124,267
2-Jul-12,18,1266,818,818,1710,2350,2685,1400,1201,770,1031,492,177,78,249,1339,2262,676,206
2-Jul-12,19,878,368,227,441,1649,1674,557,611,401,325,195,104,39,105,739,1146,320,75
2-Jul-12,20,687,275,126,185,1430,1268,369,407,257,104,131,51,25,29,674,700,253,34
2-Jul-12,21,417,155,76,109,1017,799,225,230,200,63,54,17,11,22,493,518,144,17
2-Jul-12,22,276,100,49,50,589,576,156,149,77,29,51,27,13,12,264,386,146,33
2-Jul-12,23,164,87,31,30,422,330,92,88,57,18,20,11,10,6,164,225,112,17
3-Jul-12,0,48,24,16,11,186,135,35,40,28,8,6,9,1,1,60,131,57,5
3-Jul-12,1,35,10,3,1,82,62,34,7,10,4,3,5,3,0,29,32,13,2
3-Jul-12,2,15,14,2,8,42,33,9,10,5,0,4,0,0,1,13,25,16,2
3-Jul-12,3,29,9,0,6,25,24,4,66,0,0,2,3,4,0,24,24,11,8
3-Jul-12,4,8,6,1,5,15,34,7,6,7,5,5,1,2,0,33,29,25,6
3-Jul-12,5,33,36,29,78,68,111,24,18,17,41,19,9,3,16,68,94,39,12
3-Jul-12,6,86,191,137,439,121,236,66,95,66,432,137,45,18,108,246,446,143,75
3-Jul-12,7,266,627,631,1831,319,697,235,292,386,1266,315,95,15,223,602,1229,365,151
3-Jul-12,8,794,1667,1583,4508,704,1616,627,726,990,2464,859,158,46,430,1308,3143,836,311
3-Jul-12,9,622,1206,1162,2664,796,1573,735,920,969,1501,549,172,40,148,832,1887,455,159
3-Jul-12,10,625,602,490,906,943,1799,1063,1210,1220,468,236,120,56,117,719,994,248,127
3-Jul-12,11,982,616,442,734,1499,2655,1698,2049,1645,402,250,161,83,110,868,1167,383,180
3-Jul-12,12,1607,1432,631,979,2605,3654,3003,3447,2649,1066,432,361,191,499,1467,1880,549,380
3-Jul-12,13,1966,1399,702,1170,2840,4240,3353,4201,2961,918,379,312,172,442,1530,2269,544,416
3-Jul-12,14,1759,793,503,739,2642,3662,2666,3265,2062,502,241,267,130,210,1399,1765,490,244
3-Jul-12,15,1654,652,537,1011,2488,3731,2569,3041,1918,651,245,274,129,192,1507,1874,580,377
3-Jul-12,16,1858,785,948,1895,2557,3628,2506,3012,1630,1432,425,272,112,237,1702,2386,729,265
3-Jul-12,17,1839,1355,1704,3931,2542,3862,2420,2696,1420,2508,910,254,67,493,2423,3817,1234,317
3-Jul-12,18,1530,949,852,1778,2510,2813,1634,1340,755,1062,616,300,72,426,1721,2319,829,472
3-Jul-12,19,1007,431,271,504,1873,1802,778,594,388,346,313,265,47,100,827,1157,371,618
3-Jul-12,20,822,282,95,241,1691,1187,414,436,263,134,136,101,49,53,659,783,234,120
3-Jul-12,21,652,180,91,118,1276,1004,294,280,192,115,261,218,49,60,620,669,204,24
3-Jul-12,22,410,125,71,52,877,704,242,215,121,87,160,212,35,36,340,633,193,41
3-Jul-12,23,218,97,38,41,520,488,79,108,59,16,27,39,25,8,306,441,220,593
4-Jul-12,0,88,62,14,18,227,166,45,38,31,5,9,17,10,4,77,126,50,11
4-Jul-12,1,52,20,7,2,75,73,28,20,15,0,3,3,2,1,18,27,12,4
4-Jul-12,2,33,10,7,0,56,48,8,8,3,5,0,2,2,0,14,20,20,7
4-Jul-12,3,17,14,7,1,42,36,9,10,4,2,1,1,2,0,32,30,17,4
4-Jul-12,4,17,12,4,2,17,39,12,65,13,2,9,1,0,2,48,52,45,9
4-Jul-12,5,38,46,33,66,67,93,35,16,16,46,28,8,4,14,62,108,37,12
4-Jul-12,6,94,197,175,503,140,258,50,91,91,493,104,30,4,87,296,494,159,76
4-Jul-12,7,249,619,624,1815,310,658,181,296,354,1225,325,84,19,204,670,1353,368,207
4-Jul-12,8,721,1829,1786,5103,682,1574,682,742,937,2587,901,206,50,448,1440,3388,889,369
4-Jul-12,9,556,1149,936,2351,749,1589,721,1016,1077,1331,489,199,77,210,926,1766,395,169
4-Jul-12,10,794,673,445,828,1206,2154,1252,1430,1285,485,257,191,37,139,1007,1172,372,165
4-Jul-12,11,987,658,483,624,1527,2800,1845,2362,1745,422,167,133,87,150,1264,1415,339,195
4-Jul-12,12,1968,1453,759,967,2618,4000,3633,3984,2803,1125,501,315,169,411,1660,2121,582,647
4-Jul-12,13,1840,1482,648,1120,2742,4401,3786,4406,2910,946,496,354,202,452,1618,2295,568,794
4-Jul-12,14,1662,812,494,761,2587,4094,2796,3518,2130,554,304,305,128,205,1694,1779,543,251
4-Jul-12,15,1668,670,553,984,2471,3789,2737,3433,1848,586,258,271,138,128,1585,1998,527,683
4-Jul-12,16,1815,734,872,1897,2595,3680,2426,3070,1591,1410,419,191,127,268,1782,2475,724,497
4-Jul-12,17,2008,1341,1616,3737,2682,3750,2408,2628,1512,2262,893,264,140,509,2444,4074,1274,490
4-Jul-12,18,1649,838,854,1604,2529,2893,1760,1493,830,1019,502,194,99,344,1702,2493,715,372
4-Jul-12,19,1162,405,291,505,2002,1898,943,781,378,354,190,117,41,125,1046,1274,395,353
4-Jul-12,20,947,234,133,254,1645,1194,451,402,282,142,186,72,27,51,617,891,311,65
4-Jul-12,21,614,204,97,133,1489,1006,332,266,222,87,77,63,30,38,747,689,201,295
4-Jul-12,22,476,157,80,80,1044,788,235,232,183,53,63,55,20,26,613,650,221,37
4-Jul-12,23,197,95,42,94,492,489,116,121,80,31,23,20,8,10,257,424,125,4
5-Jul-12,0,102,48,25,24,220,218,50,49,39,13,16,4,2,3,172,119,60,2
5-Jul-12,1,42,9,8,5,103,70,39,33,15,2,4,9,5,0,17,57,20,3
5-Jul-12,2,55,11,5,3,51,48,14,77,7,2,1,1,0,3,20,21,10,0
5-Jul-12,3,6,10,14,1,42,45,12,19,13,1,6,2,5,1,25,22,5,1
5-Jul-12,4,8,6,4,1,17,26,6,5,5,2,6,1,0,1,30,35,29,13
5-Jul-12,5,17,56,31,82,73,101,32,14,25,49,22,11,6,17,74,113,42,22
5-Jul-12,6,89,201,183,506,137,202,57,91,71,494,122,38,13,103,265,513,161,70
5-Jul-12,7,282,687,624,1886,305,620,209,308,335,1333,346,70,12,212,618,1323,393,206
5-Jul-12,8,746,1792,1762,4854,654,1455,560,708,918,2574,891,174,42,453,1370,3311,845,376
5-Jul-12,9,569,1133,1038,2214,653,1409,707,807,1040,1246,472,182,45,217,872,1791,425,198
