Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
27/06/2014,4,34,9,3,20,63,122,37,33,0,4,2,7,2,0,78,92,133,0,26,79,18,12,109,14,26,56,9,49,103,15,5
27/06/2014,5,34,79,45,196,100,113,31,24,0,84,19,15,9,45,107,183,114,2,90,202,248,32,60,50,24,13,15,105,57,12,21
27/06/2014,6,94,283,269,980,218,239,90,92,0,670,120,58,21,166,421,545,285,18,179,674,857,183,71,200,32,31,33,409,65,20,74
27/06/2014,7,320,1011,976,2866,388,576,317,282,0,1916,320,148,52,316,879,1314,597,35,352,1553,2300,579,132,382,91,87,77,913,190,103,255
27/06/2014,8,612,1852,1752,4784,761,1134,721,679,0,3134,409,199,72,379,1319,2116,901,23,615,2414,3029,911,254,736,162,190,160,1269,338,174,422
27/06/2014,9,691,908,715,1805,761,1399,928,955,0,1176,260,124,40,181,899,1021,343,20,691,1495,1654,462,303,789,248,223,139,877,305,195,235
27/06/2014,10,628,592,414,907,1033,1757,1404,1362,0,524,171,124,31,175,958,934,426,14,809,1656,1205,395,426,718,350,347,139,897,402,203,127
27/06/2014,11,959,806,411,832,1474,2529,1853,1987,0,680,224,126,61,295,1116,1241,573,16,1128,1918,1310,391,624,585,636,498,239,941,729,226,156
27/06/2014,12,1467,1465,679,1204,2265,3728,3333,3262,0,1380,435,188,103,531,1426,1919,624,28,1713,2616,1952,624,1306,729,1020,953,250,1165,1275,345,224
27/06/2014,13,1500,1168,621,985,2467,3696,3239,3191,0,1002,314,205,102,423,1482,1591,635,23,1509,2577,1812,546,1147,844,1020,847,188,1200,1063,426,217
27/06/2014,14,1458,665,458,1023,2280,3483,2792,2897,0,662,184,151,86,230,1405,1388,567,17,1173,2480,1537,387,783,952,939,633,237,1214,791,330,177
27/06/2014,15,1998,655,642,1361,2650,4051,2771,2950,0,989,272,166,110,230,2394,1624,642,31,941,3009,1992,428,859,996,918,529,184,2242,775,337,158
27/06/2014,16,1906,883,1071,2534,2430,3611,2951,2816,0,1972,430,181,87,439,1992,2206,930,30,701,3272,3005,560,997,948,882,545,193,1857,832,346,301
27/06/2014,17,2057,1078,1176,2464,2957,3776,3220,2757,0,2155,501,352,103,590,2900,2486,1178,41,527,3578,3378,614,1192,961,1363,754,162,2646,1091,405,332
27/06/2014,18,1606,695,623,1065,2666,3065,2552,2023,0,927,544,801,132,351,2093,1462,588,35,433,2759,2178,425,1240,712,1324,1157,142,2298,1093,499,186
27/06/2014,19,1469,419,279,409,2394,2150,1790,1356,0,322,210,722,146,226,1331,1064,400,19,352,1972,1310,230,1065,361,1248,1154,108,1240,1026,514,93
27/06/2014,20,1168,340,170,257,2357,1783,1474,891,0,153,112,109,53,66,1097,936,344,6,306,1700,579,195,1012,311,1173,915,83,1059,975,650,48
27/06/2014,21,1001,208,108,213,2015,1420,433,360,0,125,104,55,28,58,1272,707,368,67,294,1331,497,133,911,135,987,856,79,1459,1096,701,59
27/06/2014,22,702,232,178,205,1773,1399,637,484,0,339,502,581,77,309,989,685,316,19,246,1308,1242,365,934,283,843,792,74,1240,1220,517,52
27/06/2014,23,469,186,108,80,1290,1096,250,290,0,55,122,111,53,13,584,515,357,28,200,915,388,118,766,112,439,475,59,247,1012,362,32
28/06/2014,0,243,65,30,35,876,833,170,188,0,32,55,16,10,18,229,354,204,3,154,624,203,65,574,53,363,335,43,95,569,205,31
28/06/2014,1,137,52,33,16,454,768,101,121,0,22,40,9,0,8,189,139,66,2,124,298,84,33,558,35,193,258,27,57,465,60,10
28/06/2014,2,104,29,10,17,403,563,85,101,0,8,20,19,0,6,99,112,49,1,91,228,48,26,476,30,157,226,17,49,293,22,8
28/06/2014,3,98,12,15,13,193,212,48,65,0,15,14,9,4,2,67,109,40,17,89,174,28,20,406,18,80,66,14,33,296,18,4
28/06/2014,4,41,21,8,17,80,116,35,22,0,11,12,0,0,6,50,52,45,0,76,113,22,22,216,7,33,27,11,31,91,11,3
28/06/2014,5,24,36,11,14,69,91,25,30,0,17,14,4,4,7,55,56,72,0,77,115,58,24,98,56,18,26,27,51,90,18,6
28/06/2014,6,39,54,24,23,91,107,44,46,0,39,18,13,6,39,71,85,105,3,195,173,173,54,147,40,24,17,33,58,54,14,24
28/06/2014,7,92,125,56,31,229,201,89,80,0,100,52,32,18,45,143,128,122,8,283,314,326,71,118,177,55,56,77,112,62,29,47
28/06/2014,8,142,172,69,50,340,440,290,254,0,113,59,85,42,69,291,278,170,16,526,665,536,117,136,339,71,74,143,232,137,72,59
28/06/2014,9,308,187,118,84,561,991,706,889,0,142,113,200,49,82,581,583,285,20,860,1128,694,172,181,672,178,144,266,435,261,114,98
28/06/2014,10,622,324,126,116,1057,1844,1362,1530,0,140,97,260,95,121,970,898,342,22,1389,1550,733,149,346,909,404,324,355,832,420,194,89
28/06/2014,11,827,267,162,103,1556,2460,2198,2191,0,195,166,221,99,134,1526,1111,420,31,1693,2006,819,175,585,821,688,468,382,1497,627,282,70
28/06/2014,12,1435,448,237,106,2299,3134,2637,2759,0,239,166,335,112,157,2046,1279,438,118,1806,2121,918,219,792,987,1062,710,340,2356,857,292,82
28/06/2014,13,1808,353,226,125,2892,3517,2965,3149,0,174,117,701,174,214,2113,1199,430,85,1781,2346,1104,197,828,1094,1155,784,412,2343,884,328,92
28/06/2014,14,2115,365,175,115,2674,3827,3139,3343,0,168,93,260,150,173,1828,1405,610,74,1582,2573,823,185,881,1189,1139,663,373,1597,872,387,110
28/06/2014,15,1806,337,165,87,2455,3406,3255,3381,0,204,100,249,146,130,2365,1400,573,137,1109,2641,942,240,937,1152,1021,554,245,2579,815,387,110
28/06/2014,16,1621,385,176,124,2568,3280,3059,3094,0,215,204,574,144,246,2609,1389,505,89,596,2600,1300,236,885,1024,1108,654,146,2257,841,428,93
28/06/2014,17,1555,480,151,63,2311,2762,2436,2100,0,143,151,188,59,120,1716,1271,493,13,406,2310,899,209,925,770,1137,838,139,1470,880,522,96
28/06/2014,18,1198,544,181,88,2277,2011,1700,1048,0,143,120,246,76,94,1341,884,362,42,350,1737,604,159,923,363,1351,1086,85,1240,1027,697,115
28/06/2014,19,1094,351,140,63,2401,1566,821,523,0,96,83,194,91,50,1165,964,361,12,248,1483,496,148,967,168,1343,1165,70,1123,989,824,68
28/06/2014,20,966,291,119,62,2169,1458,391,289,0,52,99,124,60,45,824,654,298,17,247,1231,377,120,891,217,1071,955,66,424,841,826,65
28/06/2014,21,704,188,64,48,1705,1460,364,242,0,36,72,106,69,12,1032,654,270,46,189,1026,338,119,794,188,826,908,45,1031,826,824,59
28/06/2014,22,600,193,121,61,1434,1144,358,300,0,54,61,114,60,23,888,562,263,2,204,904,385,151,827,142,667,1179,56,513,790,603,41
28/06/2014,23,385,139,37,77,1195,1247,215,184,0,25,42,30,8,9,485,452,272,21,137,736,351,105,653,92,434,652,48,305,763,429,31
29/06/2014,0,228,132,46,36,745,880,198,207,0,19,24,10,6,4,281,333,189,0,115,578,190,71,701,74,431,545,26,102,641,231,21
29/06/2014,1,172,47,32,33,431,433,174,112,0,17,27,16,2,7,190,198,74,1,141,391,54,63,713,28,217,265,38,73,453,99,11
29/06/2014,2,81,33,24,17,270,298,138,100,0,11,31,2,2,6,135,148,54,0,124,350,45,39,531,25,123,160,21,56,409,72,3
29/06/2014,3,46,15,3,17,197,195,85,92,0,7,3,9,0,2,58,125,49,0,80,152,42,31,360,29,56,151,8,28,316,40,4
29/06/2014,4,46,11,5,12,99,168,45,48,0,0,1,8,1,2,49,122,97,0,62,94,37,22,455,37,47,87,11,26,328,50,6
29/06/2014,5,53,20,9,6,121,163,65,46,0,10,7,3,1,2,121,142,91,2,60,129,39,24,265,12,29,40,9,65,210,8,4
29/06/2014,6,28,11,6,22,69,115,39,50,0,14,12,3,5,9,58,48,46,7,67,99,71,16,151,39,20,26,13,90,101,12,13
29/06/2014,7,64,57,22,13,218,162,81,60,0,33,15,52,15,36,145,156,168,8,159,244,201,41,108,76,41,18,37,170,119,27,25
29/06/2014,8,113,116,49,51,229,312,161,218,0,89,60,123,31,85,294,305,225,6,324,475,374,100,84,255,77,40,62,318,194,63,33
29/06/2014,9,217,150,107,48,513,868,616,675,0,119,59,160,33,72,516,501,249,8,646,897,508,177,207,420,185,151,148,656,236,78,84
29/06/2014,10,466,171,87,67,828,1417,1236,1328,0,85,58,128,36,74,1010,661,276,7,841,1284,629,111,325,631,330,316,245,1055,402,124,77
29/06/2014,11,549,231,103,92,979,1959,1759,1912,0,109,105,155,29,76,1317,821,257,12,1131,1434,578,136,480,465,541,433,298,1278,597,169,60
29/06/2014,12,857,319,104,88,1342,2176,2215,2131,0,100,105,526,99,148,1342,786,266,7,1311,1510,754,196,686,512,923,756,329,1434,802,345,82
29/06/2014,13,1122,281,97,107,1596,2329,2342,2391,0,131,60,148,46,64,1484,875,323,33,1667,1767,620,121,650,495,1002,662,317,1610,809,438,69
29/06/2014,14,1149,328,94,70,1594,2442,2524,2424,0,107,71,94,33,119,1321,1031,388,40,1277,1855,589,163,704,633,1010,628,220,1328,822,408,114
29/06/2014,15,599,87,25,33,604,671,990,680,0,44,21,52,7,29,441,293,160,15,293,707,170,51,374,327,302,163,52,372,302,109,45
29/06/2014,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2014,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2014,18,879,297,68,53,1762,1460,1075,593,0,103,65,123,48,42,726,687,301,126,225,1439,461,110,797,223,1012,614,61,319,703,432,133
29/06/2014,19,578,188,39,26,1432,775,344,204,0,61,45,88,43,26,476,423,196,3,211,985,281,113,578,74,798,638,48,285,602,334,20
29/06/2014,20,562,123,47,26,1109,615,247,140,0,29,47,44,26,23,276,347,147,3,149,755,233,58,493,53,587,467,50,139,525,297,24
29/06/2014,21,427,138,48,31,829,575,155,129,0,44,50,55,13,21,342,321,141,130,133,540,156,59,382,54,440,307,33,134,368,276,113
29/06/2014,22,266,83,27,34,663,432,129,132,0,48,47,44,16,11,282,290,158,18,125,584,221,105,307,55,217,178,36,138,273,196,42
29/06/2014,23,164,46,13,22,412,248,64,80,0,15,20,20,3,5,164,184,128,0,83,281,78,34,327,25,130,175,22,63,213,83,13
30/06/2014,0,61,23,9,10,189,89,41,29,0,12,5,6,5,2,66,88,30,1,39,122,28,15,169,8,99,71,14,28,103,35,7
30/06/2014,1,31,2,1,4,47,49,8,19,0,6,6,0,0,2,21,52,27,0,27,42,11,3,110,8,30,15,3,16,95,23,5
30/06/2014,2,17,5,2,2,31,33,16,7,0,3,3,3,0,0,12,22,5,0,25,28,16,9,58,6,18,17,3,9,161,15,1
30/06/2014,3,11,3,4,10,20,29,7,24,0,2,2,1,0,3,26,13,13,0,19,37,13,3,101,10,17,10,4,23,45,2,1
30/06/2014,4,11,10,1,8,34,47,5,7,0,6,3,0,0,3,46,45,46,0,14,47,21,6,53,11,4,18,8,31,54,10,1
30/06/2014,5,23,59,33,125,90,63,34,14,0,93,15,12,3,22,91,121,61,0,41,111,185,26,56,75,4,6,7,75,32,5,15
30/06/2014,6,79,193,181,692,125,156,80,82,0,400,78,31,16,108,273,431,202,1,83,490,227,104,86,132,31,9,21,227,60,16,57
30/06/2014,7,255,753,560,2115,269,473,228,221,0,1481,193,141,46,233,601,581,402,11,164,1140,622,381,125,273,76,46,41,579,134,74,175
30/06/2014,8,557,1447,1383,4512,652,970,625,581,0,2780,289,226,98,389,1299,1577,784,23,321,2071,1510,826,257,420,128,121,106,1215,278,153,390
30/06/2014,9,387,754,609,1557,676,994,840,626,0,1000,205,110,57,121,789,818,287,21,348,1387,813,378,267,230,149,117,72,808,277,130,192
30/06/2014,10,529,536,424,703,965,1511,1036,1098,0,352,154,126,58,108,766,799,216,37,420,1326,633,269,302,260,276,210,59,1083,375,211,127
30/06/2014,11,829,565,401,665,1136,2223,1493,1839,0,343,211,125,73,142,1116,1053,380,52,538,1560,507,346,475,384,546,331,84,916,537,184,122
30/06/2014,12,1365,1303,516,787,1858,3450,3062,3246,0,978,258,214,78,430,1245,1630,425,30,756,2476,828,435,1019,566,1027,622,85,1079,922,298,204
30/06/2014,13,1340,883,425,928,1872,3500,2983,3318,0,801,187,139,44,260,1287,1101,372,26,512,2406,863,405,990,503,838,563,108,1128,750,295,149
30/06/2014,14,1259,578,359,642,2154,2822,2633,2406,0,501,141,132,53,148,1429,957,444,27,476,2389,662,306,678,460,822,360,75,1058,680,269,159
30/06/2014,15,1359,521,477,953,2207,2847,2176,2286,0,641,149,108,52,171,1344,1036,453,28,457,2086,836,302,677,517,809,351,87,1038,705,296,140
30/06/2014,16,1634,758,955,2031,1895,2654,2049,2068,0,1459,261,127,47,262,1457,1417,606,28,449,2519,1317,412,729,614,827,352,91,1188,807,209,267
30/06/2014,17,1740,859,1189,2797,2030,2620,2285,1896,0,1966,282,253,103,515,2387,2029,1129,27,425,3161,1917,472,857,842,729,448,132,1973,778,236,356
30/06/2014,18,1261,537,526,1176,1679,1580,1547,849,0,809,164,230,62,228,1187,952,549,13,335,2173,1011,271,779,336,939,518,105,935,712,308,130
30/06/2014,19,748,303,189,312,1614,1097,562,332,0,247,100,90,30,85,818,565,254,8,263,1392,496,152,585,132,748,439,60,500,669,383,85
30/06/2014,20,684,227,109,138,1150,813,325,231,0,130,76,121,36,56,675,488,174,6,216,867,291,75,494,103,687,309,50,395,479,298,51
30/06/2014,21,464,138,56,90,842,621,192,179,0,61,56,52,29,20,453,375,177,1,142,787,201,66,400,75,481,264,41,320,626,246,31
30/06/2014,22,301,58,36,63,592,380,118,106,0,52,26,33,18,9,299,294,149,2,116,498,141,40,276,44,207,162,24,211,273,184,20
30/06/2014,23,131,31,17,20,350,200,96,47,0,19,10,15,2,9,161,128,115,3,56,319,95,32,175,20,96,52,31,63,169,73,6
