Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
26-Feb-10,1,86,34,15,18,189,220,99,61,21,18,19,10,5,6,87,129,34,19
26-Feb-10,2,55,16,12,10,112,99,56,62,32,4,11,0,0,1,38,45,25,4
26-Feb-10,3,22,16,4,7,49,71,22,21,27,2,9,0,2,1,47,33,26,8
26-Feb-10,4,26,15,10,4,33,78,25,12,10,5,3,6,0,3,67,64,53,11
26-Feb-10,5,16,36,29,85,36,76,32,18,22,23,17,6,0,16,81,95,40,12
26-Feb-10,6,82,225,199,548,191,136,66,100,139,255,73,29,16,59,271,420,121,130
26-Feb-10,7,236,787,838,1809,272,431,195,290,418,710,387,94,27,164,889,1241,376,258
26-Feb-10,8,699,1878,1997,4988,709,984,590,831,953,2013,920,139,41,279,1653,2983,711,346
26-Feb-10,9,627,1165,1081,2496,876,1286,638,1137,982,1000,512,110,36,106,943,1453,334,169
26-Feb-10,10,826,764,665,1033,1048,1847,974,1633,1361,411,221,129,40,99,902,1005,308,168
26-Feb-10,11,943,700,561,884,1412,1944,1448,2056,1542,444,250,160,62,106,1195,1195,334,597
26-Feb-10,12,1644,1573,818,1185,2487,3212,2576,3242,2743,1159,583,299,116,272,1969,1988,509,267
26-Feb-10,13,1880,1662,836,1418,2609,3828,3082,3817,2894,1055,566,383,117,247,1772,2060,484,224
26-Feb-10,14,1581,904,616,949,2464,3309,2249,2745,1993,556,349,208,78,137,1989,1714,497,219
26-Feb-10,15,1394,660,600,1151,2381,3220,2283,2606,1741,464,313,138,52,115,1578,1716,443,131
26-Feb-10,16,1516,862,951,1906,2566,3342,2162,2616,1655,971,527,135,61,181,1940,2089,472,225
26-Feb-10,17,1678,1360,1349,3024,2641,3482,2574,2981,1609,1515,936,370,126,281,2486,3082,714,401
26-Feb-10,18,1634,823,739,1325,2727,2981,2008,2503,1278,603,378,589,181,229,2111,1965,598,684
26-Feb-10,19,1427,493,311,543,2473,2409,1395,1612,821,284,257,787,240,159,1831,1361,374,389
26-Feb-10,20,1285,361,192,331,2535,2077,972,1121,483,164,173,516,350,79,1284,1159,385,247
26-Feb-10,21,1301,286,180,189,2439,2042,721,603,370,123,234,572,298,60,1425,1142,412,189
26-Feb-10,22,868,281,176,181,1666,1742,488,514,347,144,281,809,419,121,1745,1236,427,756
26-Feb-10,23,746,196,171,86,1534,1672,404,414,306,108,161,351,168,38,1273,1097,436,133
27-Feb-10,0,443,125,85,64,906,1037,196,258,168,51,115,155,71,16,710,844,318,48
27-Feb-10,1,248,44,38,31,416,720,138,216,84,23,51,80,21,12,376,306,139,41
27-Feb-10,2,158,40,29,25,236,377,76,109,70,12,14,30,6,3,223,219,107,23
27-Feb-10,3,99,24,14,16,222,340,78,77,64,9,32,22,0,8,221,135,108,26
27-Feb-10,4,46,13,8,12,75,166,38,44,23,3,4,10,3,2,69,103,60,20
27-Feb-10,5,41,30,11,4,57,127,27,33,20,12,14,8,0,9,83,140,60,7
27-Feb-10,6,37,43,17,12,84,128,38,53,103,49,22,13,2,12,58,115,45,17
27-Feb-10,7,53,68,26,17,172,190,27,86,110,44,34,34,20,35,131,231,91,70
27-Feb-10,8,88,122,85,74,296,387,143,263,253,68,48,55,51,69,309,374,145,128
27-Feb-10,9,227,163,147,85,487,821,416,696,480,143,117,106,55,60,585,548,208,200
27-Feb-10,10,389,239,119,62,710,1433,789,1214,836,180,108,266,72,109,991,772,288,203
27-Feb-10,11,722,231,123,63,1206,2207,1456,2258,1232,90,116,211,89,126,1269,1033,425,226
27-Feb-10,12,976,215,142,85,1899,2852,1752,2787,1377,105,96,283,181,92,1566,1012,311,287
27-Feb-10,13,1258,293,207,77,2349,3018,2044,3150,1621,122,89,316,199,98,1844,1182,383,242
27-Feb-10,14,1544,322,208,53,2507,3190,2236,3046,1412,117,112,362,236,81,1903,1262,405,259
27-Feb-10,15,1834,313,127,65,2516,3280,2217,3405,1342,100,107,438,401,113,2165,1319,442,265
27-Feb-10,16,1564,303,209,59,2337,3062,2057,2993,1380,105,147,917,786,115,1963,1397,487,229
27-Feb-10,17,1478,272,169,56,2182,2461,1502,1939,769,114,155,972,943,109,1684,1361,501,201
27-Feb-10,18,1171,374,138,33,2302,2009,762,972,436,154,183,1237,1087,96,1831,1184,342,172
27-Feb-10,19,858,403,135,53,1939,1693,517,516,296,103,134,839,756,46,1709,1018,331,96
27-Feb-10,20,962,235,114,50,1925,1529,321,326,228,65,135,706,510,39,1544,936,361,111
27-Feb-10,21,879,216,80,46,1685,1309,334,315,205,54,186,470,294,71,1431,873,421,129
27-Feb-10,22,614,240,94,63,1401,1573,308,402,277,55,170,420,367,46,2248,910,393,104
27-Feb-10,23,554,172,92,61,1204,1098,382,407,265,56,70,215,162,23,1050,932,413,93
28-Feb-10,0,298,136,69,67,785,957,245,285,216,38,66,158,71,10,601,577,278,161
28-Feb-10,1,225,90,36,29,447,879,166,212,123,27,67,85,14,8,398,350,164,36
28-Feb-10,2,188,59,25,17,436,541,188,243,144,22,41,31,12,1,316,205,86,8
28-Feb-10,3,134,39,19,10,272,422,129,197,101,8,41,28,16,8,185,137,65,15
28-Feb-10,4,65,32,15,6,140,248,71,99,47,6,14,17,6,0,74,86,59,10
28-Feb-10,5,11,15,12,7,47,124,52,73,46,5,10,2,2,3,44,104,46,18
28-Feb-10,6,24,11,12,16,57,102,30,53,21,6,12,9,4,13,53,56,37,17
28-Feb-10,7,45,43,19,9,69,131,30,53,66,20,27,16,7,25,90,166,79,49
28-Feb-10,8,65,83,51,14,194,235,62,129,114,49,32,72,65,63,250,264,143,127
28-Feb-10,9,174,114,113,37,360,570,309,396,352,78,88,106,157,70,486,404,138,165
28-Feb-10,10,348,273,141,54,556,1008,555,889,708,90,75,171,386,93,878,664,194,225
28-Feb-10,11,568,195,100,50,1108,1627,986,1485,943,75,80,326,503,99,1435,901,306,367
28-Feb-10,12,937,279,155,46,1577,2244,1446,1913,1036,79,77,433,665,112,1932,1044,363,251
28-Feb-10,13,1456,249,160,65,2047,2533,1762,2442,1029,64,60,412,584,119,2198,1104,387,344
28-Feb-10,14,1488,260,203,43,2016,2771,1779,2653,1166,68,99,581,703,131,2268,1233,414,308
28-Feb-10,15,1635,226,67,44,2083,2808,1790,2745,1030,83,85,693,853,95,2150,1184,413,384
28-Feb-10,16,1499,218,125,62,1932,2514,1485,2435,894,102,148,598,659,153,2301,1352,462,377
28-Feb-10,17,1372,156,174,35,1997,2083,938,1354,539,60,113,321,321,93,1849,1137,461,303
28-Feb-10,18,1042,155,79,46,2073,1596,504,568,304,95,83,253,112,57,1304,935,353,206
28-Feb-10,19,818,113,53,43,1655,1155,328,318,184,55,176,225,118,59,888,714,332,131
28-Feb-10,20,587,81,51,38,1269,919,204,252,158,38,112,137,37,25,704,707,263,99
28-Feb-10,21,456,84,48,15,1048,732,134,173,115,40,68,124,38,17,578,508,262,83
28-Feb-10,22,284,36,18,25,680,475,87,159,107,38,65,60,29,12,414,390,187,26
28-Feb-10,23,179,44,13,19,319,275,65,70,67,19,24,26,14,10,229,291,151,11
1-Mar-10,0,52,13,2,13,158,139,25,27,33,12,21,9,1,0,120,135,37,16
1-Mar-10,1,47,11,6,5,40,64,19,13,32,12,24,1,1,0,41,163,23,2
1-Mar-10,2,16,9,1,2,29,20,27,92,18,0,19,7,0,1,18,22,7,3
1-Mar-10,3,5,12,3,1,27,35,2,6,15,1,7,6,2,0,24,28,8,2
1-Mar-10,4,8,19,6,8,21,28,3,8,25,0,9,0,2,1,32,36,27,13
1-Mar-10,5,8,41,26,65,53,56,22,25,16,31,15,4,1,13,79,108,42,13
1-Mar-10,6,85,165,186,530,133,151,52,86,121,223,82,61,49,53,265,400,115,48
1-Mar-10,7,219,738,716,1773,299,415,101,303,347,713,386,151,77,163,867,1195,341,204
1-Mar-10,8,781,1901,1883,5093,892,1159,433,900,916,1910,900,155,70,267,1705,2971,717,339
1-Mar-10,9,824,1180,1122,2742,1389,1468,698,955,970,955,503,117,35,115,1015,1448,378,260
1-Mar-10,10,908,687,548,1062,1466,1931,982,1261,1126,431,224,209,125,89,909,945,287,131
1-Mar-10,11,1353,672,505,907,1854,2010,1337,1807,1434,332,148,136,83,98,1048,981,329,224
1-Mar-10,12,2061,1542,802,1206,2900,3579,2484,3320,2483,832,355,300,139,287,1468,1883,471,315
1-Mar-10,13,2364,1640,860,1358,3044,4138,2781,4122,2672,747,369,256,115,289,1639,2136,463,452
1-Mar-10,14,2063,853,527,911,2611,3236,1927,2725,1750,406,229,177,84,123,1451,1475,457,229
1-Mar-10,15,2153,688,530,1172,2509,3336,1778,2625,1413,412,241,134,56,93,1408,1531,505,153
1-Mar-10,16,2187,776,944,2094,2552,3224,1704,2590,1225,955,558,151,75,143,1770,1979,551,282
1-Mar-10,17,2455,1460,1722,3918,2713,3212,1774,2362,1225,1827,1058,181,64,284,2349,3195,792,387
1-Mar-10,18,1622,787,758,1803,2080,2201,832,1161,681,779,516,198,87,202,1803,1839,570,444
1-Mar-10,19,1050,278,219,516,1788,1436,413,479,314,289,195,151,45,94,963,987,335,570
1-Mar-10,20,812,221,160,246,1345,1061,261,374,242,233,176,108,49,52,606,655,227,157
1-Mar-10,21,463,179,103,128,872,715,170,215,192,82,137,100,32,44,564,607,242,53
1-Mar-10,22,221,93,52,84,466,383,124,154,111,41,113,91,25,16,462,404,188,51
1-Mar-10,23,100,78,48,39,298,277,57,59,80,28,23,31,11,10,302,293,158,314
2-Mar-10,0,36,16,22,11,111,106,35,30,16,7,18,12,6,3,61,114,52,4
2-Mar-10,1,25,6,9,7,38,49,27,99,11,4,4,2,0,7,25,42,17,18
2-Mar-10,2,16,8,3,7,23,38,4,7,6,0,1,1,0,2,15,31,10,5
2-Mar-10,3,10,10,7,2,24,16,1,6,8,1,8,1,0,0,24,18,9,1
2-Mar-10,4,14,4,2,6,23,23,3,5,15,1,2,2,0,2,24,31,22,2
2-Mar-10,5,19,45,34,100,37,51,10,22,18,29,17,4,4,17,86,108,39,7
2-Mar-10,6,110,177,218,605,165,148,49,110,123,234,102,65,34,77,322,443,151,110
2-Mar-10,7,270,820,783,2016,327,431,167,368,417,778,410,104,29,204,949,1337,370,226
2-Mar-10,8,789,1973,1946,5284,965,1188,451,992,1029,2015,963,183,33,305,1861,3106,749,335
2-Mar-10,9,754,1152,1155,2690,1166,1278,643,918,945,906,502,105,33,140,1086,1418,399,182
2-Mar-10,10,985,699,558,1110,1450,1707,941,1319,1177,327,229,113,51,64,873,970,273,195
2-Mar-10,11,1214,791,576,837,1823,2101,1336,1795,1416,286,212,180,90,85,1058,993,351,235
2-Mar-10,12,2261,1437,780,1262,3081,3624,2604,3487,2428,906,405,327,174,323,1584,1982,491,391
2-Mar-10,13,2455,1678,901,1561,3303,4160,2923,4189,2769,920,408,410,233,328,1715,2168,532,386
2-Mar-10,14,2072,895,607,972,2670,3445,2039,2777,1920,445,267,254,159,118,1377,1551,420,196
2-Mar-10,15,2013,751,627,1313,2706,3485,1938,2572,1425,451,341,239,163,144,1367,1606,444,231
2-Mar-10,16,2119,768,1007,2071,2765,3312,1837,2562,1445,1015,465,186,117,188,1748,2060,524,246
2-Mar-10,17,2217,1474,1719,3961,2800,3198,1756,2270,1342,1847,1026,157,89,345,2581,3432,862,487
2-Mar-10,18,1677,842,768,1831,2353,2284,1169,1139,748,771,498,257,128,231,1731,2016,660,333
2-Mar-10,19,1165,360,318,552,1886,1546,447,498,392,251,222,248,106,109,987,1099,441,204
2-Mar-10,20,965,253,144,300,1560,1174,325,401,287,122,148,224,77,61,797,801,287,105
2-Mar-10,21,528,212,135,153,1079,809,199,293,197,64,119,205,64,36,636,759,322,37
2-Mar-10,22,311,127,89,76,606,575,169,183,133,46,67,96,25,23,561,496,213,36
2-Mar-10,23,152,84,35,29,344,332,77,105,66,21,22,39,8,6,279,394,164,17
3-Mar-10,0,51,31,14,14,153,182,52,65,39,8,13,3,1,0,135,168,95,5
3-Mar-10,1,41,17,8,10,57,102,29,159,22,4,1,6,2,1,47,37,10,0
3-Mar-10,2,16,8,3,7,22,46,13,12,3,1,5,3,0,0,20,35,13,3
3-Mar-10,3,10,9,1,6,25,33,8,7,10,1,4,0,0,0,31,16,9,3
3-Mar-10,4,11,12,9,4,21,51,6,9,16,2,8,3,5,1,38,44,26,3
3-Mar-10,5,10,44,31,85,44,62,26,23,31,28,21,5,0,13,79,110,40,9
3-Mar-10,6,86,205,194,612,175,150,74,100,126,252,122,37,15,66,319,475,133,105
3-Mar-10,7,261,819,791,1892,322,427,237,353,424,735,407,81,38,177,904,1202,366,271
3-Mar-10,8,814,2039,2009,5023,1013,1241,621,956,1019,1906,949,178,46,293,1813,3203,820,387
3-Mar-10,9,709,1256,1028,2785,1096,1340,657,931,1007,1036,517,89,45,143,1151,1580,413,144
3-Mar-10,10,866,767,607,1024,1447,1768,861,1318,1204,387,204,80,41,72,932,974,275,238
3-Mar-10,11,1386,723,543,875,1957,2058,1463,2016,1437,368,197,227,114,98,1373,986,390,191
3-Mar-10,12,2377,1713,856,1158,3088,3543,2514,3475,2791,1017,525,349,226,297,1874,1982,448,299
3-Mar-10,13,2520,1854,824,1384,2971,4055,3039,4262,3010,951,553,358,243,327,1828,2321,565,346
3-Mar-10,14,2064,861,580,1005,2802,3439,2126,2767,1926,487,349,238,157,142,1681,1678,463,213
3-Mar-10,15,2013,734,624,1266,2671,3375,2057,2553,1679,431,325,242,103,143,1797,1574,526,212
3-Mar-10,16,1974,764,991,2085,2684,3303,1899,2375,1595,972,549,219,112,165,2113,2223,644,263
3-Mar-10,17,2223,1440,1555,3652,2865,3236,1939,2461,1494,1888,1176,546,189,344,2809,3470,892,455
3-Mar-10,18,1544,931,790,1665,2311,2405,1195,1231,908,921,838,1389,281,304,2072,2042,608,490
3-Mar-10,19,1347,460,248,581,2203,1716,577,691,464,383,704,2282,418,289,1468,1216,484,343
3-Mar-10,20,1013,326,163,291,1627,1237,434,397,289,201,370,831,164,88,905,897,281,121
3-Mar-10,21,554,182,110,130,1114,892,251,290,188,72,142,270,130,45,820,729,294,96
3-Mar-10,22,353,137,71,99,757,592,176,177,160,32,97,227,85,38,625,552,273,37
3-Mar-10,23,156,96,60,76,457,425,194,213,172,301,940,1225,105,243,434,425,181,24
4-Mar-10,0,92,35,22,25,138,234,61,53,46,26,72,46,12,11,135,181,86,10
4-Mar-10,1,55,29,5,3,79,93,33,101,32,8,22,22,2,3,48,75,28,5
4-Mar-10,2,32,17,2,1,74,77,4,6,8,0,7,2,4,2,45,24,8,8
4-Mar-10,3,17,10,8,4,27,28,13,20,9,3,30,1,0,0,20,20,12,0
4-Mar-10,4,5,12,7,9,39,44,10,11,15,5,18,1,2,4,40,51,32,12
4-Mar-10,5,18,48,31,84,39,48,10,17,16,34,24,8,1,23,62,92,29,12
4-Mar-10,6,59,207,226,653,176,163,69,101,104,246,69,24,14,67,335,485,143,66
4-Mar-10,7,252,749,739,1917,319,424,242,347,414,743,410,86,22,186,948,1266,391,221
4-Mar-10,8,760,1963,1889,5036,882,1120,476,829,983,1932,935,172,40,273,1744,2979,763,292
4-Mar-10,9,760,1262,1245,2919,1139,1391,700,1028,1037,1065,562,142,37,126,1286,1672,362,165
4-Mar-10,10,842,737,635,1131,1354,1818,989,1422,1231,433,226,141,61,76,1107,948,280,182
4-Mar-10,11,1274,710,612,880,1696,1894,1561,1901,1510,383,236,166,71,91,1151,1015,288,230
4-Mar-10,12,2283,1580,791,1218,2947,3346,2692,3298,2663,999,502,244,127,335,1582,2165,450,323
4-Mar-10,13,2346,1758,951,1426,2986,4124,3145,3955,3053,927,476,280,86,280,1680,2155,490,399
4-Mar-10,14,1776,864,569,1030,2589,3235,1975,2618,1915,481,245,243,109,136,1401,1531,414,294
4-Mar-10,15,1833,768,623,1204,2507,3057,1910,2395,1500,446,231,205,80,118,1553,1650,501,343
4-Mar-10,16,1926,822,1033,2241,2531,3048,1935,2422,1454,960,398,177,76,158,1658,2035,500,280
4-Mar-10,17,2207,1385,1601,3675,2746,3303,2059,2551,1469,1922,775,223,116,332,2579,3304,875,470
4-Mar-10,18,1794,843,779,1654,2234,2454,1434,1723,875,701,437,268,157,246,1914,2070,594,502
4-Mar-10,19,1357,379,281,539,2053,1774,829,805,466,266,221,280,131,130,1449,1207,469,346
4-Mar-10,20,1134,289,156,341,1963,1444,493,454,279,111,130,283,130,55,894,838,281,255
4-Mar-10,21,708,220,97,154,1441,1423,330,270,196,75,121,191,83,43,1421,693,213,130
4-Mar-10,22,470,201,84,78,847,816,190,176,152,37,85,138,62,32,816,631,217,95
4-Mar-10,23,292,119,61,57,575,836,102,140,140,58,29,58,22,19,530,410,191,244
5-Mar-10,0,109,45,21,23,208,323,62,50,43,9,9,28,5,3,223,242,111,15
5-Mar-10,1,117,23,22,13,154,195,28,53,30,6,1,8,3,2,104,83,26,12
5-Mar-10,2,36,17,1,1,96,84,25,19,9,4,3,4,0,0,51,35,20,0
5-Mar-10,3,23,11,2,3,36,58,20,15,11,3,12,7,0,2,39,40,11,10
5-Mar-10,4,11,17,9,4,44,49,26,12,18,1,2,0,0,1,46,55,34,7
5-Mar-10,5,14,35,43,74,43,77,20,32,20,28,18,1,0,14,87,122,57,8
5-Mar-10,6,92,190,224,575,165,163,57,108,109,233,84,27,9,70,304,434,143,76
5-Mar-10,7,218,706,723,1956,318,443,210,401,374,728,391,110,25,161,837,1276,340,238
5-Mar-10,8,668,1783,1906,4842,763,976,581,776,902,1893,951,163,32,259,1597,2935,733,272
5-Mar-10,9,692,1131,1134,2700,923,1293,711,991,905,939,486,129,42,110,1342,1552,412,322
5-Mar-10,10,751,773,558,1122,1182,1725,1051,1329,1214,365,247,134,64,81,1208,1011,422,311
5-Mar-10,11,890,621,489,905,1298,2357,1395,2016,1547,351,192,138,37,80,1398,899,364,398
5-Mar-10,12,1733,1488,755,1104,2725,3691,2611,3530,2482,1021,593,268,113,249,1751,1914,491,551
5-Mar-10,13,2135,1524,861,1339,2892,4105,3106,4023,2689,906,572,281,87,263,2106,2035,519,699
5-Mar-10,14,1655,833,591,990,2458,3320,2377,3002,1983,570,214,311,120,144,1914,1692,504,545
5-Mar-10,15,1761,687,627,1187,2436,3553,2047,2851,1622,479,275,212,115,147,1871,1595,462,651
5-Mar-10,16,2057,857,927,1988,2671,3600,2095,3159,1541,1019,450,172,78,190,1839,2155,535,801
5-Mar-10,17,2323,1412,1440,3105,2904,3672,2612,3118,1641,1632,710,238,98,256,2531,3067,795,1109
5-Mar-10,18,1817,847,602,1270,2893,3219,2079,2510,1163,582,359,449,167,180,2089,2042,549,1261
5-Mar-10,19,1504,556,319,527,2590,2668,1562,1897,690,251,224,618,252,158,2132,1246,454,1470
5-Mar-10,20,1328,419,241,309,2596,2155,1085,1349,475,160,183,381,214,63,1450,1077,342,1787
5-Mar-10,21,1150,264,155,167,2324,1898,566,585,294,113,135,303,171,37,1861,952,367,1930
5-Mar-10,22,1016,209,174,120,1728,1481,416,483,234,92,235,528,242,114,1702,974,423,1910
5-Mar-10,23,776,154,115,112,1499,1448,327,410,209,79,133,207,131,25,1459,1051,465,1105
6-Mar-10,0,459,104,56,38,873,1070,219,231,105,40,49,54,32,12,600,641,328,83
6-Mar-10,1,323,72,33,18,487,595,124,168,99,15,22,34,18,1,312,290,181,39
6-Mar-10,2,202,33,13,6,333,442,89,113,73,14,18,9,6,10,275,208,108,38
6-Mar-10,3,96,28,24,14,209,345,64,104,39,9,24,8,2,1,173,136,104,20
6-Mar-10,4,49,19,8,3,97,208,37,44,22,6,4,1,2,1,93,147,81,29
6-Mar-10,5,18,46,5,10,75,105,21,25,22,15,1,4,1,3,91,103,55,24
6-Mar-10,6,21,28,22,11,69,97,50,41,26,16,14,2,0,13,74,117,64,28
6-Mar-10,7,64,64,26,28,137,184,57,85,51,36,29,24,8,54,114,186,81,87
6-Mar-10,8,108,110,67,54,244,408,201,240,203,70,48,90,38,40,260,325,120,201
6-Mar-10,9,249,190,92,63,436,811,488,671,449,103,88,123,56,74,434,569,196,350
6-Mar-10,10,402,225,178,66,733,1413,901,1338,814,88,123,172,85,92,834,717,277,874
6-Mar-10,11,742,260,148,76,1296,1858,1433,1936,1252,105,124,232,130,111,1453,1031,292,1777
6-Mar-10,12,1146,304,180,194,2039,2715,2065,2605,1494,101,117,338,190,112,1753,1158,405,2492
6-Mar-10,13,1588,299,219,87,2380,3185,2289,2983,1647,135,113,404,204,105,2499,1357,411,3499
6-Mar-10,14,1453,291,193,78,2175,3028,2239,3614,1320,94,120,813,518,570,2148,1506,1807,6691
6-Mar-10,15,1189,254,245,153,1753,3319,2281,2952,1485,112,105,137,29,50,3826,1440,521,1632
6-Mar-10,16,1157,337,242,150,1715,3118,1524,2292,1011,161,116,115,19,59,3173,2043,771,412
6-Mar-10,17,1100,317,171,124,1836,2621,1063,1593,760,190,179,223,69,51,2633,2075,900,409
6-Mar-10,18,835,277,150,98,1740,2022,625,907,476,198,191,179,26,68,1639,2020,731,119
6-Mar-10,19,734,272,116,73,1742,1446,540,508,358,143,154,290,136,38,1504,1553,631,449
6-Mar-10,20,766,190,100,99,1911,1441,319,409,276,71,139,258,141,34,1547,1256,512,456
6-Mar-10,21,1010,127,75,47,1794,1507,289,285,236,60,109,289,131,31,1488,1150,541,536
6-Mar-10,22,606,188,85,30,1318,1083,211,249,267,57,164,260,122,19,1033,1079,456,140
6-Mar-10,23,487,165,71,44,1140,1069,237,296,232,43,61,217,98,10,738,927,474,20
7-Mar-10,0,259,67,48,26,562,1021,173,185,169,20,25,92,63,4,431,580,332,28
7-Mar-10,1,134,41,22,21,437,835,124,149,114,30,13,61,29,4,273,319,184,7
7-Mar-10,2,144,24,14,29,228,793,89,103,80,6,18,13,1,0,302,180,110,11
7-Mar-10,3,90,15,18,14,160,627,90,112,61,11,30,16,5,4,98,177,83,11
7-Mar-10,4,44,8,9,9,75,315,44,157,29,11,6,9,3,0,69,88,36,25
7-Mar-10,5,27,6,5,5,42,215,20,33,24,3,7,3,1,1,49,55,22,23
7-Mar-10,6,17,15,14,6,38,78,14,31,31,9,4,1,1,5,48,82,49,58
7-Mar-10,7,43,62,12,11,90,127,44,40,29,14,6,40,29,13,110,134,80,80
7-Mar-10,8,105,72,46,24,200,309,116,129,102,35,48,41,49,27,194,282,95,151
7-Mar-10,9,195,136,112,24,354,708,349,538,330,94,84,111,111,28,364,382,121,250
7-Mar-10,10,405,199,123,73,734,1323,820,1231,699,122,108,253,519,64,1010,673,210,920
7-Mar-10,11,634,231,133,50,1171,2109,1273,1855,1111,86,88,386,888,76,1491,1020,310,2124
7-Mar-10,12,923,257,172,69,1541,2573,1536,2201,1117,68,128,421,935,105,1741,1143,273,2352
7-Mar-10,13,1309,246,151,43,2282,2838,1943,2421,1245,121,142,319,901,139,1966,1413,421,4002
7-Mar-10,14,1323,218,170,53,2369,3281,2077,2380,1192,108,156,297,1026,87,2262,1498,553,3790
7-Mar-10,15,1551,281,136,38,2343,3076,2117,2826,1087,109,112,320,942,91,2289,1561,525,4201
7-Mar-10,16,1513,236,127,31,2237,2949,1788,2676,1070,59,82,349,735,128,2074,1564,509,4266
7-Mar-10,17,1494,222,151,50,2242,2394,1157,1543,560,69,135,428,343,88,2071,1401,483,4670
7-Mar-10,18,997,192,73,34,2342,1972,489,618,283,81,126,64,29,51,1877,1017,342,2874
7-Mar-10,19,629,89,80,20,1397,1144,215,350,219,39,98,38,16,12,989,654,216,1044
7-Mar-10,20,491,97,73,35,1163,961,159,260,152,36,161,36,7,11,914,611,235,481
7-Mar-10,21,306,75,56,24,1029,940,163,234,130,45,85,66,25,5,654,635,305,105
7-Mar-10,22,263,33,30,47,769,1546,178,180,151,63,79,52,34,19,982,631,223,27
7-Mar-10,23,201,65,27,12,649,1918,166,163,95,42,67,52,20,13,467,436,248,14
8-Mar-10,0,97,21,11,11,288,1916,62,101,81,20,63,3,0,8,234,163,69,4
8-Mar-10,1,92,11,7,5,200,1607,33,63,40,9,18,23,3,5,111,192,32,6
8-Mar-10,2,65,8,7,9,71,1066,44,54,44,5,19,6,8,2,52,69,26,0
8-Mar-10,3,17,19,3,10,74,899,47,47,15,6,10,1,0,3,50,67,29,19
8-Mar-10,4,30,18,5,2,61,1060,22,41,37,6,5,5,4,0,51,56,36,19
8-Mar-10,5,25,14,6,5,66,485,37,40,26,5,12,6,2,5,62,106,62,10
8-Mar-10,6,13,7,12,8,62,245,25,54,48,23,10,10,0,2,64,92,38,23
8-Mar-10,7,40,45,56,35,111,140,27,62,76,73,48,17,10,23,135,199,65,35
8-Mar-10,8,197,103,105,41,334,441,101,210,171,181,79,78,21,50,282,399,119,108
8-Mar-10,9,584,123,103,52,965,1242,420,661,351,155,65,138,51,54,1087,507,167,295
8-Mar-10,10,1491,236,160,63,2223,2081,1082,1275,696,166,83,159,86,91,1825,784,335,978
8-Mar-10,11,2431,239,102,75,3888,3007,1937,1741,993,143,81,300,200,152,3060,985,396,1482
8-Mar-10,12,2123,319,172,96,2909,3665,1969,2765,1438,136,78,284,159,98,4391,1728,355,5849
8-Mar-10,13,1582,192,103,54,2970,3907,1722,2732,1179,125,108,204,111,69,3827,1666,457,3843
8-Mar-10,14,1538,235,147,64,2639,3419,1859,2538,1040,103,85,287,206,124,2542,1494,454,4760
8-Mar-10,15,1390,191,129,49,2454,3056,1655,2345,843,99,66,235,183,80,2050,1324,495,4284
8-Mar-10,16,1284,152,112,56,2166,2754,1559,2081,663,190,92,263,155,90,2079,1466,524,3750
8-Mar-10,17,1280,199,134,71,2296,2129,862,1229,432,158,71,236,151,99,1454,1131,413,3176
8-Mar-10,18,960,157,79,65,2147,1491,367,561,290,126,103,103,53,46,1330,975,369,2546
8-Mar-10,19,579,56,56,33,1353,1040,175,273,162,71,86,36,10,27,793,707,250,1081
8-Mar-10,20,481,84,47,30,1131,763,177,278,164,32,94,60,26,21,598,558,244,1068
8-Mar-10,21,402,62,26,17,1006,583,151,131,130,22,53,58,28,9,568,495,247,1709
8-Mar-10,22,271,36,17,17,661,501,103,105,100,20,47,51,19,10,486,362,149,899
8-Mar-10,23,85,22,18,11,414,257,46,63,43,11,18,24,11,2,205,286,137,75
9-Mar-10,0,48,52,10,6,100,125,31,35,23,17,5,2,1,2,85,108,45,38
9-Mar-10,1,24,9,8,11,50,61,14,13,26,3,5,10,1,2,28,61,33,16
9-Mar-10,2,6,5,2,3,25,35,9,8,4,0,3,2,1,0,18,35,16,22
9-Mar-10,3,13,7,2,1,26,23,3,4,12,0,5,4,1,2,21,23,5,6
9-Mar-10,4,13,6,1,3,17,31,9,37,7,2,0,0,0,1,25,31,22,22
9-Mar-10,5,18,35,32,95,59,51,15,11,21,29,17,4,0,10,81,93,33,19
9-Mar-10,6,72,178,169,520,144,155,65,89,78,181,93,30,11,48,264,441,133,80
9-Mar-10,7,274,721,732,1763,332,529,192,265,334,674,383,100,28,155,977,1032,312,196
9-Mar-10,8,754,1924,1809,4640,1023,1253,548,791,900,1731,907,135,22,264,1795,2853,700,386
9-Mar-10,9,795,1228,1291,3062,1207,1321,641,900,918,1107,578,108,23,120,1101,1593,381,234
9-Mar-10,10,948,653,623,1161,1684,2049,923,1331,1133,443,264,128,67,70,943,930,330,241
9-Mar-10,11,1260,609,591,1056,1921,2069,1283,1882,1315,273,199,102,28,60,996,888,394,286
9-Mar-10,12,2157,1344,776,1225,3111,3567,2364,3023,2297,884,447,186,84,268,1423,1820,501,313
