Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
25/03/2014,16,2107,763,998,2996,2344,2945,2345,2272,1363,1964,194,206,108,435,1818,1422,647,44,511,2665,2154,0,870,867,694,0,117,1408
25/03/2014,17,2543,1227,1478,3165,2578,3009,2595,2098,1294,2301,255,321,165,718,2307,2187,1274,74,565,3540,2956,0,896,1076,908,0,206,2038
25/03/2014,18,1652,605,565,1418,2335,1969,1722,939,525,987,159,360,151,449,1607,1337,749,42,519,2647,1533,0,803,736,743,538,186,1316
25/03/2014,19,1284,406,197,560,1979,1600,1100,508,410,307,121,200,100,200,1200,973,332,26,400,1594,813,0,773,347,780,426,103,1041
25/03/2014,20,1118,263,140,239,1603,1353,732,375,281,160,61,210,106,92,948,685,263,20,299,1377,450,0,642,222,684,392,64,556
25/03/2014,21,774,188,105,144,1163,1080,405,254,212,120,58,159,72,62,831,539,244,4,295,1032,328,0,521,185,467,396,76,412
25/03/2014,22,435,116,74,80,856,626,319,173,180,56,16,75,41,40,583,405,184,0,146,750,220,0,354,161,268,293,41,544
25/03/2014,23,201,55,23,31,447,423,138,106,100,24,18,33,21,11,337,256,134,0,126,475,131,0,242,123,157,167,32,141
26/03/2014,0,88,37,5,16,215,137,46,43,30,11,0,14,10,6,96,85,40,3,73,144,23,0,183,28,90,61,20,70
26/03/2014,1,32,8,3,12,68,61,12,6,30,5,1,8,3,4,51,33,11,0,42,34,6,0,102,9,48,53,6,14
26/03/2014,2,49,9,2,7,40,31,12,28,5,4,2,4,1,1,33,28,16,0,38,27,13,0,52,3,42,25,11,18
26/03/2014,3,11,9,5,6,48,57,16,12,8,0,1,1,0,0,24,35,14,0,18,23,8,0,68,9,12,17,5,20
26/03/2014,4,11,21,4,5,70,33,6,13,10,4,0,2,0,5,34,20,35,5,13,32,15,0,36,10,1,14,12,39
26/03/2014,5,31,78,25,146,80,98,28,26,25,67,12,13,7,35,117,58,78,1,31,126,217,0,47,53,10,8,9,102
26/03/2014,6,81,258,193,712,237,236,88,94,118,545,64,89,38,189,400,394,302,20,71,476,799,0,127,249,65,18,24,308
26/03/2014,7,370,945,859,2321,540,507,377,304,488,1471,195,191,71,448,805,1184,614,21,199,1435,2119,0,137,466,110,60,70,911
26/03/2014,8,830,1632,1622,5141,1163,1168,766,594,880,3003,262,308,118,546,1485,2350,1038,32,378,2560,3336,0,300,946,212,101,179,1687
26/03/2014,9,782,915,815,2202,1166,1286,763,764,822,1177,195,138,58,205,956,1082,336,13,430,1500,999,0,281,483,172,128,120,1019
26/03/2014,10,894,873,622,951,1183,1836,1240,1184,1108,501,184,99,39,152,897,687,293,15,562,1414,611,0,394,388,331,111,155,634
26/03/2014,11,1331,742,559,807,1616,1441,1787,1575,1521,459,165,131,78,253,1429,856,406,14,667,1687,571,0,423,530,621,0,115,955
26/03/2014,12,2243,1680,738,1269,2761,2918,3260,3408,2166,1163,400,367,212,707,1470,1871,552,71,1284,2629,1048,0,1191,956,1032,0,198,1358
26/03/2014,13,2138,1306,674,1326,2999,2937,2914,2954,2096,1031,308,300,184,442,1535,1838,481,56,923,2689,1041,0,1100,1319,824,0,161,1267
26/03/2014,14,2167,688,472,1076,2987,3041,2222,2154,1583,549,181,178,70,181,1309,1124,538,49,691,2062,875,0,813,933,732,0,138,1129
26/03/2014,15,2017,578,542,1172,2322,2982,2420,2266,1432,1026,170,187,76,211,1661,1048,628,25,695,2366,1193,0,764,921,749,0,196,1189
26/03/2014,16,2233,814,1047,2332,2428,3028,2356,2256,1339,1431,175,275,117,423,1623,1509,909,24,767,2898,1640,0,753,789,568,0,156,1413
26/03/2014,17,2577,1030,1391,3275,2945,2940,2299,2226,1293,2266,308,316,170,645,2494,2063,1239,68,986,3545,2277,0,930,1105,802,477,264,2281
26/03/2014,18,1601,576,651,1390,2273,1995,1642,914,593,905,200,312,101,384,1529,1247,700,17,1202,2220,1163,0,892,957,883,609,296,1395
26/03/2014,19,1258,406,249,569,1882,1577,1031,524,401,294,141,239,84,170,1345,828,370,19,1382,1580,554,0,817,313,800,712,352,1344
26/03/2014,20,982,241,131,264,1515,1198,668,375,278,180,83,137,41,89,931,699,280,5,1158,1290,428,0,757,181,644,467,404,403
26/03/2014,21,709,179,77,184,1318,944,492,321,257,77,48,115,27,81,909,504,209,6,949,1039,253,0,494,181,435,343,304,768
26/03/2014,22,417,134,79,89,952,683,333,206,138,84,49,33,16,15,527,411,160,5,526,715,192,0,397,161,336,271,127,370
26/03/2014,23,186,54,43,63,429,359,123,102,125,39,29,20,7,17,262,255,143,0,159,380,96,0,266,62,150,104,62,182
27/03/2014,0,74,23,9,22,122,147,71,54,30,9,4,9,8,5,130,88,36,1,108,127,26,0,143,23,74,63,19,54
27/03/2014,1,37,15,11,13,86,43,19,30,18,8,2,3,1,0,27,42,16,0,62,43,12,0,61,4,41,14,16,12
27/03/2014,2,21,5,10,15,27,30,17,29,30,0,3,5,10,0,20,24,11,0,49,32,4,0,37,20,12,7,6,12
27/03/2014,3,10,11,2,17,31,40,11,8,15,3,3,4,1,1,27,15,11,0,22,47,3,0,37,5,8,8,6,37
27/03/2014,4,4,11,2,10,18,41,5,11,12,2,1,3,0,3,63,25,38,0,21,29,4,0,39,4,1,12,1,49
27/03/2014,5,18,73,28,113,76,97,25,34,33,61,12,12,3,30,105,125,73,2,60,124,110,0,25,29,13,8,15,83
27/03/2014,6,69,323,250,808,206,212,85,121,141,365,69,53,16,145,292,385,326,5,159,507,542,0,97,186,65,10,39,252
27/03/2014,7,351,938,944,2509,462,514,297,273,422,1456,160,155,54,332,817,1141,476,12,308,1349,1504,0,114,384,85,49,98,806
27/03/2014,8,719,1790,1620,5514,1109,1228,743,652,908,2821,273,199,60,479,1681,2226,1127,8,470,2642,2888,0,279,1093,215,135,186,1530
27/03/2014,9,655,1025,837,2662,1024,1414,734,777,825,1192,159,97,23,223,1152,1080,375,6,625,1602,1479,0,243,394,197,115,178,806
27/03/2014,10,723,631,474,1057,966,1411,1057,1208,1045,419,118,55,19,84,879,576,361,10,604,1413,1130,0,273,314,337,172,161,557
27/03/2014,11,1083,717,478,825,1456,1975,1712,1639,1562,437,162,117,53,161,820,742,396,36,903,1604,926,0,432,344,395,252,212,734
27/03/2014,12,1907,1239,731,1216,2412,3016,2480,3103,2186,1070,324,310,162,396,1291,1479,621,18,1444,2486,1656,0,1010,620,844,603,267,1076
27/03/2014,13,1821,1227,634,1209,2630,3339,2826,2831,2267,902,269,253,155,343,1242,1593,412,32,1442,2221,1514,0,1011,781,789,585,239,991
27/03/2014,14,1568,652,420,892,2375,3196,2285,2140,1867,573,173,173,99,164,1322,1256,424,24,962,2170,1292,0,767,684,682,232,176,1011
27/03/2014,15,1735,648,650,1265,2073,2734,2472,2299,1571,911,150,155,61,188,1182,1110,572,20,674,2454,1570,0,594,946,582,327,165,933
27/03/2014,16,2099,867,1076,2521,2424,3011,2708,2455,1357,1596,236,223,80,331,1614,1402,634,30,637,2812,2516,0,776,748,720,241,168,1403
27/03/2014,17,2680,1133,1305,3368,2813,3530,2564,2145,1477,2355,254,294,144,515,2618,2455,1247,98,583,3797,3250,0,1039,939,819,0,166,2139
27/03/2014,18,1853,715,667,1462,2638,2807,2101,1584,913,1005,152,218,117,309,2301,1575,863,160,518,2412,1753,0,1098,854,935,754,154,2109
27/03/2014,19,1484,399,308,495,2075,2026,1383,960,480,293,103,367,154,121,1649,941,572,94,435,1703,980,0,957,392,864,710,84,1825
27/03/2014,20,1412,339,96,236,1918,1650,1108,626,423,185,73,173,86,87,974,747,358,14,407,1524,444,0,774,253,747,578,95,773
27/03/2014,21,906,234,114,123,1568,1361,404,388,313,87,63,225,46,35,835,635,261,11,258,1217,466,0,706,199,534,482,129,689
27/03/2014,22,551,331,113,131,1388,1357,352,293,224,86,68,96,61,30,1289,568,347,470,202,1153,355,0,741,158,458,468,72,1250
27/03/2014,23,314,171,39,84,911,940,204,175,154,91,27,124,23,30,450,330,184,13,206,659,213,0,479,105,303,355,46,231
28/03/2014,0,158,44,21,30,433,614,68,114,73,18,19,30,5,18,165,136,43,6,132,224,49,0,332,56,156,149,23,56
28/03/2014,1,96,42,18,19,156,455,59,40,28,7,2,11,2,3,76,61,23,2,71,99,9,0,217,22,90,82,14,33
28/03/2014,2,61,17,8,17,125,246,22,69,22,3,3,4,1,2,62,55,20,4,66,45,5,0,135,13,36,70,13,29
28/03/2014,3,44,9,5,5,106,115,34,16,9,4,4,14,2,5,49,33,17,3,28,34,1,0,184,18,27,75,6,22
28/03/2014,4,22,19,3,5,45,80,16,34,12,4,1,7,1,2,67,42,49,7,23,54,11,0,100,19,11,48,8,46
28/03/2014,5,24,79,38,144,83,103,27,33,29,73,19,13,1,31,86,96,58,5,76,152,53,0,59,67,16,12,16,75
28/03/2014,6,87,291,219,832,188,235,88,103,138,427,103,109,20,168,315,525,250,10,141,594,304,0,110,162,72,20,52,268
28/03/2014,7,340,702,687,2008,435,459,300,305,409,1384,204,194,66,335,832,1215,481,24,270,1423,969,0,155,490,72,49,77,746
28/03/2014,8,846,1696,1503,4808,1371,1173,722,613,1080,2947,286,298,103,581,1503,2059,970,30,553,2145,1972,0,279,638,176,151,167,1408
28/03/2014,13,1873,1349,679,1129,2785,3506,3415,3365,2475,1036,227,411,159,518,1747,1622,584,30,1740,2435,1266,0,1433,736,967,764,249,1258
28/03/2014,14,1718,723,523,1024,2274,3274,2618,2815,2113,699,133,247,113,229,1693,1363,464,50,1320,2396,978,0,749,702,790,491,155,1054
28/03/2014,15,1981,644,623,1441,2377,3004,3088,3009,1970,756,184,275,100,321,1611,1366,600,30,1015,2685,1132,0,907,804,751,186,276,1272
28/03/2014,16,2243,791,1119,1881,2646,3270,2715,3147,1662,1462,283,301,138,487,1889,1806,791,48,833,3129,1784,0,1020,1108,748,0,187,1553
28/03/2014,17,2558,1082,1169,2638,3286,3737,3395,2767,1780,2033,308,590,272,664,2811,1918,1135,92,639,3835,2474,0,1243,1557,967,694,178,2083
28/03/2014,18,2070,899,538,1109,3399,3531,2945,2412,1283,975,333,1056,234,435,2872,1899,640,92,527,2676,1784,0,1204,1407,1257,848,150,2343
28/03/2014,19,1799,460,272,493,2749,2593,2243,1707,861,454,277,1006,266,297,2306,1096,464,37,442,2011,1401,0,1342,739,1383,1089,123,2080
28/03/2014,20,1571,429,208,289,2512,2276,1760,1373,608,176,116,331,100,99,1651,965,383,8,436,1725,511,0,1446,477,1129,1060,126,1240
28/03/2014,21,1421,354,111,171,2424,2224,668,672,477,137,98,268,105,77,1514,927,413,52,301,1466,480,0,1330,394,980,944,62,842
28/03/2014,22,939,315,136,161,2002,1997,685,546,384,483,459,891,168,264,2130,912,476,9,306,1218,822,0,1270,1332,877,887,83,1549
28/03/2014,23,769,246,159,134,1771,1426,516,403,410,135,170,174,68,47,1230,761,327,40,250,1287,392,0,958,230,730,655,62,494
29/03/2014,0,472,96,74,65,1059,1155,304,254,246,58,55,83,39,29,471,519,277,1,233,857,194,0,987,135,437,407,74,171
29/03/2014,1,311,41,40,35,625,922,148,157,96,25,21,37,13,15,256,247,90,3,199,499,75,0,765,87,307,362,29,109
29/03/2014,2,155,22,8,21,292,555,80,94,68,19,14,10,7,8,157,186,82,3,158,257,29,0,659,21,146,288,20,78
29/03/2014,3,130,18,14,17,248,338,62,73,30,6,21,9,4,4,96,139,53,0,107,204,25,0,644,38,86,182,15,85
29/03/2014,4,45,20,7,20,127,161,36,45,19,5,4,4,1,1,76,72,52,3,83,91,16,0,230,7,32,78,12,62
29/03/2014,5,35,48,10,10,65,87,31,45,19,19,27,4,1,7,69,38,52,0,83,140,84,0,145,22,35,18,10,57
29/03/2014,6,40,68,26,33,106,158,39,71,43,39,36,21,7,37,60,84,86,0,106,195,141,0,115,70,37,32,32,52
29/03/2014,7,97,89,28,37,186,169,87,85,115,70,41,50,28,61,144,142,105,3,323,364,349,0,88,118,60,36,61,118
29/03/2014,8,135,170,80,61,369,455,330,276,315,123,72,130,43,101,336,374,169,10,508,698,517,0,118,156,87,43,173,262
29/03/2014,9,291,180,127,119,499,1024,725,733,747,121,104,197,83,141,637,474,244,12,909,1009,619,0,188,389,154,107,287,374
29/03/2014,10,703,208,147,113,950,1732,1461,1429,1212,168,150,302,122,225,775,677,315,21,1217,1543,863,0,367,717,322,254,314,652
29/03/2014,11,1127,351,128,117,1542,2359,1818,2303,1356,127,153,312,138,255,1214,912,315,24,1481,1869,791,0,566,985,518,414,445,887
29/03/2014,12,1243,322,156,110,2350,2518,2424,2407,1622,153,169,600,199,253,1703,1138,424,47,1806,2289,982,0,735,1223,913,580,494,1169
29/03/2014,13,1628,314,181,112,2925,3147,2891,2785,1873,181,121,671,217,238,1895,1323,423,42,1756,2051,1161,0,826,1305,1123,590,502,1574
29/03/2014,14,1842,379,195,100,2419,3451,3247,3481,1889,163,102,437,325,219,1644,1133,480,42,1441,2271,869,0,976,1089,1218,301,390,1400
29/03/2014,15,2019,382,225,74,2698,3039,3525,3146,1660,129,88,481,259,240,1600,1311,500,52,1168,2614,937,0,1015,1119,981,0,299,1506
29/03/2014,16,2021,370,174,106,2786,3063,2920,3097,1444,158,147,890,413,304,2156,1560,675,83,708,2679,1286,0,1063,2276,1001,0,171,1838
29/03/2014,17,1885,578,204,85,2921,2990,2481,2423,860,143,104,495,261,225,2011,1609,503,78,572,2290,990,0,1046,1196,1095,0,131,1305
29/03/2014,18,1603,453,171,93,2810,2846,1851,1208,607,159,104,431,270,141,2334,1242,551,64,481,2101,812,0,1016,1248,1290,787,149,1945
29/03/2014,19,1533,402,209,94,2397,2215,1151,522,505,128,129,548,276,103,1978,1026,379,70,358,1623,584,0,1269,549,1113,1102,114,1922
29/03/2014,20,1415,409,177,54,2369,2142,626,581,388,83,85,462,245,127,1776,968,453,17,299,1556,208,0,1442,404,1091,1129,75,1221
29/03/2014,21,1212,294,110,75,2288,2085,533,520,362,79,56,376,255,67,1590,897,473,52,296,1301,197,0,1477,461,902,854,106,787
29/03/2014,22,1046,262,104,75,2204,2014,490,539,340,83,45,299,166,50,2091,941,382,53,221,1164,216,0,1220,1124,1023,735,70,1657
29/03/2014,23,798,182,130,86,1827,1393,526,466,402,65,80,196,98,61,1047,661,386,18,260,990,232,0,1084,221,740,699,62,504
30/03/2014,0,431,153,81,39,900,1256,384,294,282,32,66,71,26,22,380,407,226,3,194,820,173,0,891,175,404,465,32,197
30/03/2014,1,324,134,119,53,688,785,278,269,167,16,24,30,20,16,414,278,133,4,196,500,77,0,995,92,313,405,46,129
30/03/2014,2,200,58,50,58,454,874,200,231,118,12,6,19,10,7,327,215,111,1,125,524,41,0,802,53,162,332,39,146
30/03/2014,3,113,29,40,26,401,589,184,138,67,11,21,5,2,1,277,134,49,0,144,345,28,0,735,28,123,199,67,192
30/03/2014,4,56,25,15,14,158,219,115,98,28,10,5,5,3,6,66,119,49,0,90,125,19,0,243,16,69,87,11,55
30/03/2014,5,47,32,10,8,64,290,52,54,34,12,7,1,3,4,68,46,23,5,40,80,7,0,153,42,20,25,10,41
30/03/2014,6,41,33,10,7,78,149,41,39,28,10,13,9,6,12,73,53,43,0,45,112,40,0,118,29,24,22,23,71
30/03/2014,7,44,79,22,24,131,140,54,57,68,28,10,43,25,45,114,128,78,6,167,188,124,0,69,66,38,25,37,122
30/03/2014,8,114,80,52,43,301,290,189,157,168,82,22,129,61,123,274,169,136,6,231,418,280,0,110,183,90,57,63,261
30/03/2014,9,264,231,98,49,411,672,503,453,490,97,55,251,98,156,426,436,193,23,526,877,344,0,189,322,79,120,106,653
30/03/2014,10,640,357,128,65,860,1351,1209,1001,878,122,84,549,140,225,846,638,272,26,973,1293,489,0,308,600,242,271,307,979
30/03/2014,11,1006,292,135,76,1166,1952,1457,1669,1115,68,69,773,268,228,1347,874,342,57,1232,1543,516,0,552,749,544,506,367,1364
30/03/2014,12,1176,267,151,93,2167,2060,2070,2146,1258,96,71,924,334,224,1625,971,358,47,1421,1603,478,0,646,731,871,796,469,1611
30/03/2014,13,1720,336,176,105,2523,2684,2502,2674,1493,95,96,773,404,202,2075,1018,469,70,1408,1892,584,0,783,887,1110,622,387,2106
30/03/2014,14,1962,342,166,81,2441,2885,2972,2393,1544,113,111,975,359,250,1659,1079,542,126,1388,2017,532,0,864,892,986,317,322,1925
30/03/2014,15,2262,383,152,86,2374,3292,2478,2421,1149,131,149,1359,462,348,1722,1121,581,96,1186,2180,645,0,990,985,919,0,320,1571
30/03/2014,16,1864,327,126,93,2292,2346,2502,2455,960,131,140,1298,350,245,1915,1037,463,44,660,2254,760,0,1002,906,872,0,158,1848
30/03/2014,17,1715,251,130,66,2299,2201,1800,1708,668,106,80,579,228,150,1477,978,456,132,350,1721,595,0,778,609,872,0,93,1024
30/03/2014,18,1142,301,123,59,2065,1921,1131,752,383,125,67,381,213,138,989,879,340,102,351,1578,501,0,870,452,864,602,93,513
30/03/2014,19,1082,307,120,61,1685,1581,607,427,316,141,209,1169,235,230,1126,646,298,11,302,1379,718,0,1003,297,885,676,64,787
30/03/2014,20,881,222,120,77,1553,1591,371,292,256,52,91,263,128,70,878,667,239,8,250,1129,272,0,849,200,759,597,76,328
30/03/2014,21,614,135,54,71,1203,1043,189,226,150,57,37,202,83,41,701,499,200,11,209,908,250,0,538,110,513,496,83,261
30/03/2014,22,307,56,45,41,795,767,160,193,138,43,54,86,49,24,488,342,201,3,135,568,206,0,454,86,364,293,46,157
30/03/2014,23,161,37,23,26,446,368,80,101,60,38,15,29,13,15,189,228,112,4,122,369,99,0,239,70,220,98,26,73
31/03/2014,0,90,27,8,22,209,314,34,46,46,16,13,21,10,6,100,96,30,0,101,128,32,0,149,191,156,78,13,52
31/03/2014,1,48,7,4,12,67,259,14,26,17,1,12,23,3,4,84,31,19,3,42,60,13,0,63,31,116,37,4,26
31/03/2014,2,23,4,0,11,55,143,12,21,15,0,7,24,8,3,21,24,10,0,25,17,15,0,94,5,35,7,3,14
31/03/2014,3,15,8,3,7,26,155,16,27,12,0,4,3,1,1,36,13,12,6,26,26,2,0,37,10,24,19,2,33
31/03/2014,4,10,12,4,9,27,99,8,22,11,5,2,2,0,4,36,18,34,0,11,30,9,0,50,5,6,19,3,51
31/03/2014,5,25,73,35,155,82,93,51,31,32,67,12,16,9,32,102,87,49,3,45,156,145,0,50,66,13,10,9,101
31/03/2014,6,83,247,181,826,259,236,81,103,82,410,55,72,21,192,312,440,236,7,79,578,613,0,86,198,81,24,32,327
31/03/2014,7,303,725,734,2133,447,552,323,257,424,1582,205,220,93,394,929,965,490,27,152,1184,1921,0,128,409,94,45,43,822
31/03/2014,8,771,1606,1606,4796,992,974,699,669,948,2998,293,300,111,569,1632,2172,985,33,366,2307,3150,0,258,710,199,104,119,1498
31/03/2014,9,748,1005,767,2033,1143,1324,922,685,907,1313,183,157,52,259,911,978,363,24,506,1621,1791,0,270,360,275,128,114,839
31/03/2014,10,882,632,488,911,1445,1736,1338,1165,1295,468,180,125,42,136,1019,841,278,15,565,1716,1283,0,487,307,499,0,118,811
31/03/2014,11,1352,628,399,778,1640,2097,1902,1822,1550,607,186,187,95,260,1173,1065,341,8,695,2088,1222,0,567,382,524,0,93,951
31/03/2014,12,2209,1600,737,1459,2919,3126,3265,3227,2705,1331,369,347,186,699,1462,1944,492,24,1091,2808,2074,0,1155,596,1062,0,141,1164
31/03/2014,13,2191,1379,699,1447,2756,3322,3301,3098,2499,1071,271,300,175,458,1410,1752,486,32,904,2840,1780,0,1048,594,919,0,125,1232
31/03/2014,14,1680,737,454,1164,2493,2967,2390,2279,1636,684,160,216,88,182,1293,1192,382,8,589,2464,1519,0,783,484,848,0,114,1201
31/03/2014,15,1811,585,609,1448,2418,2825,2220,2047,1434,934,189,183,77,227,1254,1130,467,39,578,2568,1799,0,718,536,758,0,120,1153
31/03/2014,16,2063,800,1023,2954,2521,2688,2154,1867,1247,2115,222,225,74,421,1852,1524,683,25,679,2917,2899,0,791,708,750,0,99,1705
31/03/2014,17,2256,1142,1510,3608,2638,2869,2261,1838,1106,2620,270,349,114,796,2483,2165,1264,93,664,3677,3407,0,960,1119,831,0,168,2135
31/03/2014,18,1645,611,598,1469,2148,2026,1576,944,552,903,226,315,148,441,1546,1213,671,36,520,2473,1645,0,842,648,841,0,132,1156
31/03/2014,19,1297,402,232,486,1811,1473,607,448,366,310,103,264,150,158,1022,858,307,16,405,1721,875,0,769,312,710,0,94,640
31/03/2014,20,1016,390,131,224,1353,1024,427,298,275,127,94,164,80,79,867,606,327,14,322,1313,252,0,549,236,618,0,99,498
31/03/2014,21,571,164,101,91,1037,838,313,238,189,93,67,174,87,64,710,502,235,5,243,937,230,0,457,156,380,0,55,333
31/03/2014,22,308,115,49,55,658,576,196,174,149,46,37,67,33,23,445,367,150,1,136,686,136,0,333,117,257,0,39,215
31/03/2014,23,180,60,39,42,382,264,124,71,51,30,22,60,26,6,266,207,97,2,67,433,79,0,165,73,101,0,24,119
