Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens
07/04/2015,0,3,19,11,36,269,137,43,42,0,23,2,20,4,5,110,213,74,23,108,155,69,32,151,69,0,37,19,51,119,48,7,7,10,15,15,343,56,110,28
07/04/2015,1,2,12,0,17,107,91,19,19,0,12,4,4,0,1,44,57,35,7,68,46,18,10,103,11,0,21,8,11,89,20,3,13,6,6,10,135,5,47,7
07/04/2015,2,1,2,3,18,54,51,5,15,0,2,1,5,0,2,36,26,11,7,37,35,17,5,74,2,0,15,6,25,31,20,1,0,0,0,10,101,13,27,6
07/04/2015,3,0,5,2,6,30,26,5,14,0,1,4,6,3,0,40,18,14,7,17,47,7,10,60,22,0,9,8,24,20,3,0,0,0,2,4,65,4,13,2
07/04/2015,4,0,11,9,5,28,34,15,21,0,3,3,8,0,3,37,84,40,7,32,48,21,6,105,10,0,5,4,32,24,7,4,7,1,3,0,101,5,13,1
07/04/2015,5,2,45,30,97,53,65,31,31,0,40,16,12,3,18,91,151,66,24,79,107,151,36,26,39,0,2,12,88,19,5,10,6,13,13,8,273,25,31,29
07/04/2015,6,4,192,151,529,165,144,91,76,0,280,71,67,14,74,293,630,196,110,106,409,525,129,69,190,0,18,39,264,63,21,51,59,78,55,13,663,63,178,116
07/04/2015,7,1,742,691,2101,353,487,274,206,0,1305,311,168,36,200,794,1930,537,417,254,1183,1846,445,135,408,0,50,61,736,164,95,208,111,172,244,48,1520,202,563,326
07/04/2015,8,69,1856,1678,4899,727,996,666,538,0,2770,512,238,59,361,1562,4112,1137,620,531,2484,3390,916,284,692,0,147,162,1351,361,161,418,236,501,725,145,2826,658,1333,550
07/04/2015,9,104,974,700,1887,818,1269,855,782,0,1037,284,161,33,128,873,1811,460,237,665,1634,1772,573,306,343,0,163,146,691,351,188,249,190,404,440,165,2464,646,980,299
07/04/2015,10,112,599,471,862,1256,2006,1421,1328,0,391,178,228,55,135,1036,1563,360,229,864,1887,1314,460,404,456,0,264,193,794,483,223,149,156,268,525,194,2948,616,1095,392
07/04/2015,11,91,590,401,791,1773,2681,2136,2044,0,356,197,206,51,173,1282,1830,446,285,1209,2100,1272,424,618,601,0,445,255,1010,633,222,146,169,255,481,222,3621,566,1393,528
07/04/2015,12,148,1353,512,1087,2470,3980,3255,3395,0,802,407,139,43,338,1600,2341,569,398,1706,2876,1833,600,1207,608,0,804,312,1212,1012,393,222,213,812,795,428,4456,984,1578,592
07/04/2015,13,44,1012,394,1037,1844,3481,3243,3094,0,464,197,43,7,217,1342,2295,410,143,1175,2710,1552,453,1016,467,0,627,391,1009,1114,407,149,138,619,684,377,4438,879,1071,313
07/04/2015,14,51,616,444,883,2063,3314,2666,2962,0,430,148,46,7,129,1266,2056,475,85,986,2463,1509,793,802,426,0,466,239,833,735,317,166,143,280,532,229,4157,509,1162,265
07/04/2015,15,39,537,477,1103,1917,2916,2375,2583,0,451,172,43,3,137,1029,1908,452,116,686,2449,1669,547,768,513,0,414,167,808,624,283,134,124,188,444,226,3951,701,1139,158
07/04/2015,16,31,672,892,2036,2165,2964,2420,2395,0,1322,345,172,24,201,1218,2550,688,245,540,2971,2583,452,777,508,0,374,157,917,701,209,263,202,244,516,184,4262,532,1764,320
07/04/2015,17,39,1179,1586,3869,2424,3042,2520,2191,0,2322,575,187,54,387,2196,2397,1465,603,550,3567,3742,595,1098,839,0,597,152,1623,862,363,419,292,360,805,276,4857,511,2861,530
07/04/2015,18,25,755,702,1586,2316,2530,1853,1160,0,819,286,92,24,210,1752,2647,827,520,440,2654,1934,318,1126,563,0,854,119,1592,859,407,226,203,238,387,307,4037,313,2408,393
07/04/2015,19,18,336,181,471,2211,1748,842,491,0,232,113,71,30,78,894,1485,395,177,350,1762,901,216,1021,162,0,846,110,542,793,447,62,93,141,195,338,2701,222,1528,210
07/04/2015,20,12,222,104,233,1959,1554,429,343,0,95,72,74,27,59,1182,1048,238,93,289,1271,527,166,907,150,0,665,53,1116,644,394,51,115,70,130,212,2381,172,1922,192
07/04/2015,21,119,152,100,148,1543,1159,324,273,0,92,44,47,10,39,890,1077,286,63,228,1046,441,135,784,124,0,506,64,619,524,351,49,95,85,92,189,2113,157,1776,175
07/04/2015,22,100,109,61,119,1060,844,212,225,0,36,30,23,8,22,550,738,207,388,206,757,305,82,530,41,0,238,53,249,445,236,53,93,29,42,131,1822,108,889,113
07/04/2015,23,36,42,28,66,708,663,94,71,0,21,10,20,7,10,289,540,201,44,165,541,203,58,297,43,0,98,31,139,178,150,37,73,27,34,38,1300,46,391,56
08/04/2015,0,0,32,10,39,288,334,49,61,0,8,0,6,0,3,106,223,71,12,93,242,77,25,128,18,0,58,32,44,130,34,6,12,9,18,5,466,40,129,30
08/04/2015,1,1,10,3,10,123,220,33,18,0,2,2,20,3,1,47,55,13,10,50,55,15,6,135,19,0,34,11,15,111,29,0,5,5,10,3,172,4,23,15
08/04/2015,2,0,9,2,5,60,108,12,15,0,2,2,6,0,1,15,21,15,1,23,46,18,13,102,2,0,11,7,8,31,13,1,3,3,5,7,83,1,17,2
08/04/2015,3,0,8,2,15,34,30,8,5,0,3,7,8,0,1,29,16,6,15,31,35,18,6,87,3,0,8,0,24,23,10,2,0,1,0,6,80,6,21,4
08/04/2015,4,0,9,4,5,45,46,16,38,0,5,5,1,0,1,37,58,33,7,26,26,10,11,65,11,0,7,1,37,22,10,4,5,2,5,0,117,3,9,6
08/04/2015,5,0,45,20,91,74,79,31,21,0,41,15,5,4,14,134,205,69,18,22,126,159,24,28,39,0,3,11,94,15,5,15,13,7,11,8,248,21,31,24
08/04/2015,6,0,200,172,580,146,136,68,57,0,270,90,41,6,98,276,685,214,134,101,524,565,105,78,239,0,29,32,264,53,33,55,42,98,61,17,587,50,146,130
08/04/2015,7,7,811,678,2327,421,480,269,228,0,1375,299,166,44,245,878,2064,570,430,228,1310,1887,444,133,490,0,43,91,836,272,83,197,156,201,258,51,1639,204,611,278
08/04/2015,8,52,1910,1707,4928,784,1089,764,610,0,2805,543,287,58,360,1669,4235,1217,883,439,2598,3621,889,268,686,0,127,143,1632,295,184,466,241,469,707,167,3278,705,1395,589
08/04/2015,9,87,967,697,1971,878,1363,956,891,0,1062,288,146,28,158,1195,1987,488,301,488,1636,1854,502,316,329,0,162,122,996,362,136,218,192,384,469,140,2504,641,884,324
08/04/2015,10,45,666,411,781,1187,2073,1569,1466,0,366,205,137,24,153,1380,1445,384,269,577,1702,1296,391,459,435,0,246,136,1435,447,209,173,111,309,485,126,3166,637,1229,348
08/04/2015,11,22,668,452,783,1729,2585,2293,2254,0,368,188,199,50,145,1769,1795,460,466,714,2120,1314,399,716,529,0,493,158,1505,646,216,169,189,271,495,196,4118,793,1946,559
08/04/2015,12,44,1606,652,1110,2729,4104,3580,3661,0,887,385,376,137,521,2357,2867,739,725,1159,3011,2109,588,1444,744,0,772,226,2265,1167,456,274,318,885,866,398,4923,1242,2846,928
08/04/2015,13,91,1417,587,1111,2804,4397,3991,3946,0,775,370,320,115,407,2302,2650,590,649,982,3434,1814,555,1530,911,0,737,179,2404,1219,430,263,300,766,869,381,5307,1114,2534,860
08/04/2015,14,41,808,455,925,2769,3894,3374,3469,0,483,230,324,89,235,2041,2777,671,754,701,3067,1529,498,1216,870,0,605,182,1719,832,433,172,205,335,576,386,5036,609,2753,819
08/04/2015,15,52,699,590,1072,2754,3700,3196,3247,0,560,200,271,94,235,2413,2917,740,738,637,3082,1731,423,1066,895,0,579,121,2181,843,436,231,276,229,503,309,4889,810,2915,870
08/04/2015,16,66,811,861,2195,2626,3816,2999,3168,0,1329,305,310,101,263,2343,3308,806,1012,585,3395,2730,562,1041,964,0,563,171,1901,837,383,312,241,289,515,318,5443,621,2549,837
08/04/2015,17,89,1274,1613,3762,2836,3752,3132,2774,0,2335,589,329,97,483,2971,5183,1539,1254,647,4047,3554,736,1336,1174,0,707,163,2141,900,428,414,360,416,882,319,6024,622,3245,1045
08/04/2015,18,90,904,807,1663,2895,3101,2241,1556,0,894,326,293,90,300,2347,3345,1039,1163,634,3226,2128,417,1325,739,0,991,222,1902,1017,580,301,286,305,452,386,5170,530,3008,746
08/04/2015,19,38,432,302,541,2537,2201,1122,700,0,251,163,155,31,119,1451,1910,581,929,455,2064,954,207,1190,305,0,1143,151,952,941,601,150,260,175,236,470,3552,467,2241,408
08/04/2015,20,36,352,133,250,2078,1787,575,449,0,88,96,148,39,55,1506,1336,295,170,335,1450,666,195,1253,255,0,989,98,1384,870,618,63,113,103,145,348,2914,237,2229,303
08/04/2015,21,43,185,99,193,1720,1422,437,314,0,63,58,114,23,51,950,1219,329,113,251,1205,484,126,884,173,0,628,82,494,624,602,46,75,71,152,284,2254,217,1781,238
08/04/2015,22,65,205,90,111,1159,921,321,269,0,44,47,80,18,35,730,1051,242,495,224,1014,300,120,626,143,0,455,58,515,445,338,83,127,55,108,126,2026,448,1290,185
08/04/2015,23,22,115,75,78,820,879,173,137,0,43,28,56,26,17,488,752,280,692,222,645,236,54,449,66,0,281,37,336,278,157,122,306,43,71,69,1700,85,694,150
09/04/2015,0,1,37,18,49,323,341,53,76,0,12,6,21,2,3,150,417,69,27,93,224,93,11,204,29,0,81,14,66,149,33,7,9,18,56,21,556,24,156,56
09/04/2015,1,2,17,4,12,151,286,42,42,0,1,3,2,1,2,41,309,30,26,67,66,32,7,113,25,0,42,14,28,82,24,3,4,6,37,10,203,5,53,26
09/04/2015,2,2,6,5,15,67,118,21,24,0,4,4,13,0,0,27,236,17,5,56,39,21,5,73,6,0,6,5,13,48,17,3,2,12,50,13,105,10,44,2
09/04/2015,3,0,14,6,7,56,130,14,18,0,3,2,5,0,1,45,43,14,11,33,22,15,18,100,8,0,10,6,45,45,4,2,2,0,11,2,114,2,32,9
09/04/2015,4,0,11,5,8,44,51,23,20,0,7,3,2,0,1,46,69,33,11,30,32,23,8,79,13,0,2,6,42,44,8,3,4,0,3,2,132,12,20,5
09/04/2015,5,0,42,23,88,66,74,31,25,0,39,21,7,2,15,106,177,76,32,67,113,142,33,18,42,0,10,14,105,19,12,9,14,11,15,10,258,27,40,34
09/04/2015,6,1,191,181,556,129,135,80,75,0,280,81,55,10,104,277,667,206,170,128,442,552,124,89,209,0,34,32,336,53,23,65,55,96,61,10,664,88,168,143
09/04/2015,7,8,746,781,2183,438,510,320,285,0,1306,294,215,47,115,877,2038,578,484,292,1237,1878,457,157,525,0,60,92,840,143,89,218,136,218,234,57,1641,287,679,326
09/04/2015,8,28,1890,1750,4977,935,1140,777,589,0,2709,495,321,74,0,1692,4402,1251,823,613,2574,3456,970,308,890,0,87,197,1807,501,180,500,240,548,724,130,3351,678,1444,574
09/04/2015,9,124,1147,740,2015,1019,1364,955,868,0,1140,305,186,32,123,1451,2089,505,389,809,1734,1881,563,369,561,0,115,213,1523,322,165,257,151,389,433,137,2635,622,1051,347
09/04/2015,10,51,690,467,852,1414,2035,1612,1466,0,456,229,203,45,195,1338,1831,444,494,965,1883,1446,428,512,650,0,166,254,1260,469,208,185,190,332,471,179,3100,570,1251,522
09/04/2015,11,28,643,442,792,1915,2796,2137,2107,0,398,228,203,56,199,2115,2071,496,648,1252,2215,1433,422,554,795,0,296,282,2128,617,268,169,171,363,464,163,4123,582,1696,608
09/04/2015,12,49,1548,605,1189,3160,3909,3599,3629,0,933,459,406,134,646,2092,2762,667,793,1939,3127,1999,693,1283,1086,0,628,345,1871,1210,471,218,312,874,860,405,4850,993,2625,835
09/04/2015,13,52,1518,660,1332,3314,4463,4038,4097,0,924,409,395,125,547,2485,2825,752,934,1804,3435,2095,657,1479,1183,0,696,342,2379,1206,605,281,359,882,980,397,5393,955,2826,1061
09/04/2015,14,58,717,493,900,2834,4114,3314,3414,0,413,216,296,85,292,2211,2622,694,790,1200,3029,1521,464,1031,986,0,498,299,1834,949,439,171,252,408,710,270,5157,666,2562,949
09/04/2015,15,55,640,521,1080,2797,3842,3151,3478,0,590,226,298,92,215,2223,2926,731,776,870,3139,1928,485,954,1065,0,491,192,1809,742,427,192,199,247,535,275,5103,573,2513,818
09/04/2015,16,63,786,926,2152,2757,3797,2998,2983,0,1350,377,325,91,270,2465,3368,933,877,674,3415,2614,587,972,1093,0,472,155,2096,722,371,304,268,245,558,262,5348,514,2416,839
09/04/2015,17,77,1228,1692,3683,3020,4033,3396,2817,0,2252,576,372,95,480,3353,5244,1549,1411,651,3973,3626,707,1226,1387,0,631,245,2654,923,452,491,378,449,816,304,6204,672,3423,1202
09/04/2015,18,91,876,793,1629,3095,3608,2741,2177,0,938,363,367,118,327,3037,3538,1052,1003,558,3185,2001,466,1539,1046,0,1074,187,2662,1062,592,265,241,345,460,353,5423,511,3566,842
09/04/2015,19,38,472,317,524,2494,2438,1615,1173,0,278,190,251,37,133,2250,1992,529,323,417,2113,1033,222,1244,353,0,1159,156,2326,956,569,98,154,237,314,440,3835,521,2635,493
09/04/2015,20,61,330,184,262,2262,2194,1025,742,0,108,137,207,44,70,1773,1529,363,178,371,1723,629,175,1187,299,0,882,98,1746,876,670,47,131,106,162,479,3211,282,2484,344
09/04/2015,21,93,208,118,173,2123,1697,721,428,0,72,53,114,35,47,1160,1634,351,157,293,1391,487,181,945,205,0,762,102,743,759,584,59,102,134,165,367,2834,240,1986,294
09/04/2015,22,53,206,108,113,1466,1279,325,308,0,56,32,92,9,35,1748,1100,265,509,247,1022,363,109,753,154,0,533,59,1795,509,442,83,132,119,103,171,2497,388,1522,212
09/04/2015,23,34,130,82,98,1033,995,210,165,0,42,28,78,15,25,719,771,188,113,221,685,239,69,493,91,0,243,42,516,363,223,32,79,40,56,67,1846,104,774,114
10/04/2015,0,19,52,16,27,406,448,74,88,0,14,11,13,4,17,243,292,97,30,129,275,76,41,325,43,0,177,24,135,198,129,10,23,32,47,13,714,28,227,54
10/04/2015,1,8,14,21,12,203,392,39,51,0,6,12,1,0,2,72,71,39,7,96,82,32,22,168,16,0,39,15,46,133,39,1,7,8,15,12,306,19,114,24
10/04/2015,2,6,20,4,19,145,170,32,18,0,1,7,4,1,0,58,71,15,13,59,63,13,8,192,11,0,42,10,30,100,20,6,9,33,20,10,190,4,70,6
10/04/2015,3,2,5,4,15,163,111,24,17,0,2,3,0,0,1,60,53,30,33,38,43,13,10,150,10,0,17,8,37,68,3,1,14,17,8,0,215,6,31,8
10/04/2015,4,0,17,3,6,77,71,30,24,0,5,2,6,0,1,58,62,32,25,24,51,20,3,80,24,0,6,5,51,80,6,2,7,20,4,4,201,13,15,4
10/04/2015,5,1,58,25,84,51,140,29,32,0,37,28,14,2,21,109,154,78,50,73,115,111,33,52,55,0,22,7,114,39,16,17,17,7,12,7,309,20,36,27
10/04/2015,6,1,197,170,465,170,156,68,77,0,254,77,69,8,88,299,711,197,120,133,450,576,142,54,321,0,21,38,327,70,26,77,72,62,55,15,611,59,158,156
10/04/2015,7,5,724,711,2109,427,515,283,250,0,1296,255,208,37,285,766,2037,566,412,372,1159,1762,442,159,755,0,49,91,768,191,92,195,135,222,247,68,1619,239,604,307
10/04/2015,8,18,1850,1682,4750,818,1054,744,646,0,2533,421,278,56,432,1621,4206,1205,784,559,2378,3376,932,304,996,0,93,200,1666,322,204,430,257,490,664,160,3114,681,1256,508
10/04/2015,9,75,1115,767,2004,947,1368,1033,995,0,1087,319,237,38,249,1220,2076,536,376,742,1795,1930,600,405,1058,0,123,214,1123,308,209,291,182,489,534,180,2720,655,1070,346
10/04/2015,10,92,749,458,890,1305,1793,1637,1509,0,411,210,225,40,178,1762,1939,423,371,895,1870,1451,452,430,945,0,140,248,1864,413,259,203,162,323,544,148,3347,554,1410,489
10/04/2015,11,27,710,427,860,1966,2363,2352,2354,0,359,250,293,69,252,1794,2243,523,583,1238,2227,1384,600,712,990,0,344,282,1536,636,330,171,182,312,571,211,4098,620,1846,552
10/04/2015,12,56,1613,653,1140,3183,4112,3851,3942,0,940,453,485,133,655,2555,3285,861,1052,1964,3171,2168,776,1512,1420,0,701,314,2361,1218,466,286,403,835,871,413,5264,1075,2658,1040
10/04/2015,13,62,1561,695,1280,2660,4427,4478,4606,0,845,419,414,130,620,2705,3363,841,1029,2001,3519,2039,745,1626,1564,0,782,426,2681,1335,635,276,377,856,1024,410,5566,1044,3188,1297
10/04/2015,14,51,872,502,901,2931,3900,3519,3639,0,486,270,398,79,321,2339,2905,737,900,1398,3211,1600,520,1118,1276,0,582,246,1892,850,516,184,258,416,662,292,5268,672,2973,979
10/04/2015,15,46,722,605,1129,2868,4024,3554,3552,0,607,228,367,105,264,2646,2971,748,1023,1149,3396,1936,483,1038,1480,0,523,241,2417,779,470,189,268,286,565,256,5383,537,2984,1139
10/04/2015,16,128,933,943,2022,3307,4465,3448,3506,0,1347,387,375,94,394,3168,3950,1082,1047,984,3759,2760,669,1053,1493,0,473,220,2597,873,402,297,364,291,637,223,6219,610,3752,1081
10/04/2015,17,512,1419,1455,3243,4208,5350,3807,3440,0,2277,511,433,87,594,6287,6009,1722,1428,722,4668,3603,802,1611,1822,0,696,231,6338,1103,517,462,551,491,888,375,6393,843,5283,2491
10/04/2015,18,103,945,742,1360,4255,5006,3031,2563,0,772,332,439,77,330,5402,4486,1121,1328,657,3664,1970,537,1904,1346,0,1209,227,5295,1335,695,274,483,399,540,483,6729,637,5399,2176
10/04/2015,19,53,592,321,529,3368,3431,2150,1748,0,302,162,360,93,163,2673,2709,649,790,521,2542,1190,301,1776,833,0,1466,175,2253,1335,786,132,287,365,417,531,5014,579,3683,709
10/04/2015,20,58,419,217,256,2629,2822,1532,1421,0,125,110,287,81,118,2951,2076,455,212,417,1969,800,278,1600,673,0,1481,111,2972,1267,920,107,211,236,273,519,4284,316,3333,506
10/04/2015,21,40,309,161,259,2585,2179,1016,702,0,123,108,169,38,85,1915,1830,438,491,354,1637,581,193,1499,485,0,1193,98,1299,1083,1016,66,120,190,300,462,3729,323,2928,297
10/04/2015,22,21,309,228,158,2206,1999,468,532,0,77,85,190,69,59,1919,1764,424,920,297,1422,504,167,1231,296,0,941,116,1334,938,830,84,210,179,265,315,3887,477,2906,343
10/04/2015,23,14,161,121,136,1775,1637,318,379,0,93,85,126,32,33,1384,1428,381,722,321,1326,428,127,998,251,0,569,86,922,664,584,56,155,81,283,214,3198,159,1533,335
11/04/2015,0,5,65,66,93,962,997,218,215,0,20,54,47,11,22,612,783,238,72,244,810,233,73,779,185,0,447,74,175,500,290,39,62,68,206,75,1978,102,807,83
11/04/2015,1,4,48,8,31,545,703,144,138,0,29,31,12,2,15,366,345,90,52,148,351,83,26,531,94,0,250,34,156,408,139,15,37,14,129,26,1001,47,354,51
11/04/2015,2,1,31,9,23,337,521,64,69,0,7,12,6,0,2,147,147,72,18,138,204,22,27,374,55,0,149,26,45,209,82,13,30,13,87,12,617,14,201,40
11/04/2015,3,0,7,10,20,206,518,51,50,0,9,17,18,2,5,104,97,63,17,93,139,29,19,398,30,0,58,13,35,150,14,3,10,17,64,10,507,25,153,21
11/04/2015,4,1,28,3,18,97,336,37,33,0,14,6,9,2,1,57,108,47,20,76,114,34,24,408,5,0,48,19,29,70,23,6,10,6,6,12,272,16,73,16
11/04/2015,5,0,34,5,8,94,125,31,22,0,13,1,6,0,3,54,108,53,9,90,132,57,32,159,23,0,15,4,45,43,19,8,9,30,9,8,360,7,63,16
11/04/2015,6,0,62,19,17,96,127,44,48,0,29,7,23,4,35,77,214,78,41,117,161,138,47,88,131,0,29,38,104,56,12,17,28,19,20,5,431,26,65,52
11/04/2015,7,0,83,53,40,294,261,115,99,0,74,31,73,13,61,196,515,179,132,274,313,373,103,118,350,0,35,83,165,110,39,48,42,80,68,20,622,31,179,136
11/04/2015,8,0,207,103,84,500,538,355,302,0,104,60,102,26,105,382,680,265,181,553,769,714,188,131,776,0,80,205,310,241,77,79,106,99,125,52,1171,107,343,262
11/04/2015,9,4,239,131,117,772,1081,780,774,0,134,66,208,48,145,858,1025,332,295,887,1257,822,234,285,1030,0,167,328,941,314,125,98,108,177,166,152,1791,175,672,846
11/04/2015,10,15,304,135,119,1074,1518,1541,1626,0,138,60,290,54,222,1199,1605,440,484,1326,1581,912,271,423,1240,0,281,428,1043,466,213,163,170,243,248,171,2490,230,1103,667
11/04/2015,11,43,353,150,148,1535,2274,2384,2517,0,135,94,381,111,231,2012,1823,540,721,1752,2027,1148,236,642,1499,0,413,453,2085,654,278,113,181,121,237,196,3527,249,1666,782
11/04/2015,12,25,455,168,126,2321,3210,2985,2991,0,147,132,420,129,283,2261,2131,692,1985,1904,2445,1117,219,836,1815,0,666,509,1734,631,399,152,180,180,245,224,4615,324,2253,1036
11/04/2015,13,23,424,232,156,2717,3610,3299,3250,0,133,136,521,144,257,2716,2497,738,1962,1834,2657,1151,235,1077,1853,0,907,473,2388,988,445,211,282,176,245,353,4705,553,2807,1114
11/04/2015,14,43,442,198,149,2665,3563,3648,3417,0,178,155,607,173,275,2542,2497,784,989,1593,2701,1098,311,1092,2072,0,703,417,2319,776,581,149,283,130,229,297,4695,249,2856,1290
11/04/2015,15,38,370,145,157,2718,3466,3737,3644,0,208,166,1144,264,395,2479,2416,815,1012,1343,2875,1642,302,1034,2305,0,616,276,2046,802,548,108,200,171,196,278,4433,265,2673,1217
11/04/2015,16,71,551,199,113,2779,3465,3226,3218,0,215,151,864,165,289,2956,2711,883,3817,745,2996,1488,311,1020,2086,0,555,180,2224,806,572,203,429,109,276,329,4792,551,2957,1166
11/04/2015,17,48,637,201,120,2642,3179,2686,2686,0,138,126,449,120,225,3011,2732,770,881,604,2860,1337,310,1249,1615,0,873,204,2520,1009,708,136,274,272,226,408,4565,413,3424,906
11/04/2015,18,32,603,252,114,2859,2953,2030,1503,0,159,131,549,139,209,2697,2458,689,288,541,2279,1028,267,1389,1202,0,1194,182,2232,1103,892,86,274,224,202,595,4188,518,3115,767
11/04/2015,19,42,453,185,133,2960,2507,1474,869,0,144,287,873,170,208,2367,2066,552,233,465,1908,1248,324,1524,798,0,1496,126,1920,1263,962,86,200,260,239,703,3765,610,2769,380
11/04/2015,20,46,464,124,114,2497,2246,773,598,0,74,122,346,100,77,2690,1659,391,177,368,1623,600,181,1569,567,0,1332,108,3016,1151,1145,47,196,257,190,785,3582,315,2908,589
11/04/2015,21,24,279,102,71,2407,2011,593,511,0,84,76,231,61,85,1815,1676,469,173,310,1344,442,214,1406,528,0,1168,64,1426,975,1180,67,183,154,205,686,3132,272,2959,317
11/04/2015,22,18,290,123,76,2070,1848,496,487,0,74,43,196,66,55,2100,1536,506,150,220,1155,498,183,1136,450,0,987,79,1831,868,831,65,157,180,224,474,2992,460,2758,262
11/04/2015,23,14,201,126,83,1850,1527,342,399,0,58,61,148,33,37,1412,1270,420,175,225,1035,458,136,1110,341,0,856,63,1028,911,587,39,102,108,271,299,2849,243,1645,254
12/04/2015,0,2,67,38,118,982,899,253,262,0,21,56,68,16,38,688,950,311,85,189,753,267,93,899,214,0,605,42,195,522,343,29,100,146,305,107,2236,117,783,139
12/04/2015,1,3,50,30,66,665,762,125,177,0,16,40,18,5,5,388,345,122,75,150,327,116,52,736,186,0,433,39,242,457,250,7,36,42,195,50,1365,82,436,97
12/04/2015,2,3,45,11,36,391,691,114,148,0,7,12,10,1,5,169,176,95,19,119,260,56,67,575,46,0,370,18,66,298,112,4,8,17,208,27,974,49,188,52
12/04/2015,3,0,12,11,34,277,475,104,128,0,1,16,9,2,0,120,141,63,7,89,211,58,25,498,29,0,303,7,32,269,40,4,21,8,202,14,748,21,91,17
12/04/2015,4,0,19,4,25,114,248,35,47,0,6,2,6,0,1,66,72,42,5,104,100,54,50,427,15,0,64,13,30,131,32,1,7,3,89,2,394,11,91,18
12/04/2015,5,1,39,5,10,77,84,30,16,0,3,12,9,1,3,56,61,27,12,40,67,39,13,297,34,0,28,4,70,83,21,5,11,5,58,14,272,20,70,12
12/04/2015,6,1,22,11,19,85,113,45,22,0,18,12,24,5,9,66,111,41,47,56,129,78,31,117,49,0,21,16,90,84,4,7,23,14,24,6,413,18,72,56
12/04/2015,7,0,85,26,26,197,194,74,90,0,36,15,56,14,41,160,244,87,191,189,261,277,79,97,256,0,35,46,198,76,30,48,56,47,38,27,487,37,130,154
12/04/2015,8,1,156,56,49,328,331,149,162,0,75,25,136,26,88,281,567,195,204,382,538,620,152,81,676,0,35,101,285,114,67,96,50,110,81,53,813,98,325,213
12/04/2015,9,16,193,81,97,589,731,560,551,0,121,56,247,55,153,653,879,296,354,760,967,608,164,219,890,0,116,197,756,227,116,83,117,170,121,91,1344,129,589,337
12/04/2015,10,26,340,154,105,957,1368,1168,1202,0,128,73,382,108,192,1318,1246,433,454,1156,1395,856,186,315,1199,0,264,295,1576,351,220,100,209,136,169,158,2155,246,977,532
12/04/2015,11,99,349,160,116,1303,2070,1932,1949,0,103,107,476,106,212,1642,1548,554,682,1550,1769,820,241,553,1476,0,581,403,1628,521,270,99,212,101,137,175,3063,326,1570,723
12/04/2015,12,32,470,153,172,2022,2497,2423,2352,0,122,124,488,130,222,2198,1807,517,620,1756,2053,940,193,807,1699,0,771,428,2399,732,411,136,258,106,151,197,3537,612,2300,832
12/04/2015,13,22,354,174,153,2263,3041,2796,2739,0,94,76,613,152,289,2482,1894,636,1363,1766,2283,833,223,943,1754,0,952,393,2504,827,512,186,207,127,175,304,3976,362,2303,1079
12/04/2015,14,29,431,183,115,2295,3085,2904,2643,0,96,87,590,190,237,2378,1999,801,3402,1599,2569,911,215,1055,1799,0,736,398,2124,680,541,166,282,95,172,306,4285,293,2203,1152
12/04/2015,15,27,383,143,131,2317,3083,2684,2725,0,113,121,781,188,250,2359,2136,761,1159,1316,2380,963,218,919,1760,0,568,320,2155,687,598,108,229,76,175,391,4063,412,2259,938
12/04/2015,16,42,372,142,102,2262,2810,2641,2408,0,99,94,775,155,304,2363,2091,695,788,796,2580,1053,253,981,1728,0,500,205,2162,659,572,103,188,65,160,287,3926,268,2601,1159
12/04/2015,17,44,301,148,139,2352,2672,1951,1730,0,111,73,310,73,156,2239,2009,557,579,481,2239,1011,254,934,1217,0,639,162,2382,671,622,112,171,128,140,325,3683,339,2482,773
12/04/2015,18,30,395,131,89,2174,2001,1245,824,0,111,106,246,51,142,1743,1800,640,4153,409,1901,921,236,1034,670,0,944,146,1416,789,696,162,445,185,159,413,3447,275,1923,574
12/04/2015,19,25,289,88,92,2221,1757,783,477,0,109,177,603,128,131,1920,1307,397,430,352,1545,796,253,1199,310,0,1273,122,1568,824,714,54,188,96,127,522,3131,229,2208,324
12/04/2015,20,13,195,73,73,1636,1377,479,336,0,49,63,203,60,32,1508,1230,376,128,277,1224,443,208,951,247,0,802,89,1715,595,868,41,129,65,102,410,2392,338,1645,244
12/04/2015,21,10,181,88,54,1153,991,271,264,0,65,75,140,42,38,897,890,220,85,216,930,311,125,840,206,0,525,71,755,508,649,30,128,81,78,265,1999,141,1392,171
12/04/2015,22,12,89,39,38,856,714,205,183,0,37,42,67,13,22,766,743,243,69,157,729,257,114,593,116,0,314,45,570,358,322,14,64,84,56,177,1459,114,609,129
