Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
01/10/2014,0,54,27,3,20,136,56,26,21,0,12,9,7,0,8,53,93,22,0,60,86,28,3,76,16,56,51,5,26,66,38,6,8,7
01/10/2014,1,31,4,3,12,67,28,15,7,0,3,6,3,1,1,14,29,13,0,32,48,13,6,71,4,38,38,7,14,53,25,1,0,5
01/10/2014,2,15,3,5,6,26,25,7,16,0,0,2,2,0,0,11,14,4,0,21,17,20,6,40,5,13,5,5,16,72,6,3,8,5
01/10/2014,3,10,8,0,7,39,16,9,4,0,0,5,6,0,0,43,13,14,0,15,29,2,2,33,2,14,10,2,48,15,8,2,5,7
01/10/2014,4,23,11,3,18,32,33,4,10,0,5,5,4,4,3,57,19,48,0,19,43,16,5,36,15,6,3,10,66,37,9,4,6,8
01/10/2014,5,38,110,51,183,116,88,35,96,0,105,17,26,4,57,131,193,146,0,45,254,314,55,42,83,25,5,10,174,19,17,25,54,36
01/10/2014,6,115,356,310,1098,259,287,125,132,0,687,175,106,26,148,454,650,340,0,139,787,1051,225,146,353,56,29,42,520,81,38,110,132,134
01/10/2014,7,433,1103,1204,3373,711,771,505,400,0,2061,382,281,48,376,1160,1622,789,0,315,1944,2701,662,238,685,119,121,99,1332,205,132,282,167,299
01/10/2014,8,725,1731,1494,4430,1036,1290,850,751,0,2290,478,287,40,381,1528,2120,879,0,512,2433,2967,1095,309,771,236,169,172,1708,383,224,409,244,508
01/10/2014,9,708,798,545,1441,1059,1445,1056,1085,0,707,327,232,37,165,1088,989,363,0,650,1654,1480,482,295,494,307,199,152,916,352,178,193,188,379
01/10/2014,10,950,644,409,809,1437,1937,1615,1721,0,429,203,222,71,137,1175,942,384,0,701,1896,1248,502,464,505,461,331,145,968,443,262,189,187,272
01/10/2014,11,1417,898,514,862,2275,3028,2369,2607,0,482,300,282,81,293,1729,1426,521,0,935,2351,1407,582,797,624,853,580,167,1338,827,318,232,202,417
01/10/2014,12,2107,1722,697,1187,3176,4096,3395,3988,0,971,445,475,128,546,1958,2102,703,0,1272,3217,2028,656,1337,915,1242,990,228,1681,1387,588,311,314,809
01/10/2014,13,2222,1251,577,1102,2960,4082,3132,3708,0,638,326,409,108,380,1756,1973,563,0,1132,3185,1606,546,1050,824,1144,784,207,1398,1121,587,236,309,519
01/10/2014,14,1925,657,463,993,2700,3684,2655,3068,0,480,199,193,64,183,1936,1473,579,0,778,2953,1454,421,804,747,1071,559,159,1504,720,532,178,223,229
01/10/2014,15,1876,555,661,1487,2549,3538,2538,2766,0,850,220,213,55,223,1574,1439,622,0,730,2954,1991,487,837,745,912,618,126,1371,761,489,223,186,218
01/10/2014,16,2154,783,1189,3054,2834,3328,2513,2418,0,1950,433,297,77,351,2049,1994,1008,0,629,3517,3340,623,968,1133,906,530,179,1775,740,381,312,261,302
01/10/2014,17,2288,1207,1336,2959,2863,3086,2537,2065,0,1874,517,418,102,524,2440,2189,1279,0,601,3743,3221,631,1067,1142,1129,719,244,2189,979,492,352,324,385
01/10/2014,18,1709,614,579,1040,2511,2326,1727,1123,0,600,251,336,69,292,1372,1352,708,0,515,2565,1464,294,951,583,1295,957,169,1050,994,659,153,213,253
01/10/2014,19,1269,324,234,362,2257,1594,772,528,0,170,115,215,50,79,936,830,367,0,410,1657,804,227,907,278,1104,900,107,775,739,661,84,125,177
01/10/2014,20,1140,250,137,205,1925,1244,487,334,0,101,79,157,23,58,775,665,272,0,352,1383,453,176,791,168,826,668,83,396,624,733,79,81,118
01/10/2014,21,764,133,82,136,1506,893,308,252,0,84,70,90,25,45,645,567,293,0,224,1095,350,135,637,160,580,591,76,498,496,530,55,104,106
01/10/2014,22,472,102,53,111,1032,538,223,155,0,36,32,63,18,26,443,379,207,0,170,740,268,89,429,144,366,386,46,249,356,286,33,68,73
01/10/2014,23,169,48,10,52,422,290,77,81,0,28,8,31,3,9,216,190,151,0,110,369,149,46,285,79,165,187,38,107,195,121,19,21,43
02/10/2014,0,71,30,5,7,198,137,26,44,0,7,8,8,0,1,90,79,36,0,75,115,44,28,123,26,65,35,18,46,87,68,9,20,16
02/10/2014,1,44,9,3,19,64,65,21,19,0,4,0,3,1,1,17,40,17,0,38,66,14,9,112,13,50,30,11,7,64,31,2,10,3
02/10/2014,2,40,12,2,5,42,36,16,31,0,0,3,4,1,2,11,33,14,0,30,24,7,9,61,4,28,23,5,6,41,13,0,2,0
02/10/2014,3,19,9,0,4,36,30,14,5,0,2,3,7,0,0,37,20,12,0,28,21,19,5,61,9,10,4,2,28,23,2,1,2,19
02/10/2014,4,17,15,5,15,33,36,8,4,0,7,3,3,3,2,57,24,47,0,41,36,29,18,18,10,18,7,6,52,29,6,4,14,27
02/10/2014,5,35,86,58,200,93,105,35,39,0,125,20,17,4,48,126,216,164,0,105,217,278,59,55,87,21,9,17,125,37,16,24,37,34
02/10/2014,6,114,323,314,1008,235,258,213,108,0,678,164,124,22,161,453,622,279,0,229,704,1085,227,134,327,51,27,48,412,69,41,101,98,127
02/10/2014,7,461,1139,1112,3438,667,770,445,369,0,2009,451,305,48,326,1076,1643,773,0,463,1807,2649,678,193,685,127,88,117,942,203,123,317,167,290
02/10/2014,8,791,1719,1643,4446,949,1281,871,709,0,2393,457,316,32,373,1408,1948,949,0,640,2257,2984,923,300,789,260,176,179,1294,394,212,514,285,507
02/10/2014,9,693,757,556,1359,1087,1544,1022,969,0,728,267,210,18,146,1032,1070,362,0,821,1650,1514,462,312,418,248,185,170,821,410,177,190,149,415
02/10/2014,10,869,601,442,762,1349,2194,1407,1518,0,409,176,214,36,140,1117,984,394,0,1105,1792,1279,374,439,453,435,376,227,799,497,261,146,166,291
02/10/2014,11,1360,897,497,903,2134,3131,2094,2351,0,605,276,297,51,245,1414,1415,479,0,1557,2270,1526,416,644,558,800,542,277,1083,838,307,217,178,445
02/10/2014,12,1969,1589,654,1276,3039,4332,3161,3811,0,989,472,390,96,520,1865,2121,626,0,2162,3054,2019,635,1391,1082,1195,851,343,1406,1240,499,226,336,888
02/10/2014,13,2038,1212,546,1055,2976,4210,3166,3771,0,676,343,389,89,340,1653,1740,533,0,1753,2978,1709,549,1139,817,1168,751,311,1280,1146,508,203,280,626
02/10/2014,14,1966,673,443,964,2713,3651,2794,3011,0,483,193,295,87,194,1657,1469,601,0,1123,2978,1474,396,869,783,995,522,263,1216,942,431,190,258,313
02/10/2014,15,2084,631,632,1509,2613,3556,2671,2988,0,874,280,309,58,205,1888,1599,682,0,771,2831,2010,464,878,863,950,504,169,1415,769,456,193,254,268
02/10/2014,16,2229,904,1159,3117,2947,3656,2593,2709,0,1880,447,296,74,384,2200,2067,1079,0,646,3543,3199,680,1038,1167,1007,467,170,1847,826,406,369,281,298
02/10/2014,17,2230,1162,1377,2973,2881,3730,2826,2396,0,1862,480,401,77,535,2459,2444,1314,0,623,3834,3065,658,1084,1178,1118,784,202,2128,975,485,335,292,375
02/10/2014,18,1761,595,529,1113,2477,2704,2001,1756,0,612,268,285,82,224,1730,1403,710,0,496,2660,1450,307,911,562,1245,983,147,1592,923,530,166,206,237
02/10/2014,19,1397,360,223,340,2160,1968,1276,968,0,173,154,218,67,103,1491,861,384,0,379,1945,738,194,661,328,1178,936,105,2052,891,681,103,137,146
02/10/2014,20,1099,311,126,246,2142,1609,827,661,0,108,89,181,42,86,871,808,362,0,353,1672,487,137,722,236,935,661,77,469,723,649,42,81,131
02/10/2014,21,816,183,120,165,1703,1169,390,256,0,75,61,81,21,45,1551,646,294,0,295,1201,412,114,645,198,743,572,87,1933,537,597,48,96,111
02/10/2014,22,510,144,74,83,1276,659,196,211,0,26,33,29,3,26,560,428,278,0,223,877,294,103,467,156,467,450,50,312,513,372,41,68,111
02/10/2014,23,265,87,45,49,693,492,130,116,0,25,40,32,2,17,248,260,164,0,132,476,168,34,382,117,230,207,42,108,311,180,25,49,26
03/10/2014,0,96,33,13,26,249,239,67,63,0,6,6,8,0,8,65,72,38,0,132,120,57,22,239,18,119,136,31,30,204,41,4,7,26
03/10/2014,1,72,66,7,18,163,115,35,20,0,10,2,5,0,0,48,45,19,0,85,53,16,5,166,9,105,99,17,22,112,33,1,7,8
03/10/2014,2,55,11,12,7,116,78,26,23,0,0,3,0,0,2,55,35,21,0,42,51,24,14,124,7,39,51,6,20,94,18,2,4,7
03/10/2014,3,28,7,2,1,87,71,34,18,0,3,0,16,0,1,70,38,13,0,55,26,18,5,164,4,10,43,12,44,87,2,1,5,7
03/10/2014,4,16,32,4,11,66,52,22,11,0,8,2,8,2,5,51,41,51,0,31,54,28,13,76,14,16,5,7,40,88,12,6,7,18
03/10/2014,5,32,111,49,184,103,110,30,86,0,123,28,20,5,54,129,204,129,0,124,216,265,41,54,87,24,7,18,115,58,25,24,28,15
03/10/2014,6,86,349,279,960,219,290,153,146,0,678,166,103,18,145,452,623,260,0,233,768,1006,221,98,281,83,31,55,364,80,33,99,95,130
03/10/2014,7,450,1050,1047,3168,657,730,449,348,0,1800,314,245,51,358,1289,1555,727,0,495,1665,2626,638,211,628,159,97,134,1211,260,101,275,145,274
03/10/2014,8,709,1652,1463,4240,940,1342,782,706,0,2439,369,279,47,321,1485,2061,895,0,691,2297,2798,830,323,844,210,139,152,1259,343,192,389,229,426
03/10/2014,9,598,740,580,1385,1044,1649,1042,1043,0,797,221,169,38,180,981,1195,389,0,854,1622,1605,466,328,767,265,215,191,761,365,153,181,203,418
03/10/2014,10,1092,621,444,879,1642,2014,1672,1812,0,426,168,212,62,177,1320,1135,442,0,1179,1921,1430,491,459,931,526,370,212,888,579,291,143,182,297
03/10/2014,11,1417,1098,475,884,2270,2990,2377,2656,0,633,317,320,99,382,1794,1616,509,0,1504,2363,1448,533,740,947,881,562,301,1152,866,342,238,253,476
03/10/2014,12,2303,1875,728,1304,3223,4185,3559,4154,0,1145,580,615,176,686,2090,2336,763,0,2120,3167,2019,741,1467,1454,1350,992,364,1442,1536,583,229,358,848
03/10/2014,13,2308,1319,580,1138,3051,4091,3388,3957,0,809,322,620,145,518,2093,2113,708,0,1742,3189,1810,710,1293,1367,1363,876,377,1667,1243,620,261,395,570
03/10/2014,14,2035,812,496,993,2798,3884,3055,3455,0,581,171,416,95,268,1933,1872,768,0,1325,3143,1631,624,960,1133,1057,679,281,1538,830,512,173,309,309
03/10/2014,15,2162,730,681,1475,2978,3792,2850,3237,0,932,226,358,92,340,2224,1921,794,0,1093,3272,2049,564,960,1171,999,527,250,1714,848,482,240,234,295
03/10/2014,16,2336,1083,1225,2712,2983,3914,3109,3029,0,1863,340,433,115,569,2688,2448,1140,0,949,3815,3146,731,1107,1549,978,644,229,2010,1074,447,384,332,381
03/10/2014,17,2351,1184,1068,2287,3374,4081,3465,2995,0,1331,401,498,119,532,3064,2565,1235,0,786,3967,2907,652,1242,1801,1298,919,220,2335,1129,607,335,316,523
03/10/2014,18,1789,697,451,857,3017,3268,2567,2009,0,502,273,385,98,286,2508,1889,808,0,541,2906,1370,368,1420,1039,1490,1242,163,2173,1307,706,156,195,384
03/10/2014,19,1411,472,261,306,2612,2585,1847,1383,0,188,151,347,91,135,2021,1240,534,0,488,2197,902,252,1247,849,1434,1362,119,2187,1144,886,81,159,268
03/10/2014,20,1430,363,156,188,2854,2327,1396,1034,0,142,106,237,81,126,1319,1004,448,0,411,1745,602,196,1188,578,1312,1148,164,691,1135,1228,62,134,191
03/10/2014,21,1136,287,158,187,2780,1912,526,440,0,107,106,202,58,102,2206,946,421,0,354,1541,498,196,1024,504,1044,864,118,2306,951,910,61,124,194
