Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
30-Jun-13,8,,77,47,56,215,307,105,123,137,56,43,50,24,53,196,234,130,70,,,,,,,,,,
30-Jun-13,9,,121,62,39,372,556,318,282,333,87,53,107,65,110,462,414,231,131,,,,,,,,,,
30-Jun-13,10,,235,104,78,729,1258,968,910,770,68,65,227,140,160,1007,868,292,162,,,,,,,,,,
30-Jun-13,11,,305,102,80,1313,2202,1646,1702,1186,116,113,373,235,235,1778,1121,410,294,,,,,,,,,,
30-Jun-13,12,,432,139,92,2038,2680,2306,2478,1437,120,130,461,281,305,2212,1425,464,811,,,,,,,,,,
30-Jun-13,13,,383,179,142,2537,3403,2959,3019,1618,114,113,607,364,295,2678,1590,587,1034,,,,,,,,,,
30-Jun-13,14,,447,184,91,2700,3490,3341,3372,1763,153,155,975,528,299,2501,1516,591,806,,,,,,,,,,
30-Jun-13,15,,337,197,86,2721,3378,3123,3342,1718,121,97,696,348,281,2340,1651,706,2077,,,,,,,,,,
30-Jun-13,16,,300,144,69,2492,3019,2977,2893,1259,130,129,524,356,224,2255,1470,732,1927,,,,,,,,,,
30-Jun-13,17,,324,129,50,2482,2460,2312,1928,651,93,82,473,240,162,2087,1390,514,345,,,,,,,,,,
30-Jun-13,18,,300,68,53,2185,1902,1381,876,350,118,120,314,63,129,919,1065,358,524,,,,,,,,,,
30-Jun-13,19,,469,97,45,1678,1442,673,458,354,67,98,144,62,49,959,881,323,2635,,,,,,,,,,
30-Jun-13,20,,208,49,48,1665,1161,406,338,197,64,62,94,58,30,1165,578,254,179,,,,,,,,,,
30-Jun-13,21,,139,52,54,1052,904,276,245,126,43,67,62,23,50,619,635,256,61,,,,,,,,,,
30-Jun-13,22,,127,31,44,714,542,169,162,138,42,36,38,27,36,459,395,193,20,,,,,,,,,,
30-Jun-13,23,,53,43,32,487,399,121,84,101,41,27,23,6,21,294,278,163,31,,,,,,,,,,
