Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
19/01/2015,4,0,32,2,3,35,62,0,38,0,2,10,4,1,0,41,44,36,0,7,54,25,17,56,10,8,10,0,39,159,26,5,4,0
19/01/2015,5,0,39,29,81,46,86,0,22,0,35,15,7,3,30,83,111,97,0,36,151,126,27,44,53,5,5,4,101,153,8,9,22,11
19/01/2015,6,2,185,137,582,147,168,0,58,0,352,81,81,8,101,290,398,223,0,95,508,691,114,113,177,29,14,18,338,71,33,60,44,63
19/01/2015,7,2,694,655,1933,350,450,0,207,0,1104,280,212,40,242,762,976,529,0,196,1249,1579,398,160,481,70,57,65,794,106,77,155,123,176
19/01/2015,8,15,1852,1717,4703,712,1101,0,597,0,2636,447,314,55,436,1616,2469,1270,0,403,2739,3398,936,265,771,188,127,142,1645,281,184,410,266,491
19/01/2015,9,2,1088,752,1959,812,1382,0,830,0,1128,229,185,41,196,1092,1374,566,0,457,2109,1840,566,294,498,192,137,80,839,317,174,242,209,419
19/01/2015,10,11,629,363,748,982,2074,0,1305,0,417,204,225,56,150,1200,1067,456,0,598,2164,1397,463,371,420,273,200,100,1102,376,176,209,222,346
19/01/2015,11,8,578,343,694,724,2522,0,1855,0,330,224,208,55,165,1530,1101,465,0,622,2204,1188,468,510,544,454,251,95,1381,463,193,201,248,293
19/01/2015,12,32,1551,512,1013,1968,3395,0,3088,0,817,418,496,167,608,1908,2048,720,0,1119,2964,1854,695,1157,821,1020,41,157,1625,990,455,268,273,814
19/01/2015,13,44,1644,627,1219,2484,4126,0,3763,0,831,307,512,158,529,1952,2213,693,0,978,3339,1839,740,1127,798,1023,0,149,1810,1072,523,290,397,827
19/01/2015,14,32,702,388,804,2212,3532,0,2946,0,483,209,343,74,194,1878,1516,546,0,620,2978,1377,472,796,791,834,0,152,1763,646,406,163,244,353
19/01/2015,15,23,672,451,1067,2191,3392,0,2833,0,652,203,263,83,211,1839,1418,646,0,590,2837,1682,423,806,831,831,0,106,1606,664,457,167,224,208
19/01/2015,16,25,685,851,2056,2211,3333,0,2585,0,1398,417,302,90,280,2060,1616,806,0,560,3304,2395,543,839,827,821,0,120,1764,630,400,303,230,235
19/01/2015,17,36,1357,1675,3882,2227,3317,0,2349,0,2379,674,568,153,573,2714,2770,1645,0,611,4001,3683,690,930,1185,914,0,203,2001,724,403,446,514,357
19/01/2015,18,39,715,741,1479,2132,2561,0,1650,0,917,326,740,150,348,1793,1662,901,0,518,3243,2051,462,1006,809,908,0,164,1274,734,427,286,361,288
19/01/2015,19,18,359,253,500,1703,1749,0,668,0,285,157,553,153,191,1207,1033,495,0,396,2155,971,171,933,414,929,0,117,740,635,696,121,210,138
19/01/2015,20,12,326,120,268,1643,1465,0,363,0,101,86,355,82,117,1007,858,427,0,321,1745,604,157,785,277,713,562,86,497,540,957,81,127,118
19/01/2015,21,5,245,82,196,1267,1034,0,272,0,93,69,199,61,66,871,685,333,0,291,1517,420,108,730,219,570,461,81,395,535,665,83,140,91
19/01/2015,22,5,108,66,103,820,736,0,179,0,93,105,421,55,94,743,721,324,0,210,1064,411,123,469,180,380,280,74,259,344,379,73,127,45
19/01/2015,23,3,63,64,81,586,631,0,134,0,69,78,218,35,40,473,420,255,0,168,1059,328,74,303,114,174,162,47,194,390,254,85,206,44
20/01/2015,0,0,60,8,39,257,215,0,72,0,18,13,20,2,10,180,164,86,0,112,354,74,43,211,32,100,47,26,85,211,58,25,50,16
20/01/2015,1,2,39,8,17,96,75,0,20,0,2,5,16,5,1,50,48,28,0,69,91,15,8,90,13,29,19,12,30,92,31,5,17,20
20/01/2015,2,0,15,6,3,39,54,0,7,0,10,2,8,2,3,24,25,18,0,30,42,14,8,68,7,25,9,1,16,42,13,0,3,8
20/01/2015,3,0,20,5,7,42,39,0,6,0,8,1,1,1,2,21,22,7,0,40,32,12,4,48,9,25,4,2,33,37,3,3,5,5
20/01/2015,4,1,23,2,7,36,34,0,17,0,5,6,4,1,0,42,15,28,0,18,50,20,6,24,12,12,6,0,53,82,9,10,4,3
20/01/2015,5,0,50,13,88,56,98,0,14,0,46,11,16,3,16,93,99,79,0,71,113,177,46,34,48,18,8,13,125,32,4,16,19,8
20/01/2015,6,1,222,135,650,152,203,0,82,0,363,95,84,12,106,297,470,252,0,141,518,646,104,78,185,8,20,32,356,48,28,68,71,85
20/01/2015,7,4,780,747,2045,341,490,0,233,0,1270,299,207,36,289,796,1125,539,0,292,1291,1685,406,155,510,71,57,98,806,127,77,191,121,209
20/01/2015,8,17,1860,1687,4953,831,1035,0,573,0,2874,507,319,63,420,1600,2541,1274,0,573,2652,3509,965,269,758,198,171,167,1641,280,166,413,270,516
20/01/2015,9,4,1131,799,1999,760,1507,0,895,0,1214,302,158,28,195,1086,1389,574,0,702,2306,1910,579,301,445,173,80,164,1025,291,165,307,244,340
20/01/2015,10,11,662,467,843,1110,1990,0,1513,0,416,226,219,43,164,1280,1243,469,0,908,2422,1340,489,458,394,356,0,176,1186,388,208,259,250,357
20/01/2015,11,8,628,353,796,1326,2424,0,1787,0,383,198,237,57,192,1516,1211,508,0,1065,2397,1330,469,534,573,492,0,257,1485,488,208,202,226,276
20/01/2015,12,26,1455,647,983,2262,3682,0,3371,0,952,488,363,123,591,1885,1994,625,0,1883,2987,1939,651,1004,843,933,0,330,1917,1079,431,256,353,766
20/01/2015,13,37,1491,578,1269,2449,4006,0,3696,0,926,364,413,104,506,2174,2084,591,0,1833,3260,1958,671,1166,829,1016,0,307,2164,1048,532,272,346,824
20/01/2015,14,13,681,422,823,2099,3587,0,2897,0,518,160,267,116,242,1753,1381,520,0,1107,2762,1392,371,693,706,826,0,212,1528,660,427,194,213,322
20/01/2015,15,31,635,549,1030,2205,3397,0,2424,0,653,226,253,60,210,1820,1545,624,0,788,2901,1793,417,747,686,823,0,166,1527,618,333,183,262,221
20/01/2015,16,34,723,917,1974,1895,3125,0,2418,0,1420,411,235,53,264,2271,1623,838,0,577,3154,2612,512,813,786,827,0,193,2078,571,346,242,293,253
20/01/2015,17,48,1306,1749,3843,2368,3497,0,2334,0,2305,565,351,80,552,2869,2649,1595,0,553,4116,3776,694,953,1159,903,0,179,2232,828,389,409,512,419
20/01/2015,18,35,768,795,1514,2098,2763,0,1633,0,873,289,390,79,359,2068,1740,1029,0,527,3402,1985,401,956,806,993,0,166,1724,747,496,218,387,314
20/01/2015,19,21,344,283,519,2082,1887,0,762,0,253,108,450,114,214,1281,1017,552,0,438,2263,890,177,883,424,992,0,132,656,612,657,127,224,123
20/01/2015,20,11,236,132,239,1623,1376,0,442,0,99,83,487,137,121,1086,892,341,0,354,1746,640,160,654,331,794,0,109,439,549,995,64,160,71
20/01/2015,21,9,243,100,178,1237,1150,0,332,0,92,53,375,139,91,1180,779,291,0,332,1423,495,146,572,350,675,0,87,815,503,1181,88,177,85
20/01/2015,22,11,195,89,124,1139,1211,0,280,0,100,51,234,44,62,1079,737,357,0,211,1492,348,155,541,197,502,0,76,42,444,756,108,308,80
20/01/2015,23,2,138,33,101,807,723,0,191,0,37,31,126,9,36,523,422,206,0,178,765,238,69,319,137,296,0,66,0,305,322,54,93,37
21/01/2015,0,1,46,24,48,273,331,0,133,0,20,18,42,16,10,256,168,90,0,168,327,96,46,179,34,176,0,38,0,201,117,24,41,13
21/01/2015,1,0,30,7,20,138,71,0,32,0,6,3,5,2,2,92,69,18,0,77,100,19,11,126,37,102,0,15,0,79,34,2,11,2
21/01/2015,2,1,16,12,13,52,38,0,12,0,1,0,1,2,2,32,33,14,0,59,54,15,5,63,12,25,0,2,0,67,30,2,0,20
21/01/2015,3,0,2,0,7,35,37,0,5,0,4,1,6,0,1,42,28,13,0,30,23,8,5,32,3,12,0,4,0,48,7,1,4,3
21/01/2015,4,0,6,2,6,23,61,0,17,0,5,2,10,0,1,35,19,38,0,21,31,23,11,35,11,13,0,2,0,35,4,4,3,8
21/01/2015,5,0,49,21,87,60,81,0,28,0,35,16,9,2,20,103,109,78,0,32,121,192,33,43,58,16,0,7,0,12,5,14,28,18
21/01/2015,6,0,225,165,623,164,186,0,63,0,350,90,72,9,113,330,504,245,0,90,482,690,131,93,236,19,0,16,0,74,32,68,58,66
21/01/2015,7,2,764,699,1980,363,463,0,226,0,1233,296,181,30,261,762,1063,526,0,223,1196,1689,415,130,475,62,0,89,0,114,87,189,140,227
21/01/2015,8,9,1919,1764,4877,796,1070,0,643,0,2799,511,351,58,436,1599,2431,1248,0,404,2643,3355,978,293,710,167,0,126,0,259,187,421,244,532
21/01/2015,9,10,1011,749,2050,764,1401,0,1030,0,1109,290,232,27,196,1145,1451,518,0,588,2243,1957,642,320,475,208,0,108,0,317,169,290,226,379
21/01/2015,10,6,772,416,757,1007,2173,0,1659,0,452,206,167,27,145,1392,1204,502,0,520,2405,1566,525,439,496,261,0,142,0,413,220,269,238,298
21/01/2015,11,22,688,460,673,883,2661,0,2275,0,423,251,234,44,167,1727,1263,426,0,625,2577,1413,486,509,589,551,0,134,0,523,242,206,261,346
21/01/2015,12,37,1715,666,1099,2039,3768,0,3441,0,917,442,306,103,540,2099,887,622,0,1114,2971,1990,685,1058,780,1053,0,199,0,1026,454,260,361,890
21/01/2015,13,33,1546,636,1390,2325,4123,0,4105,0,863,372,290,71,449,2299,2010,569,0,1075,3139,1926,659,1178,772,1160,0,149,0,1114,511,272,360,845
21/01/2015,14,36,728,426,815,2195,3410,0,2807,0,435,236,300,80,183,1894,1378,486,0,777,2755,1371,407,722,688,846,0,159,0,597,362,154,255,358
21/01/2015,15,27,624,474,1083,2024,3343,0,2672,0,612,209,291,76,198,1845,1472,603,0,643,2830,1820,485,689,755,772,0,101,0,669,438,203,217,292
21/01/2015,16,27,709,831,2086,2105,3319,0,2482,0,1345,389,214,74,255,2453,1668,828,0,749,3241,2565,519,637,718,865,0,162,0,709,355,295,310,294
21/01/2015,17,37,1304,1620,3836,2467,3469,0,2255,0,2231,545,261,74,558,3010,2627,1573,0,1380,3975,3549,709,929,1064,954,0,338,0,778,396,533,546,384
21/01/2015,18,23,723,771,1511,2250,2991,0,1745,0,902,343,265,58,335,2347,1726,886,0,1671,2926,1982,377,887,794,1008,0,415,0,820,552,311,443,258
21/01/2015,19,21,381,293,536,1887,1926,0,759,0,276,153,287,83,172,1451,1124,483,0,1910,2326,993,206,775,460,892,0,530,0,766,720,139,350,201
21/01/2015,20,18,321,147,352,1869,1390,0,447,0,146,81,322,103,135,1277,879,389,0,1709,1763,684,179,664,340,784,0,618,0,605,1139,95,197,119
21/01/2015,21,15,205,122,265,1637,1222,0,299,0,112,80,426,126,120,1585,929,386,0,1280,1767,461,156,533,379,590,0,542,0,539,1337,74,173,131
21/01/2015,22,5,200,92,160,1167,923,0,270,0,69,49,237,82,83,946,686,314,0,779,1399,386,137,461,269,480,0,361,0,455,1013,52,135,109
21/01/2015,23,7,151,81,100,782,728,0,179,0,54,11,129,54,36,719,481,272,0,271,1025,266,80,353,146,235,0,65,0,334,679,161,477,42
22/01/2015,0,1,53,39,46,358,478,0,121,0,30,11,30,9,17,270,237,95,0,168,547,95,41,202,105,124,0,36,0,204,201,44,111,24
22/01/2015,1,0,29,10,32,202,182,0,32,0,20,4,17,3,3,110,93,38,0,99,155,32,18,128,38,80,0,14,0,114,78,15,47,15
22/01/2015,2,2,5,2,14,56,52,0,32,0,6,1,0,0,1,22,42,19,0,52,34,17,11,88,10,38,0,3,0,75,40,0,3,14
22/01/2015,3,1,15,2,7,54,49,0,9,0,9,1,2,2,1,32,21,20,0,38,33,19,12,55,9,24,0,6,0,33,10,0,2,15
22/01/2015,4,0,12,3,10,21,34,0,29,0,4,1,7,1,0,39,19,38,0,29,34,22,4,37,16,10,4,4,0,38,15,4,1,5
22/01/2015,5,0,43,18,108,48,68,0,18,0,35,13,10,1,15,81,89,62,0,76,103,170,34,35,29,11,1,11,0,32,8,17,19,16
22/01/2015,6,0,198,174,609,139,175,0,59,0,298,90,80,14,104,303,471,249,0,122,477,693,125,78,194,25,18,23,0,48,30,58,55,82
22/01/2015,7,2,719,719,1958,322,427,0,227,0,1197,254,210,34,252,758,1016,542,0,278,1213,1646,406,121,511,97,58,88,0,148,97,132,123,186
22/01/2015,8,11,1810,1728,4667,737,1009,0,540,0,2669,448,334,43,390,1698,2419,1194,0,556,2646,3420,999,311,670,169,132,171,0,252,156,330,245,555
22/01/2015,9,3,1140,894,2064,778,1377,0,868,0,1191,277,224,32,195,1126,1378,581,0,677,1873,1918,585,254,448,179,60,148,0,270,160,278,234,434
22/01/2015,10,46,777,472,779,1015,1998,0,1508,0,422,194,201,40,159,1471,1103,448,0,854,2204,1418,482,366,470,315,0,189,0,424,194,225,171,302
22/01/2015,11,15,716,429,722,827,2384,0,2099,0,384,265,218,45,96,1492,1212,430,0,1034,2440,1319,434,439,651,440,0,240,0,456,251,187,197,324
22/01/2015,12,22,1584,600,1014,1897,3590,0,3383,0,898,478,372,108,516,1807,1931,594,0,1666,2919,2060,650,1114,775,976,0,304,1786,987,411,251,327,846
22/01/2015,13,20,1579,655,1259,1960,3785,0,3630,0,920,404,377,98,471,2084,2105,529,0,1512,3173,1904,713,1127,710,998,0,257,2237,951,485,240,313,860
22/01/2015,14,15,686,462,841,1997,3254,0,2824,0,447,243,238,70,181,1978,1529,419,0,967,2736,1434,392,693,668,775,0,203,1840,663,432,158,224,412
22/01/2015,15,14,603,518,1077,2002,3181,0,2478,0,628,207,212,51,168,1679,1393,622,0,662,2842,1746,404,680,685,832,0,130,1359,554,365,177,206,346
22/01/2015,16,34,758,911,2042,2122,3247,0,2382,0,1365,432,161,38,277,2181,1629,732,0,591,3206,2544,564,630,724,691,0,129,2019,633,323,332,316,335
22/01/2015,17,41,1273,1603,3569,2074,3312,0,2430,0,2182,546,334,55,514,3140,2743,1516,0,578,3839,3525,639,842,1004,825,0,223,2482,696,405,545,508,466
22/01/2015,18,20,752,731,1428,1616,2714,0,1855,0,615,293,321,53,324,2321,1692,964,0,510,3074,1824,425,862,815,806,0,153,1935,760,539,304,349,270
22/01/2015,19,12,406,270,447,1485,2038,0,1204,0,202,149,379,83,172,1435,1090,480,0,414,2082,935,250,757,493,882,0,116,934,721,710,161,265,207
22/01/2015,20,9,301,137,254,1642,1592,0,775,0,157,104,381,120,145,1208,884,380,0,378,1737,668,142,695,400,825,0,112,642,698,927,80,127,148
22/01/2015,21,11,246,139,189,1625,1639,0,459,0,116,72,286,88,94,1768,921,393,0,320,1850,525,144,635,366,685,0,72,1233,616,889,115,285,107
22/01/2015,22,5,206,90,166,1383,1118,0,253,0,76,36,159,36,59,1026,668,344,0,259,1279,387,119,538,270,552,0,101,422,576,752,81,199,127
22/01/2015,23,2,147,61,88,872,856,0,198,0,47,21,108,24,32,623,619,294,0,232,1000,258,82,470,143,318,0,68,250,378,460,71,269,60
23/01/2015,0,1,98,43,49,442,453,0,104,0,34,10,45,13,23,245,260,120,0,163,478,127,53,256,78,151,0,35,103,260,191,55,137,38
23/01/2015,1,1,44,10,25,181,177,0,46,0,10,1,7,7,4,128,87,20,0,89,159,32,17,244,28,85,0,25,57,170,56,7,17,15
23/01/2015,2,1,12,11,24,125,106,0,41,0,4,5,11,2,6,37,39,10,0,50,63,13,15,234,15,54,0,6,26,151,22,7,15,18
23/01/2015,3,1,12,4,16,159,89,0,32,0,5,3,6,0,4,48,35,21,0,45,58,42,11,124,8,35,0,7,28,100,14,3,10,10
23/01/2015,4,0,16,11,6,72,59,0,14,0,4,0,7,2,0,34,28,36,0,32,53,17,4,55,9,15,0,9,36,135,18,3,2,10
23/01/2015,5,0,42,20,81,35,75,0,31,0,40,15,16,5,15,90,81,76,0,73,113,140,26,35,33,7,0,18,109,34,10,14,26,10
23/01/2015,6,1,165,145,548,161,171,0,68,0,294,72,80,8,96,282,422,225,0,154,533,608,138,54,219,26,0,34,322,49,37,72,59,81
23/01/2015,7,2,689,617,1830,328,424,0,193,0,1116,251,193,41,265,763,1019,486,0,327,1226,1623,406,125,414,76,0,62,832,117,88,176,133,208
23/01/2015,8,16,1702,1604,4294,863,1059,0,589,0,2161,403,279,50,393,1520,2317,1132,0,531,2507,3253,926,278,736,185,0,181,1742,272,210,356,310,494
23/01/2015,9,11,1027,836,2068,856,1431,0,966,0,933,217,189,34,215,1178,1446,549,0,767,2177,1782,674,365,481,136,0,173,973,339,191,308,215,444
23/01/2015,10,7,674,440,722,1155,2301,0,1733,0,411,219,262,41,174,1542,1232,439,0,932,2518,1474,478,396,503,290,0,219,1614,429,244,260,228,295
23/01/2015,11,7,713,384,670,1302,2810,0,2263,0,396,217,252,72,219,1872,1462,537,0,1149,2480,1310,467,561,663,475,0,245,1477,520,279,239,234,384
23/01/2015,12,45,1643,555,1290,2320,3748,0,3510,0,887,475,441,116,648,2074,2092,663,0,1769,2976,2055,688,1203,801,1039,0,379,2016,1008,597,210,328,895
23/01/2015,13,39,1524,627,1206,2507,4055,0,4008,0,923,408,492,118,542,2540,2196,642,0,1686,3394,1863,754,1339,871,1093,0,276,2684,1144,602,284,308,837
23/01/2015,14,27,834,444,915,2408,3839,0,3325,0,497,211,363,98,271,2146,1749,673,0,1661,2955,1406,542,853,760,938,0,302,2105,776,559,153,254,395
23/01/2015,15,38,686,496,1218,2295,3651,0,3129,0,667,239,277,92,224,2054,1651,631,0,1057,3061,1742,469,811,818,848,0,171,1772,749,502,201,220,313
23/01/2015,16,43,749,875,2002,2263,3611,0,2965,0,1382,351,319,114,397,2610,1997,921,0,764,3680,2452,587,762,927,789,0,156,2317,750,380,318,313,349
23/01/2015,17,38,1169,1308,3028,2508,3903,0,3002,0,1809,496,368,77,522,3576,2559,1439,0,654,3979,3372,828,1023,1181,988,0,265,3102,843,459,424,462,426
23/01/2015,18,33,682,554,1022,2512,3589,0,2455,0,596,273,359,90,329,3003,1841,942,0,496,3072,1739,398,1022,1016,1144,0,194,2912,840,613,301,409,247
23/01/2015,19,32,533,250,423,2093,2811,0,1628,0,276,176,388,131,196,2362,1506,600,0,462,2355,951,262,1044,740,1196,0,133,1815,942,870,130,215,214
23/01/2015,20,40,414,159,241,2127,2357,0,1271,0,154,114,337,132,138,1995,1277,554,0,415,1851,651,217,1129,668,1285,0,81,1262,980,970,95,247,169
23/01/2015,21,18,328,142,175,2184,2046,0,621,0,111,107,305,83,96,2456,1221,515,0,341,1969,583,171,1097,584,910,0,135,2263,912,1067,75,210,164
23/01/2015,22,9,265,144,129,1728,1664,0,415,0,77,90,249,87,64,1706,947,484,0,304,1568,437,148,873,391,852,0,85,894,797,993,96,263,118
23/01/2015,23,9,250,107,135,1656,1724,0,336,0,46,54,142,33,49,1362,805,400,0,287,1485,333,117,807,338,547,583,71,604,701,738,141,279,118
24/01/2015,0,8,126,65,76,891,1193,0,216,0,28,23,122,55,15,555,423,249,0,190,716,190,75,637,227,407,357,49,204,511,435,30,91,51
24/01/2015,1,4,47,17,36,523,674,0,109,0,24,11,42,36,12,276,237,105,0,181,323,69,39,384,91,237,183,36,92,400,142,19,30,29
24/01/2015,2,1,18,16,20,285,549,0,74,0,15,44,37,15,6,102,125,53,0,124,171,47,18,358,38,135,115,30,46,288,69,5,20,32
24/01/2015,3,2,26,22,30,227,553,0,36,0,5,8,6,1,2,108,80,50,0,86,124,47,23,275,24,81,46,19,52,212,39,4,10,13
24/01/2015,4,0,16,3,19,128,327,0,29,0,2,5,6,3,3,64,57,57,0,78,96,25,21,175,36,37,22,13,50,83,33,1,7,9
24/01/2015,5,0,16,8,21,75,294,0,38,0,11,3,18,2,10,58,37,62,0,100,84,61,24,77,18,14,19,5,46,68,1,6,13,18
24/01/2015,6,2,35,11,32,88,182,0,50,0,35,16,40,7,31,79,81,97,0,130,214,142,57,58,74,20,20,43,52,57,10,20,37,62
24/01/2015,7,0,77,30,35,187,202,0,89,0,76,29,66,10,67,150,173,143,0,280,360,382,91,63,129,34,18,97,116,85,41,35,54,59
24/01/2015,8,2,116,69,57,363,533,0,247,0,68,39,115,10,74,360,383,210,0,482,901,556,133,112,210,98,80,193,290,121,59,66,100,89
24/01/2015,9,4,222,74,111,587,1271,0,918,0,88,85,178,26,146,826,776,388,0,844,1571,792,187,233,449,99,150,255,698,287,106,144,203,170
24/01/2015,10,8,270,139,141,922,2097,0,1545,0,119,85,215,60,215,1688,1076,523,0,1145,2413,1035,240,352,541,233,232,346,1711,480,144,213,279,187
24/01/2015,11,7,298,138,144,878,2633,0,2429,0,111,97,278,80,222,2067,1198,521,0,1500,2497,947,309,522,789,433,57,409,1830,593,200,128,229,168
24/01/2015,12,14,372,194,128,1664,3328,0,2831,0,111,102,384,133,207,2392,1313,503,0,1699,2562,946,208,746,779,766,0,481,2469,600,322,128,326,142
24/01/2015,13,17,385,178,85,2154,4255,0,3185,0,95,71,428,135,227,3015,1567,539,0,1557,2901,738,187,834,978,1015,0,410,3347,737,420,126,313,135
24/01/2015,14,31,384,155,142,2282,3988,0,2932,0,116,144,435,148,179,2960,1647,618,0,1377,2740,804,225,798,1101,1103,0,332,3347,689,544,110,343,120
24/01/2015,15,38,360,151,112,2336,3657,0,3156,0,134,96,411,165,200,2840,1819,660,0,1068,2913,812,228,840,1136,1097,0,259,2608,749,514,135,377,118
24/01/2015,16,30,431,195,118,2184,3658,0,2945,0,87,122,438,123,156,2628,1674,627,0,738,2862,885,267,836,978,995,0,160,2015,684,645,155,449,129
24/01/2015,17,26,495,158,85,2243,3352,0,2408,0,133,173,352,134,197,3056,1816,711,0,506,3083,926,218,970,846,992,0,115,2505,660,606,214,567,213
24/01/2015,18,21,458,111,100,2227,2806,0,1555,0,119,155,437,152,233,2434,1577,667,0,460,2446,790,179,1003,860,1089,0,127,1802,769,863,183,430,202
24/01/2015,19,26,383,124,77,2163,2841,0,757,0,84,63,676,204,105,2344,1372,594,0,452,2092,617,182,1076,668,1190,0,112,2055,970,1199,131,284,196
24/01/2015,20,25,356,88,99,2033,2696,0,505,0,61,58,587,238,113,2168,1138,561,0,368,1950,479,176,1047,614,1119,0,110,1104,823,1585,83,257,110
24/01/2015,21,8,222,92,102,1907,2525,0,462,0,65,65,450,173,94,2085,1219,551,0,350,1862,434,161,938,529,962,0,108,1363,816,1650,61,204,140
24/01/2015,22,11,295,90,117,1771,2150,0,394,0,64,94,448,116,66,3418,1127,517,0,283,1633,442,175,1060,427,886,0,96,2747,900,1438,95,243,148
24/01/2015,23,8,242,101,86,1742,2057,0,350,0,66,89,237,69,39,2188,989,535,0,259,1637,429,144,1072,451,671,0,113,1443,845,1068,123,334,117
25/01/2015,0,4,107,53,47,932,1175,0,255,0,46,61,140,33,28,821,585,291,0,197,895,313,134,981,279,435,0,41,447,747,575,45,108,65
25/01/2015,1,3,48,43,40,601,502,0,161,0,28,12,54,19,18,362,315,134,0,135,406,117,52,728,133,316,370,35,109,620,283,24,61,45
25/01/2015,2,0,18,17,24,362,389,0,91,0,10,25,17,9,2,210,241,114,0,104,280,78,31,479,58,118,322,29,85,445,117,8,21,42
25/01/2015,3,1,12,4,27,293,322,0,108,0,11,23,10,0,1,99,121,94,0,112,186,62,30,532,33,93,147,10,52,362,34,4,13,23
25/01/2015,4,2,19,4,17,77,142,0,63,0,8,5,7,0,1,52,116,65,0,76,135,49,22,419,20,56,47,6,32,188,30,4,8,6
25/01/2015,5,0,16,13,15,64,118,0,33,0,3,3,11,7,4,50,51,28,0,24,69,41,9,156,16,26,21,11,45,106,15,6,14,2
25/01/2015,6,0,20,12,17,79,98,0,37,0,13,9,26,24,19,69,50,50,0,53,129,100,37,64,58,12,19,9,76,79,16,10,20,11
25/01/2015,7,1,57,19,38,145,179,0,59,0,42,12,112,11,53,164,115,103,0,167,304,262,86,61,92,25,14,34,215,70,12,29,25,22
25/01/2015,8,1,103,34,62,235,369,0,150,0,46,30,149,58,93,284,285,227,0,290,638,415,111,78,199,86,42,73,395,74,48,67,68,85
25/01/2015,9,3,180,84,107,547,931,0,508,0,89,47,319,71,158,804,595,320,0,696,1214,539,150,211,410,184,119,132,713,220,108,137,208,132
25/01/2015,10,3,212,100,120,781,1842,0,1331,0,86,65,406,77,187,1481,1017,540,0,959,2016,749,220,330,614,288,245,277,1669,350,147,280,296,148
25/01/2015,11,11,265,113,113,715,2446,0,2027,0,91,77,579,169,220,1996,1116,536,0,1334,2199,768,198,552,739,507,375,365,2179,478,216,178,263,165
25/01/2015,12,21,313,107,101,1496,2878,0,2424,0,93,55,566,208,231,2600,1220,616,0,1622,2346,718,157,748,881,-1,690,402,2623,692,415,126,221,85
25/01/2015,13,28,274,109,131,1969,3467,0,2655,0,86,99,606,183,194,2852,1394,-1,0,1688,2610,559,213,850,910,1067,695,393,2902,771,505,109,200,82
25/01/2015,14,30,330,122,120,2201,3583,0,2953,0,90,104,670,175,219,2915,1518,684,0,1524,2711,697,232,858,1107,1086,632,343,2884,774,646,119,257,114
25/01/2015,15,26,392,128,120,2127,3428,0,3282,0,111,78,720,237,199,2917,1656,622,0,1272,2807,776,250,840,1269,971,471,259,2650,716,709,114,218,146
25/01/2015,16,27,301,143,122,2040,3374,0,2903,0,105,61,505,224,221,2835,1640,774,0,765,2766,722,240,945,1112,962,476,208,2811,689,562,132,179,137
25/01/2015,17,29,365,146,106,1870,2944,0,2110,0,87,73,474,231,166,2427,1517,695,0,463,2658,751,254,880,929,1066,642,119,1944,756,614,152,344,138
25/01/2015,18,17,401,124,115,2033,2615,0,1300,0,118,104,393,166,147,1892,1291,621,0,329,2409,713,165,983,863,1009,793,112,1538,733,761,164,300,185
25/01/2015,19,14,369,86,134,1937,2067,0,630,0,80,82,420,169,100,1552,1076,543,0,294,1914,654,193,1063,506,1098,921,98,696,701,918,117,215,166
25/01/2015,20,24,369,69,81,1896,1708,0,431,0,103,61,350,81,103,1316,874,381,0,329,1623,450,162,996,452,1000,829,72,551,675,1132,71,216,81
25/01/2015,21,10,202,52,67,1592,1530,0,291,0,73,81,248,80,70,1278,792,357,0,273,1322,390,131,988,320,848,778,112,896,685,1005,53,93,68
25/01/2015,22,4,194,66,91,1427,1453,0,263,0,58,78,160,53,44,1070,712,407,0,265,1321,375,120,962,331,703,699,80,442,838,757,70,233,104
25/01/2015,23,5,95,49,75,1054,1381,0,166,0,63,113,164,29,25,611,513,323,0,229,976,348,81,774,251,536,597,42,260,948,619,50,110,56
26/01/2015,0,3,74,46,53,622,778,0,178,0,19,54,60,32,14,609,400,195,0,154,680,136,66,644,144,309,511,39,243,804,290,78,201,71
26/01/2015,1,2,71,22,42,490,477,0,146,0,43,51,47,13,11,413,215,69,0,152,457,83,48,478,151,212,341,57,316,664,164,24,64,49
26/01/2015,2,1,13,11,28,161,135,0,49,0,6,2,13,1,2,115,106,41,0,46,153,37,8,280,84,106,224,23,70,533,65,3,14,26
26/01/2015,3,0,15,5,45,134,103,0,35,0,8,2,2,2,1,83,74,37,0,25,73,41,23,227,15,72,224,10,42,370,32,1,15,8
26/01/2015,4,0,14,6,11,84,71,0,30,0,1,5,13,9,1,64,40,58,0,43,51,50,26,162,35,40,170,8,44,352,20,2,3,13
26/01/2015,5,0,10,5,10,39,85,0,23,0,6,4,4,1,5,53,69,72,0,31,50,61,17,45,36,38,3,3,53,282,17,2,11,18
