Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
30/11/2014,4,50,23,9,16,129,149,0,57,0,8,6,9,0,1,66,106,51,0,57,153,37,28,484,27,57,174,12,0,325,34,2,20,12
30/11/2014,5,41,13,5,14,66,99,0,35,0,7,5,13,2,2,88,90,49,0,35,83,60,52,429,24,47,49,8,0,159,4,6,7,9
30/11/2014,6,33,32,14,19,84,110,0,70,0,12,7,38,59,17,104,57,44,0,89,127,97,35,143,55,37,23,12,0,99,22,15,15,12
30/11/2014,7,94,48,20,34,145,168,0,68,0,35,24,57,138,64,134,174,119,0,205,234,243,41,81,118,66,25,32,0,104,19,27,26,36
30/11/2014,8,150,92,62,57,352,403,0,239,0,46,26,191,203,86,303,276,192,0,380,578,427,137,135,217,146,55,77,0,118,50,53,74,81
30/11/2014,9,311,165,91,75,550,858,0,714,0,67,33,345,230,135,746,548,244,0,607,1019,575,203,191,355,146,31,142,118,231,62,42,67,111
30/11/2014,10,547,232,98,115,883,1670,0,1577,0,103,85,671,332,165,1387,844,410,0,1020,1460,698,172,263,533,361,0,265,1628,385,135,92,115,117
30/11/2014,11,849,280,149,88,1260,2419,0,2390,0,97,91,742,471,219,1701,1164,461,0,1353,2011,739,179,428,757,705,0,301,1720,460,255,75,117,139
30/11/2014,12,954,300,197,101,1856,3013,0,2856,0,119,78,802,471,214,1958,1305,491,0,1632,2224,731,154,424,870,1145,0,356,2074,646,295,81,163,142
30/11/2014,13,1208,259,139,98,2322,3348,0,3009,0,108,75,568,576,221,2269,1355,398,0,1734,2257,642,144,572,797,1325,0,349,2439,796,518,69,127,113
30/11/2014,14,1325,297,129,127,2235,3062,0,3166,0,119,72,896,594,180,2214,1286,564,0,1442,2286,672,143,668,945,1000,0,310,2372,662,688,69,152,75
30/11/2014,15,1294,261,145,124,2351,3101,0,3070,0,89,58,719,602,175,1916,1347,613,0,1335,2391,795,146,630,972,1050,0,247,1793,705,726,73,145,78
30/11/2014,16,1197,291,162,111,2303,2865,0,2744,0,79,104,510,453,133,1929,1285,462,0,828,2188,873,156,759,769,957,0,170,1855,557,641,101,186,153
30/11/2014,17,1316,223,100,87,2195,2603,0,1872,0,102,90,350,444,158,1761,1174,456,0,460,1959,814,138,687,581,973,0,124,1655,585,686,79,314,88
30/11/2014,18,1109,249,99,96,2051,2212,0,1219,0,148,91,266,236,135,1565,991,435,0,497,1719,692,125,688,534,1057,0,96,1222,687,751,79,285,127
30/11/2014,19,1071,301,109,84,2155,1855,0,855,0,81,51,279,159,89,1332,919,403,0,351,1745,523,102,716,338,1034,0,74,832,696,1197,82,311,75
30/11/2014,20,896,153,78,87,1944,1769,0,723,0,85,62,353,108,122,1555,813,383,0,354,1467,407,114,736,302,952,0,66,835,615,1275,100,317,73
30/11/2014,21,799,202,70,56,1826,2258,0,504,0,72,48,422,88,90,1551,871,342,0,362,1442,329,143,659,328,789,0,114,482,543,1322,74,274,71
30/11/2014,22,547,111,40,42,1267,1355,0,312,0,59,48,182,59,53,866,595,294,0,240,998,269,103,531,221,490,0,58,545,454,1068,36,77,82
30/11/2014,23,282,51,25,38,718,564,0,148,0,40,19,113,24,23,367,382,230,0,218,638,222,70,314,123,259,0,53,140,321,480,30,49,25
