Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
18/08/2014,21,471,117,44,72,664,451,182,160,0,64,40,48,13,20,255,313,159,,201,650,0,57,305,67,268,221,45,136,269,163,22
18/08/2014,22,212,67,37,75,458,345,90,84,0,26,30,16,3,13,211,222,93,,92,419,0,34,240,57,193,98,20,106,196,94,13
18/08/2014,23,101,38,23,27,262,206,61,29,0,13,7,9,6,9,88,120,90,,54,226,0,19,139,43,105,31,10,31,127,58,9
19/08/2014,0,35,10,4,15,121,61,24,14,0,8,6,14,5,5,45,38,13,,36,64,0,11,55,18,55,18,10,25,46,34,7
19/08/2014,1,18,4,4,3,38,41,9,6,0,3,11,0,0,5,14,15,6,,25,17,0,3,57,12,21,22,10,8,25,20,2
19/08/2014,2,8,6,1,6,31,29,7,3,0,0,3,1,0,0,18,17,6,,18,23,0,0,22,4,4,9,3,8,9,11,1
19/08/2014,3,3,1,1,10,22,23,6,9,0,0,1,4,0,1,35,14,2,,18,13,0,0,28,8,3,5,2,26,14,0,1
19/08/2014,4,6,2,3,5,22,21,7,8,0,2,2,0,1,1,34,6,24,,18,24,0,3,10,7,4,14,2,29,31,16,4
19/08/2014,5,23,49,35,106,84,78,23,21,0,45,16,12,6,27,87,88,64,,54,138,0,24,11,60,6,11,12,102,26,3,18
19/08/2014,6,71,289,192,652,210,161,73,59,0,453,96,66,29,128,326,395,248,,135,480,0,122,72,192,19,23,28,257,48,17,71
19/08/2014,7,292,673,895,2188,363,524,251,270,0,1807,245,198,69,321,898,1104,596,,294,1063,0,448,119,351,78,57,80,735,161,77,196
19/08/2014,8,708,1481,1327,4344,864,940,617,473,0,2589,332,208,69,310,1208,1966,781,,468,2017,0,822,253,590,189,108,158,1233,294,170,362
19/08/2014,9,440,684,511,1483,743,1050,794,606,0,824,203,110,31,122,686,709,298,,545,1294,0,365,224,300,178,145,180,612,211,84,174
19/08/2014,10,615,482,380,629,1058,1366,886,846,0,394,157,111,23,76,772,613,289,,672,1290,0,331,293,215,299,195,135,639,326,153,112
19/08/2014,11,891,670,437,658,1153,2029,1182,1364,0,473,200,162,84,145,982,933,489,,972,1619,0,333,432,263,402,362,143,843,461,223,122
19/08/2014,12,1567,1203,583,1105,1892,3011,2033,2362,0,988,349,246,113,468,1496,1361,357,,1600,1948,0,409,998,391,774,523,252,1582,904,374,233
19/08/2014,13,1652,977,425,1082,2041,2508,2131,2038,0,715,232,234,129,287,1010,1170,366,,1053,2100,0,375,951,419,774,421,185,844,739,385,154
19/08/2014,14,1149,620,364,873,1903,2276,1649,1563,0,448,167,154,67,142,1146,838,342,,812,2003,0,261,595,433,685,306,151,1105,584,142,136
19/08/2014,15,1310,536,477,1041,1978,2370,1396,1490,0,703,172,125,32,141,943,905,426,,515,2184,0,250,551,525,532,278,121,751,567,273,180
19/08/2014,16,1585,491,1004,2138,1689,1937,1461,1539,0,1792,244,136,66,263,1273,1267,718,,553,2719,0,332,584,463,617,327,89,1056,634,210,281
19/08/2014,17,1781,865,1247,2884,2003,2080,1699,1442,0,1942,364,218,111,395,1934,1930,986,,365,2754,0,433,680,721,685,365,136,1407,652,370,312
19/08/2014,18,1224,485,497,1045,1769,1584,1253,691,0,614,199,161,58,209,957,897,496,,309,1987,0,222,750,335,822,496,116,645,654,169,136
19/08/2014,19,814,276,157,374,1637,1101,508,276,0,175,114,108,47,72,544,585,295,,269,1328,0,132,441,169,720,378,58,368,514,213,68
19/08/2014,20,739,164,93,180,1453,923,255,248,0,130,68,92,34,66,474,489,171,,249,976,0,91,433,143,485,326,65,345,462,309,51
19/08/2014,21,479,83,72,102,873,568,217,180,0,78,56,55,19,32,423,313,153,,222,685,0,98,335,112,361,343,30,211,298,280,33
19/08/2014,22,352,89,45,58,623,370,130,117,0,31,29,24,18,28,259,247,137,,103,468,0,50,219,92,300,195,43,108,264,125,19
19/08/2014,23,126,44,21,46,358,182,60,46,0,11,12,8,7,6,100,178,116,,53,288,0,27,128,54,111,100,19,45,120,48,24
20/08/2014,0,41,19,27,11,166,100,21,13,0,3,10,5,2,12,62,69,39,,45,108,0,16,73,30,33,34,19,20,220,35,3
20/08/2014,1,13,21,2,10,34,27,14,7,0,2,2,12,4,4,8,17,2,,17,48,0,1,46,7,31,23,8,7,33,17,3
20/08/2014,2,21,8,3,3,36,25,13,10,0,1,5,2,0,1,16,13,7,,16,14,0,2,40,4,17,12,3,10,30,10,1
20/08/2014,3,12,3,1,7,14,26,3,9,0,2,1,1,0,0,23,20,9,,16,31,0,4,26,11,13,6,3,15,20,0,0
20/08/2014,4,15,10,0,5,21,24,3,5,0,2,2,2,2,1,36,13,28,,24,37,0,3,39,9,10,6,3,35,32,9,3
20/08/2014,5,21,87,40,100,81,82,15,23,0,47,13,18,6,20,94,138,79,,23,135,0,16,32,76,14,8,4,98,33,14,36
20/08/2014,6,61,218,190,749,154,172,108,89,0,501,116,85,45,150,371,336,213,,127,534,0,142,101,243,31,33,22,276,55,16,76
20/08/2014,7,288,706,832,2209,383,519,270,266,0,1783,220,195,72,292,960,1058,484,,222,1152,0,469,149,474,63,51,67,851,131,91,185
20/08/2014,8,706,1551,1247,4443,868,1123,615,491,0,2514,373,267,84,339,1283,1913,826,,344,1990,0,815,270,600,150,116,165,1090,262,96,415
20/08/2014,9,464,714,506,1606,865,1001,781,619,0,825,220,120,29,129,1023,745,276,,391,1282,1354,286,228,337,202,190,97,1205,257,117,220
20/08/2014,10,578,522,370,1534,1080,1333,929,855,0,378,158,165,88,103,927,638,305,,431,1332,882,207,301,324,350,218,77,765,313,206,144
20/08/2014,11,952,517,352,629,1085,1872,1369,1476,0,466,135,217,63,197,1485,886,342,,537,1354,925,286,457,273,426,347,98,1474,645,192,130
20/08/2014,12,1603,1179,616,1004,2082,3078,2356,2662,0,1092,339,281,160,462,1377,1572,416,,874,2034,1552,525,1193,485,827,447,152,1777,1088,381,225
20/08/2014,13,1854,920,450,1027,2262,2604,2303,2005,0,757,219,245,172,327,1367,1361,405,,668,1984,1437,462,795,451,748,437,119,1070,882,209,192
20/08/2014,14,1576,570,390,728,2344,2356,1844,1782,0,421,186,203,114,140,1181,828,425,,497,2062,1035,215,521,422,663,316,135,913,600,242,120
20/08/2014,15,1324,455,496,1018,2148,2372,1455,1579,0,731,204,123,54,139,1602,771,430,,428,2237,1397,290,607,514,615,277,78,1411,590,244,176
20/08/2014,16,1554,556,889,2066,1873,2629,1613,1693,0,1724,243,153,51,327,1587,1227,734,,552,2233,2327,408,659,515,515,378,95,1275,546,215,286
20/08/2014,17,1837,946,1298,2703,2041,2258,1941,1667,0,1982,323,210,73,460,1784,1819,983,,606,3041,2718,485,843,857,714,364,147,1822,714,211,321
20/08/2014,18,1127,618,483,1082,1892,1723,1352,754,0,640,253,177,89,276,1317,915,512,,723,1934,1100,194,619,542,791,552,200,1392,654,211,134
20/08/2014,19,983,327,167,315,1722,1175,458,334,0,189,106,86,53,111,724,544,264,,666,1424,617,125,562,211,769,506,100,563,633,316,78
20/08/2014,20,782,225,159,164,1704,959,272,270,0,116,157,76,53,50,543,508,222,,530,1102,438,112,501,139,702,399,167,271,510,331,42
20/08/2014,21,532,119,78,131,955,710,164,148,0,54,85,60,25,41,826,403,199,,394,709,304,51,395,105,412,292,85,1216,399,298,45
20/08/2014,22,312,89,48,78,695,396,136,106,0,47,53,34,9,23,323,248,140,,154,521,216,50,281,101,260,225,34,236,373,147,28
20/08/2014,23,112,32,25,50,347,185,74,53,0,25,22,33,37,8,164,183,121,,80,350,114,28,168,70,121,110,29,90,143,93,21
21/08/2014,0,53,16,18,20,124,91,26,22,0,12,19,2,1,2,36,31,10,,56,80,21,26,109,39,80,52,17,30,122,45,3
21/08/2014,1,25,10,1,10,54,48,16,8,0,2,3,2,0,0,21,21,13,,37,34,14,2,60,12,31,20,3,14,28,25,1
21/08/2014,2,21,7,1,4,32,44,10,10,0,0,2,0,0,1,17,12,11,,14,23,6,6,27,8,15,17,2,16,28,8,0
21/08/2014,3,12,3,3,5,29,22,7,8,0,2,2,2,0,0,21,14,7,,13,40,2,4,29,5,10,3,0,25,31,0,1
21/08/2014,4,9,8,0,7,23,32,6,3,0,3,0,2,0,4,32,8,24,,11,27,15,5,18,11,7,7,2,29,23,12,5
21/08/2014,5,16,47,38,103,73,85,25,21,0,56,16,11,5,24,86,120,89,,58,169,177,19,22,66,7,3,13,89,29,5,20
21/08/2014,6,65,206,178,706,167,139,69,66,0,466,74,69,32,129,344,461,219,,144,449,702,137,81,180,16,22,24,318,53,32,62
21/08/2014,7,295,741,797,2242,354,471,235,252,0,1717,268,222,71,288,647,907,435,,228,1193,2006,469,142,436,59,64,88,788,139,60,170
21/08/2014,8,746,1634,1321,4628,818,1017,625,466,0,2511,399,271,79,339,1396,1502,801,,457,2110,2455,746,217,627,124,113,156,1389,285,89,382
21/08/2014,9,467,773,497,1351,804,1114,710,567,0,822,173,165,44,143,1030,566,282,,544,1223,1189,309,234,370,191,136,174,1124,236,151,212
21/08/2014,10,644,447,324,663,1023,1401,832,853,0,385,195,195,50,119,840,533,279,,727,1349,946,271,317,320,296,212,188,897,352,180,111
21/08/2014,11,889,551,358,678,1240,1659,1208,1344,0,537,214,144,57,232,1329,740,346,,974,1377,1035,285,544,361,381,376,177,1538,486,259,118
21/08/2014,12,1590,1246,628,1026,2155,2735,2308,2654,0,1122,377,315,240,479,1535,1439,427,,1311,2221,1708,559,1101,562,724,526,267,1514,912,196,200
21/08/2014,13,1670,1133,515,1051,2237,2993,2355,2283,0,795,369,240,99,378,1443,1333,384,,1203,2239,1263,410,834,531,887,516,216,1392,938,370,187
21/08/2014,14,1198,453,416,670,2018,2776,1614,1866,0,467,237,154,75,142,1416,924,413,,840,2217,1112,273,569,517,762,331,160,1236,556,246,188
21/08/2014,16,1610,723,989,2122,1998,2462,1726,1803,0,1752,237,166,77,273,1478,1246,529,,481,2375,2464,430,766,651,586,292,109,1250,635,142,251
21/08/2014,17,2014,960,1111,2646,2344,2764,2168,1672,0,1639,411,309,115,396,2001,1954,949,,453,3155,2928,501,717,814,702,405,180,1681,797,198,274
21/08/2014,18,1286,642,507,1119,2138,2430,1615,1173,0,662,251,372,174,224,1341,927,580,,330,2115,1218,240,664,432,881,654,128,1283,721,418,173
21/08/2014,19,1004,275,186,304,1900,1421,874,665,0,182,116,158,51,113,795,704,301,,329,1604,583,122,582,192,908,560,89,720,676,354,69
21/08/2014,20,929,193,135,219,1350,1204,598,480,0,118,63,113,74,57,598,574,263,,297,1061,424,94,494,102,674,455,73,325,529,348,41
21/08/2014,21,819,143,87,149,1266,992,231,261,0,46,81,100,22,39,478,478,189,,250,853,372,98,545,101,523,326,69,567,547,208,38
21/08/2014,22,426,127,67,77,877,977,195,181,0,45,27,154,81,24,434,343,153,,136,687,187,76,353,107,329,308,45,235,404,302,54
21/08/2014,23,151,84,36,58,534,370,88,87,0,20,48,20,16,12,227,105,103,,143,397,150,64,209,72,134,128,25,196,260,148,22
22/08/2014,0,54,36,17,18,195,139,51,38,0,9,11,18,7,5,78,93,23,,90,151,71,14,168,48,98,100,8,36,192,72,4
22/08/2014,1,33,15,6,11,139,94,41,19,0,4,1,4,2,2,43,38,16,,43,60,14,29,152,10,27,87,17,30,77,32,3
22/08/2014,2,23,18,4,9,62,68,25,14,0,2,3,10,0,2,15,48,10,,19,47,28,6,84,2,31,28,5,8,82,35,1
22/08/2014,3,15,7,6,17,54,28,13,14,0,3,2,4,0,0,30,16,9,,27,36,5,0,46,11,18,10,3,24,43,3,3
22/08/2014,4,10,3,4,8,28,48,11,4,0,3,4,7,2,2,27,10,23,,6,37,15,3,45,4,18,7,7,38,90,9,6
22/08/2014,5,37,65,32,119,54,85,19,35,0,57,14,10,7,16,80,103,69,,67,124,159,24,68,41,13,17,11,99,59,4,19
22/08/2014,6,67,220,157,696,142,186,61,66,0,488,56,70,26,102,364,397,206,,150,425,653,152,70,188,22,19,29,289,43,10,71
22/08/2014,7,289,763,795,2320,388,383,294,243,0,1719,213,186,61,222,692,927,434,,214,1216,1927,467,142,354,59,57,101,562,147,38,173
22/08/2014,8,710,1606,1255,4381,891,919,604,520,0,2319,378,305,65,354,1250,1635,831,,533,1995,2458,791,257,663,178,114,172,1189,265,166,355
22/08/2014,9,539,631,516,1327,871,1271,592,682,0,773,263,210,59,137,1138,681,349,,640,1513,1170,354,275,467,192,105,161,1232,288,128,222
22/08/2014,10,782,527,353,699,1018,1617,972,1100,0,376,184,175,101,121,1020,725,301,,903,1338,987,354,286,401,323,165,195,1195,419,198,192
22/08/2014,11,1019,661,356,718,1366,2384,1535,1770,0,526,148,189,72,235,1269,1129,364,,924,1640,1173,520,568,435,457,246,249,1797,646,130,152
22/08/2014,12,1435,1361,617,795,2088,3011,undefined,undefined,0,914,400,351,151,491,1596,1509,493,,1658,1787,1553,509,921,641,806,482,259,1613,1082,420,270
22/08/2014,13,1592,1154,538,1025,2553,3227,2236,2735,0,813,286,286,220,553,1683,1708,564,,1330,2201,1370,514,953,867,1069,486,252,1274,989,453,229
22/08/2014,14,1433,615,457,798,2070,3029,1995,2140,0,579,260,297,156,239,1741,1325,584,,1080,2170,1209,373,687,618,707,347,216,1511,661,271,161
22/08/2014,15,1708,609,581,1223,2249,2546,2099,2362,0,844,208,321,167,235,1405,1131,506,,770,2407,1648,396,812,828,730,284,144,1189,608,215,186
22/08/2014,16,1918,804,736,2363,2440,2896,2276,2137,0,1241,281,400,184,313,1526,1329,620,,656,2777,1901,340,712,849,824,379,171,1514,705,289,312
22/08/2014,17,1892,926,1070,1896,2961,3254,2882,2155,0,1384,349,882,523,440,2423,2004,992,,483,3363,2324,431,988,1175,1107,597,158,1873,988,417,382
22/08/2014,18,1507,625,495,830,2291,2966,1896,1496,0,602,256,1488,1646,277,2275,1481,577,,475,2034,1357,302,1135,832,1163,816,154,1800,1054,295,161
22/08/2014,19,1351,374,200,311,2187,1934,1444,1150,0,255,263,1824,1488,175,1573,671,337,,277,1608,748,215,1085,505,1187,1186,99,1373,1004,563,85
22/08/2014,20,1302,302,148,174,2354,1853,1222,930,0,151,106,608,353,112,1072,843,303,,271,1449,547,161,925,434,1097,794,95,673,978,641,45
22/08/2014,21,1160,247,102,158,2217,1574,485,363,0,117,109,286,135,61,1297,889,340,,263,1382,368,97,820,331,944,713,107,1495,839,602,78
22/08/2014,22,668,202,120,106,1745,1240,363,263,0,73,83,185,109,38,1022,722,352,,186,1107,330,158,930,256,812,773,57,626,970,547,67
22/08/2014,23,522,96,57,133,1233,691,236,240,0,60,36,88,30,32,587,573,365,,242,693,270,98,638,206,449,539,73,236,787,271,34
23/08/2014,0,256,69,36,58,668,506,148,160,0,28,10,26,6,14,269,321,139,,113,486,102,57,578,182,234,403,41,118,618,257,22
23/08/2014,1,135,33,26,20,407,283,97,101,0,7,20,14,12,8,118,162,62,,90,198,42,28,329,43,184,306,22,48,317,108,4
23/08/2014,2,70,10,8,12,227,190,47,46,0,7,3,13,2,3,106,86,28,,86,77,21,13,358,39,113,191,35,61,338,44,6
23/08/2014,3,40,9,5,7,162,136,37,23,0,5,5,20,0,1,58,67,21,,97,90,23,4,297,21,43,124,23,42,268,5,1
23/08/2014,4,52,6,4,10,81,87,35,23,0,10,4,6,1,1,52,73,47,,57,83,34,9,156,14,22,44,6,38,190,3,3
23/08/2014,5,53,29,13,12,85,68,29,20,0,16,9,5,2,1,35,48,57,,74,73,63,6,90,20,16,16,8,32,120,17,8
23/08/2014,6,30,45,13,16,88,71,29,27,0,24,12,15,2,30,68,75,79,,123,152,128,48,135,67,25,45,25,80,85,8,19
23/08/2014,7,59,69,37,27,220,207,80,72,0,53,26,70,18,56,133,157,95,,231,362,282,71,60,119,55,27,60,74,105,25,40
23/08/2014,8,114,102,96,70,342,389,233,266,0,92,44,97,35,99,352,288,178,,478,596,496,105,90,346,81,55,118,262,111,52,108
23/08/2014,9,323,189,142,82,575,931,571,796,0,111,65,171,60,152,760,521,306,,902,939,572,120,232,486,165,92,242,639,247,90,82
23/08/2014,10,680,168,157,127,956,1610,1127,1338,0,138,50,339,167,177,874,757,309,,1038,1370,791,175,361,669,380,132,360,933,454,131,89
23/08/2014,11,975,192,167,117,1664,2238,1791,1775,0,92,79,472,247,182,1415,949,327,,1391,1800,669,177,457,751,734,396,379,1344,646,199,72
23/08/2014,12,1160,197,207,85,2427,2822,2502,2250,0,153,135,845,260,211,2088,976,462,,1622,2093,716,155,553,1069,1101,577,382,1443,831,276,125
23/08/2014,13,1382,295,196,89,2149,2713,2201,2698,0,170,152,1233,327,302,2365,1039,537,,1751,1869,961,181,751,978,995,346,315,2198,813,300,91
23/08/2014,14,1575,297,225,97,2283,2971,2577,2982,0,151,107,492,279,223,2012,1293,475,,1250,2217,758,202,851,1149,950,412,319,1366,773,419,93
23/08/2014,15,1559,270,208,70,2316,3022,2548,3179,0,147,90,441,249,241,1761,1415,535,,952,2350,854,224,802,1029,978,313,264,1566,686,443,75
23/08/2014,16,1810,290,183,99,2500,3242,2530,2558,0,129,159,1286,246,266,2678,1585,557,,501,2468,869,164,904,989,956,494,156,2341,792,361,120
23/08/2014,17,1355,446,232,64,2474,2390,1680,1901,0,147,106,561,253,176,1991,1261,584,,439,1964,853,284,1071,973,1148,657,105,1298,820,295,180
23/08/2014,18,1202,507,231,89,2021,2004,1115,1109,0,111,106,358,178,108,2193,1158,672,,334,1744,672,159,1001,480,1051,1022,90,1604,1021,422,281
23/08/2014,19,1123,330,94,73,2269,1515,701,529,0,89,72,323,135,76,1258,807,409,,224,1237,456,169,950,300,1076,738,82,1070,912,754,181
23/08/2014,20,980,276,106,98,2062,1323,438,327,0,54,59,279,128,51,884,753,298,,209,997,336,160,744,248,901,620,60,408,798,777,32
23/08/2014,21,826,144,54,41,1767,1026,309,222,0,25,58,210,59,43,873,597,262,,184,982,243,147,671,271,770,552,44,949,719,760,44
23/08/2014,22,672,382,174,78,1704,1350,317,350,0,50,82,206,74,59,1899,710,480,,217,1138,421,187,814,326,753,677,47,1129,843,393,326
23/08/2014,23,504,181,123,85,1331,1106,258,240,0,45,52,172,34,56,836,464,289,,160,817,395,162,729,220,453,593,44,396,776,390,100
24/08/2014,0,304,90,132,53,684,825,137,192,0,23,15,34,27,22,405,424,244,,110,524,182,95,759,106,305,327,28,156,685,275,38
24/08/2014,1,163,40,19,44,431,472,110,117,0,17,21,33,15,5,256,175,81,,101,323,74,45,541,78,194,219,31,110,553,123,17
24/08/2014,2,127,29,24,17,338,474,65,85,0,2,2,16,5,5,195,143,63,,95,247,42,51,543,54,141,185,5,99,319,73,3
24/08/2014,3,56,22,15,13,144,524,44,54,0,14,6,9,0,4,79,94,57,,87,102,31,25,444,32,55,86,11,32,271,19,2
24/08/2014,4,12,14,9,14,82,397,55,49,0,3,10,13,2,0,36,73,36,,29,72,22,24,178,13,27,90,11,44,166,10,4
24/08/2014,5,40,21,1,17,97,93,37,33,0,4,4,1,0,5,43,41,30,,42,87,29,12,112,13,24,16,7,40,169,11,13
24/08/2014,6,29,22,6,8,64,110,16,17,0,17,12,15,4,2,66,46,38,,26,118,48,26,94,47,12,29,22,85,92,12,18
24/08/2014,7,56,47,23,31,141,167,60,57,0,28,12,35,18,31,96,114,86,,144,159,204,106,74,82,29,20,16,85,100,9,37
24/08/2014,8,110,101,63,55,204,260,140,144,0,70,45,134,37,79,263,195,211,,300,431,367,107,106,147,62,34,79,269,120,22,54
24/08/2014,9,222,179,109,35,514,586,378,534,0,92,53,194,64,106,576,468,216,,491,677,456,187,186,421,130,62,157,603,258,81,72
24/08/2014,10,550,212,177,64,782,1301,910,1176,0,76,58,290,124,139,835,705,300,,940,1177,631,185,251,474,366,166,301,1144,433,152,47
24/08/2014,11,750,200,129,47,1284,1853,1605,1329,0,85,61,306,163,134,1210,961,383,,1209,1597,498,143,441,723,663,421,293,1493,543,263,86
24/08/2014,12,987,266,167,76,1915,1984,1939,1717,0,95,131,316,182,141,1633,887,392,,1444,1367,538,139,576,1189,1004,589,318,1493,790,252,94
24/08/2014,13,1081,244,159,65,1934,2372,1862,1892,0,99,92,561,283,138,1741,995,464,,1605,1690,621,147,792,796,935,646,321,1610,852,443,64
24/08/2014,14,1210,360,150,84,1965,2469,2079,2071,0,110,83,860,219,235,1595,1121,421,,1161,1869,868,222,829,905,916,395,265,1865,823,397,74
24/08/2014,15,1080,251,128,81,1780,2730,2041,2283,0,124,39,262,110,99,1406,1215,516,,937,2005,612,156,638,853,769,364,263,1439,764,466,91
24/08/2014,16,1340,205,75,40,1658,1951,1706,1465,0,101,71,249,119,105,1188,783,350,,486,1664,505,132,648,621,756,312,109,993,655,235,76
24/08/2014,17,1005,236,85,54,1794,1519,1018,912,0,96,104,301,97,101,1301,666,333,,319,1295,557,133,592,673,720,416,82,1072,579,257,57
24/08/2014,18,724,178,63,59,1443,1262,699,509,0,90,107,301,105,79,646,679,226,,242,1137,580,146,627,289,693,566,60,290,586,502,53
24/08/2014,19,662,209,35,32,1414,1450,301,258,0,59,49,138,78,49,591,509,224,,174,985,399,138,431,131,701,414,65,303,574,457,79
24/08/2014,20,527,95,42,38,1200,887,261,179,0,40,58,150,39,29,411,458,178,,165,860,232,103,406,119,615,400,42,154,427,453,22
24/08/2014,21,430,92,25,30,753,658,152,145,0,30,49,59,25,24,350,334,168,,133,501,199,97,291,131,397,271,30,155,303,216,22
24/08/2014,22,176,76,22,14,530,538,71,74,0,18,32,54,13,6,298,181,143,,94,445,134,58,224,137,213,180,27,97,263,98,44
24/08/2014,23,82,26,16,22,289,558,40,50,0,15,20,16,7,6,120,141,82,,51,241,92,30,196,25,105,85,15,25,176,71,24
25/08/2014,0,39,24,5,24,93,59,21,25,0,6,1,7,6,0,33,55,33,,44,78,31,36,74,156,47,19,12,24,137,58,10
25/08/2014,1,36,16,1,6,53,36,18,12,0,2,19,13,0,1,26,33,21,,38,24,11,10,50,8,40,10,2,10,60,13,5
25/08/2014,2,7,11,4,8,35,24,3,3,0,1,6,4,2,0,16,22,10,,18,40,10,8,21,4,24,16,1,15,74,4,0
25/08/2014,3,7,4,0,7,20,21,1,19,0,4,1,4,1,2,9,17,17,,12,27,4,2,64,4,24,16,0,7,94,2,2
25/08/2014,4,14,8,1,6,24,34,10,9,0,0,5,3,0,0,35,23,28,,9,46,21,33,26,7,8,3,0,38,24,8,1
25/08/2014,5,14,43,46,84,55,71,23,32,0,65,11,8,0,28,79,133,67,,32,130,182,47,16,47,15,6,5,83,33,4,13
25/08/2014,6,75,196,157,619,175,154,81,43,0,519,67,70,17,97,305,218,194,,93,497,589,138,82,160,35,20,14,199,44,22,54
25/08/2014,7,224,692,681,2159,421,568,311,200,0,1357,235,159,35,230,860,982,499,,160,1102,1703,366,125,463,65,62,54,625,128,58,179
25/08/2014,8,596,1636,1389,4503,709,909,512,523,0,2553,383,261,78,335,1329,1807,860,,388,2049,2760,772,252,494,124,120,106,1088,234,152,379
25/08/2014,9,629,801,577,1465,764,1075,613,623,0,859,223,145,97,123,669,771,274,,321,1340,1403,428,159,282,143,111,62,644,282,148,186
25/08/2014,10,641,411,367,637,941,1344,938,985,0,371,115,125,44,83,686,711,314,,399,1327,930,275,301,243,319,210,98,676,435,174,112
25/08/2014,11,805,501,272,599,1250,2131,1415,1122,0,338,147,129,39,97,936,711,233,,482,1257,816,218,432,316,462,295,58,652,576,102,125
25/08/2014,12,1220,1276,553,940,2160,2454,1854,2212,0,859,362,306,141,362,1225,1236,441,,951,1934,1469,499,886,550,703,533,137,977,1127,344,193
25/08/2014,13,1202,968,430,1044,1793,2680,2001,2249,0,718,208,189,92,240,1240,1164,339,,582,1993,1242,438,1034,420,732,452,84,985,821,260,154
25/08/2014,14,1304,577,395,625,1771,2332,1609,1813,0,414,138,118,40,123,1124,880,316,,436,1880,1110,302,628,370,676,248,105,980,616,230,148
25/08/2014,15,1332,438,553,1033,1790,2345,1451,1685,0,808,122,132,53,103,985,743,342,,414,2198,1153,249,549,495,600,262,106,988,534,252,148
25/08/2014,16,1628,588,720,2068,2029,2040,1584,1421,0,1323,258,124,50,212,1339,1153,623,,439,2167,1916,308,597,649,759,297,99,1085,507,131,279
25/08/2014,17,1482,914,1215,2863,1750,2105,1494,1220,0,1786,334,254,82,428,1874,1857,1094,,511,2815,2618,411,778,653,673,448,118,1473,620,257,271
25/08/2014,18,1073,515,528,1048,1577,1567,1056,714,0,630,219,182,75,194,997,952,477,,352,1961,1223,232,718,343,776,473,108,946,623,277,160
25/08/2014,19,860,192,168,306,1468,1250,468,327,0,176,81,106,31,85,657,586,258,,262,1423,667,140,628,237,666,746,93,693,574,269,74
25/08/2014,20,689,112,102,134,1204,624,271,247,0,107,46,68,30,36,424,437,175,,209,1029,337,82,514,100,531,339,93,294,366,174,31
25/08/2014,21,481,105,57,88,906,501,195,145,0,67,37,48,13,13,514,357,157,,158,621,265,63,346,72,329,215,57,345,312,117,47
25/08/2014,22,245,62,53,47,490,337,81,84,0,55,36,33,8,16,343,271,99,,125,454,188,52,225,72,142,130,35,228,198,110,35
25/08/2014,23,106,58,16,49,271,199,41,49,0,26,9,9,3,6,121,119,86,,70,218,143,29,171,29,86,193,15,73,126,42,11
26/08/2014,0,28,19,4,23,97,78,30,9,0,6,3,4,2,3,45,42,21,,45,78,19,8,85,20,36,47,6,34,46,26,9
26/08/2014,1,32,5,4,6,39,30,10,11,0,3,1,2,0,1,9,21,8,,19,14,12,0,43,5,17,12,2,10,46,7,1
26/08/2014,2,6,4,1,5,34,14,9,13,0,5,1,0,0,0,27,16,9,,14,18,4,7,30,4,13,2,0,13,22,13,2
26/08/2014,3,2,10,1,3,14,17,2,10,0,1,4,7,0,3,28,14,16,,22,10,7,0,46,8,6,16,2,20,8,1,1
26/08/2014,4,12,10,1,3,34,27,6,9,0,4,7,2,1,0,24,9,34,,5,32,10,2,17,7,10,3,6,42,23,11,1
26/08/2014,5,24,58,49,116,80,83,29,27,0,74,8,7,5,17,91,102,59,,38,174,129,32,16,60,14,5,14,136,24,5,24
26/08/2014,6,72,195,146,700,197,167,106,56,0,335,87,55,22,120,318,459,208,,131,425,653,135,89,169,23,24,25,336,54,12,66
26/08/2014,7,246,788,697,2309,466,534,244,212,0,1323,258,203,65,271,928,1231,552,,282,1162,1771,430,145,469,77,71,75,693,130,84,224
26/08/2014,8,579,1570,1283,4517,655,870,560,517,0,2536,390,269,68,339,1203,1493,719,,411,1954,2722,744,233,577,140,124,138,1116,262,143,365
26/08/2014,9,514,709,615,1645,821,1043,618,548,0,1149,235,117,23,148,1087,726,287,,529,1320,1675,500,178,300,162,102,129,802,266,136,184
26/08/2014,10,734,538,428,756,957,1303,992,1027,0,468,144,193,124,104,740,649,261,,728,1300,957,317,274,251,306,212,176,864,378,115,168
26/08/2014,11,1013,599,359,746,1505,1843,1284,1054,0,409,218,132,75,125,1486,859,351,,936,1320,854,270,458,353,358,282,194,912,478,121,194
26/08/2014,13,1530,1133,553,1180,2140,2448,2031,2410,0,794,286,342,215,390,1163,1259,418,,1177,2170,1351,466,810,539,776,403,206,1218,851,382,214
