Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
18/07/2014,22,585,267,162,162,1601,1204,534,439,0,165,200,1037,81,131,609,551,259,3,219,898,0,244,709,207,596,708,66,349,814,346,51
18/07/2014,23,398,126,63,97,1039,1545,184,223,0,59,92,98,21,14,423,438,219,2,144,750,0,110,512,98,420,468,48,183,499,291,34
19/07/2014,0,168,93,34,39,578,637,156,106,0,34,28,41,4,10,226,252,174,24,83,466,0,75,548,59,299,404,26,67,415,186,21
19/07/2014,1,144,14,31,20,239,252,77,82,0,11,23,9,3,10,137,104,53,1,66,170,0,27,458,27,175,211,15,47,324,48,8
19/07/2014,2,74,20,9,12,242,173,51,36,0,12,8,13,2,6,102,72,26,7,59,69,0,23,344,17,97,158,6,43,191,21,2
19/07/2014,3,56,7,10,9,143,153,38,49,0,7,12,1,0,2,34,39,31,0,60,83,0,13,257,10,61,68,8,21,140,18,1
19/07/2014,4,38,15,4,11,54,92,17,23,0,7,11,7,0,1,46,77,55,0,39,34,0,14,134,6,45,87,5,27,75,8,10
19/07/2014,5,49,28,12,9,100,99,23,19,0,9,20,11,3,2,66,43,59,2,48,91,0,24,181,15,32,15,13,34,76,9,9
19/07/2014,6,34,48,27,17,83,82,26,19,0,34,13,18,5,24,52,59,48,2,104,158,0,51,96,36,18,32,18,41,44,5,22
19/07/2014,7,79,68,53,26,272,265,96,90,0,50,15,33,8,31,163,116,116,4,212,189,0,100,60,93,30,22,48,103,49,28,32
19/07/2014,8,125,120,89,59,360,433,316,261,0,69,57,73,21,56,262,300,158,13,389,591,0,131,120,144,74,85,163,253,161,45,71
19/07/2014,9,290,184,98,58,489,919,595,609,0,115,85,145,32,77,461,449,202,22,728,914,0,204,181,263,182,142,211,262,259,99,62
19/07/2014,10,548,203,106,71,936,1248,1134,1092,0,112,66,177,65,106,783,598,301,26,943,1280,0,165,370,440,412,177,331,579,453,118,75
19/07/2014,11,975,307,121,75,1353,2104,1667,1719,0,117,75,247,134,130,1433,821,307,37,1232,1633,0,182,504,621,686,369,299,1027,499,116,95
19/07/2014,12,1232,268,130,83,2194,2750,2240,2233,0,108,85,264,126,169,1658,924,336,38,1630,1608,0,193,653,778,828,541,368,1713,721,256,69
19/07/2014,13,1682,345,227,103,2331,2910,2586,2958,0,142,116,320,152,167,2107,1041,389,44,1798,2040,0,204,754,684,1063,637,408,1974,870,335,62
19/07/2014,14,1928,341,155,103,2552,2987,2460,2650,0,144,103,322,110,177,1457,1268,511,67,1262,2268,0,228,952,828,1011,548,392,1074,966,357,79
19/07/2014,15,1782,278,146,75,2350,2942,2626,2889,0,162,101,417,135,202,2461,1010,449,68,1005,2523,0,252,954,913,999,417,196,1807,771,300,88
19/07/2014,16,1873,345,153,86,2189,2852,2457,2406,0,155,68,368,140,164,2069,1164,396,70,486,1917,0,238,710,745,797,391,121,1833,739,268,113
19/07/2014,17,1437,498,183,72,2205,2438,1814,1653,0,93,63,240,125,98,1450,988,366,19,358,1834,0,210,785,608,958,565,91,1134,814,354,86
19/07/2014,18,1134,483,138,61,1884,1587,1361,818,0,114,110,370,152,89,1201,916,322,11,310,1518,0,199,802,341,1049,922,103,871,1002,408,84
19/07/2014,19,1170,356,130,54,2051,1410,851,464,0,96,145,557,127,134,1087,647,315,62,256,1329,0,250,963,236,1182,1027,77,712,832,717,74
19/07/2014,20,947,266,111,36,1901,1439,403,339,0,66,92,231,92,66,982,695,254,14,257,1238,0,192,737,160,995,838,41,365,897,602,60
19/07/2014,21,579,173,74,72,1704,1505,332,351,0,50,47,188,82,34,1075,610,227,10,207,917,0,175,770,218,666,713,45,705,808,698,48
19/07/2014,22,525,194,89,62,1525,1087,287,312,0,29,67,134,60,35,867,557,267,14,155,912,0,127,755,128,605,829,64,760,821,526,41
19/07/2014,23,473,152,49,37,1088,1015,340,240,0,30,34,71,21,25,511,479,215,16,129,610,0,97,629,133,441,556,30,281,815,411,46
20/07/2014,0,311,61,35,37,637,897,133,170,0,21,24,23,8,8,390,275,177,7,114,495,0,75,779,126,373,300,31,245,653,206,22
20/07/2014,1,182,29,20,43,341,313,102,107,0,5,8,11,9,6,211,171,74,1,85,213,0,55,557,39,266,287,26,70,519,133,6
20/07/2014,2,118,10,20,22,316,367,80,110,0,3,8,5,1,4,113,131,45,0,88,167,0,24,516,20,164,207,17,48,348,39,6
20/07/2014,3,68,28,18,26,222,251,72,74,0,8,5,3,1,1,64,126,66,8,87,197,48,23,542,25,108,135,13,27,395,30,3
20/07/2014,4,30,16,5,27,65,144,40,51,0,7,0,3,2,0,47,88,51,1,20,57,0,28,306,22,43,99,10,19,169,37,1
20/07/2014,5,35,27,8,7,67,143,40,41,0,4,4,5,2,3,57,52,34,2,48,63,0,13,131,12,34,17,2,37,85,7,5
20/07/2014,6,26,22,8,6,55,105,37,29,0,11,6,2,2,9,72,47,22,0,44,79,0,28,117,58,28,24,21,65,100,5,11
20/07/2014,7,73,39,21,14,204,183,62,62,0,21,13,35,12,22,85,110,75,2,135,190,0,70,63,80,38,35,20,132,85,15,17
20/07/2014,8,104,73,38,44,200,235,164,174,0,46,24,101,24,66,243,218,149,5,314,401,0,164,97,225,70,31,78,292,99,24,45
20/07/2014,9,235,161,74,29,402,613,397,402,0,53,67,149,45,91,444,347,199,11,468,694,0,203,185,360,127,109,100,597,218,35,60
20/07/2014,10,500,180,132,52,707,1132,803,871,0,91,41,213,109,140,945,541,327,32,763,1157,0,122,204,567,357,199,199,1159,356,156,103
20/07/2014,11,747,208,100,95,1202,1753,1427,1333,0,100,87,298,147,121,1344,735,343,58,1211,1182,0,170,399,793,457,325,248,1529,500,208,60
20/07/2014,12,954,360,140,65,1819,2690,1939,2058,0,91,69,445,234,179,1681,966,356,86,1465,1540,0,142,647,731,816,662,318,2031,907,321,86
20/07/2014,13,1165,357,112,55,1871,2329,2430,1851,0,95,125,514,222,155,1611,987,339,131,1274,1654,0,187,694,942,1041,771,402,1656,830,390,89
20/07/2014,14,1402,381,143,92,1963,2403,2364,2219,0,113,121,490,248,213,1920,952,465,88,1319,1943,0,227,756,1088,1102,488,323,1989,850,451,78
20/07/2014,15,1444,270,87,77,2079,2643,2334,2425,0,171,117,1138,383,293,1891,1067,444,91,1014,2182,0,192,651,1170,1031,436,298,1855,714,451,89
20/07/2014,16,1506,209,100,60,1889,2610,2002,1843,0,91,118,895,254,220,1689,1023,377,98,575,1838,0,170,761,884,834,324,128,1611,629,398,67
20/07/2014,17,1172,227,100,63,1683,1660,1446,1220,0,73,64,250,89,127,1337,887,394,46,352,1597,0,143,750,723,815,585,115,1070,672,413,92
20/07/2014,18,809,259,63,43,1535,1298,1013,457,0,83,55,163,129,67,769,739,309,4,209,1316,0,119,727,482,983,608,61,482,743,324,60
20/07/2014,19,819,146,41,55,1589,1038,416,353,0,166,198,1375,141,182,617,447,258,10,197,1003,0,172,672,330,826,567,51,319,724,444,35
20/07/2014,20,646,126,55,48,1316,850,245,201,0,49,70,145,66,64,460,464,189,2,174,793,0,114,462,405,678,489,53,199,533,467,17
20/07/2014,21,421,99,29,48,992,703,159,186,0,36,23,92,25,27,513,445,251,0,159,783,0,146,404,466,411,278,39,230,375,329,21
20/07/2014,22,253,48,25,45,591,407,125,104,0,22,23,63,18,6,256,282,132,0,88,477,0,66,331,137,224,182,41,110,250,243,25
20/07/2014,23,118,18,15,18,245,210,24,51,0,13,7,14,5,9,122,163,118,0,82,225,0,40,165,74,109,134,14,50,213,103,17
21/07/2014,0,28,21,5,15,130,67,34,26,0,7,4,10,0,0,48,64,27,0,49,86,0,10,82,11,48,29,14,32,100,31,1
21/07/2014,1,33,1,1,3,52,49,29,27,0,2,7,12,3,0,37,51,9,0,17,23,0,9,55,8,18,14,4,17,103,2,1
21/07/2014,2,18,6,3,3,27,24,4,6,0,4,1,3,0,0,12,30,11,0,17,34,0,12,46,1,15,13,2,8,105,2,0
21/07/2014,3,2,6,2,2,16,26,4,9,0,1,1,2,0,1,33,9,5,0,9,16,0,3,65,3,10,6,2,24,28,8,0
21/07/2014,4,11,4,1,2,18,30,3,10,0,6,4,4,4,4,38,20,36,0,9,21,0,5,58,20,14,8,1,28,36,6,1
21/07/2014,5,46,57,31,82,80,83,28,27,0,65,14,14,5,29,107,91,51,0,24,95,0,28,36,100,15,9,8,110,49,9,25
21/07/2014,6,71,177,192,638,156,175,64,58,0,360,73,46,16,95,352,325,139,7,63,468,0,133,58,235,14,15,16,344,56,12,49
21/07/2014,7,266,743,755,2372,423,410,241,239,0,1285,232,170,50,219,656,1088,431,21,180,1156,0,419,137,386,74,60,49,597,141,69,196
21/07/2014,8,589,1762,1366,4076,791,872,643,420,0,2835,318,208,83,390,1188,2006,872,36,306,2056,0,853,284,595,161,113,101,1139,351,157,365
21/07/2014,9,555,669,548,1425,748,1016,541,506,0,977,192,126,41,117,730,584,309,44,310,1280,0,315,205,561,173,94,60,707,260,141,199
21/07/2014,10,682,452,337,729,1018,1480,900,856,0,367,96,106,53,117,808,646,229,23,334,1169,0,297,285,511,274,192,62,644,410,168,124
21/07/2014,11,1132,596,346,656,1476,2204,1354,1395,0,345,110,152,48,151,1029,804,334,32,503,1348,0,304,476,598,469,272,89,886,544,124,155
21/07/2014,12,1449,1368,540,1052,1983,2690,2628,2644,0,863,327,363,148,444,1121,1528,445,54,865,2261,0,556,1124,803,937,562,157,944,1022,201,208
21/07/2014,13,1671,1071,450,852,2134,2825,2557,2319,0,732,230,220,111,296,1227,1500,520,99,685,2369,0,439,1022,722,898,503,89,980,909,284,181
21/07/2014,14,1481,499,336,719,1995,2626,1817,1753,0,509,152,148,75,130,1135,929,440,21,504,2325,0,243,572,681,783,340,91,861,629,265,130
21/07/2014,15,1638,489,453,987,2052,2705,1885,1806,0,802,107,151,50,170,1217,952,389,28,493,1994,0,294,579,714,658,290,88,978,606,229,187
21/07/2014,16,1873,596,952,2164,2229,2725,1804,1701,0,1266,202,183,86,233,1255,1289,607,38,472,2341,0,351,620,757,641,318,106,1511,594,218,252
21/07/2014,17,1624,988,1153,2637,1956,2224,1977,1556,0,1971,293,309,86,494,2160,1991,1117,42,453,3135,0,524,781,983,773,410,174,1719,689,273,328
21/07/2014,18,1171,492,455,847,1614,1571,1091,616,0,749,170,116,48,288,1059,948,587,30,362,2129,0,307,713,615,844,582,87,939,687,297,131
21/07/2014,19,974,240,157,267,1388,1261,362,333,0,211,98,114,71,84,806,613,299,9,281,1168,0,183,572,308,715,442,66,504,625,266,57
21/07/2014,20,771,200,103,142,1337,991,373,226,0,110,58,100,40,51,829,481,209,4,240,905,0,126,458,310,562,358,60,581,472,303,39
21/07/2014,21,375,129,65,81,896,577,218,169,0,58,40,57,37,19,403,385,185,3,165,757,0,109,436,157,399,255,62,280,317,152,36
21/07/2014,22,239,108,63,57,556,367,120,125,0,43,25,35,3,10,264,284,110,2,97,577,0,85,339,102,209,204,32,207,187,120,24
21/07/2014,23,85,40,15,32,239,197,43,39,0,9,4,8,1,4,133,128,102,0,69,295,0,19,140,51,82,38,4,67,148,65,8
22/07/2014,0,23,21,5,13,103,82,19,20,0,5,3,1,1,0,71,55,28,0,61,65,0,11,126,21,40,35,15,29,51,30,4
22/07/2014,1,43,6,0,6,48,35,15,14,0,1,1,4,0,1,30,18,10,0,23,38,0,13,68,1,34,9,2,13,53,22,2
22/07/2014,2,8,7,2,9,21,15,10,5,0,0,3,1,0,0,6,11,6,1,15,10,0,12,19,5,15,8,2,6,14,8,0
22/07/2014,3,10,12,1,2,13,21,8,7,0,1,2,0,0,0,12,11,2,0,18,15,0,6,53,1,21,7,0,16,7,1,0
22/07/2014,4,13,1,0,1,38,29,10,2,0,1,2,0,1,1,37,28,23,0,17,39,0,3,28,4,3,4,2,37,19,10,3
22/07/2014,5,33,48,33,139,72,85,20,23,0,69,16,7,2,34,91,123,60,0,60,140,0,28,22,73,15,7,15,66,20,11,10
22/07/2014,6,93,229,206,808,189,181,83,79,0,415,64,54,23,125,267,439,236,13,143,534,0,152,108,253,18,18,26,240,65,6,49
22/07/2014,7,209,814,875,2586,318,423,302,234,0,1307,259,155,70,274,685,1234,494,18,213,1234,0,530,140,397,64,72,87,668,149,93,196
22/07/2014,8,641,1400,1368,4221,732,999,598,510,0,2760,362,234,93,387,1243,1741,858,24,404,2206,0,748,232,740,166,116,137,1210,292,147,377
22/07/2014,9,515,701,567,1525,637,1011,512,461,0,999,191,111,29,121,811,783,305,17,496,1072,0,343,214,536,183,97,76,532,255,141,175
22/07/2014,10,716,478,377,653,965,1442,818,844,0,418,118,76,34,102,741,720,222,21,719,1167,0,271,273,604,299,169,115,533,307,168,120
22/07/2014,11,975,564,404,746,1396,1606,1359,1331,0,381,133,153,53,135,715,795,247,13,931,1442,0,296,432,386,369,274,158,608,472,186,117
22/07/2014,12,1430,1265,494,1173,1852,2545,2398,2499,0,961,279,294,139,405,1137,1450,461,55,1392,2210,0,490,1067,680,836,543,283,926,904,296,227
22/07/2014,13,1588,902,437,979,2011,1644,2043,2165,0,809,231,205,124,355,938,1197,433,24,1265,2315,1181,398,865,829,843,469,190,855,888,332,193
22/07/2014,14,1487,518,398,767,1932,2511,1824,1702,0,553,145,151,84,174,1089,944,496,18,882,1794,631,311,589,728,591,315,180,716,618,262,143
22/07/2014,15,1625,606,502,1110,2095,2511,1779,1827,0,850,165,132,79,211,1292,994,424,32,642,2041,792,295,546,1738,607,294,130,849,612,180,171
22/07/2014,16,1700,655,1024,2357,2428,2637,1838,1798,0,1290,238,186,109,216,1448,1501,720,34,460,2464,1155,420,694,833,709,372,108,1307,572,191,268
22/07/2014,17,1668,1041,1146,2341,2177,2487,2071,1733,0,1969,404,265,84,436,2145,1749,1194,39,449,3202,1806,454,978,1024,781,483,182,1918,715,294,350
22/07/2014,18,1216,532,507,966,1883,1702,1206,817,0,797,198,195,61,255,1365,1006,616,19,366,2250,1021,269,732,592,981,474,171,1048,690,335,160
22/07/2014,19,1062,267,204,345,1686,1409,453,345,0,232,107,88,24,114,791,639,303,8,307,1333,454,143,670,274,711,486,107,474,597,330,100
22/07/2014,20,801,203,104,168,1386,1087,275,269,0,147,72,72,27,52,612,491,253,3,230,1010,236,122,512,228,565,437,58,262,492,252,48
22/07/2014,21,467,149,62,121,1006,698,181,190,0,61,73,44,20,32,515,393,138,2,154,747,216,121,398,103,397,290,46,336,354,292,48
22/07/2014,22,274,124,30,77,583,368,157,74,0,52,24,30,12,12,435,308,143,7,130,495,116,94,292,95,289,316,39,378,320,159,36
22/07/2014,23,115,50,29,33,303,234,51,39,0,15,13,20,0,8,140,157,111,2,53,268,92,48,148,49,130,76,10,59,179,127,9
23/07/2014,0,33,39,2,9,115,107,32,21,0,4,3,16,0,2,99,49,32,0,44,99,19,12,53,19,67,31,8,37,88,35,7
23/07/2014,1,23,5,3,6,52,34,10,5,0,1,1,2,2,0,12,22,14,0,43,28,4,12,48,11,22,17,4,16,47,18,7
23/07/2014,2,12,5,4,3,10,15,5,5,0,0,3,3,1,0,12,13,7,0,38,25,8,12,43,4,12,16,3,3,40,10,0
23/07/2014,3,8,5,0,6,11,19,10,2,0,1,2,0,0,0,20,9,4,0,11,10,2,0,36,18,8,10,2,18,16,5,0
23/07/2014,4,8,10,2,5,60,35,10,3,0,0,0,3,2,5,35,19,39,0,19,12,13,0,15,2,12,5,1,27,28,10,2
23/07/2014,5,28,69,42,143,76,101,11,21,0,66,14,12,6,34,104,107,75,3,37,123,80,31,25,48,5,8,12,77,38,19,15
23/07/2014,6,98,225,231,921,186,215,76,94,0,415,67,59,21,124,288,434,211,7,79,483,553,140,84,211,24,18,20,110,49,21,71
23/07/2014,7,225,642,603,1809,269,432,290,238,0,1324,231,169,63,235,702,558,441,14,166,1299,1271,457,138,370,83,70,74,586,168,99,185
23/07/2014,8,691,1504,1438,4342,722,1012,498,495,0,2827,366,214,61,378,1372,1806,891,31,326,2266,2508,794,225,694,189,106,155,1252,326,175,375
23/07/2014,9,543,752,583,1442,761,1043,602,579,0,974,215,122,32,135,844,837,335,5,425,1204,1209,349,292,506,142,122,98,862,280,112,175
23/07/2014,10,817,525,411,707,1134,1548,964,978,0,394,149,216,138,129,911,742,258,15,557,1224,917,274,319,604,272,193,140,1064,359,160,151
23/07/2014,11,1193,590,354,640,1668,2255,1563,1531,0,378,148,150,55,149,1295,1075,361,54,500,1553,872,313,510,520,493,376,124,1240,608,180,136
23/07/2014,12,1593,1131,541,795,2141,2650,2647,2689,0,1005,320,312,168,454,1561,1320,428,105,966,2350,1462,559,1105,700,976,672,139,1876,1047,278,233
23/07/2014,13,1639,995,506,886,2219,2919,2202,2457,0,779,277,229,106,356,1098,1365,469,172,785,2012,1312,426,842,775,968,446,112,915,877,297,175
23/07/2014,14,1498,653,446,802,2122,2740,1917,2024,0,539,235,172,98,186,1307,1160,392,37,590,2041,1122,292,597,803,625,432,97,1075,608,178,138
23/07/2014,15,1778,525,545,1181,2225,2830,2000,2028,0,892,135,135,41,132,1301,1001,454,31,499,2135,1332,309,628,871,721,365,88,1218,567,268,186
23/07/2014,16,1543,530,763,2285,2494,2473,2067,2095,0,1261,259,185,84,233,1496,1138,676,25,489,2645,2204,508,693,755,662,401,148,1287,634,229,278
23/07/2014,17,1864,947,1166,2216,2225,2555,2273,1526,0,1870,301,256,89,463,2389,2022,1089,48,787,3383,2745,582,786,976,897,575,196,1934,798,351,355
23/07/2014,18,1333,597,528,926,1902,2093,1274,917,0,770,173,161,50,262,1455,1115,583,23,905,1957,1370,282,728,595,735,662,209,1355,742,339,143
23/07/2014,19,1016,321,216,297,2050,1477,644,434,0,265,88,87,39,85,1080,665,269,3,673,1308,689,190,722,309,769,619,124,945,741,321,89
23/07/2014,20,899,242,107,215,1599,1204,458,305,0,149,84,87,59,53,636,601,242,18,661,1078,464,171,649,229,654,504,102,431,537,324,54
23/07/2014,21,489,111,87,95,967,694,287,183,0,91,53,73,24,35,680,531,158,2,421,917,396,93,531,124,502,409,90,598,429,297,43
23/07/2014,22,360,111,70,46,737,556,144,155,0,51,23,24,12,16,625,430,175,6,218,732,212,66,358,138,370,339,37,539,351,168,43
23/07/2014,23,161,55,23,39,285,291,91,81,0,28,10,15,8,5,175,156,128,1,93,408,144,23,268,44,125,117,22,118,165,45,13
24/07/2014,0,57,13,12,13,166,127,38,47,0,8,4,6,3,4,92,63,33,0,42,143,37,10,126,23,63,63,13,46,64,58,9
24/07/2014,1,49,16,2,10,72,71,12,28,0,8,3,2,2,0,32,32,12,0,38,52,24,5,65,2,48,33,10,20,31,22,2
24/07/2014,2,26,5,3,1,26,26,20,13,0,0,4,6,0,0,5,10,8,0,18,28,12,14,62,5,19,35,9,5,35,6,3
24/07/2014,3,8,3,0,3,43,44,3,6,0,1,4,1,0,0,21,8,8,0,30,26,3,0,28,4,13,4,2,18,22,7,2
24/07/2014,4,3,9,0,6,27,28,6,6,0,6,3,4,2,3,36,19,35,0,12,10,11,6,27,6,3,7,7,30,27,5,6
24/07/2014,5,22,63,47,178,73,98,24,23,0,72,16,10,6,39,102,116,70,2,52,133,54,29,26,64,8,2,15,91,35,9,17
24/07/2014,6,67,201,152,649,204,145,92,64,0,433,72,55,15,113,312,467,213,8,155,518,282,149,105,157,17,24,41,320,63,4,61
24/07/2014,7,221,679,636,2045,288,433,343,261,0,1263,244,122,54,232,694,1190,497,34,281,1346,778,522,103,371,62,68,62,729,153,77,217
24/07/2014,8,617,1561,1393,4199,740,1042,585,529,0,2747,347,187,59,351,1344,1789,883,33,482,1843,1698,783,206,679,164,97,146,1105,292,80,363
24/07/2014,9,556,832,600,1521,733,1039,654,632,0,1074,211,107,25,154,854,893,279,42,465,1198,878,370,254,479,162,124,125,640,234,180,228
24/07/2014,10,754,548,425,813,1017,1595,944,979,0,450,129,99,24,64,739,787,464,39,697,1296,593,376,310,530,260,191,172,656,352,186,133
24/07/2014,11,1033,565,336,623,1555,1752,1456,1397,0,385,168,137,52,112,901,791,476,109,846,1653,564,362,498,403,492,292,147,798,526,204,133
24/07/2014,12,1405,1229,531,872,2102,2814,2639,2112,0,1013,353,328,207,406,1286,1360,599,174,1651,2493,909,502,907,738,971,631,208,1037,1023,318,217
24/07/2014,13,1570,1252,498,944,2366,3106,2296,2401,0,768,258,236,110,290,1309,1365,484,143,1376,2069,946,462,938,743,806,514,221,962,847,475,214
24/07/2014,14,1540,657,434,811,2138,2667,2035,2007,0,540,175,185,104,156,1271,1143,408,68,865,2010,749,355,655,808,703,370,187,999,683,236,193
24/07/2014,15,1690,509,539,1197,2310,2317,2004,2020,0,915,135,165,43,135,1058,1025,503,41,614,2283,982,355,722,618,682,319,159,958,620,266,204
24/07/2014,16,1525,559,749,1609,1841,2393,2092,1991,0,1306,235,199,91,216,1436,1270,683,57,516,2762,1537,411,770,721,731,448,111,1332,674,232,303
24/07/2014,17,1834,988,1208,2177,2281,2843,2010,1748,0,1947,332,264,93,416,2107,2062,1103,59,515,2902,2133,509,740,901,933,421,168,1599,861,206,297
24/07/2014,18,1339,538,555,838,2083,2310,1513,1281,0,743,213,218,83,239,1672,1297,630,27,324,2087,1072,274,765,716,846,618,182,1369,824,347,160
24/07/2014,19,1111,330,207,309,1726,1637,937,836,0,268,94,122,33,88,1039,638,240,9,257,1345,512,191,675,457,818,599,66,1203,758,354,95
24/07/2014,20,964,243,136,151,1834,1127,766,542,0,106,56,101,43,39,603,578,192,2,245,1190,369,132,594,213,756,489,108,392,611,340,60
24/07/2014,21,555,148,92,97,1100,852,279,314,0,78,57,81,43,47,1126,546,221,8,202,907,325,87,440,210,548,448,47,1386,511,288,41
24/07/2014,22,345,120,74,103,819,0,158,133,0,118,49,32,13,28,610,367,210,4,177,664,178,81,388,159,415,357,66,422,390,148,43
24/07/2014,23,239,90,39,46,583,0,80,62,0,93,18,32,16,24,307,210,137,7,96,456,108,57,252,107,206,190,25,119,231,134,24
25/07/2014,0,96,39,11,12,232,0,51,39,0,27,10,11,2,7,86,85,23,3,68,147,38,17,211,31,98,98,13,61,135,70,3
25/07/2014,1,35,17,3,16,95,0,15,22,0,6,6,2,0,3,59,66,16,0,53,94,12,9,203,12,48,26,5,37,85,30,5
25/07/2014,2,30,22,9,1,62,0,18,29,0,6,8,10,4,1,19,34,10,0,38,37,16,7,120,3,51,36,7,17,76,19,1
25/07/2014,3,23,6,7,9,72,0,13,13,0,1,4,8,2,1,36,18,14,0,24,38,4,5,97,3,7,42,3,17,53,1,0
25/07/2014,4,22,13,3,6,27,0,7,14,0,6,0,5,1,1,43,22,27,1,20,47,10,4,65,10,12,12,1,42,93,12,5
25/07/2014,5,57,55,51,98,64,0,24,27,0,29,28,12,3,19,81,118,65,2,39,138,105,30,60,52,17,14,16,69,23,14,24
25/07/2014,6,79,179,153,673,209,0,90,72,0,431,74,66,27,108,306,420,201,8,142,545,547,126,70,160,27,26,23,270,50,20,73
25/07/2014,7,198,737,668,2103,312,0,365,185,0,1402,209,133,44,217,765,1129,475,48,209,1024,1426,433,125,388,72,47,63,633,148,42,225
25/07/2014,8,616,1629,1439,4295,840,0,618,529,0,2729,385,224,70,311,1339,1881,921,52,469,1933,2643,822,230,704,162,114,160,1176,305,157,340
25/07/2014,9,522,952,629,1429,792,0,780,674,0,1093,213,153,55,122,931,939,279,75,567,1265,1465,525,210,508,191,104,145,874,275,145,234
25/07/2014,10,695,543,426,584,1022,0,1176,1131,0,402,141,247,147,100,876,688,311,75,861,1317,923,296,339,532,326,206,170,703,387,193,123
25/07/2014,11,783,559,314,554,1369,0,1953,1794,0,434,219,218,102,140,1063,965,379,143,831,1884,1091,373,428,503,546,356,148,946,506,187,152
25/07/2014,12,1496,1416,579,907,2282,0,2316,2497,0,1062,410,323,173,458,1704,1708,690,210,1696,2164,1648,569,1333,923,1033,624,269,1697,1088,348,222
25/07/2014,13,1434,1126,494,828,2318,0,2409,2933,0,945,281,296,147,425,1514,1648,616,99,1373,2243,1520,533,1039,789,853,623,241,1199,1094,383,171
25/07/2014,14,1411,543,460,853,2052,0,2080,2314,0,632,155,187,101,211,1338,990,482,115,1100,2276,1313,311,693,787,818,434,192,1037,773,291,173
25/07/2014,15,1928,736,671,1357,2587,0,2958,2990,0,1088,267,290,109,232,1858,1469,657,85,1163,2958,2093,486,961,962,924,504,234,1404,841,348,204
25/07/2014,16,2136,984,1168,2361,2866,0,2820,2953,0,2046,312,353,165,363,2146,1878,985,114,869,3523,3015,577,1090,1068,992,635,170,1639,1020,405,366
25/07/2014,17,2225,1151,1233,2115,3213,0,3234,2743,0,1898,398,617,472,454,2943,2435,1270,287,605,3849,3171,627,1307,1342,1210,804,174,2276,1232,549,375
25/07/2014,18,1880,691,563,871,3118,0,2212,1898,0,761,263,1482,1529,232,2344,1547,641,100,553,2573,1520,399,1333,815,1423,1245,137,2296,1300,658,200
25/07/2014,19,1537,484,281,334,2633,0,1705,1341,0,322,296,1845,1554,171,1736,1197,415,25,407,1997,883,258,1361,528,1463,1557,112,1669,1320,794,145
25/07/2014,20,1265,384,142,135,2393,0,1324,1042,0,173,202,516,261,66,1054,799,314,10,241,1491,254,192,894,302,1000,1174,80,560,927,554,67
25/07/2014,21,859,203,117,140,1833,0,556,438,0,145,117,224,135,67,1572,700,321,15,266,1193,221,188,783,299,895,791,80,1588,880,444,49
25/07/2014,22,730,316,145,105,1544,0,350,340,0,82,58,174,74,49,1383,751,307,343,202,1121,133,126,918,229,662,763,81,873,738,558,103
25/07/2014,23,501,170,100,87,1437,0,231,276,0,62,60,104,36,21,771,515,240,9,197,788,184,101,593,138,432,417,48,320,613,355,43
26/07/2014,0,255,84,56,31,751,0,172,134,0,26,38,73,25,16,320,324,157,0,154,545,98,61,602,86,299,301,27,96,484,164,18
26/07/2014,1,184,40,20,20,475,0,85,98,0,17,19,2,5,10,125,140,70,1,79,243,42,34,388,64,153,191,18,58,321,68,5
26/07/2014,2,87,16,8,11,239,0,62,52,0,8,14,20,5,3,81,106,70,4,80,108,16,23,306,26,138,116,15,46,242,34,4
26/07/2014,3,48,25,8,8,133,0,53,35,0,8,25,5,0,0,72,79,49,2,59,99,22,22,269,16,70,86,13,39,153,20,4
26/07/2014,4,33,21,12,18,78,0,9,17,0,13,3,4,1,1,51,52,43,0,56,65,8,15,182,8,16,23,5,31,100,12,5
26/07/2014,5,40,34,15,8,102,0,25,25,0,8,11,7,1,4,39,57,52,0,60,95,20,12,98,16,41,24,12,30,56,8,9
26/07/2014,6,40,57,26,23,84,0,42,34,0,33,34,15,5,25,64,63,60,4,103,152,91,43,87,87,30,14,36,36,74,4,19
26/07/2014,7,76,87,51,26,186,0,69,60,0,58,35,26,14,35,123,163,145,19,219,273,218,52,61,117,26,28,67,77,77,12,22
26/07/2014,8,162,176,130,54,380,0,231,292,0,111,74,97,41,60,376,294,110,46,412,597,329,114,107,135,112,43,135,324,143,65,86
26/07/2014,9,311,182,184,68,619,0,603,660,0,149,118,178,70,70,565,415,218,78,756,960,423,138,182,316,173,123,244,496,257,78,93
26/07/2014,10,670,258,246,65,947,0,1355,1379,0,129,150,273,93,125,982,649,333,534,977,1251,510,175,314,409,384,226,252,883,381,131,164
