Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
01/05/2015,0,3,54,17,43,332,451,64,81,0,15,16,31,5,10,157,209,68,13,105,219,137,18,229,27,0,120,43,72,162,86,11,32,41,0,24,528,45,124,36,68,31,19
01/05/2015,1,1,11,8,20,179,159,54,31,0,7,14,7,2,4,60,62,32,20,70,91,27,6,201,12,0,52,16,42,134,31,2,8,17,0,7,243,18,62,15,29,15,15
01/05/2015,2,0,11,13,23,140,137,31,34,0,6,2,4,0,1,42,64,18,4,56,50,24,6,136,7,0,39,12,23,135,21,4,6,8,0,9,161,13,51,12,8,4,1
01/05/2015,3,1,7,6,8,135,87,24,18,0,2,3,9,0,0,33,50,21,6,49,34,31,17,94,5,0,25,4,25,81,5,3,7,29,0,1,167,2,28,9,18,2,3
01/05/2015,4,0,12,4,6,75,63,28,30,0,1,4,19,0,4,44,70,39,11,30,61,18,4,100,9,0,34,2,47,116,6,13,7,10,0,3,187,9,44,12,13,6,4
01/05/2015,5,1,46,32,103,76,101,17,14,0,40,20,14,2,20,91,224,85,33,71,126,197,25,66,59,0,22,9,113,32,7,17,25,17,0,10,318,32,97,128,28,35,29
01/05/2015,6,0,222,182,582,148,147,119,65,0,358,103,73,13,127,275,859,240,157,177,520,657,125,68,220,0,23,35,302,58,32,77,64,62,0,11,754,54,246,165,48,40,27
01/05/2015,7,3,782,695,2155,444,467,248,229,0,1297,274,158,37,221,839,2128,532,431,300,1079,1869,501,169,452,0,69,144,858,149,86,214,110,207,0,65,1694,241,766,389,147,147,113
01/05/2015,8,21,1848,1580,4757,865,1143,704,665,0,2735,491,286,51,392,1952,4563,1332,645,574,2473,3464,917,318,959,0,139,174,1968,305,176,460,265,509,0,149,3589,650,1531,569,414,515,238
01/05/2015,9,19,1251,956,2536,1018,1397,903,852,0,1409,266,182,57,196,1283,2376,603,388,753,1803,2192,627,359,525,0,183,194,1303,321,197,327,219,437,0,149,2907,660,1172,495,584,594,233
01/05/2015,10,23,699,496,1119,1348,1782,1401,1479,0,547,264,176,48,163,1077,1699,408,302,1016,1681,1334,398,476,464,0,277,245,1004,426,242,206,160,339,0,160,2909,659,1198,529,521,539,262
01/05/2015,11,16,632,464,836,1695,2448,2100,1955,0,590,268,238,78,196,1459,2005,627,608,1190,2188,1281,447,646,655,0,368,265,1153,546,225,168,176,307,0,212,3682,631,1470,665,785,602,353
01/05/2015,12,43,1555,689,1205,2884,3677,3435,3266,0,1101,594,475,130,635,2108,2912,792,727,1896,2843,2172,707,1476,1043,0,819,366,1612,1196,484,340,332,824,0,378,4665,1095,2166,789,840,686,293
01/05/2015,13,76,1593,651,1420,3054,4003,3767,3969,0,1031,520,455,147,678,2228,3222,712,741,2065,3205,2076,688,1592,997,0,827,336,1823,1353,599,279,342,973,0,366,5022,990,2496,852,942,744,339
01/05/2015,14,60,864,532,942,2571,3545,3055,2981,0,660,286,301,102,335,2125,2859,699,505,1345,2820,1748,483,911,957,0,566,209,1587,775,432,243,242,424,0,300,4710,746,2251,870,702,694,269
01/05/2015,15,101,742,648,1308,3045,3848,2863,3095,0,893,276,301,76,311,2484,3260,737,503,1062,2980,2322,429,970,1112,0,488,251,1739,782,385,276,309,311,0,267,5733,616,3166,732,849,649,272
01/05/2015,16,199,938,1116,2399,3890,4887,3427,3211,0,1754,397,306,66,386,3082,4333,1088,725,921,3621,2733,658,1148,1197,0,537,235,2564,954,336,383,470,328,0,278,6578,712,2831,954,725,749,308
01/05/2015,17,250,1362,1659,3366,4587,5037,3497,3096,0,2121,565,493,93,510,5557,5915,1636,1542,831,4757,3766,919,1371,1518,0,685,256,5826,1062,478,505,560,529,0,313,5122,777,4644,2423,1008,883,365
01/05/2015,18,192,864,856,1442,4364,4676,2783,2341,0,834,358,371,68,374,4451,4403,1131,3034,609,4002,2279,544,1606,1229,0,1018,183,4231,1085,643,443,532,395,0,434,4770,633,4257,2181,791,397,245
01/05/2015,19,111,575,373,528,3214,3068,2124,1552,0,346,172,287,61,180,2531,2777,738,3208,478,2386,1249,277,1409,914,0,1236,156,1734,1264,732,301,316,302,0,486,4606,528,2500,1080,305,234,156
01/05/2015,20,87,407,173,285,2859,2335,1711,1184,0,197,109,229,71,131,1635,1948,445,258,385,1921,788,189,1188,494,0,1140,117,833,1194,805,73,105,145,0,448,3392,242,1601,508,216,154,91
01/05/2015,21,35,265,125,204,2512,2275,885,583,0,125,125,204,86,97,1535,2025,469,448,308,1680,613,159,1129,432,0,958,111,738,1008,1013,83,113,156,0,405,3282,255,1489,407,239,150,89
01/05/2015,22,26,442,183,212,1953,2010,508,476,0,100,118,163,45,110,1800,1912,620,5129,316,1605,540,229,969,829,0,893,121,974,896,734,309,521,157,0,333,3734,574,1992,626,114,102,56
01/05/2015,23,13,214,135,172,1775,1842,347,416,0,104,101,131,40,66,1215,1819,632,835,281,1291,532,172,930,387,0,668,105,378,773,642,96,208,141,0,194,3190,297,1124,257,84,102,70
02/05/2015,0,6,126,49,87,1102,1074,221,242,0,34,49,64,30,17,588,918,266,104,202,861,252,66,970,160,0,603,45,165,585,270,33,45,134,0,109,2162,88,683,127,40,46,25
02/05/2015,1,1,74,13,44,596,465,145,118,0,10,17,23,6,6,344,344,107,29,170,375,99,49,541,99,0,298,23,95,447,118,12,31,31,0,29,1159,48,364,43,37,27,18
02/05/2015,2,0,37,12,34,346,268,111,74,0,7,13,7,1,10,108,166,70,20,134,231,44,30,443,32,0,223,9,28,268,60,8,16,33,0,25,709,23,226,41,18,14,12
02/05/2015,3,2,34,11,16,227,228,91,57,0,5,0,8,1,0,97,87,36,14,129,190,26,24,370,28,0,138,13,40,166,27,5,13,5,0,19,523,22,138,16,5,3,1
02/05/2015,4,0,14,1,14,127,123,52,34,0,4,4,7,2,2,55,134,70,14,92,106,33,11,280,26,0,45,14,40,141,18,3,9,16,0,5,279,12,65,20,11,8,6
02/05/2015,5,0,29,15,16,102,117,45,42,0,8,9,6,1,8,54,120,53,17,96,111,61,2,141,26,0,11,4,37,61,20,6,9,10,0,11,398,12,65,26,1,7,6
02/05/2015,6,1,33,11,22,91,131,34,46,0,44,9,12,3,20,79,271,94,40,174,197,197,54,74,80,0,13,26,72,65,20,27,28,16,0,10,450,19,80,376,23,350,266
02/05/2015,7,0,70,32,37,204,221,95,77,0,107,28,52,4,46,157,418,126,147,241,365,351,91,92,207,0,27,65,125,68,32,58,49,86,0,15,671,38,173,440,32,170,125
02/05/2015,8,3,121,76,92,357,514,272,280,0,117,34,72,14,86,435,756,287,208,488,771,645,137,159,454,0,59,190,282,154,111,63,52,109,0,109,1477,122,387,325,76,122,97
02/05/2015,9,8,211,89,111,622,1157,708,747,0,171,72,118,13,124,899,1044,400,260,793,1206,820,158,241,525,0,122,252,676,277,162,111,141,237,0,113,1990,220,669,519,93,129,96
02/05/2015,10,8,246,131,129,935,1934,1528,1542,0,164,71,208,46,153,1251,1392,453,385,1243,1670,995,209,399,643,0,283,316,980,423,170,98,144,189,0,230,2815,434,1036,726,144,202,139
02/05/2015,11,30,304,137,133,1456,2864,2401,2356,0,171,113,213,39,190,1593,1657,527,561,1490,1968,1023,194,562,872,0,475,439,1158,499,252,124,173,157,0,218,3986,360,1467,798,161,253,203
02/05/2015,12,85,425,131,184,2078,3417,2781,2855,0,151,103,274,75,227,2198,1924,692,1413,1867,2512,1075,229,742,1013,0,624,488,1586,756,377,157,252,198,0,278,4791,551,2026,737,278,227,170
02/05/2015,13,131,399,183,176,2311,3709,3232,3028,0,145,131,297,92,250,2540,2074,739,1978,1720,2597,970,212,1057,1142,0,823,460,2236,830,429,162,199,168,0,331,4952,802,2307,870,303,219,181
02/05/2015,14,134,329,139,179,2741,3721,3491,3275,0,158,120,365,138,200,2394,2304,679,579,1598,2640,925,229,1009,1301,0,725,530,1950,769,507,139,146,157,0,319,4788,487,2130,1026,221,185,146
02/05/2015,15,93,361,166,120,2634,3603,3624,3411,0,152,108,438,175,299,2482,2337,689,621,1279,2969,961,204,1005,1381,0,630,343,1922,917,511,120,211,132,0,392,4857,633,2309,1030,212,187,123
02/05/2015,16,75,522,256,135,2637,3772,3492,3300,0,161,133,476,213,234,3289,2710,745,3653,817,3166,1205,232,1089,1361,0,659,203,2873,904,516,210,481,116,0,370,5453,646,2916,1134,198,210,156
02/05/2015,17,91,501,201,131,2708,3307,2828,2518,0,204,197,722,219,271,2847,2645,843,1252,586,2960,1362,322,1202,1372,0,899,173,1501,897,693,131,324,146,0,431,5088,432,2550,921,242,232,136
02/05/2015,18,66,558,162,100,2718,2693,1987,1527,0,219,274,1268,207,350,2638,2688,661,928,531,2364,1403,357,1212,1181,0,1307,139,1418,1031,749,185,293,298,0,596,4664,376,2154,674,221,155,120
02/05/2015,19,46,458,127,111,2717,2359,1193,730,0,97,164,665,183,149,2212,1988,498,914,400,1906,829,196,1384,515,0,1395,144,1280,1009,1082,118,303,210,0,739,4060,473,2168,503,170,105,56
02/05/2015,20,50,286,82,86,2524,1805,738,436,0,86,71,413,117,67,1922,1757,466,202,347,1464,545,162,1090,345,0,1053,83,752,1005,1179,74,156,147,0,939,3182,233,1491,282,126,80,51
02/05/2015,21,28,272,76,100,2194,1537,516,368,0,38,80,347,88,76,1643,1529,444,350,305,1359,497,155,992,415,0,868,79,957,829,1259,59,131,131,0,695,2811,200,1319,289,126,83,69
02/05/2015,22,11,235,112,96,1948,1383,652,533,0,150,338,880,152,221,2093,1584,376,1188,274,1498,1139,347,969,478,0,860,69,1626,863,1016,93,353,126,0,552,3017,398,1527,382,91,93,67
02/05/2015,23,8,227,82,100,1596,1160,403,353,0,50,87,183,43,47,1164,1698,463,336,239,1141,554,150,869,350,0,752,50,517,803,736,84,208,92,0,279,2831,169,1134,256,70,74,40
03/05/2015,0,4,126,68,64,1080,784,253,261,0,31,48,104,32,35,679,1133,406,124,214,755,379,112,888,305,0,536,47,217,624,316,30,119,74,0,81,2255,88,666,154,83,35,36
03/05/2015,1,1,46,29,39,498,494,158,216,0,30,38,53,19,18,358,428,120,38,166,359,298,146,669,168,0,364,51,132,541,187,16,51,45,0,58,1424,49,434,126,31,20,20
03/05/2015,2,1,32,13,53,423,370,93,154,0,15,8,23,3,5,157,226,79,21,118,362,67,46,624,69,0,284,26,80,335,80,8,22,34,0,11,1021,45,255,54,14,14,12
03/05/2015,3,4,31,8,37,294,317,82,107,0,8,6,18,1,2,136,145,64,41,104,240,60,25,528,46,0,188,12,44,328,26,7,11,22,0,23,783,20,200,50,18,5,3
03/05/2015,4,0,14,5,20,114,135,67,43,0,9,13,1,1,5,69,116,71,25,61,122,62,31,404,20,0,102,14,27,202,46,2,6,7,0,4,487,16,86,23,7,4,3
03/05/2015,5,0,37,12,14,81,89,23,32,0,7,9,5,1,2,58,90,52,11,54,116,34,22,213,33,0,13,9,73,108,15,6,9,11,0,17,352,17,63,14,5,3,1
03/05/2015,6,0,14,9,25,96,104,35,33,0,11,6,14,4,14,49,98,34,32,51,109,106,38,117,52,0,23,5,96,69,12,13,22,16,0,7,267,26,75,39,16,7,3
03/05/2015,7,0,32,22,35,137,179,66,82,0,39,9,54,9,36,125,273,115,100,203,256,340,54,71,134,0,35,40,178,97,27,32,38,37,0,18,603,25,141,78,25,12,9
03/05/2015,8,0,93,52,58,344,405,167,188,0,70,38,142,20,101,295,580,222,175,339,541,619,91,79,214,0,64,77,322,121,56,65,89,88,0,43,997,74,309,234,48,41,30
03/05/2015,9,3,159,80,56,498,805,529,544,0,90,47,170,36,113,607,953,324,358,720,1059,646,128,171,511,0,129,189,675,218,143,84,99,189,0,80,1658,169,661,379,98,82,70
03/05/2015,10,11,242,88,66,892,1757,1221,1264,0,81,66,336,59,201,1258,1572,595,487,1052,1523,867,165,344,745,0,296,239,1334,371,209,72,122,173,0,127,2773,265,1113,600,110,97,110
03/05/2015,11,24,238,123,106,1431,2415,2059,1885,0,112,112,476,123,192,1974,1959,1177,706,1384,1811,949,147,606,1014,0,591,413,1866,540,308,118,194,124,0,222,3865,356,1758,759,146,154,123
03/05/2015,12,25,432,135,127,1939,2785,2440,2319,0,149,127,515,143,234,2416,2116,732,1516,1511,2179,1008,130,819,1171,0,731,438,1984,762,408,131,221,131,0,326,4254,679,2332,938,185,170,148
03/05/2015,13,56,306,141,101,2447,3206,2768,2460,0,162,146,637,215,243,2513,1999,592,642,1517,2215,935,111,937,1226,0,750,454,2321,921,531,102,162,124,0,397,4548,358,1976,925,257,188,150
03/05/2015,14,39,282,120,114,2487,3118,2984,2573,0,132,143,1203,259,343,2486,2171,619,619,1405,2224,1138,123,1062,1365,0,684,420,2246,946,685,76,172,85,0,483,4458,299,2075,1294,190,182,137
03/05/2015,15,39,371,148,127,2779,3201,2992,2771,0,147,165,731,205,330,2759,2767,1155,1118,1202,2540,1168,183,993,1456,0,591,386,2446,1005,835,103,193,100,0,517,4273,568,2569,1230,182,189,149
03/05/2015,16,53,330,125,112,2445,3031,2631,2426,0,95,83,445,169,241,2474,2420,732,1892,824,2744,1008,172,881,1223,0,518,245,2127,929,723,151,332,89,0,405,4660,326,2224,1177,206,171,109
03/05/2015,17,32,312,131,153,2685,2569,1910,1599,0,106,106,437,127,198,2002,2038,710,478,503,2313,941,220,975,842,0,609,159,1312,881,766,112,179,106,0,365,3785,432,1829,717,361,188,127
03/05/2015,18,23,254,68,99,2500,1885,1389,891,0,164,227,854,150,290,1553,1866,610,157,332,1860,1101,228,950,675,0,749,99,1074,802,771,92,162,110,0,415,3060,218,1340,352,241,167,102
03/05/2015,19,26,191,70,94,2205,1556,769,407,0,93,93,273,38,70,1651,1414,423,94,333,1605,637,185,813,225,0,782,108,1038,788,701,52,106,71,0,402,2607,213,1020,190,186,124,78
03/05/2015,20,16,160,49,87,1834,1145,382,275,0,69,54,255,61,62,867,1148,292,76,252,1165,427,146,742,250,0,600,70,266,536,648,51,79,43,0,365,2006,365,697,127,185,101,62
03/05/2015,21,11,159,50,55,1422,867,307,227,0,46,56,139,38,38,736,961,273,41,237,981,364,112,551,161,0,406,86,228,521,697,25,60,103,0,237,1837,129,1042,84,123,71,45
03/05/2015,22,9,77,21,57,1098,733,208,147,0,41,59,74,28,21,444,708,241,74,155,850,287,90,346,134,0,249,43,188,315,330,15,30,52,0,135,1396,108,472,85,69,48,37
03/05/2015,23,2,54,18,51,504,409,89,67,0,24,22,51,6,15,1024,573,209,47,118,550,198,56,200,69,0,110,42,836,207,194,20,31,19,0,39,1143,41,232,97,66,49,26
04/05/2015,0,1,28,5,39,231,157,47,58,0,11,13,13,0,2,100,176,74,12,82,167,67,27,133,28,0,70,12,53,193,61,6,24,16,0,11,392,21,86,19,34,13,11
04/05/2015,1,0,11,4,34,119,87,27,27,0,5,22,6,1,4,66,73,31,11,39,59,16,5,100,13,0,28,14,26,157,20,4,6,9,0,14,200,7,36,11,27,5,3
04/05/2015,2,0,8,3,13,56,32,8,5,0,4,0,3,0,6,28,36,21,1,49,27,19,15,58,12,0,11,8,15,82,16,2,5,6,0,10,69,4,23,5,5,0,1
04/05/2015,3,0,2,2,2,42,25,12,5,0,2,4,8,1,0,30,17,13,5,23,29,12,3,81,25,0,14,3,28,119,6,3,2,1,0,1,127,1,14,2,6,1,1
04/05/2015,4,0,10,7,3,33,25,7,32,0,5,8,3,0,2,48,74,34,5,6,55,25,4,29,18,0,10,2,53,51,6,8,5,2,0,2,122,4,11,10,2,2,2
04/05/2015,5,0,47,29,113,69,87,37,33,0,51,10,16,5,15,113,202,76,17,34,137,160,25,27,34,0,5,5,107,29,6,9,23,10,0,9,290,24,37,26,8,9,4
04/05/2015,6,0,210,179,567,149,137,103,124,0,393,97,62,6,115,296,822,244,146,81,466,690,91,60,186,0,18,25,324,68,35,59,36,85,0,11,609,46,163,115,50,31,21
04/05/2015,7,3,704,705,2117,436,421,234,232,0,1338,277,164,40,200,894,2326,605,420,187,1260,1747,466,145,522,0,66,59,895,196,79,179,128,196,0,54,1692,224,589,297,129,164,79
04/05/2015,8,10,1928,1703,5290,934,1088,745,584,0,2916,513,333,63,399,1923,4565,1315,847,495,2599,3656,1004,310,845,0,109,159,1835,335,189,482,264,494,0,168,3421,652,1430,600,435,470,204
04/05/2015,9,9,1247,895,2678,950,1227,887,762,0,1453,276,181,35,169,1167,2213,556,356,518,1777,2072,582,299,407,0,208,137,1169,348,154,327,161,413,0,157,2627,561,895,342,564,585,244
04/05/2015,10,12,675,418,987,1282,1663,1280,1087,0,434,230,165,31,145,1069,1376,421,258,510,1635,1281,424,376,321,0,198,104,1105,409,214,146,137,282,0,183,2603,575,812,445,479,591,275
04/05/2015,11,13,588,360,855,1508,2188,1955,1673,0,368,242,283,62,181,1159,1393,404,430,638,1731,1155,350,561,448,0,440,92,1067,620,242,157,140,264,0,178,3201,592,1145,481,706,596,263
04/05/2015,12,46,1579,620,1325,2643,3424,3043,2754,0,951,479,367,125,598,1603,2322,672,610,1272,2747,1904,602,1352,742,0,677,184,1316,1098,424,239,293,818,0,376,4202,873,1690,695,794,756,342
04/05/2015,13,47,1736,709,1535,2817,3482,3430,3196,0,871,425,427,155,561,1783,2492,662,653,1037,3093,1892,719,1459,802,0,757,188,1425,1064,521,252,352,736,0,395,4408,942,2010,930,860,755,331
04/05/2015,14,55,772,476,1106,2270,2988,2286,2457,0,502,248,304,84,207,1445,2164,542,480,635,2607,1393,448,808,657,0,519,111,1273,684,378,173,180,356,0,237,4066,555,1615,697,674,681,246
04/05/2015,15,52,661,491,1287,2194,2852,2138,2128,0,672,247,234,80,178,1459,2239,634,335,672,2668,1832,413,749,622,0,427,160,1106,611,354,211,178,233,0,259,4195,571,1574,591,741,767,299
04/05/2015,16,55,780,984,2482,2297,2757,2118,1893,0,1612,439,262,60,279,1800,3076,885,405,646,3045,2623,472,736,789,0,388,98,1530,558,358,312,168,247,0,221,4483,441,1821,624,649,792,303
04/05/2015,17,80,1264,1808,4116,2649,2889,2371,1755,0,2530,567,323,77,524,2724,5010,1656,910,652,3948,3882,648,963,1160,0,470,196,2299,687,394,481,276,348,0,262,5238,449,2563,1004,881,859,394
04/05/2015,18,47,713,801,1767,2270,2136,1472,1034,0,913,313,236,47,314,1974,2971,952,591,507,2868,2020,325,977,698,0,582,148,1697,686,421,256,199,245,0,323,3883,306,1685,636,658,618,284
04/05/2015,19,25,265,238,586,2085,1508,725,473,0,214,130,134,40,113,1734,1470,455,217,398,1828,880,213,819,289,0,586,104,1568,582,497,129,103,121,0,331,2714,222,1077,390,363,362,161
04/05/2015,20,14,196,109,261,1805,1073,416,245,0,84,110,109,35,44,786,1018,269,107,266,1258,583,163,620,218,0,435,125,465,544,440,66,59,77,0,243,1944,131,736,185,262,264,121
04/05/2015,21,18,155,74,162,1433,758,254,208,0,80,54,82,28,54,666,960,235,95,244,1031,401,132,480,150,0,303,60,381,407,435,53,83,73,0,232,1630,125,603,136,215,181,95
04/05/2015,22,2,82,45,95,983,512,224,166,0,35,43,48,11,22,608,637,187,82,147,725,292,70,360,120,0,274,38,520,299,250,26,56,71,0,95,1170,54,338,104,114,82,61
04/05/2015,23,0,75,23,49,536,297,97,68,0,22,9,20,4,9,1012,396,142,58,131,442,142,27,248,61,0,123,20,787,189,124,23,30,45,0,49,980,24,163,77,96,57,29
05/05/2015,0,1,25,7,16,217,124,49,34,0,7,1,0,0,7,97,166,36,14,63,182,69,27,87,36,0,58,26,64,90,35,8,7,6,0,12,312,17,69,32,55,15,13
05/05/2015,1,0,34,5,16,93,62,32,28,0,1,3,0,0,1,32,42,22,9,65,52,20,2,57,11,0,38,7,11,55,31,0,8,3,0,8,103,3,35,4,18,8,6
05/05/2015,2,0,10,0,1,31,46,9,15,0,1,2,1,2,1,20,23,8,3,26,33,20,8,42,9,0,28,1,15,17,17,1,1,4,0,10,64,4,6,6,4,1,1
05/05/2015,3,0,8,1,8,33,23,10,13,0,0,1,10,3,1,37,20,10,13,25,41,8,10,46,9,0,8,4,36,15,2,1,2,0,0,1,46,1,11,6,17,1,0
05/05/2015,4,0,7,7,6,27,37,14,26,0,2,9,0,0,2,35,29,19,16,23,37,12,2,25,19,0,4,0,38,21,12,4,5,1,0,4,78,2,8,7,14,2,3
05/05/2015,5,0,34,21,107,62,81,32,11,0,40,13,11,2,25,85,189,83,20,61,124,163,24,25,27,0,4,14,84,18,7,13,25,23,0,9,258,21,30,25,10,7,5
05/05/2015,6,1,267,199,739,120,209,94,72,0,394,101,41,9,109,314,914,283,86,116,468,633,154,76,159,0,14,54,286,68,38,69,70,102,0,14,655,61,144,82,53,32,18
05/05/2015,7,7,838,747,2475,352,495,290,210,0,1479,377,96,26,223,840,2073,614,297,289,1188,1765,459,127,363,0,56,120,795,179,83,164,114,211,0,50,1562,246,514,238,98,119,69
05/05/2015,8,22,1952,1649,5242,914,1151,760,606,0,3082,622,218,58,404,2007,4439,1383,538,585,2598,3809,1041,315,610,0,128,235,1945,331,169,493,257,475,0,178,3698,785,1312,428,368,477,188
05/05/2015,9,9,1238,1048,2947,861,1120,819,593,0,1384,302,74,7,187,1130,2078,554,185,675,1645,2236,619,258,338,0,115,206,1035,280,117,345,174,346,0,151,2541,587,728,259,532,699,295
05/05/2015,10,17,621,466,1064,1198,1423,1050,1015,0,442,261,84,18,113,741,1296,188,120,742,1389,1276,346,379,252,0,218,146,608,341,197,156,125,323,0,127,2535,757,830,348,493,594,249
05/05/2015,11,19,593,388,923,1516,1895,1491,1433,0,377,271,160,39,108,1185,1487,332,153,1084,1838,1306,368,514,339,0,323,221,1065,432,244,132,142,275,0,156,2918,596,965,389,631,613,270
05/05/2015,12,20,1308,488,999,2020,2608,2472,2260,0,900,471,115,24,317,1288,2046,424,249,1625,2515,1839,475,1024,455,0,531,300,1584,897,379,203,232,838,0,376,3546,995,1110,483,699,626,283
05/05/2015,13,41,1272,549,1215,2316,3039,2829,2648,0,776,384,142,34,256,1078,1914,550,315,1357,2637,1706,488,1034,414,0,578,231,1100,916,429,220,257,713,0,341,3828,954,1382,399,682,631,280
05/05/2015,14,45,735,462,947,2208,2588,2197,2152,0,472,255,150,50,168,1306,2000,486,183,864,2382,1387,371,731,461,0,425,196,1112,614,307,201,169,387,0,238,3669,583,1419,395,606,600,244
05/05/2015,15,45,592,565,1301,2159,2850,2041,1997,0,676,255,158,40,144,1196,2114,545,181,682,2499,1781,372,716,632,0,375,198,887,568,292,192,131,236,0,214,3926,641,1363,498,695,712,339
05/05/2015,16,59,740,1025,2468,2339,2670,2044,1923,0,1583,417,147,27,254,1502,2918,777,294,654,2894,2648,451,777,651,0,367,132,1226,576,246,304,200,272,0,182,4175,529,1800,486,670,835,303
05/05/2015,17,74,1254,1726,4211,2421,2804,2333,1720,0,2532,706,218,40,455,2539,5077,1556,500,599,3796,3804,677,1003,969,0,455,237,2347,781,385,450,308,416,0,270,4988,595,2438,589,887,858,346
05/05/2015,18,56,707,791,1928,2274,2166,1668,1070,0,938,323,120,36,260,1703,2994,898,378,482,2619,1993,345,841,594,0,540,164,1980,693,419,239,190,209,0,291,3687,348,1500,395,745,717,288
05/05/2015,19,28,345,273,583,2132,1486,791,481,0,260,140,133,29,91,863,1488,417,138,392,1727,901,198,792,297,0,560,106,523,720,390,99,157,96,0,267,2354,259,954,195,480,357,177
05/05/2015,20,17,258,142,286,1751,1013,396,345,0,98,116,97,26,50,765,1114,296,94,323,1246,571,129,537,231,0,496,89,545,592,612,54,84,79,0,313,1849,177,700,133,284,351,130
05/05/2015,21,13,130,80,164,1314,755,316,205,0,73,77,48,16,41,663,974,194,64,285,1044,372,135,437,210,0,377,85,863,450,376,45,87,45,0,118,1587,160,629,140,214,160,101
05/05/2015,22,4,106,41,108,951,473,186,134,0,52,41,33,11,22,499,766,192,51,180,715,318,81,357,186,0,242,77,463,374,242,42,70,47,0,79,1126,83,407,66,145,95,48
05/05/2015,23,1,34,33,11,488,288,123,95,0,44,9,22,4,9,199,476,157,15,125,440,142,39,206,60,0,122,27,87,166,117,20,23,36,0,29,830,54,168,46,77,50,26
06/05/2015,0,1,18,6,7,148,107,34,24,0,20,5,5,1,9,83,251,62,19,67,184,61,9,104,46,0,25,21,46,105,54,10,6,14,0,14,266,24,61,8,34,10,13
06/05/2015,1,0,17,8,1,68,60,20,17,0,4,1,3,0,6,19,42,25,13,50,82,14,7,68,6,0,27,6,23,33,15,2,4,3,0,9,64,14,32,4,21,3,8
06/05/2015,2,0,12,1,2,26,30,9,3,0,2,0,2,0,1,14,20,13,8,31,14,13,0,50,5,0,13,6,15,32,10,0,4,9,0,8,48,4,24,8,10,4,1
06/05/2015,3,0,13,4,8,32,21,7,8,0,1,1,4,0,0,38,26,13,2,15,26,16,6,57,9,0,27,2,24,35,2,4,0,5,0,1,67,2,12,40,13,1,0
06/05/2015,4,1,4,4,12,24,32,15,15,0,0,2,3,0,3,55,63,35,23,22,35,24,1,28,6,0,8,3,52,17,11,7,7,0,0,4,86,9,14,5,16,3,2
06/05/2015,5,0,52,20,95,64,65,41,15,0,57,13,13,4,18,87,240,85,28,31,131,141,28,40,37,0,12,13,101,36,6,19,23,15,0,10,293,26,29,37,18,5,0
06/05/2015,6,0,247,190,644,146,150,81,76,0,424,85,70,9,119,338,1172,290,167,90,551,685,124,110,250,0,17,33,345,55,31,89,63,94,0,9,704,69,200,150,50,45,26
06/05/2015,7,5,818,697,2217,415,499,303,231,0,1467,303,203,43,218,942,2364,712,440,220,1324,1810,458,136,477,0,52,90,942,203,96,199,160,190,0,49,1728,244,589,328,143,193,105
06/05/2015,8,19,1870,1742,5030,956,1160,778,584,0,3029,600,305,53,397,1982,4405,1288,846,514,2636,3671,981,364,808,0,128,201,1971,362,176,405,262,437,0,150,3591,763,1367,574,492,500,231
06/05/2015,9,13,1210,922,2930,1021,1260,910,787,0,1355,315,143,24,191,1401,2382,668,419,524,1757,2300,590,328,460,0,122,190,1342,341,160,349,217,382,0,131,2874,716,1013,318,624,678,322
06/05/2015,10,15,705,468,1004,1270,1619,1257,1250,0,459,211,283,57,137,977,1357,355,263,521,1515,1488,436,406,389,0,207,121,1024,342,230,179,150,253,0,142,2793,663,939,530,604,648,287
06/05/2015,11,28,652,397,867,1614,2114,1741,1588,0,459,290,191,41,206,1044,1537,511,288,719,1741,1297,343,589,427,0,399,150,1060,573,250,157,156,273,0,190,3238,798,1207,536,670,696,298
06/05/2015,12,50,1433,627,1141,2672,3344,3009,2822,0,998,487,338,74,450,1663,2325,697,461,1153,2689,2032,602,1323,652,0,759,154,1292,1077,499,221,252,757,0,367,4328,1419,2181,637,798,727,293
06/05/2015,13,49,1345,596,1116,2605,3454,3467,3186,0,870,437,229,66,366,1587,2250,568,345,1018,2924,1814,578,1397,599,0,633,193,1443,1097,496,263,300,840,0,405,4696,1079,1692,741,828,694,317
06/05/2015,14,26,704,463,987,2150,2778,2440,2328,0,505,293,179,40,189,1316,1845,491,250,592,2462,1409,411,722,557,0,451,196,1161,691,423,167,153,308,0,246,4109,604,1435,458,593,665,237
