Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
17-Nov-13,11,884,833,354,83,1338,2288,1954,1955,1162,117,70,,923,281,2088,1078,467,1401,1300,1642,716,221,556,1040,513,433,412,2350
17-Nov-13,12,1402,2066,619,104,2381,3208,2639,2682,1456,99,76,,1364,267,2520,1398,586,1992,1637,2234,681,219,793,1329,892,828,401,2358
17-Nov-13,13,1772,695,284,94,2649,3709,3352,3459,1681,114,81,,1475,263,2838,1461,683,2324,1810,2477,660,216,999,1401,1151,890,391,2756
17-Nov-13,14,1803,522,195,71,2784,3662,3269,3582,1656,130,81,,1428,262,2685,1618,707,2298,1482,2715,671,211,1062,1614,1020,708,324,2773
17-Nov-13,15,1806,423,182,102,2436,3450,3569,3448,1443,131,85,,1312,289,2465,1526,796,2287,1308,2713,667,172,954,1647,959,644,271,2324
17-Nov-13,16,1873,338,144,83,2520,3097,3210,2865,1165,99,88,,1015,235,2538,1481,741,1880,799,2704,741,213,1062,1442,901,468,181,2546
17-Nov-13,17,1786,297,113,80,2384,2677,2439,2001,696,113,82,,372,248,1846,1284,591,1489,545,2273,773,206,1113,1222,950,465,155,1182
17-Nov-13,18,1273,245,105,71,2015,1933,1640,891,375,111,75,,231,135,1197,940,474,569,393,1921,660,132,998,790,906,702,110,663
17-Nov-13,19,964,266,84,88,1808,1428,1023,463,241,76,40,,146,93,1082,741,298,416,311,1428,476,129,1011,439,757,600,102,450
17-Nov-13,20,820,206,67,65,1510,1335,689,385,207,79,66,,127,73,884,678,313,245,296,1332,396,124,774,289,681,573,74,347
17-Nov-13,21,584,174,14,30,1417,1183,459,286,186,101,54,,54,50,722,461,376,211,305,877,322,94,554,148,608,379,60,245
17-Nov-13,22,378,58,25,49,995,991,289,190,119,42,49,,27,11,602,298,373,147,184,774,215,55,454,141,304,251,72,206
17-Nov-13,23,233,44,31,36,434,492,99,87,75,35,21,,44,14,324,135,252,85,136,441,133,39,284,78,177,104,33,128
18-Nov-13,0,100,17,8,26,256,451,49,33,37,5,13,,6,6,116,86,111,96,97,163,31,22,177,152,70,46,16,58
18-Nov-13,1,38,2,4,10,133,65,22,18,6,2,22,,6,5,40,48,37,170,52,44,14,4,103,141,49,19,11,15
18-Nov-13,2,25,12,3,11,77,41,10,13,4,2,2,,0,0,25,24,24,5,38,27,20,6,104,13,25,11,5,23
18-Nov-13,3,25,8,39,5,24,46,19,13,8,4,6,,0,3,44,10,18,73,28,15,17,0,99,7,25,16,9,39
18-Nov-13,4,11,13,3,10,24,29,4,15,7,5,4,,0,0,25,20,32,6,21,40,18,2,46,7,5,6,7,31
18-Nov-13,5,23,49,22,77,60,84,18,16,27,54,13,,3,29,107,60,65,28,36,106,139,21,73,74,6,12,8,205
18-Nov-13,6,77,223,167,628,132,199,92,108,103,357,75,,38,124,306,204,185,89,81,433,639,126,77,208,33,32,17,544
18-Nov-13,7,305,757,793,2402,332,521,247,253,363,1394,195,,121,392,873,831,532,264,215,1381,1930,422,146,456,52,69,61,835
18-Nov-13,8,750,1797,1785,5406,877,1141,822,610,884,3006,296,,221,599,1478,1648,1078,409,446,2455,3445,927,327,660,185,175,115,1571
18-Nov-13,9,534,982,847,2284,864,1264,977,837,919,1058,166,,112,207,974,910,378,148,415,1564,1711,498,264,404,240,172,98,1061
18-Nov-13,10,797,664,544,878,878,1897,1350,1420,1353,538,168,,78,197,1649,897,352,202,545,1666,1200,462,421,385,387,257,129,1420
18-Nov-13,11,1147,676,468,832,1444,2488,2078,2064,1856,417,160,,140,181,1656,978,358,226,602,2014,1217,411,533,475,573,356,108,1571
18-Nov-13,12,1898,1649,760,1237,2747,3573,3211,3774,2837,1232,366,,284,774,2160,2051,554,586,1189,2943,1905,722,1084,752,994,719,147,1941
18-Nov-13,13,2061,1614,822,1584,2979,3897,4302,4041,2787,1095,295,,258,614,2000,2066,571,682,964,3102,1891,782,1044,750,1091,706,150,1968
18-Nov-13,14,1672,717,533,950,2667,3268,3061,3084,2027,607,148,,170,218,2028,1387,429,294,686,2572,1321,400,892,602,905,497,125,1679
18-Nov-13,15,1661,721,600,1400,2573,3300,2793,2719,1721,763,133,,124,196,1605,1282,484,293,668,2735,1647,387,825,731,943,340,174,1423
18-Nov-13,16,1898,798,921,2396,2323,3136,2785,2692,1563,1770,264,,173,342,1955,1434,767,329,602,3203,2745,490,793,839,823,351,127,1704
18-Nov-13,17,2116,1223,1604,3848,2453,3183,2866,2449,1453,2678,289,,212,752,3087,2419,1291,850,666,3679,3639,658,1038,1255,896,383,199,2460
18-Nov-13,18,1705,768,693,1545,2199,2475,2099,1400,655,1126,188,,174,444,2808,1498,729,824,497,2949,1832,364,1016,831,876,511,155,2515
18-Nov-13,19,1212,397,240,514,1831,1880,1155,738,405,344,122,,143,186,2372,1122,465,990,370,1974,911,195,978,414,959,805,114,1532
18-Nov-13,20,1140,384,159,214,1954,1595,721,506,281,178,91,,203,131,1936,823,302,823,364,1555,559,126,899,344,883,637,65,1267
18-Nov-13,21,942,197,99,145,1861,1364,579,422,241,97,75,,70,63,1788,544,807,685,302,1227,363,112,799,227,746,543,91,1604
18-Nov-13,22,603,118,62,70,1286,891,351,276,132,63,50,,54,28,1405,376,525,602,207,928,285,73,577,169,400,315,46,1391
18-Nov-13,23,293,112,47,38,631,413,154,122,65,27,14,,28,12,480,210,368,347,155,462,156,73,283,78,217,135,55,262
19-Nov-13,0,149,34,16,22,253,144,51,81,49,23,15,,10,3,200,109,139,52,103,198,39,31,182,21,93,66,20,112
19-Nov-13,1,67,13,24,17,122,90,32,28,31,3,8,,3,8,73,62,70,11,112,49,25,8,136,9,40,29,12,58
19-Nov-13,2,28,9,3,8,48,33,10,9,3,3,3,,5,1,44,36,30,2,40,33,17,6,41,6,25,21,2,29
19-Nov-13,3,61,12,1,2,40,62,8,12,8,2,3,,0,1,44,22,30,2,34,27,2,13,93,7,17,10,7,31
19-Nov-13,4,13,12,0,3,35,33,8,15,1,3,0,,1,2,40,27,28,9,26,26,16,6,43,2,13,4,7,44
19-Nov-13,5,25,81,19,96,81,89,23,24,24,61,12,,6,32,98,103,74,30,58,131,172,36,40,84,8,17,11,139
19-Nov-13,6,80,240,198,744,217,214,93,104,130,436,98,,57,177,342,482,279,145,180,539,667,139,147,247,40,24,38,370
19-Nov-13,7,370,888,933,2666,523,587,341,302,521,1624,222,,189,398,945,1266,609,346,350,1465,2079,544,155,552,105,73,94,1037
19-Nov-13,8,783,1867,1809,5229,921,1186,808,741,1044,2701,252,,204,639,1482,2327,1087,445,634,2597,3514,968,305,835,197,180,197,1911
19-Nov-13,9,627,1029,902,2162,827,1345,995,891,1034,1021,184,,77,234,985,1082,409,177,730,1723,1903,549,370,387,180,182,164,1000
19-Nov-13,10,773,717,540,924,1157,1852,1414,1407,1330,545,166,,75,157,1007,834,269,125,865,1764,1339,447,390,344,329,223,204,935
19-Nov-13,11,1079,691,472,760,1631,2441,2173,1974,1772,504,154,,103,188,1030,1057,313,174,1141,1892,1220,423,452,387,542,345,222,1036
19-Nov-13,12,1921,1772,815,1284,2759,3696,3671,3659,2948,1352,363,,180,725,1577,1852,525,518,1982,2830,1943,740,981,696,868,706,297,1300
19-Nov-13,13,1962,1614,848,1597,2787,3737,3924,4192,2928,1135,278,,163,534,1620,1855,561,509,1657,2925,1929,697,1076,613,1038,589,249,1400
19-Nov-13,14,1596,819,558,932,2408,3189,3119,2731,1864,607,173,,114,194,1338,1309,485,200,1030,2433,1492,347,710,624,812,394,188,953
19-Nov-13,15,1710,628,731,1294,2401,3142,2562,2564,1532,734,154,,92,198,1362,1315,567,234,795,2467,1715,328,690,662,667,419,175,1085
19-Nov-13,16,1846,763,1056,2537,2520,3067,2743,2614,1409,1798,238,,140,318,1772,1600,772,390,593,3020,2919,502,791,783,731,392,147,1346
19-Nov-13,17,2257,1209,1570,3823,2501,3342,3129,2662,1347,2662,252,,222,686,2659,2473,1340,755,653,3811,3699,782,1011,1252,800,532,182,2095
19-Nov-13,18,1764,805,759,1501,2477,2616,2204,1541,754,1087,197,,180,453,2434,1484,910,945,538,2816,1883,412,956,826,923,719,193,1629
19-Nov-13,19,1457,454,235,563,2210,2022,1435,869,478,340,107,,154,176,1798,1115,515,680,456,2064,929,235,891,435,996,801,133,962
19-Nov-13,20,1186,301,174,267,2070,1623,1024,565,298,158,80,,69,99,1465,883,362,508,420,1599,569,157,814,282,888,776,100,767
19-Nov-13,21,969,197,120,125,1966,1676,786,487,266,116,71,,53,56,1171,830,360,427,318,1335,544,113,719,241,661,582,82,689
19-Nov-13,22,674,144,61,98,1288,1124,407,207,134,61,26,,26,42,671,548,271,195,258,849,245,95,510,122,566,490,82,556
19-Nov-13,23,345,74,48,69,739,640,153,145,86,61,16,,12,10,268,289,180,130,160,527,164,49,359,141,446,430,45,131
20-Nov-13,0,194,55,12,21,300,328,57,68,30,14,9,,10,2,121,139,61,233,88,215,59,45,230,36,204,144,22,57
20-Nov-13,1,80,24,7,16,203,288,35,36,18,1,4,,2,1,62,78,39,113,58,71,8,14,164,16,218,121,24,30
20-Nov-13,2,43,21,15,10,101,322,31,25,19,5,1,,4,1,44,16,17,39,41,39,12,16,113,15,31,57,13,25
20-Nov-13,3,43,4,2,4,89,216,3,34,14,1,0,,1,2,48,17,23,16,31,29,9,7,113,3,27,21,5,28
20-Nov-13,4,20,11,2,16,45,162,10,14,11,4,2,,1,1,40,25,49,7,18,40,14,7,49,16,15,10,1,44
20-Nov-13,5,26,78,24,87,63,142,26,27,16,53,13,,6,29,113,111,65,16,36,124,197,31,32,53,7,11,15,100
20-Nov-13,6,87,234,198,735,216,511,91,113,88,421,72,,41,128,346,460,260,125,107,514,645,135,143,235,44,43,40,392
20-Nov-13,7,306,831,837,2492,472,655,322,282,435,1478,192,,135,327,908,909,532,259,244,1446,2065,586,183,503,94,85,86,956
20-Nov-13,8,811,1743,1732,5131,748,1071,773,748,949,2953,273,,159,548,1517,2381,1047,444,408,2559,3498,1071,313,824,191,148,150,1467
20-Nov-13,9,659,1034,933,2288,742,1245,981,948,934,1242,146,,67,188,1184,1136,451,208,723,1769,1752,611,292,496,202,159,121,986
20-Nov-13,10,779,638,490,925,1085,1621,1369,1212,1290,506,111,,82,127,1187,793,315,207,637,1653,1146,379,353,328,286,244,125,1082
20-Nov-13,11,1112,716,454,738,1622,2317,1925,2127,1802,471,146,,95,215,1362,989,364,248,691,1802,1291,373,553,433,463,395,125,1089
20-Nov-13,12,1770,1440,730,1080,2507,3305,3082,3578,2562,1146,263,,180,578,1804,1868,602,487,1150,2672,1902,623,1143,725,953,743,185,1573
20-Nov-13,13,1832,1490,675,1161,2671,3645,3326,3868,2890,1000,246,,143,455,1557,1711,554,502,1042,2853,1755,664,1155,732,964,781,179,1199
20-Nov-13,14,1819,756,602,960,2466,3154,2813,3057,1977,511,138,,79,175,1775,1288,547,241,750,2544,1429,358,839,647,810,561,131,1342
20-Nov-13,15,1675,807,563,1267,2309,2931,2508,2715,1720,798,146,,57,210,1482,1240,543,192,703,2672,1672,378,807,722,675,474,212,1184
20-Nov-13,16,1756,720,995,2515,2176,2914,2403,2523,1540,1833,176,,73,283,1943,1545,772,300,759,3032,2818,588,810,767,709,467,172,1924
20-Nov-13,17,1874,1142,1684,3852,2232,2889,2476,2540,1366,2610,269,,119,636,2420,2302,1432,469,986,3557,3755,681,950,1146,771,474,255,1849
20-Nov-13,18,1259,770,726,1661,2116,2181,1933,1294,695,992,198,,77,333,2191,1369,758,503,1087,2629,1772,396,892,573,788,815,220,2445
20-Nov-13,19,1205,443,270,547,1833,1430,1056,672,447,329,116,,41,120,1202,777,337,1048,1081,1661,955,188,786,298,694,744,300,1434
20-Nov-13,20,1016,273,128,237,1697,1195,674,507,244,141,78,,37,60,902,743,261,400,993,1366,573,133,701,270,574,661,224,531
20-Nov-13,21,817,180,120,185,1540,1259,475,332,206,104,81,,48,71,1132,636,266,361,754,1161,433,148,570,138,537,493,212,1693
20-Nov-13,22,548,153,112,123,1113,816,396,260,141,55,56,,51,41,622,424,215,239,417,922,300,105,440,168,364,414,124,571
20-Nov-13,23,299,105,51,104,634,513,148,158,117,35,24,,15,23,653,288,187,768,163,529,150,46,357,92,195,296,40,719
21-Nov-13,0,136,36,12,20,198,221,63,70,37,17,7,,5,6,170,126,59,336,109,201,59,25,189,26,98,110,32,79
21-Nov-13,1,61,26,3,7,106,134,33,15,16,3,2,,0,2,44,54,23,36,48,74,16,13,169,15,66,56,14,36
21-Nov-13,2,44,12,4,11,105,253,19,20,2,1,3,,5,2,16,21,19,1,21,35,13,13,97,6,39,27,1,11
21-Nov-13,3,22,8,5,2,28,170,12,15,9,1,2,,0,1,41,27,16,15,30,23,9,2,44,10,3,18,8,25
21-Nov-13,4,14,9,0,5,26,231,12,35,8,1,2,,0,5,44,33,30,14,42,28,13,7,52,15,8,15,5,32
21-Nov-13,5,18,75,18,118,65,192,25,28,12,54,16,,3,25,93,95,69,11,45,144,191,23,58,62,14,8,12,96
21-Nov-13,6,64,241,184,785,143,460,98,124,125,378,65,,30,147,338,492,256,84,136,676,673,155,117,163,26,40,35,301
21-Nov-13,7,217,857,868,2724,319,771,327,314,413,1547,213,,98,337,914,1217,521,263,307,1603,2080,509,222,504,59,75,117,841
21-Nov-13,8,633,1730,1747,5463,788,1669,852,725,1123,2987,282,,157,540,1514,2236,1044,360,546,2894,3418,965,318,852,182,174,190,1407
21-Nov-13,9,679,1595,893,2425,921,1855,980,930,984,1287,183,,70,204,1134,1127,415,166,764,1960,1832,512,313,472,195,211,144,1094
21-Nov-13,10,811,1019,569,1096,1272,2255,1416,1462,1216,589,133,,62,152,1042,852,378,132,915,1643,1347,422,416,330,349,255,179,939
21-Nov-13,11,1102,991,532,949,1571,2589,2043,1974,1622,556,186,,109,195,1200,1027,403,204,1057,1934,1266,421,512,492,489,467,216,1044
21-Nov-13,12,1838,1740,808,1304,2783,3663,3372,3508,2730,1249,327,,241,590,1641,1847,644,320,1841,2811,2008,647,1108,770,981,730,306,1400
21-Nov-13,13,2119,1535,789,1292,3158,4068,3555,3896,2783,1120,278,,212,494,1658,2055,601,457,1811,3142,1878,613,1231,877,961,672,287,1419
21-Nov-13,14,2021,1007,596,1091,2918,3666,2993,3233,1987,619,128,,126,222,1615,1393,567,262,1179,2898,1410,429,991,721,922,480,234,1317
21-Nov-13,15,1978,772,611,1425,3039,3496,2975,2912,1714,836,183,,117,192,1524,1362,665,285,895,3031,1729,406,871,854,883,432,237,1317
21-Nov-13,16,2174,852,1015,2448,2948,3404,2883,2884,1627,1790,240,,105,318,2055,1581,814,394,769,3353,2894,548,917,956,845,400,143,1454
21-Nov-13,17,2380,1223,1742,3766,3094,3415,3070,3059,1594,2817,299,,156,630,2716,2620,1393,543,724,3751,3717,725,1027,1238,1065,512,200,2110
21-Nov-13,18,2309,830,738,1539,2974,3249,2454,2243,1035,1134,206,,209,437,2257,1625,822,588,574,2841,1769,464,1044,952,1223,688,216,1841
21-Nov-13,19,1547,447,318,537,2524,2204,1804,1319,502,322,114,,93,161,1840,1093,516,446,472,2049,913,232,927,438,1116,740,119,1785
21-Nov-13,20,1428,420,209,313,2381,1917,1415,837,273,211,103,,84,99,1215,1017,387,375,419,1624,539,161,872,288,1201,707,102,680
21-Nov-13,21,1247,254,177,202,2560,1510,887,432,282,130,76,,78,43,1556,920,356,275,425,1464,471,152,814,182,1073,620,92,1364
21-Nov-13,22,835,228,107,117,2007,1217,435,380,261,94,69,,24,46,917,581,283,210,335,1140,352,157,825,196,823,585,94,562
21-Nov-13,23,475,139,66,49,1198,757,239,194,166,47,44,,14,21,388,367,255,230,212,756,185,89,556,163,402,628,50,182
22-Nov-13,0,213,52,31,32,533,417,135,104,61,19,12,,4,8,165,139,64,133,119,298,74,32,416,70,320,287,34,66
22-Nov-13,1,218,39,21,20,351,237,74,77,34,5,2,,3,4,122,84,40,21,134,79,21,16,390,57,156,149,20,44
22-Nov-13,2,102,27,40,9,204,125,65,35,31,4,4,,1,2,39,72,28,4,105,70,18,20,360,18,78,71,13,38
22-Nov-13,3,61,14,18,9,146,154,58,56,17,2,8,,2,1,52,61,21,6,69,60,17,27,378,10,130,62,12,31
22-Nov-13,4,36,15,5,4,98,69,37,26,9,4,3,,0,1,50,44,45,14,46,75,15,0,164,32,22,55,10,43
22-Nov-13,5,42,73,24,90,86,104,32,22,36,43,8,,2,26,100,119,83,26,82,116,185,50,79,83,16,16,14,108
22-Nov-13,6,88,262,187,682,209,208,78,89,98,366,84,,26,140,366,514,251,94,170,550,674,171,134,194,36,49,55,380
22-Nov-13,7,296,785,845,2419,411,527,312,306,412,1383,187,,73,318,861,1117,512,260,314,1255,1987,515,201,444,72,64,142,854
22-Nov-13,8,846,1733,1683,5070,784,1111,730,653,914,2709,260,,131,498,1628,2314,1080,336,635,2428,3305,996,300,872,152,155,195,1708
22-Nov-13,9,591,994,863,2114,827,1256,996,976,1078,1238,177,,57,213,1271,1182,460,131,655,1710,1852,673,342,636,196,212,165,1130
22-Nov-13,10,812,686,487,844,1080,1936,1541,1543,1637,571,176,,62,140,1200,905,447,152,897,1722,1272,409,402,694,379,278,215,1098
22-Nov-13,11,1171,696,525,818,1576,2447,2052,2380,1923,562,154,,104,208,1362,1235,542,189,1158,2026,1332,430,625,855,577,498,247,1143
22-Nov-13,12,1780,1609,857,1061,2790,3397,3327,3589,2574,1311,340,,149,682,1875,2032,783,343,1868,2716,1966,673,1326,1129,1018,937,303,1584
22-Nov-13,13,1997,1489,726,1154,2914,3716,3883,4074,2763,1120,292,,195,596,1938,2180,751,401,1780,3011,1905,655,1300,1205,1088,850,269,1796
22-Nov-13,14,1785,846,576,961,2623,3321,3292,3152,2255,659,156,,122,218,1823,1703,644,338,1217,2879,1420,438,886,1077,1034,585,228,1581
22-Nov-13,15,1831,670,672,1306,2722,3441,3195,3268,2041,930,199,,139,274,1917,1596,734,272,1250,2875,1889,562,941,1273,1011,426,269,1704
22-Nov-13,16,1814,914,1004,2637,2678,3654,3286,3169,1915,1754,299,,173,443,2479,1851,957,417,953,3227,2851,575,972,1424,891,495,200,2369
22-Nov-13,17,2364,1214,1309,3055,3114,3710,3966,3461,1982,2190,399,,229,657,3196,2642,1362,652,667,3747,3368,667,1285,1847,1067,626,206,2048
22-Nov-13,18,2020,790,561,1215,3007,3241,3130,2749,1356,889,241,,223,315,2600,1730,811,686,563,2928,1850,406,1232,1383,1074,847,168,2109
22-Nov-13,19,1670,689,323,468,2876,2713,2472,2196,935,309,119,,211,210,2598,1495,550,963,486,2326,1098,276,1307,1247,1231,1107,150,2221
22-Nov-13,20,1561,493,175,236,2740,2469,2218,1584,527,215,103,,193,146,2246,1193,482,598,370,2000,706,190,1320,1152,1140,1189,113,2197
22-Nov-13,21,1591,304,183,191,3039,2284,1514,927,358,183,112,,133,94,2012,1176,430,625,460,1792,566,187,1186,1004,1079,898,136,1306
22-Nov-13,22,1000,252,142,160,2324,1513,842,553,328,149,140,,131,77,1515,924,476,866,313,1484,487,170,1114,517,895,769,82,1002
22-Nov-13,23,817,354,148,126,2033,1331,475,359,324,82,118,,111,56,1898,771,430,401,307,1313,337,122,1001,448,568,675,85,1688
23-Nov-13,0,450,170,124,77,1223,891,258,264,181,70,93,,43,16,530,560,309,264,222,998,213,88,843,237,494,439,75,272
23-Nov-13,1,354,78,60,39,740,561,194,204,107,33,23,,28,20,247,233,98,337,179,420,73,58,760,273,379,353,53,139
23-Nov-13,2,180,41,14,12,367,348,102,118,55,13,31,,2,3,158,179,90,16,123,262,25,37,574,57,164,214,33,68
23-Nov-13,3,90,25,10,14,244,182,61,88,26,20,28,,2,4,93,83,48,11,84,155,25,18,378,26,78,128,14,72
23-Nov-13,4,53,17,10,21,114,139,28,47,22,5,17,,5,1,64,82,73,14,75,92,30,12,275,12,36,25,4,58
23-Nov-13,5,48,30,25,10,73,118,43,37,25,11,18,,3,3,84,49,65,6,100,106,74,24,121,46,21,37,10,62
23-Nov-13,6,73,70,34,24,119,123,47,52,58,30,33,,5,35,65,121,91,29,170,193,208,40,96,145,25,21,47,56
23-Nov-13,7,208,76,59,45,63,201,88,96,92,78,50,,11,41,143,135,119,50,325,338,297,56,98,137,30,29,120,120
23-Nov-13,8,457,122,93,49,101,383,313,242,285,125,93,,23,61,331,252,133,57,451,555,450,95,103,276,68,54,128,272
23-Nov-13,9,730,166,88,110,209,997,717,765,753,122,121,,83,112,583,621,284,109,756,896,583,167,229,540,157,129,227,705
23-Nov-13,10,1401,225,189,97,366,1736,1529,1585,1259,138,108,,100,113,1085,933,403,167,1286,1507,681,220,412,886,287,282,378,1414
23-Nov-13,11,2234,318,178,121,679,2387,2291,2505,1624,125,105,,126,172,1423,1143,461,310,1674,1910,667,203,533,1133,534,355,408,1302
23-Nov-13,12,3023,376,172,134,1118,2822,2734,3009,1694,141,100,,151,147,1729,1234,540,453,1954,2126,766,221,725,1326,877,607,435,1441
23-Nov-13,13,3527,365,212,134,1565,3456,3331,3531,1921,128,134,,103,173,2226,1359,507,477,1905,2246,821,197,824,1476,885,689,439,2461
23-Nov-13,14,3534,413,174,109,1591,3527,3703,3664,2058,129,95,,104,169,1992,1368,590,335,1719,2388,845,250,990,1319,974,600,396,1503
23-Nov-13,15,3778,322,215,92,1768,3356,3493,3938,1876,175,102,,226,205,2170,1389,581,408,1339,2436,889,256,925,1876,928,559,276,2353
23-Nov-13,16,3743,365,217,84,1693,3291,3380,3729,1717,141,109,,218,197,2339,1408,588,466,813,2865,872,252,1123,1947,1030,563,154,2871
23-Nov-13,17,2548,499,167,124,1974,3179,2938,2910,1147,153,109,,161,144,2176,1466,578,381,488,2334,832,231,995,1621,866,581,147,1566
23-Nov-13,18,1583,449,147,96,2516,2560,2109,1468,616,206,138,,208,129,1880,1281,490,246,469,2090,823,253,1043,1478,1070,856,134,1373
23-Nov-13,19,1339,469,140,96,2431,1956,1480,804,554,152,104,,185,99,1649,936,441,340,466,1730,650,189,1001,1096,1125,997,124,1439
23-Nov-13,20,1122,392,103,78,2306,1883,1228,714,392,106,57,,117,90,1579,959,396,256,371,1358,410,194,1015,877,1212,998,80,835
23-Nov-13,21,978,271,84,61,2303,1784,1031,517,279,92,150,,58,114,1642,934,419,398,311,1402,517,229,1109,847,814,824,67,1340
23-Nov-13,22,663,203,94,89,1821,1418,656,419,327,46,108,,24,53,1253,720,337,221,238,1129,398,165,953,571,694,807,83,1464
23-Nov-13,23,510,230,131,53,1311,1224,424,379,258,68,98,,21,32,653,643,411,153,225,934,296,127,790,423,495,702,77,366
24-Nov-13,0,280,165,93,89,1005,1021,315,265,171,25,53,,28,22,414,455,342,232,163,711,258,112,831,288,412,532,49,209
24-Nov-13,1,195,92,91,45,605,649,237,283,198,14,22,,1,11,370,276,126,146,151,499,56,58,825,89,243,411,37,160
24-Nov-13,2,112,77,71,30,368,490,236,219,123,7,27,,2,2,326,196,91,8,104,520,31,69,850,58,153,318,21,124
24-Nov-13,3,85,31,11,23,201,350,117,181,94,8,13,,3,6,189,139,57,7,97,299,42,34,805,20,107,203,21,123
24-Nov-13,4,29,12,16,20,102,142,62,64,28,4,5,,5,1,67,74,36,7,48,122,26,30,301,11,35,92,9,33
24-Nov-13,5,27,14,2,9,62,102,35,41,35,10,9,,0,5,57,37,45,2,56,85,23,16,214,69,32,64,4,73
24-Nov-13,6,27,28,14,19,76,125,59,60,35,15,13,,1,9,53,61,54,17,53,85,68,35,141,123,11,35,29,116
24-Nov-13,7,62,59,39,23,116,201,72,98,85,24,25,,12,18,158,116,108,52,177,228,199,75,83,190,18,27,50,151
24-Nov-13,8,163,92,44,52,348,416,224,202,175,77,63,,31,33,286,204,709,636,514,524,437,127,99,245,85,50,140,309
24-Nov-13,9,246,181,108,45,503,783,658,501,437,114,58,,135,65,469,461,637,603,765,798,368,171,185,634,101,166,138,673
24-Nov-13,10,585,253,149,91,946,1400,1358,1258,1003,117,76,,144,104,959,661,601,469,1102,1200,521,194,367,891,258,276,217,1221
24-Nov-13,11,827,323,196,89,1418,2005,2015,1926,1362,112,71,,257,137,1529,929,398,367,1383,1648,595,151,534,1335,490,409,286,1759
24-Nov-13,12,1332,338,144,84,2167,2751,2571,2672,1422,139,67,,333,145,1970,1105,456,425,1877,1994,738,219,856,1554,989,655,396,2138
24-Nov-13,13,1666,332,154,109,2750,3319,3165,3255,1704,122,55,,229,173,2211,1270,471,569,1786,2283,649,237,949,1894,1073,794,422,2287
24-Nov-13,14,1778,386,186,92,2680,3175,3124,3478,1662,173,65,,292,188,2152,1216,519,623,1655,2266,659,213,954,1896,991,662,368,2173
24-Nov-13,15,1869,339,204,69,2664,3156,3117,3291,1510,116,45,,331,163,2076,1303,595,808,1373,2321,591,199,950,1754,959,539,304,2401
24-Nov-13,16,1811,330,169,86,2592,2748,2832,2739,1253,98,78,,216,213,2026,1285,605,903,758,2578,762,172,1074,1846,826,461,186,2126
24-Nov-13,17,1720,320,114,88,2265,2562,2173,2072,700,93,91,,238,157,1713,1132,617,838,480,2192,724,193,919,1699,831,598,103,1233
24-Nov-13,18,1244,251,95,72,2123,1936,1570,967,391,98,72,,191,128,1498,1011,505,768,482,1951,597,139,948,1268,929,692,146,1073
24-Nov-13,19,915,234,65,78,1852,1520,932,515,281,116,77,,114,72,1368,782,334,606,380,1485,386,117,746,681,883,645,121,774
24-Nov-13,20,790,201,101,53,1647,1319,659,466,249,70,72,,92,37,920,714,293,561,327,1228,311,116,717,585,799,621,102,387
24-Nov-13,21,763,155,44,56,1538,954,513,237,202,57,61,,67,45,679,548,217,478,296,994,270,89,592,402,582,481,112,368
24-Nov-13,22,447,92,24,48,987,590,225,197,107,61,56,,18,21,663,486,245,388,157,717,226,89,500,403,331,269,43,693
24-Nov-13,23,249,51,18,30,447,363,129,65,51,30,23,,18,22,217,274,201,303,178,417,126,64,266,239,195,116,46,102
25-Nov-13,0,137,18,9,17,201,143,58,36,24,13,14,,12,3,129,106,73,268,88,149,52,30,214,221,103,51,21,54
25-Nov-13,1,59,9,3,11,99,85,41,41,12,7,28,,2,0,62,48,27,9,46,52,14,34,123,31,61,26,12,32
25-Nov-13,2,40,11,1,12,57,47,19,33,20,3,12,,0,0,21,54,26,14,32,47,20,18,85,8,13,11,11,8
25-Nov-13,3,26,11,4,4,27,43,3,4,3,2,0,,5,2,42,14,11,21,19,23,5,4,66,6,10,11,6,32
25-Nov-13,4,7,6,1,5,39,39,14,9,4,4,9,,0,0,29,41,35,7,18,23,14,8,63,9,13,10,13,27
25-Nov-13,5,33,72,21,118,71,88,23,27,28,71,18,,5,34,96,123,67,7,25,145,157,140,36,68,5,16,9,103
25-Nov-13,6,82,231,191,718,179,224,61,97,154,388,88,,30,140,340,457,231,99,84,517,691,152,96,213,30,30,25,329
25-Nov-13,7,330,831,834,2474,380,585,337,286,458,1452,190,,105,389,905,1138,536,288,245,1520,2082,451,142,439,67,70,75,942
25-Nov-13,8,772,1791,1739,5186,883,1106,754,696,952,2947,252,,136,574,1575,2248,1071,431,464,2488,3335,985,281,885,204,176,173,1667
25-Nov-13,9,672,973,886,2210,845,1361,924,840,1147,1137,213,,73,202,1207,1045,424,160,427,1627,1738,592,260,419,184,168,83,1069
