Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
22/12/2014,22,556,125,72,92,1473,2286,0,1169,0,47,44,166,47,67,944,861,387,0,222,1279,251,71,609,0,596,457,41,271,617,514,27,88,63
22/12/2014,23,283,100,49,57,866,792,0,395,0,41,15,49,14,17,540,540,271,0,130,755,190,57,396,0,362,153,32,125,369,222,22,36,35
23/12/2014,0,182,27,26,58,399,322,0,169,0,16,9,27,15,11,205,218,101,0,96,340,86,24,231,0,121,79,23,77,201,104,13,10,24
23/12/2014,1,39,32,11,27,169,96,0,52,0,5,10,10,1,3,65,68,31,0,97,90,29,11,181,0,77,40,22,16,117,54,6,12,14
23/12/2014,2,32,26,0,6,51,52,0,17,0,3,8,8,0,0,14,31,7,0,41,47,12,13,91,0,44,15,5,18,46,29,2,1,14
23/12/2014,3,28,18,5,13,22,48,0,32,0,2,2,12,3,0,35,37,23,0,30,27,10,6,52,0,15,4,6,25,47,3,6,4,9
23/12/2014,4,16,6,4,4,23,44,0,17,0,17,3,3,0,4,41,30,54,0,35,40,19,2,67,0,5,24,9,38,48,8,6,4,5
23/12/2014,5,16,37,27,87,73,83,0,19,0,137,10,22,2,21,79,75,74,0,93,127,134,18,29,0,6,9,11,79,24,4,9,13,17
23/12/2014,6,52,133,114,426,190,171,0,48,0,296,73,48,6,64,223,296,141,0,253,400,569,92,56,0,33,16,76,188,37,21,33,22,75
23/12/2014,7,199,511,555,1583,359,498,0,262,0,828,234,161,19,143,462,779,352,0,478,1030,1413,281,124,0,91,56,148,417,97,72,108,82,164
23/12/2014,8,471,1281,1337,3490,627,925,0,694,0,1802,325,234,46,280,971,1517,695,0,656,1816,2481,623,259,0,247,133,264,809,194,178,301,182,371
23/12/2014,9,469,825,709,1490,786,1562,0,1270,0,843,253,220,34,150,779,1043,390,0,958,1542,1526,455,257,0,272,140,261,551,270,177,195,129,347
23/12/2014,10,732,651,473,646,1143,2521,0,2329,0,350,153,209,28,155,1033,1255,450,0,1275,2009,1305,294,458,0,420,246,304,680,447,253,104,126,335
23/12/2014,11,1092,590,447,710,1674,3448,0,3526,0,404,151,280,44,350,1477,1703,646,0,1628,2524,1177,352,652,0,707,374,398,948,633,229,127,131,302
23/12/2014,12,1607,1306,629,956,2530,4717,0,5080,0,764,350,490,93,529,2081,2414,808,0,2340,2935,1670,472,1150,0,1250,809,508,1307,1187,573,188,220,735
23/12/2014,13,1758,1100,555,855,2602,4841,0,5450,0,742,263,359,98,479,1867,2320,723,0,2397,3351,1675,500,1261,0,1253,776,452,1329,1145,559,186,247,679
23/12/2014,14,1745,599,436,673,2529,4827,0,4751,0,504,198,253,52,315,1998,1984,738,0,1669,3213,1334,309,1041,0,1091,621,315,1141,942,476,136,153,354
23/12/2014,15,1798,577,498,1001,2421,4398,0,4428,0,669,192,272,60,260,1910,1744,855,0,1215,3247,1440,372,973,0,936,527,256,1178,777,580,131,137,223
23/12/2014,16,1738,608,802,1737,2510,4510,0,4245,0,1119,280,308,72,330,1955,1981,928,0,917,3263,2211,401,948,0,1016,513,169,1266,845,347,241,196,240
23/12/2014,17,1906,667,974,2215,2569,4389,0,3971,0,1115,346,242,71,340,2091,2217,1115,0,630,3580,2414,382,910,0,1124,599,152,1195,886,374,278,183,317
23/12/2014,18,1582,421,415,721,2356,3397,0,3259,0,365,198,254,48,191,1444,1573,731,0,467,2817,1296,221,878,0,1271,666,105,746,844,462,84,143,194
23/12/2014,19,1353,254,197,324,2079,2794,0,2757,0,198,129,282,58,156,1308,1340,607,0,374,2139,770,159,872,0,1226,787,88,510,907,642,58,120,133
23/12/2014,20,1121,238,144,211,1869,3480,0,2656,0,109,93,175,51,88,1284,1289,606,0,281,1896,465,153,781,0,1084,732,79,514,797,578,49,115,75
23/12/2014,21,928,155,135,132,2060,4024,0,2438,0,68,73,173,35,73,1359,1247,455,0,220,1761,375,107,799,0,918,650,80,502,675,661,48,86,94
23/12/2014,22,637,155,96,106,1571,2566,0,1313,0,60,37,140,35,46,1319,869,458,0,218,1222,292,111,554,0,666,384,62,658,548,416,30,51,97
23/12/2014,23,351,71,50,52,961,916,0,479,0,30,23,76,16,22,518,625,374,0,172,686,253,64,444,0,409,239,45,186,366,228,15,25,43
24/12/2014,0,136,34,13,35,335,329,0,131,0,15,3,22,7,7,229,219,117,0,112,330,85,50,360,0,191,117,33,87,216,106,7,27,22
24/12/2014,1,92,20,15,22,173,124,0,47,0,6,8,20,10,4,88,106,53,0,83,119,17,30,254,0,137,83,8,30,157,59,2,6,16
24/12/2014,2,31,14,0,7,80,59,0,16,0,0,5,6,0,8,37,62,33,0,48,54,16,13,91,0,52,32,13,16,97,47,3,10,6
24/12/2014,3,22,4,8,27,67,53,0,30,0,4,0,9,0,1,55,20,12,0,47,44,5,6,74,0,24,24,11,36,58,20,1,9,3
24/12/2014,4,30,7,0,8,26,45,0,14,0,7,11,9,0,1,43,49,63,0,42,29,20,15,57,0,14,5,4,48,40,7,5,9,9
24/12/2014,5,19,26,16,68,62,86,0,43,0,32,9,11,2,19,68,68,70,0,191,116,127,18,64,0,14,1,64,63,27,15,9,7,16
24/12/2014,6,54,111,101,320,200,170,0,67,0,169,55,41,5,67,155,236,126,0,372,389,436,73,67,0,37,23,317,184,40,21,24,29,86
24/12/2014,7,154,394,369,1187,312,413,0,213,0,617,183,115,27,136,357,637,265,0,542,1001,1068,237,113,0,76,36,265,374,89,65,63,71,146
24/12/2014,8,345,842,912,2350,500,894,0,663,0,1134,211,205,38,212,745,1065,474,0,798,1595,1767,394,241,0,194,77,292,852,134,143,194,135,285
24/12/2014,9,515,655,540,1013,834,1647,0,1399,0,533,131,165,20,135,877,908,368,0,966,1476,1156,253,329,0,296,168,245,818,315,231,176,131,374
24/12/2014,10,656,582,317,525,1120,2552,0,2412,0,274,116,164,26,174,1185,1106,441,0,1225,1765,972,240,494,0,408,271,268,897,458,242,105,132,278
24/12/2014,11,1065,488,353,538,1037,3333,0,3313,0,411,145,214,66,229,1452,1466,541,0,1416,2411,997,299,672,0,649,438,312,976,646,199,100,143,283
24/12/2014,12,1633,759,655,851,2083,4244,0,4553,0,860,236,319,67,413,1842,1948,726,0,1723,2964,1591,382,1061,0,1188,765,288,1239,948,479,190,175,458
24/12/2014,13,1777,653,563,942,2628,4787,0,4870,0,668,141,292,101,341,1847,2087,678,0,1621,3417,1618,345,1246,0,1278,769,337,1348,939,475,187,156,367
24/12/2014,14,1976,454,573,910,2774,4810,0,4905,0,594,197,364,124,321,1891,2090,874,0,1489,3655,1397,353,1130,0,1151,570,312,1401,938,412,159,174,229
24/12/2014,15,1876,413,469,773,2757,4586,0,4829,0,492,187,379,82,269,1844,1848,732,0,1306,3506,1350,272,1056,0,1131,487,208,1314,801,442,114,220,214
24/12/2014,16,1810,335,295,712,2690,4088,0,4192,0,342,234,256,60,250,1698,1666,777,0,823,3571,1284,227,1070,0,1104,428,154,988,746,334,80,164,152
24/12/2014,17,1735,320,194,496,2423,3596,0,3321,0,201,189,236,52,176,1714,1597,707,0,599,3288,1143,249,1041,0,1152,567,112,925,713,315,83,124,123
24/12/2014,18,1643,196,101,266,2699,2980,0,2580,0,105,103,306,48,104,1387,1331,553,0,546,2742,801,142,1010,0,1291,701,96,570,711,405,45,115,95
24/12/2014,19,1299,189,74,131,2692,2458,0,1691,0,94,83,258,77,96,1541,1184,534,0,455,2123,515,128,1028,0,1164,769,110,522,723,515,47,109,105
24/12/2014,20,1127,129,77,101,2263,2908,0,1552,0,55,71,316,82,76,1639,1164,554,0,379,2068,365,109,989,0,1127,850,65,438,744,612,47,115,91
24/12/2014,21,1052,118,46,104,2146,4321,0,1721,0,37,58,172,67,73,2041,1255,666,0,270,2046,334,106,990,0,915,742,61,489,640,641,31,120,60
24/12/2014,22,751,171,80,74,2214,3750,0,1355,0,44,39,119,48,26,1798,1304,583,0,181,1797,417,145,917,0,925,457,42,554,668,535,41,128,91
24/12/2014,23,555,97,47,77,1543,1889,0,743,0,29,21,66,14,39,1605,861,489,0,174,1196,221,67,758,0,526,259,43,1020,418,357,42,95,47
25/12/2014,0,306,38,19,56,833,827,0,351,0,13,4,27,3,26,556,498,256,0,108,685,146,45,415,0,290,158,33,157,288,167,16,21,17
25/12/2014,1,192,117,26,37,549,378,0,109,0,9,12,10,0,8,280,321,103,0,115,390,55,34,233,0,195,57,16,142,188,85,8,38,4
25/12/2014,2,85,19,8,26,258,168,0,100,0,8,4,5,4,27,76,117,99,0,44,122,42,13,229,0,101,44,22,39,148,26,4,12,14
25/12/2014,3,76,14,4,22,276,125,0,42,0,4,1,0,4,0,76,81,68,0,47,116,17,11,153,0,96,31,7,20,76,11,0,0,5
25/12/2014,4,33,2,0,11,96,70,0,25,0,2,4,6,0,1,59,123,50,0,60,131,27,11,117,0,19,20,8,38,63,27,4,6,0
25/12/2014,5,28,12,10,7,55,51,0,23,0,8,7,0,0,3,54,66,53,0,25,75,46,6,93,0,11,4,4,53,37,2,3,7,2
25/12/2014,6,35,15,5,19,68,87,0,35,0,11,7,18,3,10,75,39,28,0,30,77,96,20,62,0,11,22,6,52,53,2,8,22,9
25/12/2014,7,62,35,11,8,116,105,0,44,0,22,17,30,9,37,95,78,50,0,31,121,198,25,32,0,46,24,10,72,42,21,19,25,12
25/12/2014,8,79,76,45,25,257,192,0,96,0,25,26,68,16,33,129,125,64,0,88,176,268,48,62,0,62,25,36,47,57,34,29,34,60
25/12/2014,9,157,96,58,47,359,406,0,186,0,28,29,80,17,37,294,214,112,0,130,399,443,60,140,0,121,132,30,140,127,68,50,69,92
25/12/2014,10,292,151,88,48,874,886,0,431,0,67,24,187,27,51,510,342,189,0,228,715,561,107,364,0,346,314,57,196,256,63,46,95,117
25/12/2014,11,412,173,69,72,543,1346,0,780,0,61,54,258,74,69,1000,583,320,0,225,1054,602,140,588,0,775,493,42,440,392,85,62,82,102
25/12/2014,12,566,222,74,60,1188,1765,0,941,0,61,66,278,50,83,1266,662,391,0,266,1144,545,143,705,0,1052,808,66,437,490,152,59,177,118
25/12/2014,13,687,140,60,54,1927,2096,0,1018,0,54,60,319,126,60,1524,752,436,0,248,1422,444,93,800,0,1277,789,56,560,526,190,41,117,69
25/12/2014,14,722,156,60,74,2150,2140,0,1182,0,69,45,367,132,109,1604,975,529,0,267,1515,585,117,758,0,1189,627,58,554,631,158,68,135,127
25/12/2014,15,714,219,53,84,2195,2240,0,1346,0,54,48,325,112,106,1558,1010,625,0,257,1369,502,139,956,0,1191,458,39,584,494,204,39,185,94
25/12/2014,16,803,195,69,83,2132,2038,0,982,0,53,37,338,118,83,1634,1049,612,0,226,1462,577,106,795,0,1024,343,31,607,431,200,79,127,89
25/12/2014,17,706,234,50,90,2052,1941,0,956,0,74,60,320,117,100,1527,1079,669,0,203,1415,724,134,898,0,1091,515,53,481,429,308,33,89,48
25/12/2014,18,769,144,46,71,2128,1978,0,838,0,65,83,375,122,83,1294,1035,665,0,256,1265,563,89,919,0,1198,746,46,381,555,293,48,52,88
25/12/2014,19,648,144,54,96,2194,2172,0,996,0,75,48,337,116,91,1618,1131,657,0,245,1324,578,102,1029,0,1299,938,59,374,487,396,25,79,106
25/12/2014,20,611,129,37,88,2123,2954,0,1139,0,47,53,157,50,39,1559,1243,798,0,288,1274,477,115,1004,0,1242,765,59,289,542,414,47,118,75
25/12/2014,21,439,101,45,80,1968,3797,0,1383,0,63,30,96,33,54,1489,1114,775,0,244,1445,406,153,873,0,1006,635,43,248,474,369,28,73,60
25/12/2014,22,326,56,40,61,1491,2737,0,972,0,29,32,36,13,24,1014,923,577,0,150,1130,253,101,650,0,705,480,50,243,488,290,20,43,54
25/12/2014,23,80,13,25,51,601,723,0,287,0,14,8,11,3,6,203,239,238,0,63,401,205,47,356,0,211,181,20,77,276,100,6,11,12
26/12/2014,0,82,12,0,30,299,210,0,111,0,15,11,31,7,7,92,128,86,0,47,236,83,19,236,0,110,78,22,42,219,14,7,9,25
26/12/2014,1,45,9,6,22,146,154,0,90,0,4,6,3,0,2,49,81,64,0,52,98,33,14,126,0,75,71,18,20,120,6,1,3,10
26/12/2014,2,31,1,2,19,98,117,0,41,0,0,0,12,2,1,36,88,45,0,33,60,18,5,174,0,43,27,3,23,73,3,3,14,10
26/12/2014,3,18,5,0,1,69,105,0,68,0,3,3,14,1,0,45,36,28,0,24,60,15,8,133,0,22,62,5,42,50,8,3,5,4
26/12/2014,4,23,0,2,8,73,150,0,100,0,3,1,0,0,0,43,48,73,0,36,121,19,4,169,0,28,56,2,46,115,21,7,11,2
26/12/2014,5,39,11,4,10,229,158,0,158,0,13,4,13,1,0,39,61,77,0,21,116,30,14,175,0,38,75,3,52,135,2,2,4,3
26/12/2014,6,72,22,7,12,359,356,0,406,0,32,8,28,3,10,64,99,87,0,39,258,137,24,130,0,71,163,4,64,86,11,10,19,28
26/12/2014,7,106,50,29,27,549,671,0,766,0,47,19,25,2,57,147,250,180,0,97,491,292,70,185,0,142,78,13,129,178,23,24,41,50
26/12/2014,8,386,119,52,45,894,1503,0,1624,0,73,32,153,26,104,344,542,314,0,217,1038,353,105,215,0,240,79,28,213,282,37,71,91,79
26/12/2014,9,696,267,110,61,1300,2934,0,2944,0,80,30,139,46,182,603,780,521,0,319,1678,624,159,353,0,432,173,76,378,369,93,155,134,175
26/12/2014,10,1128,261,81,63,1991,4037,0,4248,0,112,62,175,33,239,1006,1156,612,0,483,2250,723,178,555,0,804,440,123,651,565,138,127,158,110
26/12/2014,11,1597,298,81,83,1217,4470,0,5249,0,121,46,217,68,282,1138,1494,665,0,642,2370,757,154,952,0,1225,634,152,788,830,173,76,128,98
26/12/2014,12,1985,245,124,56,2584,5015,0,5832,0,112,43,295,78,325,1476,1573,639,0,649,2665,721,163,1092,0,1656,851,128,924,1161,232,70,118,94
26/12/2014,13,2403,316,134,113,4051,5080,0,5902,0,108,51,304,73,301,1640,1815,795,0,664,3185,757,212,1304,0,1927,1009,110,1103,1305,342,55,167,131
26/12/2014,14,2647,291,167,81,4006,5323,0,6207,0,136,30,453,117,364,1723,1897,862,0,674,3417,776,222,1392,0,1774,797,109,1128,1218,412,64,121,100
26/12/2014,15,2493,339,147,105,3872,5476,0,5844,0,102,60,426,112,360,1896,2211,1047,0,573,3618,845,225,1467,0,1581,722,107,1162,1048,435,75,163,152
26/12/2014,16,2623,286,124,82,3603,4870,0,5601,0,132,73,340,120,303,1686,1943,864,0,519,3545,826,258,1331,0,1486,636,102,939,956,419,85,182,140
26/12/2014,17,2078,349,144,85,3252,4300,0,4961,0,112,46,388,98,256,1622,1807,800,0,448,3336,794,204,1306,0,1494,668,113,762,932,541,182,287,129
26/12/2014,18,1865,336,90,93,2966,3973,0,4152,0,122,94,366,86,258,1547,1682,822,0,345,2873,828,317,1396,0,1459,855,70,553,1087,579,141,242,153
26/12/2014,19,1559,168,110,90,2526,3160,0,3003,0,105,87,342,89,181,1311,1479,593,0,370,2337,583,208,1359,0,1498,1044,93,466,951,894,86,225,124
26/12/2014,20,1268,248,51,58,2451,2793,0,2333,0,82,50,257,58,129,1317,1307,628,0,320,2178,489,205,1236,0,1464,1038,72,395,1044,970,41,162,108
26/12/2014,21,1017,142,66,68,2241,2323,0,1518,0,80,60,213,69,92,1308,1224,548,0,254,1925,438,181,1113,0,1313,858,58,387,889,964,55,120,82
26/12/2014,22,727,110,70,68,2055,1552,0,835,0,62,32,116,26,28,1112,1049,439,0,240,1433,297,119,905,0,1036,598,87,249,852,717,51,107,60
26/12/2014,23,444,73,44,67,1350,892,0,397,0,31,26,36,12,13,594,715,365,0,188,884,193,90,545,0,516,318,57,195,554,435,27,45,26
27/12/2014,0,232,37,22,49,701,504,0,157,0,16,12,27,3,18,279,249,164,0,111,469,105,44,367,0,276,187,32,63,401,315,14,20,32
27/12/2014,1,97,11,6,21,319,226,0,111,0,3,10,8,1,12,122,147,108,0,91,201,56,22,272,0,143,119,12,68,260,82,11,14,28
27/12/2014,2,61,16,13,25,240,151,0,49,0,6,2,12,6,3,81,74,36,0,54,155,19,24,174,0,106,26,9,35,232,33,1,2,7
27/12/2014,3,33,8,3,17,157,139,0,33,0,11,12,3,0,1,34,65,32,0,68,88,35,8,130,0,40,37,15,26,154,35,4,2,9
27/12/2014,4,25,20,5,15,59,87,0,23,0,6,4,1,1,0,46,51,39,0,73,78,35,21,72,0,24,10,2,31,86,24,4,1,3
27/12/2014,5,18,9,8,8,51,82,0,30,0,10,9,19,1,1,53,52,67,0,63,65,39,17,93,0,21,10,15,37,54,4,7,6,7
27/12/2014,6,35,48,5,17,81,90,0,49,0,19,6,24,3,24,43,95,74,0,89,176,162,28,86,0,18,16,28,63,35,5,20,25,9
27/12/2014,7,89,63,15,24,228,232,0,98,0,40,40,69,15,68,121,147,102,0,233,337,204,56,65,0,61,34,81,94,93,26,37,42,70
27/12/2014,8,154,112,46,53,376,493,0,292,0,66,63,85,21,81,266,294,196,0,395,603,380,84,150,0,121,98,152,218,106,47,42,68,90
27/12/2014,9,224,195,105,62,586,1181,0,850,0,78,68,152,45,126,650,618,418,0,719,1204,749,187,235,0,268,129,200,366,230,99,110,146,122
27/12/2014,10,576,253,128,131,938,1995,0,1807,0,86,58,309,79,152,940,945,507,0,1062,1712,682,155,362,0,438,275,293,637,428,149,161,178,198
27/12/2014,11,843,297,129,160,627,2808,0,2827,0,73,78,418,97,198,1529,1301,560,0,1445,2146,736,198,546,0,821,473,354,1179,542,235,137,183,163
27/12/2014,12,1174,344,135,144,1284,3478,0,3569,0,90,68,467,149,271,1864,1448,607,0,1741,2302,686,220,721,0,1218,707,407,1169,679,421,111,152,98
27/12/2014,13,1452,278,178,169,2082,4082,0,4112,0,87,77,504,181,213,2109,1625,655,0,1736,2677,638,188,911,0,1346,774,389,1589,895,536,100,175,100
27/12/2014,14,1666,378,172,120,2546,4106,0,4505,0,90,60,574,184,264,2168,1807,747,0,1494,2921,685,229,987,0,1265,652,330,1587,817,614,74,154,114
27/12/2014,15,1811,339,154,117,2509,4170,0,4420,0,99,56,515,211,221,2282,1976,870,0,1389,2982,770,179,1055,0,1215,612,276,1592,865,577,110,181,114
27/12/2014,16,1781,389,165,121,2534,3903,0,4413,0,86,52,560,179,217,2118,1801,752,0,839,3374,830,205,1026,0,1142,474,154,1415,823,570,92,233,128
27/12/2014,17,1695,339,163,132,2345,3423,0,3424,0,114,109,474,171,191,2188,1829,788,0,406,2959,763,269,1075,0,1135,617,121,1222,779,655,120,236,153
27/12/2014,18,1395,405,150,77,2533,2930,0,2461,0,126,95,571,179,211,2088,1768,749,0,393,2707,884,206,1145,0,1294,869,143,824,857,837,204,397,117
27/12/2014,19,1292,287,94,95,2615,2471,0,1486,0,95,67,567,183,144,1803,1444,630,0,396,2206,572,186,1119,0,1415,1105,107,611,1047,1057,92,251,141
27/12/2014,20,1169,298,117,81,2371,1986,0,971,0,123,80,645,133,101,1672,1412,608,0,360,1854,487,137,1109,0,1418,990,87,519,989,1569,53,123,108
27/12/2014,21,947,184,95,59,2041,2152,0,926,0,78,63,394,120,101,1611,1356,485,0,292,1855,379,169,1088,0,1118,809,62,441,892,1430,86,241,98
27/12/2014,22,699,178,76,73,1826,1587,0,556,0,80,72,280,55,63,1359,1316,534,0,255,1516,435,165,1066,0,847,689,62,494,1021,1174,73,130,102
27/12/2014,23,442,137,54,66,1374,1036,0,349,0,35,36,108,28,29,808,754,384,0,195,1095,358,113,889,0,540,478,39,273,900,670,32,122,47
28/12/2014,0,312,64,20,44,806,572,0,192,0,23,16,27,8,12,443,430,269,0,158,602,229,42,689,0,377,396,34,138,608,397,33,45,63
28/12/2014,1,164,19,12,29,507,410,0,162,0,7,24,21,6,14,189,238,134,0,189,264,70,44,583,0,217,175,21,55,497,147,7,13,32
28/12/2014,2,93,22,20,23,242,255,0,65,0,12,13,5,1,6,120,172,68,0,108,190,33,47,412,0,157,179,18,51,364,53,3,21,16
28/12/2014,3,83,13,4,16,220,195,0,84,0,6,9,17,4,4,69,93,49,0,76,127,25,9,434,0,71,183,9,42,374,23,4,16,12
28/12/2014,4,49,14,6,18,65,144,0,54,0,14,0,1,1,6,52,59,49,0,52,148,36,36,347,0,32,84,18,36,202,23,1,10,3
28/12/2014,5,22,15,9,17,61,84,0,44,0,6,8,5,1,5,61,69,39,0,45,91,52,14,266,0,30,22,6,50,189,12,4,11,15
28/12/2014,6,22,30,12,12,90,82,0,49,0,15,7,23,1,13,93,66,50,0,90,133,78,26,97,0,34,26,19,79,116,18,17,23,31
28/12/2014,7,78,34,16,28,198,200,0,86,0,35,16,36,20,57,138,161,95,0,180,291,256,48,77,0,59,43,29,126,106,33,47,46,85
28/12/2014,8,114,111,31,32,341,322,0,214,0,42,26,121,35,87,277,276,159,0,301,501,440,100,134,0,100,71,61,186,104,73,49,80,55
28/12/2014,9,223,227,105,66,568,1005,0,589,0,61,54,213,49,133,532,581,320,0,627,1113,767,152,195,0,190,149,137,382,227,124,130,116,144
28/12/2014,10,527,265,131,124,865,1759,0,1546,0,74,53,274,71,192,1209,868,409,0,1014,1636,641,138,327,0,393,301,235,874,366,151,94,186,151
28/12/2014,11,928,226,117,114,561,2561,0,2472,0,95,72,328,76,214,1635,1202,522,0,1234,1924,644,159,510,0,618,505,337,1316,583,258,117,165,185
28/12/2014,12,1236,382,147,84,1321,2877,0,2788,0,51,86,376,147,234,1747,1258,478,0,1581,2179,661,160,613,0,1117,554,450,1466,696,362,106,207,108
28/12/2014,13,1220,325,104,128,2046,3302,0,3165,0,79,50,527,178,229,2057,1333,534,0,1652,2231,625,183,749,0,1191,590,331,1677,785,504,87,174,123
28/12/2014,14,1261,282,160,122,2057,3508,0,3440,0,80,49,373,193,220,2048,1551,515,0,1451,2387,682,158,709,0,1236,487,293,1672,798,792,94,180,91
28/12/2014,15,1257,290,150,125,2071,3546,0,3666,0,105,55,405,132,193,2086,1713,604,0,1211,2536,681,199,774,0,1216,416,265,1550,693,685,99,189,142
28/12/2014,16,1217,237,171,73,2085,3121,0,3147,0,75,64,272,93,139,1950,1527,540,0,693,2682,835,155,871,0,1130,274,151,1351,759,708,106,228,153
28/12/2014,17,1291,248,118,73,1969,2812,0,2646,0,117,67,303,116,151,1879,1377,544,0,370,2467,824,197,735,0,1075,418,99,1164,835,657,98,201,138
28/12/2014,18,1108,317,141,77,1942,2361,0,1711,0,108,81,452,150,174,1616,1407,579,0,357,2102,793,221,774,0,1106,630,103,613,834,806,150,250,183
28/12/2014,19,1022,221,63,86,2315,2011,0,1184,0,91,74,540,214,97,1425,1088,471,0,330,1858,600,174,924,0,1121,852,122,499,877,1235,57,171,133
28/12/2014,20,1043,248,102,94,2121,1543,0,1014,0,86,58,577,198,106,1378,1198,481,0,300,1723,435,176,1065,0,1092,900,112,456,863,1525,52,201,132
28/12/2014,21,800,154,65,82,1658,1767,0,632,0,52,79,511,194,99,1361,991,358,0,259,1519,413,133,862,0,895,787,78,432,763,1529,60,96,115
28/12/2014,22,513,138,42,59,1276,948,0,325,0,66,45,307,107,66,1064,889,480,0,214,1292,245,119,690,0,671,418,60,277,625,1169,62,101,77
28/12/2014,23,339,67,38,35,841,690,0,167,0,38,43,146,76,34,520,574,313,0,163,694,239,81,442,0,272,168,39,227,678,617,24,64,46
29/12/2014,0,115,17,16,33,437,269,0,97,0,26,16,99,28,22,307,242,143,0,83,306,136,45,306,0,150,68,12,172,711,199,18,54,28
29/12/2014,1,124,10,5,22,168,134,0,43,0,11,10,17,2,4,66,121,61,0,66,93,43,45,219,0,104,41,5,39,696,97,5,5,7
29/12/2014,2,27,12,3,14,74,47,0,21,0,1,0,13,1,2,32,47,21,0,37,60,25,7,103,0,65,45,8,22,677,39,0,0,2
29/12/2014,3,14,1,2,11,51,46,0,21,0,3,4,6,0,0,37,70,24,0,23,61,11,10,79,0,15,12,4,25,307,8,2,4,8
29/12/2014,4,20,8,1,14,63,48,0,14,0,5,1,14,1,2,37,44,41,0,24,41,15,6,63,0,26,17,1,42,249,9,7,7,24
29/12/2014,5,16,25,10,43,52,55,0,11,0,18,5,9,0,7,68,63,55,0,35,86,72,24,55,0,16,0,1,82,254,2,5,7,14
29/12/2014,6,46,76,59,214,135,123,0,51,0,112,40,31,1,33,132,182,111,0,65,339,329,64,84,0,24,16,9,130,45,12,23,24,39
29/12/2014,7,129,278,212,718,297,309,0,144,0,396,121,93,18,99,233,494,192,0,145,682,788,133,93,0,51,38,39,238,103,36,82,59,106
29/12/2014,8,245,505,370,1191,439,598,0,361,0,678,168,152,32,145,472,795,371,0,227,1141,1215,236,153,0,155,74,63,479,150,106,144,112,232
29/12/2014,9,403,500,260,663,715,1244,0,823,0,391,114,192,32,138,759,834,368,0,378,1278,1088,225,278,0,268,169,81,530,295,155,166,163,208
29/12/2014,10,583,558,209,334,1106,2103,0,1717,0,194,86,262,44,151,1301,1183,465,0,552,1908,1089,264,371,0,359,242,113,1019,430,220,128,153,258
29/12/2014,11,956,432,254,348,1509,3139,0,2878,0,212,105,311,119,173,1707,1482,604,0,685,2277,1091,254,609,0,706,518,120,1287,642,261,124,190,222
29/12/2014,12,1387,877,324,405,2030,3938,0,3561,0,363,142,370,97,326,2032,1876,686,0,800,2754,1158,320,990,0,1202,976,115,1634,837,466,123,202,307
29/12/2014,13,1203,831,232,385,1809,4249,0,4262,0,247,121,105,22,220,2075,1651,402,0,669,2501,1145,272,1009,0,1062,778,130,1722,997,401,133,174,290
29/12/2014,14,1463,463,203,266,2137,3915,0,3645,0,180,64,230,55,181,1830,1527,528,0,519,2636,1141,268,971,0,1029,639,75,1609,923,485,113,181,148
29/12/2014,15,1697,413,239,534,2384,4029,0,3699,0,248,136,365,73,186,1831,1820,739,0,528,2928,1087,297,957,0,958,541,96,1597,879,601,135,176,178
29/12/2014,16,1659,464,415,906,2307,3581,0,3449,0,528,198,316,69,221,1781,1723,657,0,553,2855,1424,271,955,0,1019,486,119,1368,817,452,133,206,167
29/12/2014,17,1663,515,474,1017,2139,3141,0,2775,0,571,223,280,109,221,1763,1928,813,0,535,3220,1458,266,898,0,988,664,152,1244,766,473,175,217,186
29/12/2014,18,1361,362,192,353,1997,2524,0,1849,0,207,151,321,94,160,1254,1465,605,0,407,2449,941,186,978,0,1136,794,107,646,841,670,104,183,203
29/12/2014,19,1025,273,81,163,2162,2085,0,1087,0,98,100,228,39,74,1151,1266,451,0,307,1863,582,169,857,0,1099,909,76,462,946,879,70,149,133
29/12/2014,20,872,213,87,113,1854,1483,0,714,0,65,54,347,58,59,970,976,386,0,265,1628,391,131,968,0,910,760,90,448,818,930,51,136,119
29/12/2014,21,704,191,81,123,1593,1333,0,494,0,58,53,278,53,57,944,967,441,0,234,1473,356,125,818,0,839,606,54,332,600,1017,60,124,106
29/12/2014,22,438,88,44,62,1244,898,0,285,0,45,30,133,21,24,712,751,326,0,159,1032,235,93,577,0,540,469,45,232,471,713,27,84,49
29/12/2014,23,268,81,42,61,660,481,0,146,0,31,9,41,21,21,336,464,311,0,149,620,185,82,388,0,224,178,39,185,317,309,26,57,15
30/12/2014,0,161,24,8,30,320,243,0,59,0,23,7,15,5,6,180,221,98,0,128,259,86,41,218,0,181,59,25,82,213,150,13,23,37
