Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
9-Aug-09,3,99,27,18,12,247,365,63,166,87,9,43,13,3,1,210,220,96,
9-Aug-09,4,36,20,3,12,99,183,53,78,36,6,4,2,0,3,63,89,58,
9-Aug-09,5,39,16,9,9,79,124,26,45,43,4,3,4,3,0,57,93,70,
9-Aug-09,6,29,14,11,5,55,82,34,41,26,4,8,3,1,6,137,61,42,
9-Aug-09,7,44,34,29,12,89,191,41,64,53,24,32,36,13,17,213,243,129,
9-Aug-09,8,104,64,52,29,249,370,81,189,117,18,78,79,31,38,225,323,117,
9-Aug-09,9,327,123,110,59,483,785,307,538,408,35,102,131,157,63,639,515,171,
9-Aug-09,10,1017,183,118,50,1054,1525,866,1367,734,52,126,300,383,67,1202,798,267,
9-Aug-09,11,1695,281,156,81,1495,2240,1339,2077,992,57,89,509,570,90,1858,1055,340,
9-Aug-09,12,2348,262,157,80,2452,2771,1774,2852,1245,57,154,816,896,118,2341,1217,360,
9-Aug-09,13,2686,276,153,78,2709,3085,2064,3119,1191,63,85,699,720,91,2631,1307,560,
9-Aug-09,14,2699,317,170,54,2600,3054,2299,3223,1278,58,116,692,875,66,2312,1305,458,
9-Aug-09,15,2208,192,89,70,2346,2994,2137,3130,1191,67,181,664,646,92,2038,1452,462,
9-Aug-09,16,1696,251,150,60,2276,2944,1870,2770,927,53,156,446,540,68,2457,1339,507,
9-Aug-09,17,1311,221,109,33,2040,2412,1018,1562,485,53,109,249,188,48,1417,1153,419,
9-Aug-09,18,816,152,83,18,1952,1466,352,550,265,45,74,161,98,17,925,927,366,
9-Aug-09,19,648,78,48,12,1326,911,160,262,141,29,73,135,58,15,690,655,254,
9-Aug-09,20,530,75,36,25,1057,682,165,216,115,17,76,96,54,9,507,643,297,
9-Aug-09,21,368,68,68,10,848,587,97,185,108,23,52,118,59,10,456,510,203,
9-Aug-09,22,192,51,23,7,436,419,62,124,113,10,51,63,17,4,446,358,198,
9-Aug-09,23,99,28,8,12,275,263,46,68,63,14,17,13,12,5,211,243,156,
10-Aug-09,0,42,11,5,10,76,84,20,34,27,8,7,14,7,0,86,96,48,
10-Aug-09,1,19,7,4,0,30,49,12,57,15,0,6,1,0,0,47,79,11,
10-Aug-09,2,15,10,2,0,25,29,10,30,13,2,8,6,13,0,15,66,13,
10-Aug-09,3,13,12,7,0,9,19,8,9,6,3,1,0,0,0,8,27,16,
10-Aug-09,4,4,8,4,8,17,26,5,5,12,0,0,3,0,2,28,51,40,
10-Aug-09,5,37,65,39,102,56,54,21,24,17,23,19,4,1,15,76,106,29,
10-Aug-09,6,74,206,210,584,160,151,70,86,86,131,98,16,9,49,274,377,115,
10-Aug-09,7,287,842,758,2094,324,455,188,312,367,482,402,31,7,80,955,1172,332,
10-Aug-09,8,678,2150,2063,5346,644,981,440,872,788,1244,890,0,0,134,1576,2915,933,
10-Aug-09,9,631,1334,1195,2560,730,1227,557,988,905,581,405,36,14,65,929,1421,458,
10-Aug-09,10,643,705,518,969,917,1707,875,1434,1093,235,192,85,35,39,852,793,276,
10-Aug-09,11,866,595,529,873,1337,2104,1165,2001,1300,218,265,181,38,43,1061,1124,354,
10-Aug-09,12,1585,1327,704,977,2257,3341,2278,3142,2284,718,435,196,81,79,1347,1811,656,
10-Aug-09,13,1670,1388,662,1224,2282,3796,2536,3702,2376,655,336,226,95,82,1466,1879,570,
10-Aug-09,14,1613,689,578,942,2067,3109,1731,2670,1605,311,209,144,69,36,1261,1494,526,
10-Aug-09,15,1551,617,586,1148,2068,3113,1661,2529,1307,318,209,163,70,65,1383,1465,420,
10-Aug-09,16,1771,806,978,2345,2424,3242,1744,2613,1194,702,643,201,46,92,1659,2004,647,
10-Aug-09,17,1900,1345,1611,3837,2301,2983,1506,2356,1174,1086,1042,156,71,134,2368,3200,987,
10-Aug-09,18,1338,580,776,1449,1975,1820,633,770,567,390,526,151,36,94,1396,1627,532,
10-Aug-09,19,844,230,224,453,1513,1040,280,434,232,140,165,52,9,35,772,754,292,
10-Aug-09,20,741,129,101,254,1380,818,177,317,159,62,136,83,21,20,432,698,294,
10-Aug-09,21,442,79,73,104,969,654,103,160,138,25,111,77,16,14,592,603,298,
10-Aug-09,22,171,55,33,49,471,371,63,127,106,19,70,48,6,15,568,382,177,
10-Aug-09,23,83,30,25,27,220,190,43,52,43,11,20,5,6,6,184,211,118,
11-Aug-09,0,47,9,6,5,58,92,21,24,22,4,5,2,3,0,48,55,31,
11-Aug-09,1,20,1,4,6,49,48,18,57,4,0,3,6,2,0,21,21,13,
11-Aug-09,2,15,7,4,0,10,36,5,10,4,0,0,1,2,0,9,25,11,
11-Aug-09,3,4,10,0,3,10,23,2,4,0,0,0,0,0,0,12,10,10,
11-Aug-09,4,8,18,1,11,29,27,8,5,3,1,2,0,1,0,30,43,27,
11-Aug-09,5,23,55,38,119,64,52,11,33,27,47,12,6,0,12,99,94,36,
11-Aug-09,6,80,254,256,683,192,189,68,102,83,467,134,22,13,71,332,500,128,
11-Aug-09,7,282,860,913,2443,296,516,173,436,439,582,414,59,237,105,923,1307,372,
11-Aug-09,8,700,2149,1997,5226,731,1043,494,926,871,1306,1100,133,23,124,1715,3045,879,
11-Aug-09,9,655,1083,955,2450,802,1319,556,992,858,619,370,50,13,64,1002,1466,440,
11-Aug-09,10,771,675,589,1009,891,1516,795,1370,980,264,200,78,14,28,643,820,259,
11-Aug-09,11,960,649,560,889,1384,2214,1214,1872,1344,266,196,95,30,29,821,1040,331,
11-Aug-09,12,1814,1335,850,1093,2227,3242,2347,3331,2407,798,442,215,81,95,1164,1806,561,
11-Aug-09,13,2036,1430,758,1175,2566,3781,2505,3767,2637,696,409,302,139,96,1399,1976,607,
11-Aug-09,14,1621,801,593,1041,2280,3006,1780,2637,1596,366,255,221,77,46,1240,1390,398,
11-Aug-09,15,1450,609,732,1581,1569,2910,1186,2463,1231,493,244,62,18,64,1120,1374,402,
11-Aug-09,16,1613,755,1086,2571,1831,2747,1249,2380,1113,810,525,40,14,62,1457,1814,551,
11-Aug-09,17,1922,1264,1571,3705,2349,2918,1429,2339,1172,1145,1046,218,109,142,2277,3171,990,
11-Aug-09,18,1319,666,750,1633,2163,1895,661,947,604,398,551,189,115,74,1486,1675,591,
11-Aug-09,19,912,239,258,466,1887,1282,305,471,294,194,203,130,53,38,1070,857,308,
11-Aug-09,20,893,174,134,285,1557,897,180,395,175,64,158,100,30,25,592,704,348,
11-Aug-09,21,556,129,95,107,1132,675,125,166,142,33,64,117,65,20,490,777,384,
11-Aug-09,22,216,74,57,59,614,419,67,134,103,16,56,69,39,20,726,416,200,
11-Aug-09,23,179,44,32,30,408,230,49,64,42,15,28,38,14,8,247,246,141,
12-Aug-09,0,58,14,10,14,75,83,32,33,20,5,7,10,7,4,62,79,47,
12-Aug-09,1,31,5,4,5,47,69,6,72,13,1,0,4,4,5,30,26,18,
12-Aug-09,2,20,11,3,0,38,26,5,9,2,0,1,1,0,1,11,23,8,
12-Aug-09,3,15,6,0,2,25,37,4,4,13,0,1,0,3,1,10,11,3,
12-Aug-09,4,6,11,1,9,17,22,15,3,2,1,5,0,1,1,29,42,36,
12-Aug-09,5,21,58,52,107,71,80,11,27,26,47,8,2,1,18,91,103,42,
12-Aug-09,6,75,237,224,667,210,163,60,105,114,508,134,29,8,81,287,496,131,
12-Aug-09,7,273,866,857,2325,327,491,193,348,454,541,420,70,19,90,929,1301,319,
12-Aug-09,8,726,2085,1999,5246,685,1037,532,897,912,1312,958,101,20,135,1897,2907,829,
12-Aug-09,9,673,1053,912,2321,1073,1323,627,1121,902,600,438,79,12,41,1029,1442,419,
12-Aug-09,10,781,712,543,1001,1057,1645,920,1386,1125,244,228,114,37,48,1070,995,313,
12-Aug-09,11,1065,714,519,753,1397,2284,1303,1989,1331,270,216,168,54,39,1178,1085,398,
12-Aug-09,12,1842,1452,821,1163,2364,3551,2369,3515,2439,805,497,301,118,125,1665,2069,667,
12-Aug-09,13,2035,1448,812,1266,2744,3859,2733,3991,2689,711,412,364,133,108,1807,2197,734,
12-Aug-09,14,1633,752,602,943,2171,3159,1852,2978,1666,370,276,159,48,51,1473,1544,479,
12-Aug-09,15,1615,635,617,1264,2241,3361,1708,2887,1396,553,235,96,42,82,1354,1588,575,
12-Aug-09,16,1738,766,984,2250,2269,3209,1729,2770,1370,808,613,107,41,117,1869,2268,666,
12-Aug-09,17,2042,1388,1573,3607,2542,3023,1761,2499,1406,1148,1059,183,60,142,2663,3317,1073,
12-Aug-09,18,1418,868,792,1500,2264,2129,867,993,767,452,541,192,67,91,1787,1765,579,
12-Aug-09,19,981,341,272,431,1605,1339,363,583,374,139,173,114,34,38,1182,961,378,
12-Aug-09,20,750,198,140,296,1448,1030,192,366,248,61,159,98,33,15,700,683,296,
12-Aug-09,21,531,130,80,154,969,708,62,283,175,36,73,104,46,16,723,713,414,
12-Aug-09,22,300,275,116,68,561,449,91,139,100,24,39,94,18,18,620,435,187,
12-Aug-09,23,117,78,50,43,368,309,42,67,76,18,7,16,10,11,280,244,136,
13-Aug-09,0,46,24,4,11,102,124,28,42,29,2,7,15,2,0,191,134,71,
13-Aug-09,1,29,14,6,10,49,64,21,82,27,1,0,3,7,0,40,36,19,
13-Aug-09,2,10,9,4,1,45,35,26,5,4,3,5,1,2,0,32,18,15,
13-Aug-09,3,11,4,6,1,19,29,3,7,11,2,2,0,0,1,40,4,13,
13-Aug-09,4,8,8,2,5,21,32,7,16,12,1,3,10,0,1,44,37,32,
13-Aug-09,5,33,58,43,118,94,75,9,26,14,41,18,5,0,15,70,101,39,
13-Aug-09,6,60,249,243,678,203,140,59,108,85,507,142,40,11,75,277,514,145,
13-Aug-09,7,284,901,848,2284,345,472,203,367,461,555,475,78,37,81,928,1269,357,
13-Aug-09,8,706,2047,1982,5157,720,990,551,909,956,1337,911,123,27,134,1705,2958,803,
13-Aug-09,9,692,1120,979,2364,817,1239,676,1051,977,614,466,129,29,55,1256,1512,460,
13-Aug-09,10,752,787,580,957,1109,1525,943,1393,1102,300,229,186,78,43,1060,883,309,
13-Aug-09,11,1066,752,557,833,1402,2165,1472,2138,1404,277,271,244,165,69,1304,1035,357,
13-Aug-09,12,1848,1653,828,1213,2513,3475,2724,3843,2522,909,541,515,211,156,2003,2144,604,
13-Aug-09,13,2067,1653,837,1246,2873,3906,3040,4092,2653,786,443,430,211,100,1780,2322,702,
13-Aug-09,14,1727,773,632,1033,2313,3278,2123,2986,1806,384,281,242,124,55,1696,1712,486,
13-Aug-09,15,1618,650,632,1199,2214,3270,2065,3018,1554,548,299,194,97,74,1403,1661,557,
13-Aug-09,16,1664,903,1038,2450,2146,3276,1978,3139,1392,900,606,128,41,101,1831,2265,659,
13-Aug-09,17,1980,1435,1596,3513,2414,3135,1987,2886,1349,1083,945,188,83,134,2359,3307,1081,
13-Aug-09,18,1424,759,740,1503,2396,2536,1334,1882,816,402,494,165,82,88,1994,1780,639,
13-Aug-09,19,1121,318,311,452,2073,1697,699,788,388,118,185,154,86,36,1293,995,433,
13-Aug-09,20,961,167,153,290,1672,1148,333,437,238,53,104,100,41,22,716,792,361,
13-Aug-09,21,652,113,108,116,1283,912,242,295,199,30,72,98,51,33,832,786,371,
13-Aug-09,22,334,142,106,71,854,657,126,216,128,29,52,62,17,8,739,619,312,
13-Aug-09,23,247,101,71,35,536,524,97,148,102,19,25,15,19,9,500,275,156,
14-Aug-09,0,101,44,13,9,180,188,52,59,42,3,10,14,3,1,134,180,80,
14-Aug-09,1,62,15,7,3,120,188,51,115,26,3,6,4,4,0,33,66,25,
14-Aug-09,2,36,8,3,2,51,69,12,12,12,0,2,0,1,0,24,33,17,
14-Aug-09,3,29,12,1,4,44,58,8,16,4,5,1,1,2,1,51,33,9,
14-Aug-09,4,3,12,5,3,21,50,11,13,6,1,5,8,0,1,50,81,47,
14-Aug-09,5,21,47,43,123,99,73,13,34,37,41,30,6,4,16,84,150,50,
14-Aug-09,6,66,235,249,655,202,179,34,120,76,489,148,37,14,75,271,488,147,
14-Aug-09,7,318,831,903,2153,304,477,51,392,427,516,409,66,24,85,927,1322,337,
14-Aug-09,8,665,1899,1912,4857,686,1110,305,1006,977,1273,908,122,36,125,1622,2812,771,
14-Aug-09,9,701,1055,1057,2123,854,1395,621,1326,997,592,496,102,15,52,1082,1421,382,
14-Aug-09,10,764,744,626,943,960,1838,985,1850,1263,264,222,140,59,44,1067,1082,288,
14-Aug-09,11,972,705,509,786,1520,2362,1458,2495,1491,337,191,321,91,70,1239,1162,382,
14-Aug-09,12,1944,1523,765,1136,2551,3716,2304,4532,2778,960,599,499,230,102,1850,2326,615,
14-Aug-09,13,2270,1518,818,1300,2806,4101,2388,5002,3107,816,531,536,307,130,1916,2391,640,
14-Aug-09,14,1775,826,609,920,2428,3715,2147,3959,2065,466,279,492,216,64,1696,1775,485,
14-Aug-09,15,1792,681,644,1203,2544,3783,2247,3685,1893,645,355,364,175,110,1665,1841,596,
14-Aug-09,16,1898,922,999,2130,2757,3832,2530,3817,1666,742,704,293,139,124,2245,2516,727,
14-Aug-09,17,2393,1340,1372,2976,3324,4296,2976,4024,1893,993,929,384,174,143,2997,3362,1035,
14-Aug-09,18,1792,800,736,1209,3075,3506,2172,2910,1248,358,427,330,147,97,2510,2265,771,
14-Aug-09,19,1477,368,416,389,2700,2595,1364,1924,843,110,193,318,139,49,2372,1390,547,
14-Aug-09,20,1395,225,142,256,2566,2133,981,1212,472,69,153,205,101,28,1355,1200,475,
14-Aug-09,21,1027,188,134,111,2373,1624,396,595,283,51,98,208,84,37,1167,1102,507,
14-Aug-09,22,847,285,136,119,1628,1628,234,489,266,45,100,242,93,23,1405,1051,460,
14-Aug-09,23,581,158,109,78,1605,1338,244,372,241,46,73,150,85,11,1702,923,360,
15-Aug-09,0,381,96,53,42,779,973,149,281,159,21,48,42,33,7,581,581,241,
15-Aug-09,1,180,60,27,18,444,710,86,120,74,6,9,16,3,3,235,233,113,
15-Aug-09,2,147,31,24,16,313,536,72,128,75,4,8,7,0,0,110,169,64,
15-Aug-09,3,67,20,7,4,251,366,30,53,34,3,3,5,0,0,80,79,33,
15-Aug-09,4,46,21,8,5,65,213,20,27,20,2,5,0,0,2,39,53,32,
15-Aug-09,5,36,21,10,13,80,101,32,25,22,18,21,1,0,4,62,111,59,
15-Aug-09,6,48,56,25,12,110,123,29,55,29,137,36,7,5,28,51,167,71,
15-Aug-09,7,70,79,58,28,190,194,66,104,73,59,47,26,11,21,135,220,94,
15-Aug-09,8,113,109,103,51,336,561,255,390,260,34,95,61,40,45,366,410,151,
15-Aug-09,9,297,192,138,68,537,1100,636,958,681,64,136,101,39,65,683,614,252,
15-Aug-09,10,418,215,164,60,734,1708,1091,1728,940,73,135,123,48,54,991,900,276,
15-Aug-09,11,710,239,181,68,1261,2456,1873,2696,1303,121,156,197,101,55,1449,1110,344,
15-Aug-09,12,1120,295,162,97,1948,3139,2285,3257,1562,59,143,329,154,55,1913,1315,468,
15-Aug-09,13,1387,361,241,82,2411,3333,2485,3159,1486,95,104,374,181,75,2406,1351,532,
15-Aug-09,14,1514,302,182,98,2312,3463,2650,3564,1582,187,114,499,280,75,1815,1388,521,
15-Aug-09,15,1798,252,143,72,2433,3339,2685,3597,1528,89,123,478,338,92,1844,1427,447,
15-Aug-09,16,1649,312,169,55,2280,3175,2398,3319,1303,68,145,476,380,66,2680,1676,619,
15-Aug-09,17,1565,393,170,56,2378,2968,1571,2505,809,71,181,454,229,74,2141,1474,563,
15-Aug-09,18,1120,285,160,43,2562,2386,940,980,476,90,217,646,266,114,1906,1389,439,
15-Aug-09,19,989,168,123,37,2235,2421,384,552,338,58,157,759,307,67,1827,1216,405,
15-Aug-09,20,897,131,102,30,2152,1814,295,449,252,39,118,309,191,16,1133,1124,425,
15-Aug-09,21,796,138,85,53,1749,1595,236,405,305,48,238,493,171,136,1223,902,370,
15-Aug-09,22,617,207,127,49,1493,1417,299,495,279,46,119,346,190,26,1806,962,476,
15-Aug-09,23,485,144,83,41,1226,1620,163,384,294,23,100,188,50,18,1045,1003,510,
16-Aug-09,0,265,109,41,33,653,885,149,289,159,25,42,95,39,23,652,654,338,
16-Aug-09,1,186,70,58,23,415,574,109,277,106,6,12,18,2,4,408,319,159,
16-Aug-09,2,161,22,34,32,456,644,131,246,114,3,14,15,0,4,378,241,121,
16-Aug-09,3,123,20,18,16,292,522,99,194,111,8,42,19,0,2,280,141,97,
16-Aug-09,4,59,17,2,19,100,202,40,84,46,9,4,1,0,1,76,114,80,
16-Aug-09,5,49,24,7,7,92,155,17,67,60,1,3,3,0,0,60,81,61,
16-Aug-09,6,14,20,12,4,95,113,32,28,20,4,10,15,1,0,48,82,37,
16-Aug-09,7,34,45,28,6,75,193,38,87,85,24,31,6,2,15,103,224,109,
16-Aug-09,8,84,73,62,33,243,352,122,170,131,24,38,50,27,22,234,263,98,
16-Aug-09,9,166,120,96,33,370,785,350,600,417,24,99,46,33,28,670,408,136,
16-Aug-09,10,379,162,100,38,667,1299,707,1173,616,25,63,105,58,33,1181,726,203,
16-Aug-09,11,464,153,87,35,886,1801,1116,1850,898,28,91,63,11,15,1408,837,215,
16-Aug-09,12,737,215,98,31,1230,2044,1317,2159,931,28,93,114,38,18,1754,789,165,
16-Aug-09,13,1268,272,111,56,1960,2391,1815,2382,1056,71,137,394,211,46,1985,919,245,
16-Aug-09,14,1377,214,110,40,2195,2547,1841,2610,1115,56,166,643,257,50,2010,1053,369,
16-Aug-09,15,1614,178,126,61,2263,2687,1848,2541,1058,59,209,1052,521,123,1878,1136,380,
16-Aug-09,16,1355,188,111,50,1734,2473,1472,2232,788,72,225,781,217,153,1690,1166,349,
16-Aug-09,17,1394,140,113,30,1861,1993,856,1433,496,52,121,325,165,37,1610,937,366,
16-Aug-09,18,716,109,48,16,1706,1212,248,445,249,23,84,72,19,30,726,757,254,
16-Aug-09,19,558,79,63,43,1196,897,307,379,240,124,326,554,90,212,635,630,230,
16-Aug-09,20,489,57,49,17,1168,771,123,261,148,16,106,173,36,18,462,556,241,
16-Aug-09,21,327,54,29,11,634,556,94,152,108,23,88,193,52,7,416,417,182,
16-Aug-09,22,173,49,10,20,496,381,78,116,95,19,60,83,23,5,337,377,182,
16-Aug-09,23,123,15,16,8,343,260,52,76,78,7,34,33,4,3,183,243,130,
17-Aug-09,0,63,12,4,7,78,90,27,18,41,4,11,7,0,5,98,127,67,
17-Aug-09,1,26,11,9,3,24,47,84,108,27,1,4,2,3,0,72,97,11,
17-Aug-09,2,12,6,5,2,25,23,4,8,4,0,2,0,7,0,36,38,10,
17-Aug-09,3,14,13,1,0,20,39,8,24,7,0,4,6,0,0,19,17,17,
17-Aug-09,4,7,10,7,13,7,32,4,10,4,1,2,1,0,1,44,47,38,
17-Aug-09,5,24,54,38,85,91,56,14,35,23,36,24,5,0,10,71,128,47,
17-Aug-09,6,64,210,218,639,152,148,55,85,80,493,134,28,10,81,303,448,123,
17-Aug-09,7,263,807,813,2101,321,426,179,318,421,513,388,68,25,77,900,1263,327,
17-Aug-09,8,738,2028,1929,5075,715,1014,471,838,940,1288,967,116,41,97,1568,2847,763,
17-Aug-09,9,729,1099,943,2430,891,1260,660,971,946,625,485,115,33,72,989,1339,396,
17-Aug-09,10,724,680,453,994,1099,1819,888,1479,1217,222,170,130,50,49,1034,882,282,
17-Aug-09,11,977,679,438,775,1473,2149,1470,1944,1394,261,232,222,93,44,1042,1003,353,
17-Aug-09,12,1623,1421,741,1226,2501,3634,2497,3456,2431,775,503,402,200,117,1542,2130,612,
17-Aug-09,13,1996,1467,817,1152,2735,4014,2853,3985,2611,727,423,511,240,121,1613,2109,610,
17-Aug-09,14,1576,774,561,899,2246,3130,1910,2807,1718,366,224,335,160,49,1405,1530,488,
17-Aug-09,15,1731,654,614,1244,2078,3227,1779,2677,1350,524,293,196,68,70,1437,1610,563,
17-Aug-09,16,1752,750,1002,2315,2261,3050,1627,2422,1164,803,613,205,129,92,1606,2104,661,
17-Aug-09,17,2064,1281,1691,3685,2349,2880,1723,2205,1221,1208,1026,218,70,146,2390,3315,1048,
17-Aug-09,18,1218,620,838,1490,1923,1881,761,787,564,361,517,227,95,80,1355,1715,616,
17-Aug-09,19,910,227,245,456,1427,1100,298,413,296,163,192,121,67,36,768,776,305,
17-Aug-09,20,761,170,143,232,1269,875,220,330,182,72,130,119,53,19,539,704,366,
17-Aug-09,21,429,80,72,93,858,616,119,187,149,27,94,91,49,16,576,718,436,
17-Aug-09,22,180,52,53,53,459,363,66,114,84,16,28,59,22,11,365,391,200,
17-Aug-09,23,102,29,13,33,209,180,34,51,30,8,23,21,7,6,162,229,125,
18-Aug-09,0,49,15,6,8,72,109,19,28,11,1,6,4,4,1,37,60,40,
18-Aug-09,1,9,5,5,0,22,31,28,37,18,1,2,0,0,0,18,23,10,
18-Aug-09,2,13,5,3,0,23,18,4,2,2,0,5,1,0,1,12,29,15,
18-Aug-09,3,4,8,1,1,22,13,3,5,3,0,1,0,0,3,7,15,6,
18-Aug-09,4,3,18,4,10,21,21,1,9,9,0,8,2,0,0,31,34,27,
18-Aug-09,5,28,56,38,83,66,65,24,30,26,46,15,5,6,15,76,112,39,
18-Aug-09,6,75,225,229,699,202,187,57,106,107,477,139,32,15,81,311,523,134,
18-Aug-09,7,330,981,895,2251,352,515,165,397,440,556,423,85,31,101,1004,1359,369,
18-Aug-09,8,690,2150,1853,5189,827,1115,490,881,933,1324,962,130,31,116,1648,2951,797,
18-Aug-09,9,645,1159,990,2437,844,1195,611,1025,929,614,410,92,34,69,880,1309,458,
18-Aug-09,10,783,662,579,971,1013,1557,829,1216,975,255,208,115,48,54,870,863,275,
18-Aug-09,11,969,689,531,735,1448,2316,1429,1845,1347,302,240,209,91,56,1046,876,340,
18-Aug-09,12,1911,1493,791,1181,2314,3283,2388,3250,2480,787,571,380,162,113,1622,2054,653,
18-Aug-09,13,1921,1447,847,1353,2576,3809,2749,3823,2556,730,427,410,140,111,1606,2052,624,
18-Aug-09,14,1512,762,561,1016,2116,2936,1938,2585,1593,376,265,300,152,72,1339,1485,468,
18-Aug-09,15,1627,610,629,1252,2067,3018,1701,2446,1420,545,295,180,91,84,1370,1531,540,
18-Aug-09,16,1770,764,974,2229,2271,3189,1634,2490,1246,923,679,170,77,110,1785,2199,658,
18-Aug-09,17,1927,1294,1528,3678,2506,2945,1705,2416,1188,1146,1002,178,76,173,2548,3275,1049,
18-Aug-09,18,1434,614,801,1562,2307,1990,808,928,606,430,560,249,90,77,1720,1805,666,
18-Aug-09,19,915,236,295,478,1661,1178,318,500,302,139,198,144,47,49,912,1032,389,
18-Aug-09,20,814,132,166,280,1588,929,222,351,189,79,122,114,44,28,606,756,334,
18-Aug-09,21,529,131,119,119,1022,776,156,221,194,25,104,138,35,16,774,810,448,
18-Aug-09,22,278,113,49,71,587,445,80,162,92,18,58,109,23,20,542,529,249,
18-Aug-09,23,186,50,49,39,324,291,52,72,60,14,32,37,6,9,263,265,110,
19-Aug-09,0,32,12,7,9,79,113,21,25,21,3,14,7,1,2,66,89,49,
19-Aug-09,1,25,9,4,0,48,48,10,8,10,0,8,2,3,1,24,33,11,
19-Aug-09,2,17,18,3,0,32,33,34,42,5,0,2,4,1,0,28,11,6,
19-Aug-09,3,6,7,4,1,26,21,17,40,7,1,1,0,0,0,16,13,7,
19-Aug-09,4,11,10,2,7,25,22,4,3,3,1,3,1,0,1,31,23,21,
19-Aug-09,5,30,67,43,82,63,72,20,32,19,47,25,6,1,9,67,140,47,
19-Aug-09,6,78,206,226,661,194,160,59,88,95,488,145,21,8,86,296,503,130,
19-Aug-09,7,281,838,886,2313,325,496,177,377,445,589,448,101,44,96,961,1326,387,
19-Aug-09,8,720,2033,1934,5141,720,1003,501,883,1006,1379,947,133,35,144,1656,2962,800,
19-Aug-09,9,611,1075,894,2315,895,1328,577,1092,887,617,435,91,23,51,1192,1401,469,
19-Aug-09,10,815,720,557,984,1018,1641,861,1409,1106,276,178,125,62,48,1194,886,427,
19-Aug-09,11,1071,714,467,794,1459,2159,1257,1949,1234,333,192,259,88,46,1407,1011,511,
19-Aug-09,12,1853,1584,859,1116,2518,3412,2705,3728,2544,891,616,425,165,154,2016,2172,726,
19-Aug-09,13,2069,1664,869,1389,2700,4147,2753,4241,2710,785,466,437,225,110,1783,2369,751,
19-Aug-09,14,1756,807,577,952,2379,3256,2001,2938,1671,402,287,345,209,70,1498,1660,538,
19-Aug-09,15,1655,712,609,1206,2266,3240,1820,2689,1437,573,297,237,138,95,1653,1671,534,
19-Aug-09,16,1824,789,947,2267,2302,3238,1864,2714,1320,860,601,178,62,90,1964,2162,604,
19-Aug-09,17,2089,1271,1528,3598,2684,3209,1941,2597,1311,1169,1043,233,115,146,2790,3355,1095,
19-Aug-09,18,1447,716,793,1488,2204,2160,862,994,661,428,478,245,77,95,2023,1842,600,
19-Aug-09,19,976,297,275,472,1692,1420,361,556,333,170,210,113,60,41,1407,928,411,
19-Aug-09,20,865,199,159,287,1568,1157,275,331,237,58,122,139,59,19,874,788,320,
19-Aug-09,21,516,134,84,102,1020,778,136,275,149,34,98,137,70,26,1052,787,383,
19-Aug-09,22,269,107,115,80,670,588,110,166,127,21,46,90,29,17,709,471,228,
19-Aug-09,23,165,90,68,31,345,403,42,99,70,20,20,11,13,9,371,288,152,
20-Aug-09,0,45,18,16,9,88,185,32,46,40,5,7,8,6,5,246,101,49,
20-Aug-09,1,29,11,7,4,74,66,32,88,20,2,0,0,0,1,27,41,11,
20-Aug-09,2,15,6,2,1,53,33,6,5,6,0,2,1,0,0,24,12,5,
20-Aug-09,3,9,18,10,1,17,32,4,6,18,0,2,1,1,0,29,13,13,
20-Aug-09,4,13,12,1,8,30,41,3,9,4,0,6,1,0,0,41,35,30,
20-Aug-09,5,20,61,46,118,75,80,30,34,16,43,20,6,1,14,84,140,58,
20-Aug-09,6,90,251,319,713,202,180,57,116,104,515,137,22,7,73,310,489,143,
20-Aug-09,7,341,930,974,2360,257,449,178,390,420,523,323,46,15,80,930,1280,391,
20-Aug-09,8,829,2289,2248,6311,603,1006,428,924,851,1310,777,62,13,101,1800,2752,824,
20-Aug-09,9,689,1143,1147,2645,787,1194,553,1116,869,636,472,81,24,36,1053,1475,425,
20-Aug-09,10,648,612,547,1071,1082,1587,833,1383,1007,248,175,69,22,33,870,896,357,
20-Aug-09,11,959,639,508,795,1407,2085,1272,1791,1344,295,229,113,66,22,1193,1005,344,
20-Aug-09,12,1647,1471,739,1124,2425,3247,2456,3548,2342,863,502,340,169,90,1556,1785,609,
20-Aug-09,13,1766,1360,794,1218,2352,3811,2672,4134,2692,784,453,245,85,65,1630,2000,645,
20-Aug-09,14,1491,839,618,1074,1985,3011,1932,2958,1707,383,241,195,78,52,1485,1440,436,
20-Aug-09,15,1610,671,640,1196,2193,3000,1798,2740,1495,519,287,165,120,71,1255,1626,521,
20-Aug-09,16,1856,867,1019,2192,2302,3153,1912,2767,1356,831,610,111,52,86,1660,2128,663,
20-Aug-09,17,1991,1335,1559,3447,2483,3232,1883,2811,1444,1139,1058,197,86,121,2469,3406,1100,
20-Aug-09,18,1508,716,717,1508,2312,2416,1323,1624,812,486,526,242,98,100,1612,1753,574,
20-Aug-09,19,1129,357,315,423,2181,1784,581,804,439,132,182,274,113,36,1176,1007,394,
20-Aug-09,20,1039,193,199,321,1712,1259,266,415,319,61,98,118,53,33,729,814,343,
20-Aug-09,21,611,175,127,113,1171,883,222,303,233,28,89,202,76,25,647,739,364,
