Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
1/12/13,0,424,220,129,42,857,782,393,307,186,38,98,0,36,40,647,487,333,7,198,803,230,101,1005,213,423,543,56,458
1/12/13,1,289,92,58,41,761,607,239,247,157,42,111,0,11,13,404,288,112,4,226,436,113,69,840,175,338,465,62,168
1/12/13,2,236,61,50,40,463,453,154,202,151,15,32,0,5,7,407,269,127,3,135,533,73,64,964,64,172,230,46,223
1/12/13,3,121,28,23,31,287,350,105,210,70,11,3,0,1,8,273,180,119,0,97,465,57,37,697,39,85,154,22,172
1/12/13,4,54,18,7,19,92,141,53,63,52,9,1,0,4,2,72,102,53,0,63,191,38,27,263,15,45,104,19,64
1/12/13,5,50,15,15,16,59,101,28,44,35,10,6,0,17,4,62,86,52,0,57,101,53,25,186,29,23,33,9,76
1/12/13,6,47,26,16,31,72,95,30,41,56,20,24,0,19,22,86,56,45,2,71,110,72,18,124,52,22,29,21,146
1/12/13,7,98,80,24,30,147,182,114,76,84,29,37,0,40,61,166,111,125,11,177,335,226,54,106,145,32,31,48,303
1/12/13,8,152,124,61,49,283,443,326,234,212,82,18,0,134,103,283,234,206,12,415,484,330,99,115,206,65,68,85,523
1/12/13,9,303,182,100,73,526,862,900,642,499,92,57,0,252,170,789,518,310,21,667,994,537,193,214,413,123,134,161,1262
1/12/13,10,722,270,171,90,867,2016,1765,1935,1060,110,75,0,532,205,1488,800,431,28,1085,1653,624,146,416,668,297,334,289,1910
1/12/13,11,1017,262,154,75,1103,2782,2506,3091,1526,129,71,0,636,226,1903,1152,502,45,1416,2075,735,151,541,841,598,490,410,2276
1/12/13,12,1437,347,131,75,2189,3263,2923,3352,1708,128,70,484,575,231,2405,1247,530,56,1572,2455,632,127,695,983,995,706,381,2388
1/12/13,13,1552,274,182,114,2648,3545,3412,3588,1611,117,57,0,518,188,2486,1356,578,53,1694,2396,710,177,820,1049,1108,555,375,2573
1/12/13,14,1581,277,161,93,2590,3597,3786,3842,1639,116,77,0,593,190,2804,1365,548,62,1329,2447,655,157,905,1077,1131,506,343,3098
1/12/13,15,1596,294,148,94,2649,3618,3734,3653,1332,140,78,0,500,168,2574,1400,567,31,1297,2387,734,161,1048,1075,1087,358,194,3396
1/12/13,16,1659,213,129,90,2590,3254,3222,2837,1167,97,76,0,520,167,2199,1361,494,56,745,2433,762,118,903,977,898,300,156,2402
1/12/13,17,1599,267,77,71,2560,2848,2778,2299,799,109,117,0,357,138,1695,1198,506,36,486,2184,743,139,903,917,916,493,181,1308
1/12/13,18,1277,265,77,62,2305,2081,1957,1102,410,135,101,0,256,149,1888,1124,513,18,357,1788,632,121,793,817,894,739,96,1789
1/12/13,19,1119,227,50,55,1989,1697,1359,701,320,66,88,0,222,110,1247,932,397,50,327,1676,472,87,833,480,816,680,93,712
1/12/13,20,1042,216,73,53,1590,1677,1242,648,285,73,44,0,283,77,1116,734,316,29,347,1277,354,122,783,327,807,649,87,518
1/12/13,21,852,137,45,76,1753,1742,1063,491,220,60,69,0,165,57,1156,659,293,13,278,1260,294,89,622,323,592,458,58,373
1/12/13,22,581,104,30,55,1276,992,601,263,159,70,60,0,83,31,596,531,271,3,207,955,201,57,463,205,424,294,62,216
1/12/13,23,268,87,24,51,559,426,286,130,84,37,60,0,38,24,410,379,198,2,166,637,189,46,306,99,238,112,37,110
2/12/13,0,143,30,8,22,272,203,125,36,62,6,20,0,8,5,121,142,64,2,114,263,46,42,199,63,131,75,29,75
2/12/13,1,88,22,9,6,142,98,67,28,27,4,15,0,13,2,86,78,27,18,62,82,24,7,131,24,106,40,10,49
2/12/13,2,58,1,0,12,90,50,22,13,13,2,2,0,5,3,33,37,13,0,34,48,20,7,87,20,25,15,7,22
2/12/13,3,23,9,1,5,55,18,17,8,8,1,3,0,1,2,33,15,8,1,17,25,5,0,66,14,14,13,12,34
2/12/13,4,26,13,2,5,34,2,25,12,7,4,4,0,0,6,68,25,35,1,18,26,11,8,76,18,13,7,3,46
2/12/13,5,53,55,19,87,68,24,49,17,50,58,13,0,7,27,104,67,76,0,30,159,158,38,50,73,9,14,11,135
2/12/13,6,101,199,182,585,136,189,94,88,111,360,67,0,31,128,297,303,177,17,64,508,646,125,104,271,36,40,28,308
2/12/13,7,316,792,899,2532,425,548,343,268,439,1461,201,0,95,390,949,1196,572,21,205,1508,2085,480,171,594,65,74,76,995
2/12/13,8,747,1805,1693,5145,767,1169,726,732,961,2640,258,0,134,533,1735,2319,1020,26,411,2651,3301,891,307,756,191,164,159,1852
2/12/13,9,603,936,858,2267,866,1432,978,1068,937,1041,190,0,70,187,1246,1145,343,15,392,1677,1766,517,323,455,194,230,82,1192
2/12/13,10,763,649,470,913,970,1964,1596,1703,1190,488,176,0,40,120,1193,917,290,12,512,1841,1354,439,360,566,293,306,122,799
2/12/13,11,1021,660,461,899,1113,2510,2236,2174,1718,511,155,0,78,168,1296,1167,408,11,636,2101,1199,406,519,584,495,302,113,1093
2/12/13,12,1741,1704,734,1190,2284,3487,3559,3826,2618,1240,419,0,126,587,1579,1957,476,45,890,2859,1918,581,1001,692,909,539,137,1652
2/12/13,13,1598,1548,695,1459,2539,3702,3534,3824,2552,1017,260,0,85,396,1687,1802,483,53,923,2655,1380,592,1030,715,1003,0,146,1243
2/12/13,14,1353,665,453,906,2264,3147,3039,2848,1802,553,145,0,62,146,1332,1311,378,12,591,2448,1012,299,605,631,886,0,105,1053
2/12/13,15,1303,597,525,1170,2334,3046,2821,2512,1390,754,165,0,30,158,1283,1091,379,9,608,2266,1226,323,698,715,697,0,116,1205
2/12/13,16,1462,816,888,2512,2216,2824,2476,2446,1315,1707,253,0,61,285,1853,1392,623,15,566,2948,2036,395,736,768,594,0,99,2166
2/12/13,17,1745,1231,1690,3905,2207,2937,2694,2324,1361,2585,320,0,117,661,2350,2260,1280,32,1200,3544,3060,623,836,1218,685,0,350,1836
2/12/13,18,1480,662,774,1499,1882,2284,2117,1197,671,814,190,0,181,398,1855,1359,762,68,907,2747,1559,377,923,853,734,0,225,2067
2/12/13,19,1118,343,228,477,1665,1711,1102,730,363,234,125,0,109,155,1170,897,472,37,321,1722,775,202,826,440,741,605,115,1604
2/12/13,20,984,338,137,225,1498,1385,894,485,244,132,93,0,185,158,972,743,296,18,278,1409,437,108,632,411,623,600,91,669
2/12/13,21,730,190,91,118,1429,1400,853,450,216,94,56,0,172,88,877,721,308,17,295,1232,348,132,534,419,462,355,94,603
2/12/13,22,478,152,58,64,981,902,455,285,128,83,56,0,72,47,829,478,243,4,182,908,264,92,408,275,313,214,41,933
2/12/13,23,269,124,39,58,583,567,233,121,110,36,21,0,26,15,810,381,211,43,135,624,136,40,269,144,154,110,49,768
3/12/13,0,110,63,14,19,232,197,117,45,45,17,9,0,11,5,120,105,63,0,126,277,73,30,187,26,88,71,29,74
3/12/13,1,112,21,14,11,117,67,46,27,18,3,6,0,12,3,46,61,21,2,47,78,12,16,127,14,56,25,13,24
3/12/13,2,53,10,8,3,63,35,21,18,9,5,1,0,8,0,29,28,11,0,30,52,16,5,54,8,44,14,2,16
3/12/13,3,26,11,7,2,33,32,9,4,5,0,1,0,1,1,26,12,9,0,25,44,3,5,54,4,4,12,3,25
3/12/13,4,6,26,0,4,24,33,9,12,8,3,1,0,4,3,38,22,39,0,17,47,13,7,25,13,9,4,3,47
3/12/13,5,23,70,26,100,81,72,22,39,31,49,21,0,7,29,100,99,84,0,69,154,140,40,30,74,21,11,11,114
3/12/13,6,93,243,207,729,230,207,89,86,109,409,90,0,45,206,368,536,272,7,144,664,618,165,141,297,47,38,42,492
3/12/13,7,345,851,916,2695,427,605,394,312,432,1424,186,0,117,401,944,1276,597,23,387,1540,1946,502,190,730,62,75,101,1167
3/12/13,8,785,1880,1821,5226,856,1173,852,685,1149,2558,228,0,143,591,1623,2476,1108,29,609,2747,3295,1024,341,1324,182,144,175,1704
3/12/13,9,519,1001,854,2359,820,1336,1006,1031,932,983,205,0,59,229,1051,1128,402,16,631,1777,1754,526,294,692,199,170,125,958
3/12/13,10,686,757,541,946,1059,1788,1354,1449,1207,393,137,0,58,136,1102,816,376,16,783,1585,1166,405,401,549,255,217,211,852
3/12/13,11,1054,696,532,809,1536,2524,2075,2201,1487,467,134,0,77,219,1215,944,352,27,1293,2054,1259,363,514,605,502,358,186,1286
3/12/13,12,1722,1614,743,1294,2432,3504,3317,3901,2402,1133,351,0,253,660,1622,2103,645,58,1929,2657,1904,614,1182,813,797,733,313,1205
3/12/13,13,1796,1454,660,1298,2556,3802,3605,4055,2704,932,251,0,245,479,1543,1741,489,53,1654,2724,1773,554,1101,735,943,627,256,1220
3/12/13,14,1644,708,538,950,2472,3445,2874,2982,1886,519,136,0,117,185,1557,1228,487,40,1108,2582,1401,329,762,839,701,80,154,1169
3/12/13,15,1737,761,651,1285,2451,3203,2538,2709,1656,757,137,0,121,187,1503,1276,506,21,930,2626,1656,429,754,987,684,0,194,1097
3/12/13,16,1712,814,1053,2593,2368,3124,2571,2661,1305,1755,218,0,116,339,1797,1577,850,45,629,2834,2809,524,722,1387,656,0,153,1269
3/12/13,17,2102,1262,1569,3724,2606,3273,2985,2521,1574,2484,309,0,173,684,2428,2349,1415,54,631,3602,3835,689,1069,1385,831,0,178,1917
3/12/13,18,1765,764,697,1620,2530,2566,2402,1529,810,1068,224,0,154,402,1765,1521,882,78,484,2871,1972,377,934,994,841,648,187,1164
3/12/13,19,1299,415,272,581,2011,1947,1302,778,455,361,142,0,107,185,1239,936,474,31,353,1829,673,173,725,567,779,722,108,586
3/12/13,20,1006,301,161,259,1890,1643,1059,519,306,152,85,0,156,114,1045,768,375,12,351,1427,363,199,646,270,689,602,90,585
3/12/13,21,773,180,129,166,1604,1701,959,561,282,121,64,0,144,76,1019,747,228,12,324,1234,287,137,648,230,515,409,93,459
3/12/13,22,339,106,55,87,1165,953,564,260,179,62,36,0,28,45,504,581,260,26,163,889,195,98,432,178,332,329,65,190
3/12/13,23,181,84,43,69,570,461,175,130,90,35,30,0,4,26,300,313,172,5,175,477,143,101,235,91,173,175,34,129
4/12/13,0,62,65,9,27,183,128,43,50,51,10,32,0,3,5,55,114,48,0,72,172,37,42,140,20,85,88,27,77
4/12/13,1,15,20,5,22,78,63,13,27,7,1,5,0,0,1,30,44,13,1,39,37,5,5,80,24,68,53,7,16
4/12/13,2,18,16,5,1,31,31,20,33,2,2,1,0,0,0,26,14,6,14,24,20,8,16,73,1,62,17,7,11
4/12/13,3,8,9,1,5,20,37,8,4,7,1,0,0,4,1,28,26,6,0,31,26,4,8,49,4,15,6,4,31
4/12/13,4,13,14,10,4,24,33,18,11,10,1,6,0,1,1,37,18,27,0,18,49,13,1,25,13,5,6,3,31
4/12/13,5,27,84,32,112,74,86,32,16,24,55,15,0,7,22,81,104,79,0,31,137,77,35,22,65,5,5,9,102
4/12/13,6,75,257,228,746,211,203,79,100,106,399,84,0,33,146,365,513,283,9,92,558,459,143,120,293,43,25,30,326
4/12/13,7,355,850,824,2622,394,544,327,261,424,1615,219,0,103,300,851,1116,538,22,218,1288,1346,528,156,493,67,76,83,781
4/12/13,8,758,1636,1860,5157,834,1205,904,675,965,2800,272,0,114,516,1480,2190,983,21,450,2620,2636,896,299,1102,184,145,166,1344
4/12/13,9,538,1062,942,2500,826,1541,964,982,968,1137,181,0,34,156,1363,1090,391,10,431,1589,1604,501,282,544,215,139,132,1213
4/12/13,10,518,669,523,945,983,1674,1311,1458,1110,453,113,0,7,111,1163,716,387,0,460,1562,929,366,343,388,265,156,110,935
4/12/13,11,668,700,503,922,1222,2300,1937,2117,1408,360,125,0,5,119,1324,773,406,0,583,1819,920,336,506,379,462,242,126,1225
4/12/13,12,1193,1326,629,1132,1849,2922,2638,2951,1937,847,201,0,28,302,1745,1058,357,0,734,2073,1316,501,832,500,729,508,166,1447
4/12/13,13,1351,1029,641,1066,2232,3416,3222,3629,2373,885,240,0,57,273,1358,1270,534,0,829,2284,1365,471,938,539,806,658,133,1179
4/12/13,14,1264,693,522,863,1941,2743,2457,2656,1728,549,182,0,65,156,1577,989,427,0,617,2225,1108,351,753,604,641,383,123,1440
4/12/13,15,1395,618,573,1203,1859,2954,2485,2544,1508,840,193,0,74,175,1763,1156,577,0,573,2305,1232,398,729,726,600,425,180,1815
4/12/13,16,1657,631,868,2486,2181,3088,2556,2534,1481,1866,282,0,59,281,1505,1299,737,0,723,2593,2234,417,725,1180,708,417,148,1377
4/12/13,17,1927,1211,1482,3804,2429,3255,3077,2648,1416,2491,317,0,132,548,2213,1143,1289,0,914,3608,3285,709,1050,1131,767,574,271,1953
4/12/13,18,1525,742,746,1605,2293,2611,2521,1761,736,1103,226,0,149,315,1582,1548,840,0,1185,2722,1773,386,981,895,785,656,290,1887
4/12/13,19,1052,426,342,536,1918,1724,1502,733,478,314,128,0,91,161,1130,984,465,0,1331,1876,880,208,784,510,689,638,297,1425
4/12/13,20,989,316,211,324,1593,1449,1047,554,279,181,91,0,90,73,881,791,346,0,1106,1567,550,111,685,252,660,546,307,572
4/12/13,21,749,207,161,167,1541,1535,1095,581,250,113,68,0,55,41,964,746,323,0,836,1302,483,86,631,220,484,439,255,712
4/12/13,22,582,197,101,97,1236,1003,584,285,219,95,78,0,64,42,928,577,264,0,545,1006,335,112,459,160,363,336,149,919
4/12/13,23,276,120,45,84,552,420,289,145,118,59,20,0,32,13,396,323,230,0,152,594,190,97,254,90,169,187,50,291
5/12/13,0,129,56,11,35,265,198,143,44,56,13,13,0,3,9,199,143,61,0,99,221,64,22,213,39,76,95,23,150
5/12/13,1,83,32,9,22,155,90,82,64,14,3,6,0,7,3,42,54,20,0,78,78,23,19,104,15,60,35,9,40
5/12/13,2,31,13,4,14,57,53,32,42,12,5,8,0,1,2,27,34,6,0,41,48,12,11,66,5,22,11,8,33
5/12/13,3,24,5,4,5,38,34,28,5,7,2,0,0,1,0,37,25,22,0,37,32,7,3,36,5,13,7,6,24
5/12/13,4,14,10,4,8,30,38,11,3,15,3,0,0,0,1,35,29,27,0,37,41,14,3,38,16,9,10,5,40
5/12/13,5,24,74,33,101,70,77,32,20,23,58,26,0,5,31,84,112,71,0,93,160,178,27,60,67,9,6,22,117
5/12/13,6,80,233,206,759,253,210,81,125,89,408,84,0,37,143,321,518,226,0,176,650,717,128,142,255,40,27,68,407
5/12/13,7,331,843,865,2682,398,571,356,269,424,1297,252,0,66,289,887,1137,579,0,305,1462,2152,545,193,475,71,74,79,914
5/12/13,8,761,1839,1818,5184,847,1119,877,710,996,2401,267,0,116,510,1647,2500,1077,0,670,2648,3334,948,312,1070,167,166,194,1799
5/12/13,9,675,1009,839,2184,819,1525,1080,986,995,1075,171,0,70,188,1319,1209,436,0,780,1756,1912,528,335,631,213,158,188,1310
5/12/13,10,751,757,533,914,1082,2155,1729,1689,1299,503,142,0,33,119,1289,919,438,0,1067,1822,1392,426,517,446,315,226,210,1428
5/12/13,11,1045,773,518,915,1323,2854,2325,2536,1736,464,168,0,37,199,1520,1231,416,0,1400,2152,1215,437,654,509,514,415,381,1457
5/12/13,12,1348,1602,654,1074,2128,3758,3525,3778,2479,1101,332,0,41,529,1556,1781,520,0,1847,2709,1939,600,1118,645,798,732,438,1451
5/12/13,13,1281,1510,596,1154,2009,3405,3373,3763,2436,954,205,0,34,361,1270,1520,460,0,1424,2619,1703,576,1043,550,735,581,332,1266
5/12/13,14,1301,971,555,956,2082,3448,2894,3089,1902,609,148,0,28,220,1379,1271,538,0,1138,2589,1455,339,787,629,689,490,216,1356
5/12/13,15,1383,662,607,1392,1963,3210,2828,3054,1723,862,171,0,13,172,1230,1166,526,0,816,2448,1900,451,714,573,619,372,311,1125
5/12/13,16,1475,772,947,2639,2086,3063,2507,2564,1537,1797,210,0,36,274,1627,1471,818,0,574,2871,1730,504,797,944,569,326,175,1389
5/12/13,17,1776,1161,1546,3899,2340,3171,2945,2931,1624,2415,270,0,56,516,2225,2139,1209,0,591,3427,2685,693,1015,883,698,505,182,1757
5/12/13,18,1375,803,678,1512,2110,2754,2388,2124,1026,1161,235,0,55,281,1365,1318,723,0,448,2477,1511,377,897,516,808,586,159,1140
5/12/13,19,1040,489,297,484,1838,1788,1568,1118,633,326,126,0,34,96,1040,861,390,0,321,1714,690,184,864,254,699,611,114,1363
5/12/13,20,891,303,220,316,1787,1744,1289,831,353,195,104,0,52,53,818,650,268,0,326,1552,459,128,837,220,681,545,81,583
5/12/13,21,688,350,111,151,1612,1403,814,481,299,93,92,0,35,56,708,717,260,0,405,1261,318,142,812,163,506,558,73,530
5/12/13,22,565,235,91,97,1305,1144,712,318,224,86,73,0,20,38,927,590,227,0,307,969,243,114,787,166,374,526,81,1260
5/12/13,23,314,136,72,63,781,601,331,172,136,61,37,0,20,14,274,270,168,0,176,598,153,91,496,105,241,348,34,169
6/12/13,0,156,60,14,32,285,286,126,89,38,11,20,0,15,6,124,129,65,0,99,304,47,35,260,32,143,149,21,55
6/12/13,1,92,47,18,7,196,159,101,48,40,4,15,0,2,2,76,59,31,0,61,100,16,7,275,34,72,114,10,36
6/12/13,2,75,12,5,7,113,96,40,21,14,2,4,0,1,2,46,47,10,0,46,39,12,13,169,13,62,30,8,29
6/12/13,3,28,4,4,5,72,94,29,13,13,2,3,0,0,1,35,39,17,0,26,55,2,8,154,6,29,51,14,33
6/12/13,4,12,22,2,4,35,76,15,16,6,3,1,0,3,1,34,35,43,0,30,58,14,13,101,13,13,21,7,32
6/12/13,5,16,87,19,114,66,88,27,48,29,57,18,0,5,23,88,97,71,0,68,153,109,39,48,60,16,13,16,108
6/12/13,6,98,220,180,713,214,213,74,107,137,381,87,0,32,121,314,441,239,0,170,578,486,113,110,228,32,21,42,371
6/12/13,7,298,763,812,2496,377,582,358,312,397,1272,212,0,44,258,981,1198,542,0,320,1474,1516,477,155,422,73,74,115,934
6/12/13,8,743,1698,1735,4816,839,1122,820,733,935,2704,283,0,87,504,1538,2257,1081,0,676,2492,2865,980,359,904,146,177,173,1645
6/12/13,9,619,1036,925,2237,974,1600,1225,1053,935,1014,211,0,52,202,1064,1236,420,0,840,1728,1602,500,278,716,255,184,152,1149
6/12/13,10,739,628,565,1081,980,2073,1887,1791,1342,559,201,0,79,140,1098,905,371,0,826,1901,1129,404,530,651,296,233,219,1233
6/12/13,11,1137,732,532,971,980,2821,2468,2473,1740,526,137,0,113,240,1470,1480,555,0,1057,2169,1147,449,644,762,521,387,211,1446
6/12/13,12,1740,1416,756,1144,2367,3751,4038,4149,2668,1135,356,0,144,715,1967,2393,739,0,1847,3020,1681,814,1155,1224,911,952,334,1801
6/12/13,13,2029,1406,687,1140,2748,4143,3654,4617,2781,1019,314,0,201,548,1944,1992,710,0,1693,2954,1734,684,1188,1054,985,773,327,1725
6/12/13,14,1885,845,587,1047,2581,3665,3306,3997,2141,738,250,0,145,357,1765,1623,674,0,1363,2865,1346,467,932,1035,784,560,262,1568
6/12/13,15,1909,735,633,1258,2614,3655,3206,3815,1931,925,278,0,153,310,1808,1664,817,0,1055,3154,1702,565,1006,1010,831,554,230,1548
6/12/13,16,2181,906,997,2228,2675,3653,3506,3761,1958,1899,387,0,218,507,2116,1962,904,0,864,3505,2643,699,1143,1153,829,511,220,1913
6/12/13,17,2433,1132,1190,2602,3113,4083,3965,4059,2051,1823,300,0,268,821,1399,2151,1279,0,693,3789,3116,735,1275,1505,1009,790,223,2267
6/12/13,18,2017,772,541,1130,3184,3535,3403,3098,1506,750,354,0,261,416,2796,1881,858,0,590,2961,1894,431,1364,1245,1173,1017,191,2713
6/12/13,19,1581,503,300,490,2631,3146,2948,2388,880,375,216,0,223,215,2082,1398,555,0,398,2215,1091,247,1236,919,1168,1058,139,1661
6/12/13,20,1434,399,195,310,2419,3145,2455,1883,595,191,169,0,191,136,1521,1022,430,0,339,2107,696,192,1242,662,1208,1045,91,745
6/12/13,21,1304,311,159,218,2480,2849,1524,1219,405,197,113,0,161,94,1839,1139,422,0,670,1733,775,212,1089,525,1001,949,142,1558
6/12/13,22,1016,381,199,175,2110,2386,948,681,494,141,153,0,158,80,1939,985,486,0,389,1600,583,160,1241,438,866,936,97,1675
6/12/13,23,810,379,242,171,1724,1413,568,468,322,147,244,0,161,66,1381,941,496,0,340,1319,512,140,1132,565,605,838,94,741
7/12/13,0,513,223,122,95,1116,1698,388,362,240,182,141,0,91,62,766,672,386,0,242,1030,451,176,882,448,623,497,67,287
7/12/13,1,364,213,130,66,803,668,252,216,198,50,76,0,32,20,666,353,188,0,234,692,159,136,869,270,423,401,76,320
7/12/13,2,232,99,56,60,470,469,186,225,173,24,16,0,18,7,597,201,103,0,166,526,57,73,667,69,147,369,39,334
7/12/13,3,140,33,27,18,333,276,96,131,102,19,26,0,4,3,273,161,78,0,109,360,42,31,522,28,115,137,34,169
7/12/13,4,63,25,10,12,102,145,40,72,18,2,6,0,0,0,67,68,49,0,80,139,45,29,234,16,28,66,14,59
7/12/13,5,36,26,12,9,60,91,25,22,19,15,7,0,5,6,58,59,62,0,91,128,76,33,115,37,18,29,12,59
7/12/13,6,49,56,42,23,148,138,39,36,45,45,28,0,37,36,96,91,111,0,176,187,94,28,113,89,38,29,38,67
7/12/13,7,134,79,63,55,249,191,128,131,104,76,57,0,47,82,128,140,135,0,318,408,214,65,115,353,38,26,106,209
7/12/13,8,224,162,89,65,437,490,445,348,345,103,75,0,57,96,283,284,172,0,572,723,341,94,155,276,105,80,175,321
7/12/13,9,548,230,169,88,766,1286,1089,1107,698,116,158,0,83,160,712,620,309,0,803,1227,487,118,262,447,186,86,255,712
7/12/13,10,693,290,163,92,1016,2143,1912,2035,1114,166,151,0,129,173,1059,826,451,0,1261,1729,522,191,417,671,403,253,389,1016
7/12/13,11,1123,391,178,74,1096,2804,2617,2988,1534,147,116,0,165,187,1481,1093,505,0,1854,2276,648,216,556,792,571,374,439,1565
7/12/13,12,1501,365,208,127,2556,3346,3306,3703,1819,219,121,0,188,196,1689,1392,601,0,1876,2135,633,202,674,1198,906,0,450,1672
7/12/13,13,1880,404,241,150,3290,3844,3631,4044,2038,214,85,0,280,245,2092,1554,529,0,2097,2496,698,241,1022,1148,1048,0,515,1875
7/12/13,14,1892,417,244,122,3161,3942,4015,4607,2008,226,167,0,257,233,2308,1695,669,0,1694,2905,749,295,1145,1226,1138,0,473,2295
7/12/13,15,1929,375,205,115,3125,3911,3836,4434,2068,255,165,0,265,270,2439,1614,768,0,1393,2934,771,239,1140,1368,1070,0,346,2242
7/12/13,16,1868,460,231,95,3115,3632,3790,4402,1809,198,330,0,343,228,2286,1560,610,0,850,2992,951,301,1051,1120,990,0,272,2295
7/12/13,17,1920,477,200,134,2812,3349,3328,3350,1141,337,412,0,460,241,2247,1442,625,0,535,2419,935,315,980,1008,1041,0,154,1706
7/12/13,18,1576,500,201,108,2728,2787,2565,2057,660,336,303,0,542,261,2116,1421,509,0,395,2250,1076,299,890,1063,1125,0,130,1585
7/12/13,19,1369,387,210,102,2321,2137,2259,1324,438,194,186,0,434,183,2101,1315,490,0,285,1911,789,224,993,519,998,0,120,1681
7/12/13,20,1198,383,144,79,2139,2547,1739,1560,388,124,100,0,301,82,1719,1107,412,0,319,1624,323,101,1159,316,1028,0,99,1047
7/12/13,21,1213,269,136,118,2251,2952,1436,1549,431,86,90,0,333,78,1800,1178,456,0,572,1919,554,111,1077,385,920,0,222,790
7/12/13,22,927,212,139,119,2036,2682,1359,1284,444,474,772,0,437,270,2202,1110,518,0,409,1971,1281,415,1279,606,690,0,100,1647
7/12/13,23,736,320,194,127,1855,1802,1137,879,559,262,247,0,175,136,1549,1109,639,0,421,1940,621,280,1289,559,638,0,111,748
8/12/13,0,477,228,147,108,1059,1083,507,346,333,156,188,0,72,46,1033,618,454,0,261,1183,319,164,1031,451,420,611,69,475
8/12/13,1,337,168,108,81,708,579,303,311,182,50,109,0,22,22,619,293,164,0,198,644,184,189,1013,209,328,552,66,331
8/12/13,2,201,75,100,43,452,523,200,219,160,22,15,0,27,13,508,321,111,0,177,588,74,71,888,95,175,454,46,279
8/12/13,3,96,63,37,25,214,392,168,206,107,15,8,0,8,6,377,164,78,0,122,356,82,47,704,50,90,265,22,208
8/12/13,4,40,39,13,21,167,164,73,90,40,16,6,0,5,2,86,101,52,0,71,165,59,26,322,17,61,106,20,51
8/12/13,5,35,29,7,11,71,125,59,48,30,19,7,0,0,7,69,49,53,0,63,131,26,22,175,32,22,42,11,131
8/12/13,6,39,23,15,13,107,127,61,65,95,18,9,0,10,12,81,56,63,0,71,131,39,24,111,40,18,22,16,163
8/12/13,7,170,60,31,26,84,180,132,92,118,47,38,0,46,52,152,145,109,0,189,298,212,60,73,159,46,55,51,245
8/12/13,8,454,126,64,40,141,397,413,339,218,79,45,0,97,115,256,241,144,0,353,578,310,92,143,218,57,64,89,519
8/12/13,9,682,199,100,58,245,973,940,848,501,105,52,0,475,141,624,487,268,0,710,902,502,159,233,381,164,58,184,935
8/12/13,10,1430,246,137,113,587,1733,1517,2201,1217,112,68,0,415,176,1175,840,425,0,1270,1554,659,147,427,627,347,0,288,1374
8/12/13,11,2005,306,166,68,944,2462,2169,3112,1489,125,81,0,555,231,1468,1052,419,0,1485,1898,697,194,560,705,618,0,309,1585
8/12/13,12,1326,423,144,90,2357,3160,2878,3588,1736,140,93,0,455,170,1956,1328,462,0,1666,2142,708,147,814,851,882,0,257,1991
8/12/13,13,1576,332,158,94,2402,3390,3509,3911,1888,157,91,0,571,211,1968,1359,510,0,1657,2337,746,143,980,951,968,0,343,1801
8/12/13,14,1542,360,184,82,2597,3378,3732,3958,1746,155,104,0,608,200,2203,1344,626,0,1431,2564,870,207,1037,991,900,0,322,1968
8/12/13,15,1547,360,135,62,2561,3526,3565,3961,1601,147,130,0,556,142,1852,1306,623,0,1255,2509,866,201,953,915,819,0,254,1863
8/12/13,16,1554,341,136,78,2329,2985,3149,3425,1258,216,312,0,858,140,1745,1256,618,0,682,2439,944,187,899,872,764,0,159,1524
8/12/13,17,1580,326,192,84,2395,2507,2653,2260,834,275,337,0,828,224,1682,1175,555,0,413,2002,920,217,853,776,835,0,102,1094
8/12/13,18,1161,367,123,77,1857,2190,1828,1121,413,247,214,0,548,209,1390,837,432,0,321,1767,773,149,801,739,839,0,79,769
8/12/13,19,932,335,91,97,1826,1722,1336,710,308,119,175,0,229,136,1171,722,383,0,293,1449,533,113,812,303,851,0,75,530
8/12/13,20,807,237,73,60,1468,1871,1214,707,256,71,68,0,83,60,1006,754,281,0,221,1330,465,107,683,176,798,597,80,315
8/12/13,21,586,198,41,40,1293,1629,972,489,192,83,103,0,73,37,792,688,294,0,259,1109,441,105,599,162,540,422,83,299
8/12/13,22,413,117,52,34,1091,1327,603,300,207,164,395,0,142,119,688,483,205,0,258,1066,824,118,535,138,358,288,93,404
8/12/13,23,354,82,62,90,828,849,600,278,280,213,377,0,228,126,1016,367,252,0,249,1053,807,277,639,308,267,225,66,519
9/12/13,0,163,54,18,22,337,284,171,88,64,23,35,0,32,9,175,191,53,0,84,307,47,43,366,89,147,125,14,80
9/12/13,1,92,26,12,9,142,83,102,26,22,12,28,0,4,4,46,68,26,0,42,103,13,25,222,101,77,100,9,17
